,Genero,Tipo,Nombre,Año estreno,Mes estreno,Id
101,Drama,Movie,Despair,2019,3.0,tt10066268
102,Drama,Movie,Innerscape,2019,12.0,tt10066560
103,Drama,Movie,The Mountain Minor,2019,10.0,tt10071352
104,Drama,Movie,Kuvana,2019,3.0,tt10073630
105,Drama,Movie,The Soul is What Remains,2019,12.0,tt10074700
106,Drama,Movie,Ting er zou xian,2019,8.0,tt10074486
107,Drama,Movie,Jie fang - Zhong ju ying jiu,2019,12.0,tt10074536
108,Drama,Movie,Manmadhudu 2,2019,8.0,tt10076106
109,Drama,Movie,A Passagem das Horas,2019,4.0,tt10079310
110,Drama,Movie,Historia Lizy,2019,11.0,tt10080052
111,Drama,Movie,Bernard,2019,3.0,tt10080062
112,Drama,Movie,Maanasi,2019,3.0,tt10081154
113,Drama,Movie,Tandav,2019,5.0,tt10081402
114,Drama,Movie,Kabilavasthu,2019,3.0,tt10081162
115,Drama,Movie,Unexpected Reunion,2019,9.0,tt10081574
116,Drama,Movie,Evvarikee Cheppoddu,2019,10.0,tt10081202
117,Drama,Movie,Saaral,2019,3.0,tt10081134
118,Drama,Movie,Sweater,2019,3.0,tt10080924
119,Drama,Movie,Aaviri,2019,11.0,tt10081210
120,Drama,Movie,Malli Malli Chusa,2019,10.0,tt10081238
121,Drama,Movie,Le retour de Richard 3 par le train de 9h24,2020,6.0,tt10081286
122,Drama,Movie,Vilambaram,2019,3.0,tt10081166
123,Drama,Movie,Gujarat 11,2019,11.0,tt10080996
124,Drama,Movie,Chandigarh Amritsar Chandigarh,2019,5.0,tt10084190
125,Drama,Movie,Blood on Her Name,2020,2.0,tt10085338
126,Drama,Movie,Dwikhondito,2019,3.0,tt10084684
127,Drama,Movie,Nerea,2019,3.0,tt10085298
128,Drama,Movie,Impossible to Imagine,2019,3.0,tt10086930
129,Drama,Movie,Neerthirai,2019,3.0,tt10084608
130,Drama,Movie,Neele Gagan Ke Tale,2019,1.0,tt10087852
131,Drama,Movie,My Angel My Teacher,2019,4.0,tt10084614
132,Drama,Movie,Vinara sodara veera kumara,2019,3.0,tt10084780
133,Drama,Movie,Kahi Kshan Premache,2019,4.0,tt10084358
134,Drama,Movie,Kizim Gibi Kokuyorsun,2020,7.0,tt10086502
135,Drama,Movie,Auerhaus,2019,12.0,tt10084688
136,Drama,Movie,Kagefumi,2019,11.0,tt10086648
137,Drama,Movie,John Light,2019,8.0,tt10086784
138,Drama,Movie,I Wanted Our Summer,2019,12.0,tt10085524
139,Drama,Movie,Highest Point,2019,,tt10086836
140,Drama,Movie,Free Spirit,2019,4.0,tt10088006
141,Drama,Movie,Bed of Thorns,2019,3.0,tt10089152
142,Drama,Movie,"Mr. Hikita, I Am Knocked Up",2019,10.0,tt10091380
143,Drama,Movie,Raia 4,2019,12.0,tt10090744
144,Drama,Movie,Holiday Rush,2019,11.0,tt10091530
145,Drama,Movie,Rumput Tetangga,2019,4.0,tt10092860
146,Drama,Movie,Get Real,2019,5.0,tt10095498
147,Drama,Movie,Journey of Unity,2019,8.0,tt10094644
148,Drama,Movie,Song wo shang qing yun,2019,8.0,tt10097364
149,Drama,Movie,Di shi yi hui,2021,4.0,tt10097436
150,Drama,Movie,Arrhythmia,2019,,tt10096850
151,Drama,Movie,Vermelha,2019,1.0,tt10097752
152,Drama,Movie,Chao ji de wo,2021,4.0,tt10097544
153,Drama,Movie,Shuang sheng,2019,4.0,tt10098374
154,Drama,Movie,Stranded,2019,4.0,tt10097816
155,Drama,Movie,Ni shi xiong shou,2019,11.0,tt10097530
156,Drama,Movie,Hui dao guo qu yong bao ni,2019,7.0,tt10097832
157,Drama,Movie,Finky,2019,7.0,tt10098472
158,Drama,Movie,Omar and Us,2019,10.0,tt10100506
159,Drama,Movie,Hitoyo,2019,11.0,tt10101846
160,Drama,Movie,Nadhoo Kha'n,2019,4.0,tt10102192
161,Drama,Movie,Chernobyl: Zona otchuzhdeniya,2019,9.0,tt10100620
162,Drama,Movie,In a New York Minute,2019,4.0,tt10107868
163,Drama,Movie,Dhumas,2019,4.0,tt10106734
164,Drama,Movie,La rivoluzione,2019,5.0,tt10105850
165,Drama,Movie,Common Creed,2019,10.0,tt10108074
166,Drama,Movie,BABA 'Bu Alem Bi Alem',2019,3.0,tt10109750
167,Drama,Movie,Island,2019,4.0,tt10111182
168,Drama,Movie,Bau Na Vichaar,2019,5.0,tt10112154
169,Drama,Movie,Solo no,2019,5.0,tt10112020
170,Drama,Movie,A Biopic from the Film Industry,2019,7.0,tt10111630
171,Drama,Movie,Smile Please,2019,7.0,tt10111568
172,Drama,Movie,Between Heaven and Earth,2020,12.0,tt10111746
173,Drama,Movie,A mano disarmata,2019,6.0,tt10115638
174,Drama,Movie,Mak lo yan,2020,9.0,tt10117402
175,Drama,Movie,Sag Du Es Mir,2019,10.0,tt10116488
176,Drama,Movie,Ragmork,2019,5.0,tt10115644
177,Drama,Movie,Chance,2019,5.0,tt10117554
178,Drama,Movie,Planted,2019,,tt10118092
179,Drama,Movie,377 AbNormal,2019,3.0,tt10118064
180,Drama,Movie,Nra masin kam te inchpes na chvakhetsav arjits,2019,9.0,tt10124442
181,Drama,Movie,Chambal,2019,2.0,tt10122038
182,Drama,Movie,Cult,2019,10.0,tt10122846
183,Drama,Movie,Sur la peau,2019,7.0,tt10122334
184,Drama,Movie,Test Pattern,2021,2.0,tt10121508
185,Drama,Movie,Chhalawa,2019,6.0,tt10125662
186,Drama,Movie,Sapos,2019,4.0,tt10123034
187,Drama,Movie,In Search of Echo,2019,4.0,tt10121894
188,Drama,Movie,Frantsuz,2020,1.0,tt10124714
189,Drama,Movie,Post,2019,4.0,tt10126462
190,Drama,Movie,Mens,2019,1.0,tt10125774
191,Drama,Movie,Ru ying sui xin,2019,4.0,tt10126628
192,Drama,Movie,National Theatre Live: The Lehman Trilogy,2019,7.0,tt10127546
193,Drama,Movie,Shootout at Kanpur,2019,3.0,tt10127746
194,Drama,Movie,Reprint,2019,8.0,tt10127696
195,Drama,Movie,Swayamvada,2019,4.0,tt10133066
196,Drama,Movie,Boucan,2019,4.0,tt10134522
197,Drama,Movie,Kasaai,2020,10.0,tt10133680
198,Drama,Movie,Slugi wojny,2019,8.0,tt10133378
199,Drama,Movie,Greenfield,2019,10.0,tt10133278
200,Drama,Movie,Under the Weather,2019,3.0,tt10133856
201,Drama,Movie,Special,2019,6.0,tt10133076
202,Drama,Movie,A Death Perspective,2019,6.0,tt10132970
203,Drama,Movie,Las campañas de invierno,2019,4.0,tt10135960
204,Drama,Movie,Stuk kapel po steklu,2019,4.0,tt10135490
205,Drama,Movie,Valiyaperunnal,2019,12.0,tt10136880
206,Drama,Movie,Adwokat,2020,9.0,tt10136364
207,Drama,Movie,Fraemling,2019,10.0,tt10138312
208,Drama,Movie,Ana Zhan,2019,5.0,tt10136768
209,Drama,Movie,Realization,2019,4.0,tt10142050
210,Drama,Movie,Beer Conversations,2019,8.0,tt10140024
211,Drama,Movie,Kusumitar Gappo,2019,3.0,tt10141690
212,Drama,Movie,A Man Who Meets Himself,2019,4.0,tt10140632
213,Drama,Movie,Beneath the Scar,2019,3.0,tt10144160
214,Drama,Movie,Das perfekte Geheimnis,2019,10.0,tt10145122
215,Drama,Movie,Doberman,2019,5.0,tt10146204
216,Drama,Movie,Kerosin,2020,3.0,tt10146198
217,Drama,Movie,Wo he wo de zu guo,2019,9.0,tt10147382
218,Drama,Movie,Welad Rizk 2,2019,8.0,tt10151260
219,Drama,Movie,No Storybook Love,2019,4.0,tt10151286
220,Drama,Movie,313 Detectives,2019,10.0,tt10151318
221,Drama,Movie,Tujhich Re,2019,6.0,tt10152332
222,Drama,Movie,Jesusa,2019,4.0,tt10151630
223,Drama,Movie,In the Fish,2019,6.0,tt10151968
224,Drama,Movie,"Tinanjali, a song of life",2019,3.0,tt10151560
225,Drama,Movie,Felony Murder,2019,12.0,tt1015458
226,Drama,Movie,Cobra,2019,10.0,tt10152772
227,Drama,Movie,"Hello, Love, Goodbye",2019,7.0,tt10156112
228,Drama,Movie,Menka Urvashi,2019,3.0,tt10157796
229,Drama,Movie,Kudimagan,2019,4.0,tt10157446
230,Drama,Movie,La femme de mon frère,2019,6.0,tt10155342
231,Drama,Movie,Ave Rara,2019,7.0,tt10157748
232,Drama,Movie,Alva,2020,1.0,tt10153664
233,Drama,Movie,Da Story B4 Da Glory,2019,7.0,tt10155126
234,Drama,Movie,Ganesha Meendum Santhipom,2019,4.0,tt10157470
235,Drama,Movie,Holiday Heist,2019,11.0,tt10156020
236,Drama,Movie,Rahaei,2019,12.0,tt10160650
237,Drama,Movie,Rocky: The Revenge,2019,4.0,tt10156406
238,Drama,Movie,Jewel Thieves,2019,9.0,tt10160844
239,Drama,Movie,NT Live: Cyrano de Bergerac,2020,2.0,tt10160742
240,Drama,Movie,Benden Hikâyesi,2019,4.0,tt10163286
241,Drama,Movie,Voy por ti,2019,3.0,tt10166836
242,Drama,Movie,Yume no Oto,2019,3.0,tt10164640
243,Drama,Movie,The Power of Beauty,2019,10.0,tt10167590
244,Drama,Movie,Belle Douleur,2019,8.0,tt10176320
245,Drama,Movie,Mirrors,2019,,tt10171578
246,Drama,Movie,Los días de Ayotzinapa (The 43s),2019,2.0,tt10177384
247,Drama,Movie,Miranda House,2019,4.0,tt10178860
248,Drama,Movie,Stanley,2019,4.0,tt10178056
249,Drama,Movie,Baalaa,2019,5.0,tt10178894
250,Drama,Movie,Equinox,2019,2.0,tt10178846
251,Drama,Movie,Ilk Adim: 1919,2019,,tt10183862
252,Drama,Movie,"Hello, My Cat",2019,8.0,tt10181246
253,Drama,Movie,Kuttymama,2019,5.0,tt10183682
254,Drama,Movie,Love;Life,2019,4.0,tt10186096
255,Drama,Movie,Leela,2019,4.0,tt10183664
256,Drama,Movie,Tux and Fanny,2019,5.0,tt10187146
257,Drama,Movie,Sunrise/Sunset,2019,6.0,tt10187248
258,Drama,Movie,Thanh Pho Ngu Gat,2019,11.0,tt10187130
259,Drama,Movie,Thamaasha,2019,6.0,tt10187686
260,Drama,Movie,Prisoners of the Moon,2019,6.0,tt10189594
261,Drama,Movie,Finding You,2019,5.0,tt10188328
262,Drama,Movie,Lunana: A Yak in the Classroom,2020,4.0,tt10189300
263,Drama,Movie,Wo de chong wu shi da xiang,2019,4.0,tt10192320
264,Drama,Movie,La Fundación de Lucía,2019,8.0,tt10192976
265,Drama,Movie,Paradise - Una nuova vita,2020,10.0,tt10189540
266,Drama,Movie,Love Me Tender,2019,8.0,tt10189466
267,Drama,Movie,Squat32,2019,4.0,tt10192598
268,Drama,Movie,The last red house,2019,3.0,tt10194714
269,Drama,Movie,Zui hao de wo men,2019,6.0,tt10195976
270,Drama,Movie,Virupaa,2019,4.0,tt10196160
271,Drama,Movie,American Skin,2021,1.0,tt10195452
272,Drama,Movie,Küçük Seyler,2019,11.0,tt10196140
273,Drama,Movie,Yin he bu xi ban,2019,7.0,tt10195210
274,Drama,Movie,Ramprasad Ki Tehrvi,2021,1.0,tt10196464
275,Drama,Movie,Rahman 1400,2019,3.0,tt10196142
276,Drama,Movie,Wildflower,2019,7.0,tt10195832
277,Drama,Movie,Man & Wife,2019,5.0,tt10195336
278,Drama,Movie,Bad Girl,2019,4.0,tt10197650
279,Drama,Movie,Blackwell,2021,,tt10198412
280,Drama,Movie,The Ten Virgins,2019,8.0,tt10200410
281,Drama,Movie,Les misérables,2020,2.0,tt10199590
282,Drama,Movie,Dylda,2020,2.0,tt10199640
283,Drama,Movie,Sailing Lessons 2,2019,2.0,tt10203960
284,Drama,Movie,The Dream Map,2019,4.0,tt10199336
285,Drama,Movie,What Colour is this World,2019,3.0,tt10200068
286,Drama,Movie,Adam,2020,7.0,tt10199664
287,Drama,Movie,Blue,2019,8.0,tt10203100
288,Drama,Movie,Atlantique,2020,2.0,tt10199586
289,Drama,Movie,Mirage,2019,12.0,tt10199588
290,Drama,Movie,Liberté,2019,9.0,tt10199670
291,Drama,Movie,Trois jours et une vie,2019,9.0,tt10204366
292,Drama,Movie,Chong ai,2019,12.0,tt10203982
293,Drama,Movie,The Last Session,2019,4.0,tt10204712
294,Drama,Movie,Donne-moi des ailes,2019,8.0,tt10204940
295,Drama,Movie,Three Nobunagas,2019,9.0,tt10206204
296,Drama,Movie,Ichigo no uta,2019,7.0,tt10206162
297,Drama,Movie,Chiisana koi no uta,2019,5.0,tt10206614
298,Drama,Movie,Waste,2019,9.0,tt10207346
299,Drama,Movie,"Family Romance, LLC",2020,7.0,tt10208194
300,Drama,Movie,Christmas a la Mode,2019,11.0,tt10210182
301,Drama,Movie,Gou yan kan ren xin,2019,4.0,tt10214198
302,Drama,Movie,Angel Fever,2019,2.0,tt10214872
303,Drama,Movie,Dark Blue,2019,5.0,tt10214900
304,Drama,Movie,Anxiety and Depression: Proof of Happiness,2019,4.0,tt10214162
305,Drama,Movie,Nado mnoyu solntse ne saditsya,2020,2.0,tt10217624
306,Drama,Movie,Three in One Room,2019,9.0,tt10218834
307,Drama,Movie,Ceniza negra,2020,3.0,tt10219406
308,Drama,Movie,Xiao xiao de yuan wang,2019,9.0,tt10219674
309,Drama,Movie,Chunjiang shuinuan,2020,8.0,tt10219146
310,Drama,Movie,Zhong guo ji zhang,2019,9.0,tt10218664
311,Drama,Movie,Lie huo ying xiong,2019,8.0,tt10218674
312,Drama,Movie,Edakkad Battalion 06,2019,10.0,tt10218838
313,Drama,Movie,Tu mérites un amour,2019,9.0,tt10223546
314,Drama,Movie,Karate Do,2019,8.0,tt10223114
315,Drama,Movie,Litigante,2019,11.0,tt10223552
316,Drama,Movie,Sem Seu Sangue,2019,5.0,tt10222752
317,Drama,Movie,The Desert River,2019,3.0,tt10225882
318,Drama,Movie,Ombathane Adbutha,2019,4.0,tt10225702
319,Drama,Movie,El Camino Hacia Mi,2019,5.0,tt10225730
320,Drama,Movie,Timelife,2019,4.0,tt10224912
321,Drama,Movie,Huo zhe chang zhe,2019,11.0,tt10225288
322,Drama,Movie,Vif-argent,2019,8.0,tt10224624
323,Drama,Movie,Koali & Rice,2019,4.0,tt10226012
324,Drama,Movie,From Sensei,2019,10.0,tt10227754
325,Drama,Movie,Por el dinero,2019,5.0,tt10228188
326,Drama,Movie,Perdrix,2020,7.0,tt10228204
327,Drama,Movie,Tlamess,2020,2.0,tt10228180
328,Drama,Movie,Against All Odds,2019,10.0,tt10229222
329,Drama,Movie,A Quarta Parede,2019,5.0,tt10229588
330,Drama,Movie,Bagrut,2019,4.0,tt10230288
331,Drama,Movie,M.I.S.T.E.R (Made It Surviving Through Extreme Reality),2019,4.0,tt10230258
332,Drama,Movie,Pariban: Idola dari Tanah Jawa,2019,5.0,tt10230316
333,Drama,Movie,Jesús de Nazaret,2019,4.0,tt10233050
334,Drama,Movie,Opt-in,2019,4.0,tt10232800
335,Drama,Movie,Die Lehrerin,2019,6.0,tt10234992
336,Drama,Movie,"Spring, Again",2019,4.0,tt10237592
337,Drama,Movie,Nebaj,2019,6.0,tt10238748
338,Drama,Movie,Piove deserto,2019,5.0,tt10238520
339,Drama,Movie,Heaven's Hell,2019,5.0,tt10238712
340,Drama,Movie,Inseparable Bros,2019,5.0,tt10237612
341,Drama,Movie,ILU America (Land of America),2019,9.0,tt10239560
342,Drama,Movie,Me Without You,2019,9.0,tt10239580
343,Drama,Movie,Stand-Up,2019,5.0,tt10239154
344,Drama,Movie,Marksheet,2019,11.0,tt10241002
345,Drama,Movie,D-Day,2019,7.0,tt10239930
346,Drama,Movie,Broken/Together,2019,6.0,tt10240428
347,Drama,Movie,#Truth,2021,1.0,tt10240886
348,Drama,Movie,DU,2019,6.0,tt10244592
349,Drama,Movie,"Births, Deaths and Marriages",2019,7.0,tt10243608
350,Drama,Movie,Bad Honey,2019,11.0,tt10243774
351,Drama,Movie,Quase Livres,2019,7.0,tt10245362
352,Drama,Movie,Oishii kazoku,2019,9.0,tt10245616
353,Drama,Movie,Chopsticks,2019,5.0,tt10243678
354,Drama,Movie,Ang hupa,2019,7.0,tt10244756
355,Drama,Movie,Lillian,2020,3.0,tt10244754
356,Drama,Movie,Ghost Tropic,2020,1.0,tt10244760
357,Drama,Movie,Deutschland ist... Heim,2019,,tt10243528
358,Drama,Movie,This Is Not About You,2019,4.0,tt10246332
359,Drama,Movie,Superstorm: A Love Story,2019,7.0,tt10245956
360,Drama,Movie,Sukep: The Movie,2019,5.0,tt10246058
361,Drama,Movie,Jwlwi - The Seed,2020,7.0,tt10247160
362,Drama,Movie,Saeng-il,2019,4.0,tt10248334
363,Drama,Movie,A Dose of Happiness,2019,11.0,tt10249780
364,Drama,Movie,66 Sadashiv,2019,5.0,tt10251300
365,Drama,Movie,Ek Hota Pani,2019,5.0,tt10251362
366,Drama,Movie,Muj pribeh,2020,1.0,tt10251962
367,Drama,Movie,Allahu Akbar,2019,,tt10252928
368,Drama,Movie,Loafers,2019,5.0,tt10251576
369,Drama,Movie,La dea fortuna,2021,6.0,tt10256570
370,Drama,Movie,Urbano,2019,9.0,tt10256368
371,Drama,Movie,Voskresenye,2019,9.0,tt10256894
372,Drama,Movie,Ambu,2019,5.0,tt10256818
373,Drama,Movie,Gosti,2019,3.0,tt10260294
374,Drama,Movie,Tapeworm,2019,9.0,tt10259162
375,Drama,Movie,La berceuse d'Elphie,2019,12.0,tt10257148
376,Drama,Movie,Antigone,2020,8.0,tt10260042
377,Drama,Movie,Rakuen,2019,10.0,tt10261338
378,Drama,Movie,Anywhere Is Here,2019,5.0,tt10260810
379,Drama,Movie,Cranks,2019,9.0,tt10262632
380,Drama,Movie,Muna,2019,12.0,tt10264732
381,Drama,Movie,Jack,2019,5.0,tt10265934
382,Drama,Movie,Ahora y siempre,2019,5.0,tt10269474
383,Drama,Movie,Passeggeri notturni,2019,5.0,tt10270344
384,Drama,Movie,"Io, Leonardo",2019,10.0,tt10270592
385,Drama,Movie,The Lawyers: Pokrol Bambu,2019,5.0,tt10270632
386,Drama,Movie,A Resistance,2019,2.0,tt10276054
387,Drama,Movie,Love Flower,2019,7.0,tt10275398
388,Drama,Movie,Falaises,2019,4.0,tt10275980
389,Drama,Movie,Eva: Stories,2019,5.0,tt10274638
390,Drama,Movie,Alone,2019,8.0,tt10274594
391,Drama,Movie,Lvx Æterna,2020,9.0,tt10272534
392,Drama,Movie,K-13,2019,5.0,tt10275440
393,Drama,Movie,Beshoot,2019,8.0,tt10276554
394,Drama,Movie,Talk to Me,2019,4.0,tt10277158
395,Drama,Movie,Witches of the Water,2019,12.0,tt10278386
396,Drama,Movie,Clean Break,2019,8.0,tt10279000
397,Drama,Movie,Libertins,2019,6.0,tt10278136
398,Drama,Movie,Film Festival Film,2019,2.0,tt10277182
399,Drama,Movie,Güller,2019,6.0,tt10278276
400,Drama,Movie,Divaldo: O Mensageiro da Paz,2019,9.0,tt10278930
401,Drama,Movie,Nic nie ginie,2020,3.0,tt10283960
402,Drama,Movie,Broke,2019,8.0,tt10278584
403,Drama,Movie,Les deux crayons,2019,6.0,tt10279592
404,Drama,Movie,Ghost Writer,2019,6.0,tt10280220
405,Drama,Movie,Ne Olur Gitme,2019,5.0,tt10281468
406,Drama,Movie,Frau Stern,2019,8.0,tt10286140
407,Drama,Movie,Once in Trubchevsk,2021,7.0,tt10287616
408,Drama,Movie,The Good Old Days,2019,5.0,tt10287980
409,Drama,Movie,Si Doel the Movie 2,2019,6.0,tt10290062
410,Drama,Movie,Wallet Sized Photo,2019,2.0,tt10290322
411,Drama,Movie,Anhedonia,2019,5.0,tt10290998
412,Drama,Movie,Bullied,2019,5.0,tt10289708
413,Drama,Movie,Terminal Sud,2019,11.0,tt10292050
414,Drama,Movie,Take Over Zone,2020,9.0,tt10291648
415,Drama,Movie,Black Hand,2019,9.0,tt10292974
416,Drama,Movie,Coffee with God,2019,7.0,tt10294458
417,Drama,Movie,Sunburned,2020,7.0,tt10295834
418,Drama,Movie,Bittersweet Waters,2019,5.0,tt10293074
419,Drama,Movie,Down Swan,2019,5.0,tt10295526
420,Drama,Movie,Jyeshthoputro,2019,4.0,tt10294858
421,Drama,Movie,Regenwetter,2019,12.0,tt10295106
422,Drama,Movie,Kalavani 2,2019,7.0,tt10295824
423,Drama,Movie,Hemelrijken,2019,12.0,tt10295902
424,Drama,Movie,Thanthai Sol Mikka Manthiram Illai,2019,5.0,tt10295770
425,Drama,Movie,The Girl in a Tiny Room,2019,7.0,tt10296286
426,Drama,Movie,Así habló el cambista,2019,9.0,tt10298454
427,Drama,Movie,Singa,2019,5.0,tt10298052
428,Drama,Movie,V for Victor,2019,7.0,tt10298006
429,Drama,Movie,Runts,2019,5.0,tt10299640
430,Drama,Movie,Okate Life,2019,5.0,tt10300302
431,Drama,Movie,The Lovely Mrs. Mookherjee,2019,3.0,tt10301262
432,Drama,Movie,Kidnap,2019,6.0,tt10300662
433,Drama,Movie,Khananam,2019,5.0,tt10300564
434,Drama,Movie,Lynn + Lucy,2020,7.0,tt10300174
435,Drama,Movie,Jalsaghar,2019,5.0,tt10300634
436,Drama,Movie,Vedhamanavan,2019,5.0,tt10300334
437,Drama,Movie,Ego,2019,11.0,tt10302640
438,Drama,Movie,La Flor de Taboga,2019,5.0,tt10303516
