,Genero,Tipo,Nombre,Año estreno,Mes estreno,Id
210,Drama,Movie,Ni héroe ni traidor,2020,3.0,tt10396038
211,Drama,Movie,Pilátus,2020,1.0,tt10398080
212,Drama,Movie,Definition Please,2022,1.0,tt10395748
213,Drama,Movie,Madison,2021,9.0,tt10397306
214,Drama,Movie,Two Paths One Road,2020,12.0,tt10402532
215,Drama,Movie,Las Furias,2020,,tt10398802
216,Drama,Movie,Silent Notes,2020,,tt10402482
217,Drama,Movie,A Christmas Hero,2020,11.0,tt10399114
218,Drama,Movie,The Shift,2021,11.0,tt10405760
219,Drama,Movie,Bedridden,2020,11.0,tt10410782
220,Drama,Movie,Zona Seyl,2020,3.0,tt10413882
221,Drama,Movie,Party Hard,2021,3.0,tt10414756
222,Drama,Movie,Bounce Back: A Story of Dance,2020,,tt10414794
223,Drama,Movie,Di yi lu xiang,2020,9.0,tt10415576
224,Drama,Movie,Asa ga kuru,2021,1.0,tt10418630
225,Drama,Movie,Sanguinetti,2020,3.0,tt10418830
226,Drama,Movie,Eden,2020,8.0,tt10429158
227,Drama,Movie,111 the Force,2020,5.0,tt10426006
228,Drama,Movie,Limbo,2020,2.0,tt10428118
229,Drama,Movie,I'm Not Really Here,2020,6.0,tt10428424
230,Drama,Movie,Nartai,2020,3.0,tt10431512
231,Drama,Movie,Sorido eopsi,2020,10.0,tt10431572
232,Drama,Movie,Las niñas,2020,9.0,tt10434142
233,Drama,Movie,Carmen Vidal Mujer Detective,2020,11.0,tt10433624
234,Drama,Movie,Un Domingo de Julio en Santiago,2020,,tt10436970
235,Drama,Movie,Biz Böyleyiz,2020,1.0,tt10441806
236,Drama,Movie,The Nowhere Inn,2021,9.0,tt10441822
237,Drama,Movie,The Life Peddler,2020,5.0,tt10442766
238,Drama,Movie,La bonne épouse,2020,6.0,tt10441958
239,Drama,Movie,Reunion,2020,7.0,tt10443396
240,Drama,Movie,She Paradise,2020,4.0,tt10442666
241,Drama,Movie,Ernesto,2020,11.0,tt10448528
242,Drama,Movie,Saturday School,2020,8.0,tt10448820
243,Drama,Movie,The 24th,2020,8.0,tt10452854
244,Drama,Movie,Nine Days,2022,1.0,tt10451852
245,Drama,Movie,She's the Eldest,2020,10.0,tt10452184
246,Drama,Movie,Uppercase Print,2021,7.0,tt10452766
247,Drama,Movie,Akash ongshoto meghla,2020,,tt10456358
248,Drama,Movie,Bound,2020,7.0,tt10457702
249,Drama,Movie,Été 85,2020,9.0,tt10457128
250,Drama,Movie,Present Still Perfect,2020,3.0,tt10456640
251,Drama,Movie,Scorpio,2020,10.0,tt10461238
252,Drama,Movie,Podsolnukh,2020,2.0,tt10463488
253,Drama,Movie,Whirlpool,2020,9.0,tt10466338
254,Drama,Movie,Palindrome,2020,8.0,tt10464930
255,Drama,Movie,Teddy,2021,6.0,tt10469804
256,Drama,Movie,Miles Away Under the Moon,2020,,tt10473076
257,Drama,Movie,Crónica de una tormenta,2020,8.0,tt10471804
258,Drama,Movie,Lxs chicxs de las motitos,2020,7.0,tt10472290
259,Drama,Movie,STWFA,2020,3.0,tt10476500
260,Drama,Movie,Historias incompletas,2020,12.0,tt10475916
261,Drama,Movie,The Road to Cabazon,2020,5.0,tt10477300
262,Drama,Movie,My Sisters,2020,9.0,tt10477668
263,Drama,Movie,Kholodno,2020,3.0,tt10481890
264,Drama,Movie,Deathwell,2020,10.0,tt10476718
265,Drama,Movie,Beware of Dog,2020,1.0,tt10482066
266,Drama,Movie,Mayar Jonjal,2020,8.0,tt10482072
267,Drama,Movie,The Lion Rock,2020,1.0,tt10481968
268,Drama,Movie,The Trip to Greece,2020,5.0,tt10482504
269,Drama,Movie,The Lamp of Truth,2020,2.0,tt10482802
270,Drama,Movie,The Atlantic City Story,2020,10.0,tt10482336
271,Drama,Movie,Danny. Legend. God.,2020,9.0,tt10484276
272,Drama,Movie,Opposite Direction,2020,3.0,tt10485538
273,Drama,Movie,Sage of Time,2021,8.0,tt10485148
274,Drama,Movie,König der Raben,2021,8.0,tt10497782
275,Drama,Movie,Inland,2020,10.0,tt10500534
276,Drama,Movie,Just Different,2020,10.0,tt10500666
277,Drama,Movie,Sangre,2020,12.0,tt10504776
278,Drama,Movie,Selfish Son,2020,,tt10504286
279,Drama,Movie,Topside,2020,9.0,tt10506876
280,Drama,Movie,Krasnyy prizrak,2021,6.0,tt10508258
281,Drama,Movie,Desterro,2021,11.0,tt10507176
282,Drama,Movie,Gold Coast Lounge,2020,1.0,tt10508774
283,Drama,Movie,Revenge Ride,2020,6.0,tt10510416
284,Drama,Movie,Silence Is Compliance,2020,1.0,tt10510250
285,Drama,Movie,Les Vieux Chums,2020,11.0,tt10510254
286,Drama,Movie,Ma Rainey's Black Bottom,2020,12.0,tt10514222
287,Drama,Movie,Like a House on Fire,2021,3.0,tt10514240
288,Drama,Movie,Central Standard,2020,1.0,tt10514926
289,Drama,Movie,Steel Rain 2,2020,7.0,tt10516176
290,Drama,Movie,Half Brothers,2020,12.0,tt10515926
291,Drama,Movie,The Invisible Man,2020,3.0,tt1051906
292,Drama,Movie,De slag om de Schelde,2021,6.0,tt10521092
293,Drama,Movie,Serebryanye konki,2021,6.0,tt10525672
294,Drama,Movie,Resemblance,2020,5.0,tt10524828
295,Drama,Movie,Nikah Yuk,2020,2.0,tt10530462
296,Drama,Movie,Queen of the Trap House,2020,12.0,tt10530090
297,Drama,Movie,Dramarama,2022,2.0,tt10534030
298,Drama,Movie,La donna dello smartphone,2020,3.0,tt10536144
299,Drama,Movie,Halkara,2020,,tt10533360
300,Drama,Movie,Josep,2020,9.0,tt10534996
301,Drama,Movie,The Midnight Sky,2020,12.0,tt10539608
302,Drama,Movie,Song of the Tree Frogs,2021,1.0,tt10540594
303,Drama,Movie,Ginny Weds Sunny,2020,10.0,tt10543680
304,Drama,Movie,Muz se zajecima usima,2021,,tt10551236
305,Drama,Movie,Fu*king Idiots,2020,9.0,tt10554184
306,Drama,Movie,Dara iz Jasenovca,2021,9.0,tt10554232
307,Drama,Movie,Unpregnant,2020,9.0,tt10556022
308,Drama,Movie,"Berlin, Berlin",2020,5.0,tt10556130
309,Drama,Movie,Commandos: The Mission,2020,4.0,tt10558706
310,Drama,Movie,Still the Water,2020,9.0,tt10558990
311,Drama,Movie,Marcus,2020,3.0,tt10560062
312,Drama,Movie,Non-living,2020,10.0,tt10562658
313,Drama,Movie,The Racists,2020,5.0,tt10563380
314,Drama,Movie,Vikend sa caletom,2020,10.0,tt10566928
315,Drama,Movie,Oaza,2021,5.0,tt10577318
316,Drama,Movie,The Feather The Agatha Tiegel Hanson Story,2020,9.0,tt10578604
317,Drama,Movie,Desaparecer,2020,12.0,tt10580106
318,Drama,Movie,Uçurum Çiçegi,2020,4.0,tt10579154
319,Drama,Movie,Sweet Sunshine,2020,3.0,tt10582422
320,Drama,Movie,Vita,2020,12.0,tt10581324
321,Drama,Movie,Thorp,2020,10.0,tt10584480
322,Drama,Movie,Eat Wheaties!,2021,4.0,tt10584340
323,Drama,Movie,Dear Younger Me,2020,4.0,tt10585686
324,Drama,Movie,Profession du père,2021,7.0,tt10590506
325,Drama,Movie,Psy 3: W imie zasad,2020,1.0,tt10590530
326,Drama,Movie,Mafia,2020,2.0,tt10594792
327,Drama,Movie,The Lost Recursion,2020,1.0,tt10594886
328,Drama,Movie,Wake Up: Stories from the Frontlines of Suicide Prevention,2020,6.0,tt10596982
329,Drama,Movie,We Can Be Heroes,2020,12.0,tt10600398
330,Drama,Movie,Gullregn,2020,1.0,tt10603286
331,Drama,Movie,The Crossroad,2020,2.0,tt10608970
332,Drama,Movie,Ana,2020,,tt10613472
333,Drama,Movie,Golondrinas,2020,8.0,tt10610330
334,Drama,Movie,In the Defense Against Tyranny,2020,10.0,tt10607452
335,Drama,Movie,One Night in Miami...,2021,1.0,tt10612922
336,Drama,Movie,It Plays Like Love: Restaged Edition,2020,,tt10608990
337,Drama,Movie,Zaijian shaonian,2020,7.0,tt10610332
338,Drama,Movie,Seurapeli,2020,8.0,tt10613992
339,Drama,Movie,Mank,2020,12.0,tt10618286
340,Drama,Movie,La guerra a Cuba,2020,6.0,tt10619530
341,Drama,Movie,#Saraitda,2020,9.0,tt10620868
342,Drama,Movie,Influence,2020,2.0,tt10627710
343,Drama,Movie,Effacer l'historique,2021,7.0,tt10627352
344,Drama,Movie,La vita davanti a sé,2020,11.0,tt10627584
345,Drama,Movie,Hannan xia ri,2020,10.0,tt10629634
346,Drama,Movie,Minari,2021,8.0,tt10633456
347,Drama,Movie,Razilee and Elijah: Part 2,2020,9.0,tt10638270
348,Drama,Movie,Mangga Muda,2020,1.0,tt10640338
349,Drama,Movie,Contar el amor,2020,1.0,tt10643350
350,Drama,Movie,The Forty-Year-Old Version,2020,10.0,tt10642834
351,Drama,Movie,Guru-Guru Gokil,2020,8.0,tt10643918
352,Drama,Movie,Selva,2020,3.0,tt10640730
353,Drama,Movie,Toko Barang Mantan,2020,2.0,tt10640766
354,Drama,Movie,The Exocet,2021,6.0,tt10640174
355,Drama,Movie,Shylock,2020,1.0,tt10644282
356,Drama,Movie,Safety,2020,12.0,tt10649016
357,Drama,Movie,Passou,2020,8.0,tt10649596
358,Drama,Movie,Gekijo,2020,7.0,tt10650424
359,Drama,Movie,E.14,2020,9.0,tt10650556
360,Drama,Movie,Indha Nilai Maarum,2020,3.0,tt10650778
361,Drama,Movie,Dreams of Paper & Ink,2020,10.0,tt10655356
362,Drama,Movie,The Road to Freedom,2020,1.0,tt10654698
363,Drama,Movie,Between Waves,2021,8.0,tt10663608
364,Drama,Movie,The Last Shift,2020,9.0,tt10661180
365,Drama,Movie,Rest Area,2020,,tt10661768
366,Drama,Movie,Into the Beat - Dein Herz tanzt,2021,4.0,tt10662234
367,Drama,Movie,Duo guan,2020,9.0,tt10670442
368,Drama,Movie,The Passenger,2020,12.0,tt10667070
369,Drama,Movie,Saezuru Tori Wa Habatakanai: The Clouds Gather,2020,2.0,tt10675392
370,Drama,Movie,Mica,2021,12.0,tt10676134
371,Drama,Movie,La nuée,2021,6.0,tt10675724
372,Drama,Movie,Miracle on Highway 34,2020,12.0,tt10678722
373,Drama,Movie,Un Crack,2020,11.0,tt10681604
374,Drama,Movie,Chlap na strídacku,2020,2.0,tt10681656
375,Drama,Movie,Keman Agitlari,2020,12.0,tt10682112
376,Drama,Movie,Palasa 1978,2020,3.0,tt10682062
377,Drama,Movie,Moments in Spacetime,2020,10.0,tt10687102
378,Drama,Movie,Das Glaszimmer,2021,5.0,tt10690512
379,Drama,Movie,Ponmagal Vandhal,2020,5.0,tt10692888
380,Drama,Movie,Are We Lost Forever,2021,8.0,tt10691314
381,Drama,Movie,Anveshanam,2020,1.0,tt10692228
382,Drama,Movie,After Love,2021,6.0,tt10692788
383,Drama,Movie,Always with you,2020,3.0,tt10697212
384,Drama,Movie,Rumbo al Mar,2020,1.0,tt10702006
385,Drama,Movie,The Killing of Two Lovers,2021,5.0,tt10702148
386,Drama,Movie,Love Stage!,2020,6.0,tt10702938
387,Drama,Movie,The Trial of the Chicago 7,2020,10.0,tt1070874
388,Drama,Movie,Feel the Beat,2020,6.0,tt10714856
389,Drama,Movie,Retrato de mujer blanca con pelo cano y arrugas,2020,11.0,tt10719572
390,Drama,Movie,My Brothers' Crossing,2020,9.0,tt10719628
391,Drama,Movie,Animales Humanos,2021,7.0,tt10719946
392,Drama,Movie,The Parcel,2020,3.0,tt10727128
393,Drama,Movie,Rooftops,2020,2.0,tt10727656
394,Drama,Movie,Broken Vows,2020,2.0,tt10728472
395,Drama,Movie,Nadie Sabe Que Estoy Aquí,2020,6.0,tt10728764
396,Drama,Movie,"I love you, I swear",2020,,tt10732436
397,Drama,Movie,Zeitreise durch den Odenwald Teil 2 - sagenhafte Frauen im Spiegel der Zeit,2020,2.0,tt10731938
398,Drama,Movie,His,2020,1.0,tt10731362
399,Drama,Movie,Modo Avião,2020,1.0,tt10731748
400,Drama,Movie,Hayalet: 3 Yasam,2020,,tt10731100
401,Drama,Movie,Bawari,2020,1.0,tt10739070
402,Drama,Movie,Lost in Paradise,2020,8.0,tt10740582
403,Drama,Movie,Erna i krig,2020,10.0,tt10747310
404,Drama,Movie,Pattas,2020,1.0,tt10750020
405,Drama,Movie,Vigilante,2020,12.0,tt10751528
406,Drama,Movie,Digger,2021,6.0,tt9389916
407,Drama,Movie,Lost in Midnight,2020,,tt10758034
408,Drama,Movie,Wyzwanie,2020,7.0,tt10758146
409,Drama,Movie,By Days End,2020,9.0,tt10756652
410,Drama,Movie,Teenage Girl: First Wheels,2020,5.0,tt10756160
411,Drama,Movie,Jab,2020,,tt10758802
412,Drama,Movie,Seduction,2020,,tt10758486
413,Drama,Movie,Nubes grises soplan sobre el campo verde,2020,,tt10765190
414,Drama,Movie,Blast Beat,2020,1.0,tt10767066
415,Drama,Movie,Sarileru Neekevvaru,2020,1.0,tt10773090
416,Drama,Movie,Nanti kita cerita tentang hari ini,2020,1.0,tt10773114
417,Drama,Movie,Anak Garuda,2020,1.0,tt10773028
418,Drama,Movie,Dwitiyo Purush,2020,1.0,tt10778840
419,Drama,Movie,Bump Kowalski and the Ten Commandments,2020,4.0,tt10777472
420,Drama,Movie,"Selíni, 66 erotíseis",2020,6.0,tt10783504
421,Drama,Movie,Baphomet Mountain,2020,2.0,tt10793248
422,Drama,Movie,Rentang Kisah,2020,9.0,tt10795930
423,Drama,Movie,Dorogie tovarishchi,2021,9.0,tt10796286
424,Drama,Movie,Padrenostro,2020,9.0,tt10798072
425,Drama,Movie,Drown the Clown,2020,6.0,tt10799214
426,Drama,Movie,Pressure Cooker,2020,2.0,tt10801196
427,Drama,Movie,IIT Krishnamurthy,2020,12.0,tt10801230
428,Drama,Movie,Love Aaj Kal Porshu,2020,2.0,tt10801042
429,Drama,Movie,The Last Weekend,2020,3.0,tt10808652
430,Drama,Movie,Let Them All Talk,2020,12.0,tt10808832
431,Drama,Movie,Agir Romantik,2020,2.0,tt10806028
432,Drama,Movie,Dignitate,2020,1.0,tt10816420
433,Drama,Movie,18 regali,2020,5.0,tt10816484
434,Drama,Movie,Take Out Girl,2020,3.0,tt10816000
435,Drama,Movie,The Band Forgettable,2020,10.0,tt10816464
436,Drama,Movie,Spore,2020,3.0,tt10816560
437,Drama,Movie,La Regola d'Oro,2021,2.0,tt10819076
438,Drama,Movie,Two Eyes,2020,8.0,tt10820264
439,Drama,Movie,Trouble Will Find Us,2020,10.0,tt10826116
440,Drama,Movie,Soosthi,2020,7.0,tt10827784
441,Drama,Movie,Friend Request,2020,1.0,tt10826100
