Genero,Tipo,Nombre,Año estreno,Mes estreno,Id
Drama,Movie,Brother to Brother,2004,1.0,tt0306597
Drama,Movie,Duga mracna noc,2004,3.0,tt0305499
Drama,Movie,The Last Summer,2004,4.0,tt0305747
Drama,Movie,Stratosphere Girl,2004,9.0,tt0306097
Drama,Movie,"No Pain, No Gain",2005,12.0,tt0306846
Drama,Movie,À ton image,2004,5.0,tt0307343
Drama,Movie,Shaye & Kiki,2004,12.0,tt0307456
Drama,Movie,Burning Annie,2003,3.0,tt0307879
Drama,Movie,Zapata - El sueño del héroe,2004,4.0,tt0307692
Drama,Movie,Finding Neverland,2004,12.0,tt0308644
Drama,Movie,The Definition of Insanity,2005,12.0,tt0309275
Drama,Movie,Cherry Bomb,2004,,tt0308109
Drama,Movie,Du zi deng dai,2005,9.0,tt0311041
Drama,Movie,Luminal,2004,5.0,tt0311462
Drama,Movie,Downtown: A Street Tale,2007,4.0,tt0309531
Drama,Movie,Against the Ropes,2004,7.0,tt0312329
Drama,Movie,Populärmusik från Vittula,2004,9.0,tt0314524
Drama,Movie,The Perfect Score,2004,1.0,tt0314498
Drama,Movie,Immortel (ad vitam),2004,12.0,tt0314063
Drama,Movie,The Blue Butterfly,2004,8.0,tt0313300
Drama,Movie,Benji: Off the Leash!,2004,8.0,tt0315273
Drama,Movie,Twisted,2004,9.0,tt0315297
Drama,Movie,Ball & Chain,2004,5.0,tt0315206
Drama,Movie,One Perfect Day,2004,9.0,tt0316353
Drama,Movie,Roble de Olor,2004,2.0,tt0316498
Drama,Movie,Thunderstruck,2004,5.0,tt0316763
Drama,Movie,In Enemy Hands,2005,2.0,tt0316824
Drama,Movie,Hidalgo,2004,4.0,tt0317648
Drama,Movie,Bridget Jones: The Edge of Reason,2004,11.0,tt0317198
Drama,Movie,The Whisper,2004,11.0,tt0316895
Drama,Movie,Atlantic City Serenade,2004,,tt0317111
Drama,Movie,One Point O,2005,1.0,tt0317042
Drama,Movie,Diarios de motocicleta,2004,11.0,tt0318462
Drama,Movie,The Alamo,2004,9.0,tt0318974
Drama,Movie,Between Two Women,2021,12.0,tt0319056
Drama,Movie,Sindromul Timisoara,2004,12.0,tt0319811
Drama,Movie,Cazuza: O Tempo Não Pára,2004,6.0,tt0318590
Drama,Movie,Raport despre starea natiunii,2004,3.0,tt0320346
Drama,Movie,Honey Baby,2005,2.0,tt0322590
Drama,Movie,Lakshya,2004,6.0,tt0323013
Drama,Movie,Zivot je cudo,2004,10.0,tt0322420
Drama,Movie,Wicker Park,2008,10.0,tt0324554
Drama,Movie,Paradise,2008,9.0,tt0323576
Drama,Movie,Karpuz Kabugundan Gemiler Yapmak,2004,11.0,tt0325675
Drama,Movie,El padrino,2004,9.0,tt0325950
Drama,Movie,A Different Loyalty,2004,10.0,tt0326828
Drama,Movie,Was nützt die Liebe in Gedanken,2004,10.0,tt0325733
Drama,Movie,Feestje,2004,2.0,tt0327717
Drama,Movie,Man on Fire,2004,11.0,tt0328107
Drama,Movie,The Dust Factory,2010,5.0,tt0329030
Drama,Movie,Redentor,2004,9.0,tt0328316
Drama,Movie,Non ti muovere,2004,3.0,tt0330702
Drama,Movie,Le grand rôle,2004,10.0,tt0330080
Drama,Movie,"...en fin, el mar",2005,1.0,tt0329953
Drama,Movie,Folle embellie,2004,7.0,tt0329088
Drama,Movie,Face of Terror,2004,6.0,tt0328993
Drama,Movie,Survival of the Illest,2004,6.0,tt0330220
Drama,Movie,Raising Genius,2004,3.0,tt0328875
Drama,Movie,The Punisher,2004,9.0,tt0330793
Drama,Movie,Pontormo,2004,5.0,tt0330778
Drama,Movie,If Only,2004,7.0,tt0332136
Drama,Movie,Kärlekens språk 2000,2004,4.0,tt0330541
Drama,Movie,De kus,2005,4.0,tt0330539
Drama,Movie,Le jardin de papa,2005,5.0,tt0330474
Drama,Movie,Whisky,2004,12.0,tt0331370
Drama,Movie,Corn,2004,10.0,tt0330175
Drama,Movie,Troy,2004,5.0,tt0332452
Drama,Movie,Love Rome,2004,11.0,tt0330582
Drama,Movie,Saved!,2004,6.0,tt0332375
Drama,Movie,The Notebook,2004,10.0,tt0332280
Drama,Movie,The Clearing,2004,10.0,tt0331952
Drama,Movie,Garden State,2005,1.0,tt0333766
Drama,Movie,Nuit noire,2017,3.0,tt0334025
Drama,Movie,Desperado Tonic,2004,11.0,tt0333874
Drama,Movie,Na planincah,2004,3.0,tt0334374
Drama,Movie,The Passion of the Christ,2004,4.0,tt0335345
Drama,Movie,Godsend,2004,11.0,tt0335121
Drama,Movie,Rusevine,2004,11.0,tt0334267
Drama,Movie,Charlie,2004,2.0,tt0337540
Drama,Movie,Barbershop 2: Back in Business,2004,2.0,tt0337579
Drama,Movie,Dirty Dancing: Havana Nights,2004,5.0,tt0338096
Drama,Movie,14 Million Dreams,2004,5.0,tt0337796
Drama,Movie,Birth,2005,2.0,tt0337876
Drama,Movie,Dandelion,2006,1.0,tt0338133
Drama,Movie,Nachtreise,2004,2.0,tt0339432
Drama,Movie,The Rocket Post,2006,11.0,tt0337708
Drama,Movie,Being Julia,2004,11.0,tt0340012
Drama,Movie,Mix,2004,1.0,tt0339397
Drama,Movie,Last Flight Out,2004,5.0,tt0337660
Drama,Movie,The Aviator,2005,1.0,tt0338751
Drama,Movie,The Face at the Window,2004,4.0,tt0338020
Drama,Movie,Paparazzi,2004,9.0,tt0338325
Drama,Movie,Deux frères,2004,7.0,tt0338512
Drama,Movie,Peoples,2004,5.0,tt0339507
Drama,Movie,Head in the Clouds,2004,10.0,tt0338097
Drama,Movie,Eternal Sunshine of the Spotless Mind,2004,9.0,tt0338013
Drama,Movie,The Affair,2004,4.0,tt0339804
Drama,Movie,Mathilde,2008,5.0,tt0339368
Drama,Movie,Grande école,2004,2.0,tt0340137
Drama,Movie,Mr. 3000,2004,9.0,tt0339412
Drama,Movie,The Gunman,2004,4.0,tt0339537
Drama,Movie,Stateside,2005,3.0,tt0339727
Drama,Movie,Homework,2004,1.0,tt0340161
Drama,Movie,Fyra nyanser av brunt,2004,2.0,tt0342636
Drama,Movie,Joy Road,2011,10.0,tt0342717
Drama,Movie,Levottomat 3 - kun mikään ei riitä,2004,1.0,tt0342689
Drama,Movie,Stay Until Tomorrow,2004,10.0,tt0340378
Drama,Movie,One Last Chance,2004,3.0,tt0342151
Drama,Movie,Eros,2005,9.0,tt0343663
Drama,Movie,Puerto Vallarta Squeeze,2005,6.0,tt0340919
Drama,Movie,Shouf shouf habibi!,2004,1.0,tt0341578
Drama,Movie,50 First Dates,2004,6.0,tt0343660
Drama,Movie,Les fils du vent,2004,8.0,tt0345235
Drama,Movie,Rois et reine,2004,12.0,tt0344273
Drama,Movie,La puta y la ballena,2006,6.0,tt0342913
Drama,Movie,A Silent Love,2004,3.0,tt0344337
Drama,Movie,Le chiavi di casa,2005,3.0,tt0345032
Drama,Movie,Sunflower,2004,1.0,tt0344399
Drama,Movie,Six: The Mark Unleashed,2004,5.0,tt0344777
Drama,Movie,Gegen die Wand,2004,9.0,tt0347048
Drama,Movie,Southern Cross,2004,8.0,tt0344723
Drama,Movie,Un long dimanche de fiançailles,2005,1.0,tt0344510
Drama,Movie,The Eavesdropper,2004,,tt0345777
Drama,Movie,Alexander,2004,12.0,tt0346491
Drama,Movie,Messengers,2004,6.0,tt0347534
Drama,Movie,Peaches,2005,6.0,tt0347755
Drama,Movie,Inosensu: Innocence,2004,3.0,tt0347246
Drama,Movie,Forbrydelser,2004,10.0,tt0347016
Drama,Movie,Le convoyeur,2021,6.0,tt0347330
Drama,Movie,My Name Is Modesty: A Modesty Blaise Adventure,2004,3.0,tt0347591
Drama,Movie,Massai - Les guerriers de la pluie,2004,12.0,tt0348847
Drama,Movie,Khakee,2004,1.0,tt0347332
Drama,Movie,The Door in the Floor,2004,11.0,tt0348593
Drama,Movie,A Case of Murder,2004,7.0,tt0348565
Drama,Movie,Suzie Gold,2004,3.0,tt0348155
Drama,Movie,Christmas Child,2008,11.0,tt0346750
Drama,Movie,Luna de Avellaneda,2004,5.0,tt0347449
Drama,Movie,Main Hoon Na,2004,9.0,tt0347473
Drama,Movie,Illumination,2004,6.0,tt0348875
Drama,Movie,Country of My Skull,2004,5.0,tt0349260
Drama,Movie,Las lloronas,2004,4.0,tt0349733
Drama,Movie,Koirankynnen leikkaaja,2004,2.0,tt0349691
Drama,Movie,Le rôle de sa vie,2004,6.0,tt0348867
Drama,Movie,Anatomie de l'enfer,2004,1.0,tt0348529
Drama,Movie,Raising Helen,2004,6.0,tt0350028
Drama,Movie,Die Nacht singt ihre Lieder,2004,2.0,tt0349865
Drama,Movie,Het zuiden,2004,4.0,tt0350373
Drama,Movie,Unstoppable,2004,10.0,tt0349889
Drama,Movie,Eulogy,2004,9.0,tt0349416
Drama,Movie,Viva Laldjérie,2005,5.0,tt0348884
Drama,Movie,King Arthur,2004,7.0,tt0349683
Drama,Movie,Ray,2005,2.0,tt0350258
Drama,Movie,Kyun! Ho Gaya Na...,2004,8.0,tt0349703
Drama,Movie,Ladder 49,2004,12.0,tt0349710
Drama,Movie,Miracle,2004,2.0,tt0349825
Drama,Movie,Malachance,2004,11.0,tt0352557
Drama,Movie,The Life and Death of Peter Sellers,2005,1.0,tt0352520
Drama,Movie,De-Lovely,2004,12.0,tt0352277
Drama,Movie,The Chest,2004,10.0,tt0353293
Drama,Movie,Walk on Water,2005,8.0,tt0352994
Drama,Movie,5x2,2004,11.0,tt0354356
Drama,Movie,Never Die Alone,2004,3.0,tt0354766
Drama,Movie,Spivs,2004,9.0,tt0352864
Drama,Movie,Ek Hasina Thi,2019,1.0,tt0352314
Drama,Movie,Gudumba Shankar,2004,9.0,tt0354965
Drama,Movie,Process,2004,5.0,tt0354848
Drama,Movie,Nora's Hair Salon,2004,5.0,tt0355836
Drama,Movie,Conversaciones con mamá,2004,4.0,tt0356485
Drama,Movie,Cama adentro,2005,5.0,tt0356453
Drama,Movie,The Forgotten,2004,11.0,tt0356618
Drama,Movie,25 degrés en hiver,2004,3.0,tt0356317
Drama,Movie,Shall We Dance?,2005,2.0,tt0358135
Drama,Movie,Whisky Romeo Zulu,2005,4.0,tt0356487
Drama,Movie,Mummy an' the Armadillo,2004,1.0,tt0357930
Drama,Movie,Buenos Aires 100 kilómetros,2005,2.0,tt0356446
Drama,Movie,The Bridge of San Luis Rey,2004,12.0,tt0356443
Drama,Movie,Cachorro,2005,9.0,tt0359045
Drama,Movie,Ahava Colombianit,2004,7.0,tt0358925
Drama,Movie,Undertow,2005,8.0,tt0360130
Drama,Movie,The Woodsman,2005,3.0,tt0361127
Drama,Movie,Familia rodante,2005,6.0,tt0359254
Drama,Movie,A Home at the End of the World,2004,10.0,tt0359423
Drama,Movie,Guardiani delle nuvole,2005,,tt0359358
Drama,Movie,Sam & Joe,2004,,tt0359930
Drama,Movie,One Last Ride,2004,4.0,tt0359774
Drama,Movie,Notre musique,2004,5.0,tt0360845
Drama,Movie,Chrystal,2004,1.0,tt0362506
Drama,Movie,Tom White,2004,8.0,tt0360798
Drama,Movie,Chiche bombón,2004,10.0,tt0361437
Drama,Movie,Noise,2004,1.0,tt0362538
Drama,Movie,Spartan,2004,3.0,tt0360009
Drama,Movie,We Don't Live Here Anymore,2005,3.0,tt0361309
Drama,Movie,The Machinist,2005,7.0,tt0361862
Drama,Movie,Marseille,2004,9.0,tt0360779
Drama,Movie,Los esclavos felices (la secta),2004,10.0,tt0361582
Drama,Movie,Vereda tropical,2005,2.0,tt0362276
Drama,Movie,Kinsey,2005,6.0,tt0362269
Drama,Movie,Schatten der Zeit,2006,5.0,tt0360960
Drama,Movie,The Terminal,2004,9.0,tt0362227
Drama,Movie,Bride & Prejudice,2005,2.0,tt0361411
Drama,Movie,First Daughter,2004,9.0,tt0361620
Drama,Movie,Employee of the Month,2004,1.0,tt0362590
Drama,Movie,Criminal,2004,10.0,tt0362526
Drama,Movie,Little Black Book,2005,1.0,tt0361841
Drama,Movie,The Grey,2004,2.0,tt0362693
Drama,Movie,Palindromes,2005,9.0,tt0362004
Drama,Movie,Próxima Salida,2004,10.0,tt0362995
Drama,Movie,Fahrenheit 9/11,2004,7.0,tt0361596
Drama,Movie,The Life Aquatic with Steve Zissou,2005,3.0,tt0362270
Drama,Movie,Ay Juancito,2004,6.0,tt0362789
Drama,Movie,Une vie à t'attendre,2004,3.0,tt0362265
Drama,Movie,Imposible,2005,9.0,tt0362915
Drama,Movie,Malabar Princess,2004,3.0,tt0362048
Drama,Movie,Le grand voyage,2005,6.0,tt0361670
Drama,Movie,Avanim,2004,12.0,tt0362427
Drama,Movie,Aan: Men at Work,2004,6.0,tt0363409
Drama,Movie,Der Untergang,2004,11.0,tt0363163
Drama,Movie,Freeze Frame,2004,6.0,tt0363095
Drama,Movie,La mina,2004,9.0,tt0362865
Drama,Movie,Black Cloud,2004,4.0,tt0363475
Drama,Movie,Lightning Bug,2004,4.0,tt0363768
Drama,Movie,Beyond the Sea,2004,11.0,tt0363473
Drama,Movie,Jailbait,2004,5.0,tt0364435
Drama,Movie,Radio West,2004,10.0,tt0363919
Drama,Movie,Seven Times Lucky,2004,1.0,tt0364656
Drama,Movie,King of the Corner,2004,6.0,tt0363913
Drama,Movie,Agni Pankh,2004,2.0,tt0363413
Drama,Movie,Down to the Bone,2005,3.0,tt0363579
Drama,Movie,Confidences trop intimes,2004,6.0,tt0363532
Drama,Movie,Hoteles,2004,1.0,tt0363689
Drama,Movie,Mon père est ingénieur,2004,8.0,tt0363826
Drama,Movie,Full Moon Fables,2004,3.0,tt0364358
Drama,Movie,El cielito,2004,10.0,tt0364270
Drama,Movie,Plan,2004,1.0,tt0364604
Drama,Movie,Dev,2004,6.0,tt0364303
Drama,Movie,The Picture of Dorian Gray,2004,1.0,tt0364599
Drama,Movie,The Final Cut,2004,10.0,tt0364343
Drama,Movie,Fighting Fish,2004,1.0,tt0365194
Drama,Movie,The Keeper,2004,,tt0364457
Drama,Movie,Vénus et Fleur,2004,6.0,tt0364109
Drama,Movie,Wild Side,2005,2.0,tt0364120
Drama,Movie,2BPerfectlyHonest,2004,5.0,tt0364914
Drama,Movie,Virumandi,2021,1.0,tt0364647
Drama,Movie,Feux rouges,2004,3.0,tt0365190
Drama,Movie,Secret Window,2004,4.0,tt0363988
Drama,Movie,Golemata voda,2005,4.0,tt0365285
Drama,Movie,After the Sunset,2005,4.0,tt0367479
Drama,Movie,Wake of Death,2005,1.0,tt0367478
Drama,Movie,Modigliani,2005,2.0,tt0367188
Drama,Movie,Ginger Snaps Back: The Beginning,2004,8.0,tt0365265
Drama,Movie,Exist,2004,1.0,tt0367714
Drama,Movie,The Assassination of Richard Nixon,2005,5.0,tt0364961
Drama,Movie,Sotto falso nome,2004,2.0,tt0367098
Drama,Movie,Boricua,2004,5.0,tt0365013
Drama,Movie,Everyday People,2006,1.0,tt0365020
Drama,Movie,You Got Served,2004,7.0,tt0365957
Drama,Movie,Marie and Bruce,2007,3.0,tt0365480
Drama,Movie,Winter Solstice,2005,11.0,tt0365938
Drama,Movie,A Way of Life,2004,11.0,tt0365914
Drama,Movie,"Swades: We, the People",2004,12.0,tt0367110
Drama,Movie,Meenaxi: Tale of 3 Cities,2004,4.0,tt0366761
Drama,Movie,Out of Season,2007,1.0,tt0366860
Drama,Movie,Fighting Tommy Riley,2006,,tt0366444
Drama,Movie,Levende mirakler,2004,12.0,tt0366712
Drama,Movie,Tre solar,2004,2.0,tt0367164
Drama,Movie,Saint Ange,2004,6.0,tt0367000
Drama,Movie,Millions,2005,7.0,tt0366777
Drama,Movie,Trilogia: To livadi pou dakryzei,2004,12.0,tt0366721
Drama,Movie,November,2004,1.0,tt0368089
Drama,Movie,The Manchurian Candidate,2004,11.0,tt0368008
Drama,Movie,Erbsen auf halb 6,2004,3.0,tt0366416
Drama,Movie,Jumalan morsian,2004,3.0,tt0366652
Drama,Movie,Shiner,2004,12.0,tt0368268
Drama,Movie,School for Seduction,2004,12.0,tt0368249
Drama,Movie,The Village,2004,8.0,tt0368447
Drama,Movie,Three Way,2004,10.0,tt0368343
Drama,Movie,Lapsia ja aikuisia - Kuinka niitä tehdään?,2004,9.0,tt0366701
Drama,Movie,Nachbarinnen,2005,4.0,tt0366808
Drama,Movie,Cavedweller,2011,9.0,tt0367587
Drama,Movie,Stage Beauty,2004,12.0,tt0368658
Drama,Movie,The Heart Is Deceitful Above All Things,2005,1.0,tt0368774
Drama,Movie,Killer Diller,2004,3.0,tt0369294
Drama,Movie,Disi duboko,2004,11.0,tt0368689
Drama,Movie,The Fever,2004,9.0,tt0368725
Drama,Movie,Sang sei chok dai,2004,3.0,tt0368813
Drama,Movie,Gwiyeowo,2004,11.0,tt0368769
Drama,Movie,Asambhav,2004,7.0,tt0368580
Drama,Movie,Iluzija,2007,5.0,tt0368962
Drama,Movie,Nyfes,2004,10.0,tt0368619
Drama,Movie,Szezon,2004,9.0,tt0369006
Drama,Movie,Lettre d'amour zoulou,2005,8.0,tt0369664
Drama,Movie,Udhaya,2004,3.0,tt0369036
Drama,Movie,The Lazarus Child,2006,11.0,tt0368836
Drama,Movie,A Love Song for Bobby Long,2005,6.0,tt0369672
Drama,Movie,De dominee,2004,9.0,tt0370477
Drama,Movie,Collateral,2004,9.0,tt0369339
Drama,Movie,Moscow Heat,2004,11.0,tt0369738
Drama,Movie,Mar adentro,2005,1.0,tt0369702
Drama,Movie,The Good Shepherd,2007,2.0,tt0372303
Drama,Movie,A temetetlen halott,2004,10.0,tt0371307
Drama,Movie,Nine Lives,2004,8.0,tt0371008
Drama,Movie,Ten'ja,2005,2.0,tt0371322
Drama,Movie,Spanglish,2004,12.0,tt0371246
Drama,Movie,Tales from Beyond,2004,9.0,tt0371282
Drama,Movie,Cuentos de la guerra saharaui,2004,1.0,tt0369889
Drama,Movie,Clipping Adam,2004,4.0,tt0372215
Drama,Movie,Mysterious Skin,2005,8.0,tt0370986
Drama,Movie,Promised Land,2004,8.0,tt0371101
Drama,Movie,Secuestro express,2004,3.0,tt0371939
Drama,Movie,Company K,2004,4.0,tt0372828
Drama,Movie,Forkerte navne,2004,6.0,tt0371677
Drama,Movie,Kono yo no sotoe - Club Shinchugun,2004,2.0,tt0371050
Drama,Movie,Eating Out,2012,2.0,tt0372884
Drama,Movie,Mo li hua kai,2006,4.0,tt0370969
Drama,Movie,Last Goodbye,2004,5.0,tt0372375
Drama,Movie,House of D,2005,4.0,tt0372334
Drama,Movie,The Remembering Movies,2004,,tt0372491
Drama,Movie,Les choristes,2004,7.0,tt0372824
Drama,Movie,Espelho d'Água: Uma Viagem no Rio São Francisco,2004,7.0,tt0371977
Drama,Movie,Juoksuhaudantie,2004,8.0,tt0372359
Drama,Movie,Mind the Gap,2004,3.0,tt0373152
Drama,Movie,Imaginary Heroes,2005,11.0,tt0373024
Drama,Movie,Murder Below the Line,2004,11.0,tt0373173
Drama,Movie,Bhavum,2004,4.0,tt0373720
Drama,Movie,Birdie & Bogey,2004,10.0,tt0373726
Drama,Movie,Le dernier tunnel,2004,3.0,tt0373788
Drama,Movie,Dance Like a Man,2004,5.0,tt0373779
Drama,Movie,Bare Bea,2004,1.0,tt0373712
Drama,Movie,En garde,2004,12.0,tt0373823
Drama,Movie,A Man's Gotta Do,2004,11.0,tt0374021
Drama,Movie,Mi piace lavorare (Mobbing),2004,2.0,tt0373930
Drama,Movie,Medurat Hashevet,2004,9.0,tt0374036
Drama,Movie,Chung on chi ma Gun,2004,6.0,tt0373906
Drama,Movie,Silný kafe,2004,4.0,tt0374086
Drama,Movie,Triple agent,2005,3.0,tt0374294
Drama,Movie,Romasanta,2004,5.0,tt0374180
Drama,Movie,Sof Ha'Olam Smola,2004,3.0,tt0374279
Drama,Movie,Touch of Pink,2004,7.0,tt0374277
Drama,Movie,America Brown,2005,10.0,tt0374496
Drama,Movie,Puños rosas,2005,2.0,tt0374145
Drama,Movie,Strings,2006,1.0,tt0374248
Drama,Movie,Sugar,2004,12.0,tt0374252
Drama,Movie,Ayitha Ezhuthu,2004,5.0,tt0375571
Drama,Movie,Horas de luz,2004,9.0,tt0375342
Drama,Movie,Comme une image,2004,11.0,tt0374583
Drama,Movie,New,2004,7.0,tt0376003
Drama,Movie,My Brother's Keeper,2004,10.0,tt0376784
Drama,Movie,Until the Night,2004,6.0,tt0375172
Drama,Movie,Book of Love,2004,1.0,tt0376006
Drama,Movie,L'odore del sangue,2004,4.0,tt0374916
Drama,Movie,Littoral,2004,9.0,tt0374828
Drama,Movie,Männer wie wir,2004,10.0,tt0375911
Drama,Movie,Sideways,2005,2.0,tt0375063
Drama,Movie,Sexual Life,2004,6.0,tt0376874
Drama,Movie,Kangalal Kaidhu Sei,2004,2.0,tt0375889
Drama,Movie,Lá Fora,2004,4.0,tt0375937
Drama,Movie,Silver City,2004,9.0,tt0376890
Drama,Movie,Bobby Jones: Stroke of Genius,2004,4.0,tt0375104
Drama,Movie,Human Touch,2005,4.0,tt0375824
Drama,Movie,Hipnos,2004,10.0,tt0376650
Drama,Movie,Closer,2005,1.0,tt0376541
Drama,Movie,Crash,2005,10.0,tt0375679
Drama,Movie,Enduring Love,2005,3.0,tt0375735
Drama,Movie,L'ennemi naturel,2004,12.0,tt0375553
Drama,Movie,Dentro la città,2004,5.0,tt0375698
Drama,Movie,Chemins de traverse,2004,3.0,tt0375651
Drama,Movie,The Libertine,2006,5.0,tt0375920
Drama,Movie,Innocence,2005,1.0,tt0375233
Drama,Movie,Alfie,2005,1.0,tt0375173
Drama,Movie,Layer Cake,2004,10.0,tt0375912
Drama,Movie,Kamaraj,2004,2.0,tt0375887
Drama,Movie,Ladies in Lavender,2005,8.0,tt0377084
Drama,Movie,Mélyen örzött titkok,2004,2.0,tt0378413
Drama,Movie,Speak,2004,1.0,tt0378793
Drama,Movie,Mean Creek,2005,3.0,tt0377091
Drama,Movie,The Hillside Strangler,2004,11.0,tt0376649
Drama,Movie,Cube Zero,2005,2.0,tt0377713
Drama,Movie,State's Evidence,2004,10.0,tt0378804
Drama,Movie,Aetbaar,2004,1.0,tt0377340
Drama,Movie,Some Things That Stay,2004,11.0,tt0378786
Drama,Movie,Anonymous,2004,2.0,tt0377032
Drama,Movie,The Best Two Years,2004,2.0,tt0377038
Drama,Movie,Machuca,2004,6.0,tt0378284
Drama,Movie,Izo,2004,8.0,tt0377079
Drama,Movie,The Last Run,2004,,tt0376720
Drama,Movie,Les revenants,2004,10.0,tt0378661
Drama,Movie,Michael Blanco,2004,10.0,tt0378354
Drama,Movie,Hum Tum,2004,5.0,tt0378072
Drama,Movie,A Day Without a Mexican,2004,5.0,tt0377744
Drama,Movie,Flight of the Phoenix,2004,12.0,tt0377062
Drama,Movie,A miskolci boniésklájd,2004,12.0,tt0378366
Drama,Movie,Alt for Egil,2004,8.0,tt0377355
Drama,Movie,Dear Frankie,2005,4.0,tt0377752
Drama,Movie,Tout le plaisir est pour moi,2004,8.0,tt0378898
Drama,Movie,Vajram,2004,4.0,tt0378957
Drama,Movie,Framom främsta linjen,2004,3.0,tt0377935
Drama,Movie,A Good Woman,2005,12.0,tt0379306
Drama,Movie,The Queen of Sheba's Pearls,2004,12.0,tt0381524
Drama,Movie,Blackout Journey,2005,4.0,tt0381919
Drama,Movie,Cosas que hacen que la vida valga la pena,2004,11.0,tt0380281
Drama,Movie,Floodhouse,2004,11.0,tt0380364
Drama,Movie,El 7º día,2004,4.0,tt0380736
Drama,Movie,Le silence,2004,12.0,tt0380710
Drama,Movie,P.S.,2005,6.0,tt0380609
Drama,Movie,Ils se marièrent et eurent beaucoup d'enfants,2004,8.0,tt0381270
Drama,Movie,Blinded,2005,9.0,tt0379185
Drama,Movie,Oyster Farmer,2005,6.0,tt0379918
Drama,Movie,Red Rose,2004,12.0,tt0379956
Drama,Movie,Njaan Salperu Raman Kutty,2004,3.0,tt0378451
Drama,Movie,Les fautes d'orthographe,2004,11.0,tt0381292
Drama,Movie,Melinda and Melinda,2005,3.0,tt0378947
Drama,Movie,"The Tulse Luper Suitcases, Part 3: From Sark to the Finish",2005,6.0,tt0379561
Drama,Movie,Pyme (sitiados),2005,3.0,tt0379948
