Genero,Tipo,Nombre,Año estreno,Mes estreno,Id
Drama,Movie,Darkness Falls,1999,8.0,tt0131349
Drama,Movie,The Secret Laughter of Women,1999,11.0,tt0132502
Drama,Movie,Henry Hill,1999,10.0,tt0131421
Drama,Movie,El coronel no tiene quien le escriba,1999,6.0,tt0132905
Drama,Movie,Rogue Trader,1999,6.0,tt0131566
Drama,Movie,The Florentine,1999,4.0,tt0132164
Drama,Movie,October Sky,1999,2.0,tt0132477
Drama,Movie,Nag la bombe,2000,3.0,tt0133877
Drama,Movie,The First of May,1999,3.0,tt0132160
Drama,Movie,To Walk with Lions,2000,4.0,tt0132563
Drama,Movie,The Talented Mr. Ripley,2000,2.0,tt0134119
Drama,Movie,Best Laid Plans,1999,5.0,tt0133412
Drama,Movie,24 Nights,1999,6.0,tt0133327
Drama,Movie,Plunkett & Macleane,1999,4.0,tt0134033
Drama,Movie,Ride with the Devil,2000,5.0,tt0134154
Drama,Movie,"Mystery, Alaska",1999,10.0,tt0134618
Drama,Movie,8MM,1999,3.0,tt0134273
Drama,Movie,Bang Boom Bang - Ein todsicheres Ding,1999,8.0,tt0135790
Drama,Movie,Nachtgestalten,1999,8.0,tt0136423
Drama,Movie,A Packing Suburbia,1999,7.0,tt0137148
Drama,Movie,Lola + Bilidikid,1999,3.0,tt0137079
Drama,Movie,Seamless: Kidz Rule,1999,1.0,tt0138787
Drama,Movie,Inferno,1999,9.0,tt0139151
Drama,Movie,Spank,1999,6.0,tt0138829
Drama,Movie,Road Kill,1999,5.0,tt0137195
Drama,Movie,Fight Club,1999,11.0,tt0137523
Drama,Movie,Story of a Bad Boy,2001,7.0,tt0138834
Drama,Movie,True Crime,1999,5.0,tt0139668
Drama,Movie,Mumford,1999,9.0,tt0140397
Drama,Movie,The Cut Runs Deep,2000,12.0,tt0138387
Drama,Movie,Paging Emma,1999,11.0,tt0138689
Drama,Movie,Arlington Road,1999,4.0,tt0137363
Drama,Movie,200 Cigarettes,1999,2.0,tt0137338
Drama,Movie,The Insider,2000,4.0,tt0140352
Drama,Movie,Kick,1999,4.0,tt0138531
Drama,Movie,Sally Marshall Is Not an Alien,2000,2.0,tt0138771
Drama,Movie,Cruel Intentions,1999,6.0,tt0139134
Drama,Movie,The Astronaut's Wife,1999,10.0,tt0138304
Drama,Movie,Hit and Runway,1999,4.0,tt0138493
Drama,Movie,Envy,1999,9.0,tt0138420
Drama,Movie,If... Dog... Rabbit,2000,4.0,tt0138511
Drama,Movie,Shades,1999,10.0,tt0139606
Drama,Movie,Bastards,1999,6.0,tt0139882
Drama,Movie,Roberta,1999,1.0,tt0138750
Drama,Movie,Chillicothe,1999,1.0,tt0138359
Drama,Movie,The Opportunists,2000,8.0,tt0138681
Drama,Movie,The Joyriders,1999,7.0,tt0139394
Drama,Movie,Trapped,1999,6.0,tt0138885
Drama,Movie,La balia,2000,7.0,tt0139877
Drama,Movie,Loser Love,1999,4.0,tt0140337
Drama,Movie,Message in a Bottle,1999,4.0,tt0139462
Drama,Movie,Ba mùa,1999,11.0,tt0138874
Drama,Movie,Il tempo dell'amore,2000,2.0,tt0140612
Drama,Movie,Arunachalam,1997,4.0,tt0139861
Drama,Movie,Varsity Blues,1999,7.0,tt0139699
Drama,Movie,Gengszterfilm,1999,1.0,tt0141116
Drama,Movie,Sunshine,2003,2.0,tt0145503
Drama,Movie,The Bone Collector,2000,2.0,tt0145681
Drama,Movie,Friends & Lovers,1999,4.0,tt0143261
Drama,Movie,Angela's Ashes,2000,2.0,tt0145653
Drama,Movie,The War Zone,1999,6.0,tt0141974
Drama,Movie,Histoires d'hiver,1999,2.0,tt0142215
Drama,Movie,Big Daddy,1999,10.0,tt0142342
Drama,Movie,Wildflowers,1999,5.0,tt0144688
Drama,Movie,Crazy in Alabama,2000,2.0,tt0142201
Drama,Movie,The Lost Son,1999,4.0,tt0144286
Drama,Movie,Taxman,1999,6.0,tt0143924
Drama,Movie,Vivid,1999,11.0,tt0144669
Drama,Movie,Resurrection,2000,4.0,tt0142804
Drama,Movie,Holy Smoke,2000,4.0,tt0144715
Drama,Movie,Molly,1999,7.0,tt0143746
Drama,Movie,St. Pauli Nacht,1999,9.0,tt0143900
Drama,Movie,La fille sur le pont,1999,3.0,tt0144201
Drama,Movie,The Cherry Orchard,2000,1.0,tt0144134
Drama,Movie,Simply Irresistible,1999,2.0,tt0145893
Drama,Movie,Toni,1999,1.0,tt0143944
Drama,Movie,The General's Daughter,1999,11.0,tt0144214
Drama,Movie,Dreaming of Joseph Lees,2000,3.0,tt0144178
Drama,Movie,Návrat idiota,1999,2.0,tt0145929
Drama,Movie,Intelligence,2001,,tt0145844
Drama,Movie,Shark in a Bottle,1999,11.0,tt0144605
Drama,Movie,Buddy Boy,2000,3.0,tt0146516
Drama,Movie,Game Day,1999,9.0,tt0146786
Drama,Movie,Unbowed,1999,11.0,tt0147643
Drama,Movie,The Hi-Line,2000,5.0,tt0146879
Drama,Movie,Any Given Sunday,2000,4.0,tt0146838
Drama,Movie,Passion,1999,7.0,tt0148583
Drama,Movie,Row Your Boat,1999,4.0,tt0147287
Drama,Movie,Thick as Thieves,1999,4.0,tt0147599
Drama,Movie,The Divine Ryans,1999,9.0,tt0150337
Drama,Movie,Emporte-moi,2000,3.0,tt0148103
Drama,Movie,Cradle Will Rock,2000,1.0,tt0150216
Drama,Movie,Absolutt blåmandag,1999,1.0,tt0149581
Drama,Movie,Souvenirs intimes,1999,8.0,tt0148303
Drama,Movie,10 Things I Hate About You,1999,8.0,tt0147800
Drama,Movie,Aa Ab Laut Chalen,1999,1.0,tt0149568
Drama,Movie,Double Jeopardy,2000,1.0,tt0150377
Drama,Movie,My Father's Angel,1999,9.0,tt0149357
Drama,Movie,Anywhere But Here,2000,5.0,tt0149691
Drama,Movie,Fresh Air,1999,5.0,tt0150641
Drama,Movie,Freak Weather,2000,1.0,tt0150634
Drama,Movie,Hum Dil De Chuke Sanam,1999,6.0,tt0150992
Drama,Movie,Ladies Room,1999,11.0,tt0151281
Drama,Movie,Topsy-Turvy,2000,6.0,tt0151568
Drama,Movie,In a Savage Land,1999,10.0,tt0151047
Drama,Movie,Joan of Arc,2000,4.0,tt0151137
Drama,Movie,Let the Devil Wear Black,2000,6.0,tt0151331
Drama,Movie,The Minus Man,1999,10.0,tt0151582
Drama,Movie,Taal,1999,8.0,tt0152836
Drama,Movie,This Space Between Us,1999,5.0,tt0153031
Drama,Movie,Never Been Kissed,1999,8.0,tt0151738
Drama,Movie,Pola X,2000,2.0,tt0152015
Drama,Movie,This Year's Love,1999,2.0,tt0153032
Drama,Movie,Straydogs,1999,2.0,tt0153546
Drama,Movie,8 ½ Women,2000,1.0,tt0154443
Drama,Movie,Kulkuri ja joutsen,1999,2.0,tt0154750
Drama,Movie,Gloomy Sunday - Ein Lied von Liebe und Tod,1999,10.0,tt0155722
Drama,Movie,Flawless,2000,6.0,tt0155711
Drama,Movie,Forever Midnight,1999,4.0,tt0155714
Drama,Movie,Speedway Junky,1999,2.0,tt0155197
Drama,Movie,The Winslow Boy,2000,3.0,tt0155388
Drama,Movie,Frontline,1999,1.0,tt0156546
Drama,Movie,Salkim Hanim'in Taneleri,1999,11.0,tt0156038
Drama,Movie,Requiem für eine romantische Frau,1999,3.0,tt0156017
Drama,Movie,Spring Forward,1999,9.0,tt0156096
Drama,Movie,Magnetisøren's femte vinter,1999,2.0,tt0155845
Drama,Movie,$pent,1999,3.0,tt0155198
Drama,Movie,Stonebrook,1999,4.0,tt0156106
Drama,Movie,Woman Wanted,1999,8.0,tt0158369
Drama,Movie,La lettre,2000,5.0,tt0158117
Drama,Movie,The Pawn,1999,4.0,tt0156881
Drama,Movie,Lima: Breaking the Silence,1999,3.0,tt0157427
Drama,Movie,Random Hearts,1999,11.0,tt0156934
Drama,Movie,Entropy,1999,11.0,tt0156515
Drama,Movie,The Suburbans,1999,11.0,tt0157075
Drama,Movie,The Pornographer,1999,3.0,tt0156904
Drama,Movie,Lapin kullan kimallus,1999,9.0,tt0158717
Drama,Movie,In Her Defense,1999,5.0,tt0158671
Drama,Movie,Deterrence,2000,3.0,tt0158583
Drama,Movie,Kanárek,1999,9.0,tt0158696
Drama,Movie,Cotton Mary,1999,12.0,tt0159373
Drama,Movie,Juha,2000,3.0,tt0158692
Drama,Movie,Beautiful People,2000,3.0,tt0159272
Drama,Movie,Macbeth in Manhattan,1999,3.0,tt0159542
Drama,Movie,Sweet and Lowdown,2000,6.0,tt0158371
Drama,Movie,Abilene,1999,3.0,tt0159233
Drama,Movie,Asunder,1999,4.0,tt0160016
Drama,Movie,A Dog of Flanders,1999,8.0,tt0160216
Drama,Movie,La paloma de Marsella,1999,3.0,tt0159624
Drama,Movie,Guinevere,2000,3.0,tt0160338
Drama,Movie,Häjyt,1999,1.0,tt0159485
Drama,Movie,The Criminal,2001,1.0,tt0159379
Drama,Movie,Bellyfruit,1999,4.0,tt0159277
Drama,Movie,Money Buys Happiness,1999,10.0,tt0160540
Drama,Movie,Out of the Cold,2001,3.0,tt0159101
Drama,Movie,Milk,2001,4.0,tt0160534
Drama,Movie,Rising to the Top,1999,11.0,tt0160768
Drama,Movie,Under overfladen,1999,1.0,tt0158905
Drama,Movie,The Virgin Suicides,2000,9.0,tt0159097
Drama,Movie,In Too Deep,1999,8.0,tt0160401
Drama,Movie,Love Goggles,1999,12.0,tt0160487
Drama,Movie,Un dulce olor a muerte,1999,9.0,tt0159415
Drama,Movie,Joe the King,1999,1.0,tt0160672
Drama,Movie,Sweet Thing,1999,6.0,tt0159780
Drama,Movie,Rikos & Rakkaus,1999,2.0,tt0159703
Drama,Movie,Advice from a Caterpillar,2009,7.0,tt0161219
Drama,Movie,An Amsterdam Tale,1999,9.0,tt0159958
Drama,Movie,Oxygen,1999,11.0,tt0160620
Drama,Movie,The Story of Us,2000,5.0,tt0160916
Drama,Movie,The Wood,1999,7.0,tt0161100
Drama,Movie,Running Home,1999,3.0,tt0160800
Drama,Movie,The Trench,1999,9.0,tt0161010
Drama,Movie,Chronika Shel Ahava,1999,10.0,tt0161436
Drama,Movie,Der Einstein des Sex,2000,3.0,tt0161542
Drama,Movie,Simon Magus,2000,2.0,tt0161977
Drama,Movie,Bleeder,1999,8.0,tt0161292
Drama,Movie,Dreamers,1999,1.0,tt0160229
Drama,Movie,Agnes Browne,2001,1.0,tt0160509
Drama,Movie,Me and Will,1999,10.0,tt0160518
Drama,Movie,The Long Road Home,1999,4.0,tt0160481
Drama,Movie,A Map of the World,2000,1.0,tt0160513
Drama,Movie,Angel's Dance,1999,2.0,tt0159995
Drama,Movie,With or Without You,1999,9.0,tt0160596
Drama,Movie,My Sweet Killer,1999,,tt0161841
Drama,Movie,Pünktchen und Anton,1999,3.0,tt0161935
Drama,Movie,Revelation,2000,8.0,tt0161942
Drama,Movie,Tumbleweeds,2000,3.0,tt0161023
Drama,Movie,Tuvalu,2000,7.0,tt0162023
Drama,Movie,Just Looking,2003,5.0,tt0162236
Drama,Movie,Catfish in Black Bean Sauce,2000,6.0,tt0162903
Drama,Movie,Pauls Reise,1999,1.0,tt0162527
Drama,Movie,Ahava Mimabat Sheni,1999,2.0,tt0162843
Drama,Movie,A Slipping-Down Life,1999,1.0,tt0162662
Drama,Movie,Rukajärven tie,1999,1.0,tt0162625
Drama,Movie,Love Lies Bleeding,1999,6.0,tt0161767
Drama,Movie,Summer of Sam,1999,7.0,tt0162677
Drama,Movie,Kesher Ir,1999,4.0,tt0162420
Drama,Movie,Ha-Chaverim Shel Yana,1999,11.0,tt0162909
Drama,Movie,Twin Falls Idaho,2000,12.0,tt0162830
Drama,Movie,Captain Jack,1999,5.0,tt0163006
Drama,Movie,Rembrandt,1999,10.0,tt0163180
Drama,Movie,Mama,1999,3.0,tt0163084
Drama,Movie,Tzur Hadassim,1999,12.0,tt0163882
Drama,Movie,Virtual Sexuality,1999,7.0,tt0164221
Drama,Movie,Valerie Flake,1999,1.0,tt0163889
Drama,Movie,Kínai védelem,1999,3.0,tt0163580
Drama,Movie,Bringing Out the Dead,2000,5.0,tt0163988
Drama,Movie,Chill Factor,2001,1.0,tt0163579
Drama,Movie,Desert Thunder,2000,7.0,tt0164016
Drama,Movie,Az alkimista és a szüz,1999,11.0,tt0163519
Drama,Movie,Au coeur du mensonge,1999,1.0,tt0164368
Drama,Movie,Egy tél az Isten háta mögött,1999,6.0,tt0163776
Drama,Movie,Verses,1999,,tt0163893
Drama,Movie,Limbo,1999,7.0,tt0164085
Drama,Movie,Drive Me Crazy,2000,6.0,tt0164114
Drama,Movie,Midnight Temptations 2,1999,6.0,tt0163747
Drama,Movie,A Table for One,1999,8.0,tt0163318
Drama,Movie,The Book of Stars,1999,,tt0163559
Drama,Movie,"Sexo, pudor y lágrimas",1999,6.0,tt0164877
Drama,Movie,Mifunes sidste sang,1999,11.0,tt0164756
Drama,Movie,The Secret Life of Girls,1999,5.0,tt0165086
Drama,Movie,Molokai: The Story of Father Damien,2000,1.0,tt0165196
Drama,Movie,Saturn,1999,4.0,tt0165461
Drama,Movie,The Runner,1999,8.0,tt0165454
Drama,Movie,Into His Arms,1999,6.0,tt0165833
Drama,Movie,Eight Lanes in Hamilton,2001,,tt0166177
Drama,Movie,Felicia's Journey,2000,5.0,tt0165773
Drama,Movie,The Love Letter,2000,7.0,tt0166252
Drama,Movie,Ghost Dog: The Way of the Samurai,2000,4.0,tt0165798
Drama,Movie,East Is East,2000,5.0,tt0166175
Drama,Movie,Liberty Heights,1999,12.0,tt0165859
Drama,Movie,Návrat ztraceného ráje,1999,5.0,tt0166283
Drama,Movie,Black and White,2000,4.0,tt0165643
Drama,Movie,Two Bad Mice,1999,,tt0166001
Drama,Movie,The Limey,2000,8.0,tt0165854
Drama,Movie,Foolish,1999,4.0,tt0166195
Drama,Movie,Hans Staden,1999,10.0,tt0166635
Drama,Movie,Southern Cross,1999,9.0,tt0166811
Drama,Movie,Mr. Rice's Secret,2001,3.0,tt0166601
Drama,Movie,The Best Man,1999,10.0,tt0168501
Drama,Movie,The Sixth Sense,1999,12.0,tt0167404
Drama,Movie,Interceptors,1999,9.0,tt0167215
Drama,Movie,The Straight Story,1999,12.0,tt0166896
Drama,Movie,Flying Changes,1999,4.0,tt0167940
Drama,Movie,Happy End,1999,9.0,tt0167976
Drama,Movie,Four Days,1999,9.0,tt0168805
Drama,Movie,The Darkest Light,2000,1.0,tt0166160
Drama,Movie,Straight Shooter,1999,4.0,tt0169272
Drama,Movie,Sunburn,2001,7.0,tt0168199
Drama,Movie,Question of Privilege,1999,4.0,tt0169161
Drama,Movie,Anna and the King,2000,2.0,tt0166485
Drama,Movie,Les enfants du marais,1999,3.0,tt0167926
Drama,Movie,Gierig,2000,2.0,tt0167179
Drama,Movie,Pelísky,1999,4.0,tt0167331
Drama,Movie,Die letzte Station,1999,6.0,tt0166687
Drama,Movie,Kure melancholik,1999,9.0,tt0167245
Drama,Movie,Music of the Heart,2000,5.0,tt0166943
Drama,Movie,Pikkusisar,1999,11.0,tt0167336
Drama,Movie,Final Voyage,1999,10.0,tt0168785
Drama,Movie,Muertos de risa,1999,3.0,tt0168080
Drama,Movie,Can't Be Heaven,1999,,tt0168563
Drama,Movie,The Five Senses,2000,2.0,tt0168794
Drama,Movie,Trois ponts sur la rivière,1999,4.0,tt0169339
Drama,Movie,Harlem Aria,1999,9.0,tt0168848
Drama,Movie,Better Than Chocolate,2000,8.0,tt0168987
Drama,Movie,Undercover Angel,1999,5.0,tt0169347
Drama,Movie,The Last Best Sunday,1999,6.0,tt0168942
Drama,Movie,Under the Rainbow,1999,10.0,tt0169346
Drama,Movie,American Beauty,2000,1.0,tt0169547
Drama,Movie,Rollercoaster,1999,9.0,tt0169190
Drama,Movie,Wayward Son,1999,9.0,tt0170157
Drama,Movie,"Rakkaudella, Maire",1999,9.0,tt0170223
Drama,Movie,Touched,1999,9.0,tt0170568
Drama,Movie,Forbidden Sins,1999,10.0,tt0171326
Drama,Movie,Rites of Passage,1999,10.0,tt0171698
Drama,Movie,Airspeed,2000,2.0,tt0171049
Drama,Movie,Luna Papa,2000,7.0,tt0170259
Drama,Movie,Zhen xin hua,1999,7.0,tt0170626
Drama,Movie,Il dolce rumore della vita,1999,9.0,tt0172338
Drama,Movie,"Tsatsiki, morsan och polisen",2000,10.0,tt0171851
Drama,Movie,Pan Tadeusz,1999,10.0,tt0170351
Drama,Movie,Pizza King,1999,5.0,tt0170407
Drama,Movie,The Trouble with Perpetual Deja-Vu,1999,3.0,tt0170718
Drama,Movie,No Vacancy,1999,4.0,tt0171576
Drama,Movie,Fuori dal mondo,1999,3.0,tt0172477
Drama,Movie,Family Tree,2000,4.0,tt0171311
Drama,Movie,The End of the Affair,2000,5.0,tt0172396
Drama,Movie,Getting to Know You,1999,9.0,tt0171340
Drama,Movie,Light It Up,1999,11.0,tt0172726
Drama,Movie,Body Shots,2001,3.0,tt0172627
Drama,Movie,Boys Don't Cry,2000,3.0,tt0171804
Drama,Movie,Ratcatcher,2000,4.0,tt0171685
Drama,Movie,Wonderland,2000,10.0,tt0171865
Drama,Movie,Guardami,1999,9.0,tt0172518
Drama,Movie,"Girl, Interrupted",2000,6.0,tt0172493
Drama,Movie,Free Fall,1999,1.0,tt0172469
Drama,Movie,Superlove,1999,6.0,tt0173275
Drama,Movie,Lal Baadshah,1999,3.0,tt0172704
Drama,Movie,"Südsee, eigene Insel",1999,7.0,tt0173298
Drama,Movie,Ungfrúin góða og húsið,1999,10.0,tt0173387
Drama,Movie,Wenti bu da,1999,4.0,tt0174335
Drama,Movie,The Third Miracle,2000,4.0,tt0174268
Drama,Movie,Schlaraffenland,1999,11.0,tt0173171
Drama,Movie,"Wer liebt, dem wachsen Flügel...",1999,4.0,tt0173450
Drama,Movie,Running Free,2000,6.0,tt0173910
Drama,Movie,Vénus beauté (institut),1999,2.0,tt0174330
Drama,Movie,Enemy Action,2001,3.0,tt0175593
Drama,Movie,Falling to Peaces,1999,9.0,tt0175605
Drama,Movie,Simpatico,2000,8.0,tt0174204
Drama,Movie,Shiloh 2: Shiloh Season,1999,4.0,tt0175159
Drama,Movie,Misery Harbour,1999,9.0,tt0174640
Drama,Movie,Freeway II: Confessions of a Trickbaby,2000,11.0,tt0175536
Drama,Movie,The Hurricane,2000,3.0,tt0174856
Drama,Movie,Charming Billy,1999,10.0,tt0175523
Drama,Movie,Walking Across Egypt,1999,12.0,tt0175317
Drama,Movie,Magnolia,2000,3.0,tt0175880
Drama,Movie,Out in Fifty,2000,10.0,tt0175997
Drama,Movie,Dead End,2002,1.0,tt0176646
Drama,Movie,Love and Action in Chicago,2002,10.0,tt0176948
Drama,Movie,Forever Fabulous,1999,10.0,tt0176234
Drama,Movie,Dropouts,1999,5.0,tt0176673
Drama,Movie,Lusten till ett liv,1999,4.0,tt0176953
Drama,Movie,Absolute Giganten,1999,9.0,tt0177507
Drama,Movie,L'amante perduto,1999,10.0,tt0177514
Drama,Movie,Mamy Blue,2000,4.0,tt0177172
Drama,Movie,Entre las piernas,1999,1.0,tt0177747
Drama,Movie,Ormai è fatta!,1999,4.0,tt0177073
Drama,Movie,Tube Tales,1999,11.0,tt0176250
Drama,Movie,All the Rage,1999,9.0,tt0176426
Drama,Movie,Wu wen lu cheng,1999,10.0,tt0177234
Drama,Movie,Erleuchtung garantiert,2000,1.0,tt0177749
Drama,Movie,Mansfield Park,2000,5.0,tt0178737
Drama,Movie,Fever,2000,11.0,tt0177769
Drama,Movie,Unter den Palmen,2000,9.0,tt0178084
Drama,Movie,Vägen ut,1999,2.0,tt0177347
Drama,Movie,The Key to Sex,1999,11.0,tt0177967
Drama,Movie,Nichts als die Wahrheit,1999,9.0,tt0178223
Drama,Movie,Whiteboyz,1999,10.0,tt0178988
Drama,Movie,A Reasonable Man,1999,8.0,tt0178860
Drama,Movie,Sonnenallee,1999,10.0,tt0177242
Drama,Movie,Les enfants du siècle,1999,9.0,tt0177746
Drama,Movie,Die Braut,1999,5.0,tt0177572
Drama,Movie,Third World Cop,1999,10.0,tt0179063
Drama,Movie,A Kind of Hush,1999,9.0,tt0178675
Drama,Movie,Cães Sem Coleira,1999,3.0,tt0179013
Drama,Movie,The Life Before This,1999,9.0,tt0178704
Drama,Movie,But I'm a Cheerleader,2000,8.0,tt0179116
Drama,Movie,Li chiamarono... briganti!,1999,5.0,tt0177576
Drama,Movie,The Last Seduction II,1999,6.0,tt0177898
Drama,Movie,Lovers,1999,12.0,tt0178721
Drama,Movie,The Eden Myth,1999,6.0,tt0179790
Drama,Movie,A Texas Funeral,2000,5.0,tt0180242
Drama,Movie,The Weekend,1999,8.0,tt0180301
Drama,Movie,Soft Fruit,1999,10.0,tt0180181
Drama,Movie,Klinkevals,1999,10.0,tt0180785
Drama,Movie,Forever Mine,2002,10.0,tt0179182
Drama,Movie,Stranger in My House,1999,7.0,tt0180207
Drama,Movie,El cometa,1999,1.0,tt0179728
Drama,Movie,Man van staal,1999,10.0,tt0180817
Drama,Movie,The Last September,2000,4.0,tt0180793
Drama,Movie,Bad City Blues,1999,10.0,tt0181301
Drama,Movie,Solomon and Gaenor,1999,4.0,tt0181830
Drama,Movie,Monsoon,1999,3.0,tt0180846
Drama,Movie,Funny Valentines,1999,2.0,tt0180708
Drama,Movie,Harem Suare,1999,12.0,tt0179841
Drama,Movie,G:MT Greenwich Mean Time,1999,10.0,tt0179835
Drama,Movie,Stealth Fighter,1999,9.0,tt0181838
Drama,Movie,Furia,2000,8.0,tt0181549
Drama,Movie,Plågoande,1999,5.0,tt0181938
Drama,Movie,Treasure Island,1999,1.0,tt0181868
Drama,Movie,Oi! Warning,2000,10.0,tt0183076
Drama,Movie,14 Ways to Wear Lipstick,1999,1.0,tt0182660
Drama,Movie,Judy Berlin,1999,10.0,tt0181618
Drama,Movie,The Item,1999,1.0,tt0181602
Drama,Movie,Est - Ouest,1999,9.0,tt0181530
Drama,Movie,Hold Back the Night,1999,12.0,tt0181578
Drama,Movie,Last Chance,1999,1.0,tt0183392
Drama,Movie,Amor nello specchio,1999,11.0,tt0182708
Drama,Movie,The Dogwalker,1999,7.0,tt0182992
Drama,Movie,My Friend Paul,1999,1.0,tt0183548
Drama,Movie,Bicentennial Man,2000,2.0,tt0182789
Drama,Movie,À mort la mort!,1999,9.0,tt0181910
Drama,Movie,Bis zum Horizont und weiter,1999,1.0,tt0181313
Drama,Movie,In Heaven,1999,9.0,tt0183246
Drama,Movie,On the Ropes,1999,1.0,tt0181733
Drama,Movie,Där regnbågen slutar,1999,10.0,tt0181518
Drama,Movie,Hotel Exotica,1999,5.0,tt0183197
Drama,Movie,Cry Havoc,1999,1.0,tt0182944
Drama,Movie,Pearls Before Swine,1999,11.0,tt0183641
Drama,Movie,Ame agaru,2000,1.0,tt0181960
Drama,Movie,Orfeu,1999,4.0,tt0183613
Drama,Movie,Branchie,1999,11.0,tt0184302
Drama,Movie,Who Gets the House?,1999,,tt0184018
Drama,Movie,Le petit voleur,2000,3.0,tt0184115
Drama,Movie,Somewhere in the Darkness,1999,1.0,tt0183799
Drama,Movie,Amic/Amat,1999,1.0,tt0185154
Drama,Movie,Film 1,2000,3.0,tt0184471
Drama,Movie,Love & Rage,1999,8.0,tt0185442
Drama,Movie,Ninth Street,1999,1.0,tt0185547
Drama,Movie,This Is the Disk-O-Boyz,1999,10.0,tt0184948
Drama,Movie,Uninvited,2000,5.0,tt0184979
Drama,Movie,Shao nu dang,1999,9.0,tt0184927
