Genero,Tipo,Nombre,Año estreno,Mes estreno,Id
Drama,Movie,Ginostra,2003,1.0,tt0208491
Drama,Movie,Ken Park,2003,4.0,tt0209077
Drama,Movie,Looking for Jimmy,2002,10.0,tt0210816
Drama,Movie,Road Dogz,2002,1.0,tt0210953
Drama,Movie,A Selva,2002,11.0,tt0210971
Drama,Movie,Villa des roses,2002,4.0,tt0209464
Drama,Movie,I banchieri di Dio,2002,3.0,tt0212797
Drama,Movie,The Tracker,2002,8.0,tt0212132
Drama,Movie,The Streetsweeper,2002,9.0,tt0213266
Drama,Movie,Asesinato en lunes de carnaval,2002,10.0,tt0213824
Drama,Movie,Cuba,2002,2.0,tt0215687
Drama,Movie,Searching for Paradise,2002,6.0,tt0217787
Drama,Movie,Redemption of the Ghost,2002,2.0,tt0219272
Drama,Movie,Unconditional Love,2002,8.0,tt0219374
Drama,Movie,Gangs of New York,2003,1.0,tt0217505
Drama,Movie,The Last Place on Earth,2002,1.0,tt0218390
Drama,Movie,Séraphin: un homme et son péché,2002,12.0,tt0221013
Drama,Movie,Briar Patch,2002,4.0,tt0220343
Drama,Movie,Hum Tumhare Hain Sanam,2002,5.0,tt0222024
Drama,Movie,Temporal,2002,7.0,tt0226514
Drama,Movie,24 heures de la vie d'une femme,2003,1.0,tt0229187
Drama,Movie,O Fato Completo Ou À Procura De Alberto,2002,4.0,tt0228293
Drama,Movie,McAllister Affair: The Gathering,2003,3.0,tt0229567
Drama,Movie,Deuces Wild,2002,5.0,tt0231448
Drama,Movie,Cavale,2003,6.0,tt0233418
Drama,Movie,The Cross,2007,,tt0234797
Drama,Movie,Collateral Damage,2002,5.0,tt0233469
Drama,Movie,Après la vie,2003,6.0,tt0233230
Drama,Movie,The Salton Sea,2002,10.0,tt0235737
Drama,Movie,Wicked Spring,2007,2.0,tt0235048
Drama,Movie,Queen of the Damned,2002,6.0,tt0238546
Drama,Movie,Devdas,2002,7.0,tt0238936
Drama,Movie,Equilibrium,2003,5.0,tt0238380
Drama,Movie,The Dangerous Lives of Altar Boys,2002,6.0,tt0238924
Drama,Movie,Florida City,2002,4.0,tt0241453
Drama,Movie,The Angel Doll,2002,9.0,tt0240340
Drama,Movie,Till Human Voices Wake Us,2003,9.0,tt0240980
Drama,Movie,Halalabad Blues,2002,11.0,tt0241518
Drama,Movie,The Four Feathers,2002,11.0,tt0240510
Drama,Movie,Féroce,2002,4.0,tt0240521
Drama,Movie,Sweetie Pie,2002,1.0,tt0241998
Drama,Movie,Par 6,2002,4.0,tt0244122
Drama,Movie,A Time for Dancing,2002,9.0,tt0242953
Drama,Movie,The Final Curtain,2002,10.0,tt0243904
Drama,Movie,Cottonmouth,2002,11.0,tt0244471
Drama,Movie,XX/XY,2003,7.0,tt0245573
Drama,Movie,Just a Kiss,2003,5.0,tt0245479
Drama,Movie,Cruel Game,2002,11.0,tt0245522
Drama,Movie,Windtalkers,2002,9.0,tt0245562
Drama,Movie,The Count of Monte Cristo,2002,6.0,tt0245844
Drama,Movie,King Rikki,2002,5.0,tt0246890
Drama,Movie,Heaven,2002,9.0,tt0246677
Drama,Movie,Dummy,2003,7.0,tt0246592
Drama,Movie,Julie Walking Home,2003,9.0,tt0246719
Drama,Movie,Juwanna Mann,2002,6.0,tt0247444
Drama,Movie,Aap Mujhe Achche Lagne Lage,2002,4.0,tt0247911
Drama,Movie,The Trip,2002,5.0,tt0250067
Drama,Movie,Even Steven,2002,8.0,tt0250365
Drama,Movie,Na Tum Jaano Na Hum,2002,5.0,tt0248216
Drama,Movie,Jumping for Joy,2002,10.0,tt0251163
Drama,Movie,Umur,2002,9.0,tt0249215
Drama,Movie,Unfaithful,2002,6.0,tt0250797
Drama,Movie,Turn of Faith,2002,6.0,tt0250790
Drama,Movie,John Q,2002,5.0,tt0251160
Drama,Movie,Hart's War,2002,2.0,tt0251114
Drama,Movie,Maid in Manhattan,2003,3.0,tt0252076
Drama,Movie,97 Brooks,2002,2.0,tt0250181
Drama,Movie,Rabbit-Proof Fence,2003,5.0,tt0252444
Drama,Movie,Killing Me Softly,2002,5.0,tt0250468
Drama,Movie,Don't Let Go,2002,3.0,tt0250804
Drama,Movie,The Pianist,2002,11.0,tt0253474
Drama,Movie,Now & Forever,2002,8.0,tt0255432
Drama,Movie,Road to Perdition,2002,10.0,tt0257044
Drama,Movie,Purpose,2002,11.0,tt0257019
Drama,Movie,Die Frau die an Dr. Fabian zweifelte,2002,8.0,tt0256761
Drama,Movie,Possession,2002,9.0,tt0256276
Drama,Movie,Bolivar soy yo,2002,6.0,tt0257282
Drama,Movie,High Crimes,2002,8.0,tt0257756
Drama,Movie,About Schmidt,2002,12.0,tt0257360
Drama,Movie,Panic Room,2002,4.0,tt0258000
Drama,Movie,The Quiet American,2003,8.0,tt0258068
Drama,Movie,Dragonfly,2002,7.0,tt0259288
Drama,Movie,My Big Fat Greek Wedding,2002,11.0,tt0259446
Drama,Movie,Paid in Full,2002,10.0,tt0259484
Drama,Movie,S1m0ne,2002,10.0,tt0258153
Drama,Movie,Corto Maltese: La cour secrète des Arcanes,2002,9.0,tt0259134
Drama,Movie,The Reckoning,2004,6.0,tt0258816
Drama,Movie,The Ring of the Buddha,2003,1.0,tt0260325
Drama,Movie,Hometown Legend,2002,1.0,tt0260695
Drama,Movie,Mischka,2002,2.0,tt0260185
Drama,Movie,A Gentleman's Game,2004,2.0,tt0260924
Drama,Movie,Empire,2002,12.0,tt0262396
Drama,Movie,Como el gato y el ratón,2002,11.0,tt0263017
Drama,Movie,Changing Lanes,2002,12.0,tt0264472
Drama,Movie,El embrujo de Shanghai,2002,4.0,tt0264571
Drama,Movie,More Than Puppy Love,2002,3.0,tt0263761
Drama,Movie,Home Room,2002,4.0,tt0264689
Drama,Movie,"Thank You, Good Night",2002,3.0,tt0265864
Drama,Movie,The Mothman Prophecies,2002,4.0,tt0265349
Drama,Movie,Pumpkin,2004,3.0,tt0265591
Drama,Movie,Men with Brooms,2002,11.0,tt0263734
Drama,Movie,Catch Me If You Can,2003,2.0,tt0264464
Drama,Movie,Black Mask 2: City of Masks,2003,1.0,tt0264429
Drama,Movie,Just Can't Get Enough,2002,4.0,tt0265252
Drama,Movie,Senso '45,2002,4.0,tt0267261
Drama,Movie,Abandon,2002,10.0,tt0267248
Drama,Movie,One Hour Photo,2002,10.0,tt0265459
Drama,Movie,Der Felsen,2002,7.0,tt0265188
Drama,Movie,The Abduction Club,2002,8.0,tt0264333
Drama,Movie,Strange Hearts,2002,10.0,tt0265625
Drama,Movie,Ripley's Game,2003,5.0,tt0265651
Drama,Movie,The Slaughter Rule,2002,9.0,tt0266971
Drama,Movie,K-19: The Widowmaker,2002,9.0,tt0267626
Drama,Movie,Stray Dogs,2002,8.0,tt0267000
Drama,Movie,The Rookie,2002,3.0,tt0265662
Drama,Movie,Death to Smoochy,2002,3.0,tt0266452
Drama,Movie,Al's Lads,2002,6.0,tt0268130
Drama,Movie,Petites misères,2002,2.0,tt0266849
Drama,Movie,L'italiano,2002,8.0,tt0267605
Drama,Movie,Close Enough to Touch,2002,9.0,tt0268229
Drama,Movie,Adaptation.,2003,3.0,tt0268126
Drama,Movie,Hundtricket: The Movie,2002,10.0,tt0268374
Drama,Movie,No somos nadie,2002,4.0,tt0268261
Drama,Movie,The Greatest Adventure of My Life,2002,4.0,tt0268727
Drama,Movie,City by the Sea,2002,9.0,tt0269095
Drama,Movie,Em Volta,2002,,tt0269191
Drama,Movie,Global Heresy,2002,6.0,tt0269281
Drama,Movie,Laissez-passer,2002,7.0,tt0269461
Drama,Movie,Raat Chali Hai Jhoom Ke,2002,6.0,tt0269755
Drama,Movie,American Gun,2003,9.0,tt0270197
Drama,Movie,Felhö a Gangesz felett,2002,9.0,tt0270035
Drama,Movie,Bad Boy,2002,2.0,tt0270911
Drama,Movie,Teknolust,2010,10.0,tt0270688
Drama,Movie,Hollywood Vampyr,2003,4.0,tt0270991
Drama,Movie,Mujhse Dosti Karoge!,2002,8.0,tt0272736
Drama,Movie,L'adversaire,2003,7.0,tt0273069
Drama,Movie,The Other Brother,2004,12.0,tt0271045
Drama,Movie,Bark!,2002,1.0,tt0273453
Drama,Movie,Hus i helvete,2002,2.0,tt0271000
Drama,Movie,Confessions of a Dangerous Mind,2003,3.0,tt0270288
Drama,Movie,Tadpole,2002,11.0,tt0271219
Drama,Movie,Jane White Is Sick & Twisted,2002,1.0,tt0271018
Drama,Movie,Happy Here and Now,2003,1.0,tt0271537
Drama,Movie,Narc,2003,1.0,tt0272207
Drama,Movie,Southside,2002,4.0,tt0271798
Drama,Movie,Zig Zag,2002,7.0,tt0271885
Drama,Movie,Joshua,2004,5.0,tt0271582
Drama,Movie,Punch-Drunk Love,2003,4.0,tt0272338
Drama,Movie,Contagion,2002,2.0,tt0272557
Drama,Movie,Beauty Betrayed,2002,7.0,tt0273457
Drama,Movie,Ararat,2002,9.0,tt0273435
Drama,Movie,24 Hour Party People,2003,5.0,tt0274309
Drama,Movie,Poolhall Junkies,2003,2.0,tt0273982
Drama,Movie,Orange County,2003,1.0,tt0273923
Drama,Movie,Le doux amour des hommes,2002,1.0,tt0274471
Drama,Movie,Chacho Rom,2002,5.0,tt0274424
Drama,Movie,Callas Forever,2002,9.0,tt0274407
Drama,Movie,Club Le Monde,2002,10.0,tt0274430
Drama,Movie,Pyaar Diwana Hota Hai,2002,4.0,tt0274019
Drama,Movie,The Hours,2003,3.0,tt0274558
Drama,Movie,Made-Up,2002,3.0,tt0274643
Drama,Movie,Secretary,2003,7.0,tt0274812
Drama,Movie,Yadon ilaheyya,2003,1.0,tt0274428
Drama,Movie,Nothing So Strange,2006,4.0,tt0274639
Drama,Movie,People I Know,2004,5.0,tt0274711
Drama,Movie,Sin destino,2002,3.0,tt0274847
Drama,Movie,The Decay of Fiction,2003,1.0,tt0275295
Drama,Movie,Crossroads,2002,3.0,tt0275022
Drama,Movie,Where Eskimos Live,2003,12.0,tt0275072
Drama,Movie,*Corpus Callosum,2002,1.0,tt0275275
Drama,Movie,Rue des plaisirs,2002,2.0,tt0275639
Drama,Movie,Ciao America,2002,2.0,tt0275263
Drama,Movie,Lilo & Stitch,2002,6.0,tt0275847
Drama,Movie,Fogbound,2002,8.0,tt0276140
Drama,Movie,All Night Bodega,2004,5.0,tt0277789
Drama,Movie,About a Boy,2002,6.0,tt0276751
Drama,Movie,Never Get Outta the Boat,2002,9.0,tt0277184
Drama,Movie,Histoire de Pen,2002,10.0,tt0277625
Drama,Movie,Landspeed,2002,6.0,tt0277790
Drama,Movie,We Were Soldiers,2002,4.0,tt0277434
Drama,Movie,Shooters,2002,1.0,tt0278035
Drama,Movie,Panic,2006,12.0,tt0277944
Drama,Movie,Dead Heat,2002,7.0,tt0277744
Drama,Movie,Clover Bend,2002,3.0,tt0278395
Drama,Movie,Enough,2002,11.0,tt0278435
Drama,Movie,Insomnia,2002,10.0,tt0278504
Drama,Movie,The Good Girl,2003,2.0,tt0279113
Drama,Movie,Heart of America,2002,9.0,tt0279037
Drama,Movie,Time of Fear,2002,,tt0279469
Drama,Movie,Spider,2003,7.0,tt0278731
Drama,Movie,Jack & Ella,2002,6.0,tt0278514
Drama,Movie,Dark Blue,2003,11.0,tt0279331
Drama,Movie,The Importance of Being Earnest,2002,6.0,tt0278500
Drama,Movie,The Calling,2002,12.0,tt0279721
Drama,Movie,Divine Secrets of the Ya-Ya Sisterhood,2002,10.0,tt0279778
Drama,Movie,Jedermanns Fest,2002,1.0,tt0279154
Drama,Movie,EvenHand,2002,11.0,tt0279074
Drama,Movie,Las caras de la luna,2002,3.0,tt0279725
Drama,Movie,Les amants du Nil,2002,1.0,tt0279871
Drama,Movie,She's No Angel,2002,3.0,tt0279410
Drama,Movie,Trapped,2003,4.0,tt0280380
Drama,Movie,Better Luck Tomorrow,2003,4.0,tt0280477
Drama,Movie,Ash Wednesday,2004,3.0,tt0280438
Drama,Movie,I Am Dina,2002,3.0,tt0281924
Drama,Movie,Baby,2003,9.0,tt0280874
Drama,Movie,Igby Goes Down,2003,8.0,tt0280760
Drama,Movie,Femme Fatale,2002,8.0,tt0280665
Drama,Movie,Undisputed,2002,8.0,tt0281322
Drama,Movie,The Hard Word,2002,5.0,tt0280490
Drama,Movie,Gebürtig,2002,4.0,tt0280699
Drama,Movie,Inferno,2002,2.0,tt0282613
Drama,Movie,Carnages,2002,11.0,tt0280523
Drama,Movie,Bloody Sunday,2003,1.0,tt0280491
Drama,Movie,Amen.,2003,2.0,tt0280653
Drama,Movie,The Banger Sisters,2002,9.0,tt0280460
Drama,Movie,Liberty Stands Still,2002,5.0,tt0280870
Drama,Movie,Bella Bettien,2002,4.0,tt0282378
Drama,Movie,29 Palms,2005,7.0,tt0283090
Drama,Movie,Woman on Fire,2002,9.0,tt0283149
Drama,Movie,Tuck Everlasting,2002,10.0,tt0283084
Drama,Movie,White Oleander,2003,6.0,tt0283139
Drama,Movie,Amida-do dayori,2002,10.0,tt0283878
Drama,Movie,Fleurs de sang,2002,5.0,tt0284117
Drama,Movie,Spun,2003,2.0,tt0283003
Drama,Movie,Le loup de la côte Ouest,2002,12.0,tt0280882
Drama,Movie,A Walk to Remember,2002,1.0,tt0281358
Drama,Movie,Vu khúc con cò,2003,1.0,tt0281209
Drama,Movie,The Good Thief,2003,2.0,tt0281820
Drama,Movie,Quicksand,2002,8.0,tt0282883
Drama,Movie,Lone Hero,2002,11.0,tt0282695
Drama,Movie,Gangsters,2002,2.0,tt0282515
Drama,Movie,Kondaveeti Simhasanam,2002,2.0,tt0280845
Drama,Movie,La repentie,2002,4.0,tt0283567
Drama,Movie,West of Here,2002,6.0,tt0283680
Drama,Movie,Love Liza,2003,1.0,tt0282698
Drama,Movie,The Scoundrel's Wife,2002,3.0,tt0282945
Drama,Movie,Hot Dog,2002,3.0,tt0282578
Drama,Movie,Rok dábla,2002,3.0,tt0282917
Drama,Movie,Seung fei,2002,4.0,tt0282860
Drama,Movie,Chance,2002,9.0,tt0282410
Drama,Movie,Vivante,2002,2.0,tt0282251
Drama,Movie,The Climb,2002,2.0,tt0283999
Drama,Movie,Garage Days,2002,10.0,tt0280696
Drama,Movie,Miradas,2002,1.0,tt0283490
Drama,Movie,Bear's Kiss,2003,,tt0283915
Drama,Movie,The Rose Technique,2002,3.0,tt0283574
Drama,Movie,Assassination Tango,2003,9.0,tt0283897
Drama,Movie,Shottas,2002,2.0,tt0281190
Drama,Movie,Black Point,2002,8.0,tt0283942
Drama,Movie,Mother Ghost,2002,8.0,tt0284320
Drama,Movie,Skins,2002,1.0,tt0284494
Drama,Movie,Charlotte Sometimes,2002,3.0,tt0284478
Drama,Movie,Peau d'ange,2002,10.0,tt0284387
Drama,Movie,Shararat,2002,7.0,tt0284479
Drama,Movie,Training Wheels,2002,4.0,tt0281231
Drama,Movie,Lundi matin,2002,10.0,tt0284277
Drama,Movie,Swingers,2003,2.0,tt0284534
Drama,Movie,1 na 1,2002,8.0,tt0284217
Drama,Movie,And Now... Ladies and Gentlemen...,2002,5.0,tt0283883
Drama,Movie,Bâtards,2002,11.0,tt0284442
Drama,Movie,Nogo,2002,2.0,tt0284354
Drama,Movie,L'auberge espagnole,2002,9.0,tt0283900
Drama,Movie,Children on Their Birthdays,2002,4.0,tt0283991
Drama,Movie,Demonlover,2002,11.0,tt0284034
Drama,Movie,Left Behind II: Tribulation Force,2002,10.0,tt0283644
Drama,Movie,Walking on Water,2002,9.0,tt0284631
Drama,Movie,Swimfan,2003,5.0,tt0283026
Drama,Movie,The Emperor's Club,2003,1.0,tt0283530
Drama,Movie,Chopin. Pragnienie milosci,2002,3.0,tt0284406
Drama,Movie,WiseGirls,2002,12.0,tt0284655
Drama,Movie,The Anarchist Cookbook,2002,6.0,tt0284850
Drama,Movie,Australian Rules,2002,8.0,tt0285006
Drama,Movie,Coastlines,2002,1.0,tt0284971
Drama,Movie,Cacería,2002,4.0,tt0284935
Drama,Movie,Ted Bundy,2002,11.0,tt0284929
Drama,Movie,Farewell to Harry,2002,4.0,tt0285086
Drama,Movie,Cube 2: Hypercube,2003,4.0,tt0285492
Drama,Movie,Epsteins Nacht,2002,11.0,tt0285547
Drama,Movie,Respiro,2003,3.0,tt0286516
Drama,Movie,Coney Island Baby,2002,7.0,tt0286557
Drama,Movie,La chatte à deux têtes,2002,11.0,tt0287364
Drama,Movie,Da zero a dieci,2002,2.0,tt0287393
Drama,Movie,Tattoo,2002,4.0,tt0286204
Drama,Movie,Bend It Like Beckham,2002,10.0,tt0286499
Drama,Movie,Musikk for bryllup og begravelser,2002,8.0,tt0287580
Drama,Movie,Revengers Tragedy,2003,2.0,tt0286921
Drama,Movie,La bande du drugstore,2002,4.0,tt0286482
Drama,Movie,Crazy as Hell,2002,2.0,tt0285487
Drama,Movie,L.A. X,2002,1.0,tt0285668
Drama,Movie,Bánk bán,2003,3.0,tt0286529
Drama,Movie,Five Years,2006,,tt0285563
Drama,Movie,Edge of Madness,2002,2.0,tt0287140
Drama,Movie,King's Highway,2008,,tt0288230
Drama,Movie,Bang Bang You're Dead,2008,1.0,tt0288439
Drama,Movie,All or Nothing,2003,1.0,tt0286261
Drama,Movie,Deathwatch,2002,12.0,tt0286306
Drama,Movie,The House Next Door,2002,2.0,tt0286702
Drama,Movie,Signs,2002,9.0,tt0286106
Drama,Movie,28 Days Later...,2003,5.0,tt0289043
Drama,Movie,Folk flest bor i Kina,2002,6.0,tt0285566
Drama,Movie,El lugar donde estuvo el paraíso,2002,1.0,tt0285683
Drama,Movie,Dahmer,2019,,tt0285728
Drama,Movie,Pandora's Box,2002,9.0,tt0285869
Drama,Movie,Hable con ella,2002,9.0,tt0287467
Drama,Movie,Passionada,2002,6.0,tt0285879
Drama,Movie,Stolen Summer,2003,7.0,tt0286162
Drama,Movie,The Badge,2002,9.0,tt0286493
Drama,Movie,Sunshine State,2002,7.0,tt0286179
Drama,Movie,Mou han fou wut,2002,1.0,tt0286057
Drama,Movie,Deseo,2002,10.0,tt0289152
Drama,Movie,La soledad era esto,2002,5.0,tt0289461
Drama,Movie,Hukkle,2003,10.0,tt0289229
Drama,Movie,Nos miran,2002,9.0,tt0289361
Drama,Movie,Les femmes... ou les enfants d'abord...,2003,3.0,tt0287439
Drama,Movie,Choses secrètes,2002,10.0,tt0287963
Drama,Movie,La marcha verde,2002,4.0,tt0289319
Drama,Movie,La guerre à Paris,2002,5.0,tt0288554
Drama,Movie,Angela,2002,10.0,tt0287914
Drama,Movie,Ultimo stadio,2002,5.0,tt0288274
Drama,Movie,Emmett's Mark,2003,3.0,tt0287425
Drama,Movie,"Ni vivo, ni muerto",2002,5.0,tt0288651
Drama,Movie,Les percutés,2002,7.0,tt0288167
Drama,Movie,Le frère du guerrier,2002,3.0,tt0287448
Drama,Movie,The Year That Trembled,2002,3.0,tt0288324
Drama,Movie,Before You Go,2002,6.0,tt0288623
Drama,Movie,Red Dragon,2002,11.0,tt0289765
Drama,Movie,Taboo,2003,5.0,tt0288243
Drama,Movie,Between Strangers,2002,9.0,tt0289668
Drama,Movie,Malevolent,2002,5.0,tt0289589
Drama,Movie,Alias,2002,2.0,tt0289055
Drama,Movie,Patul lui Procust,2002,2.0,tt0289756
Drama,Movie,Big Ain't Bad,2005,4.0,tt0289864
Drama,Movie,Výlet,2002,3.0,tt0289786
Drama,Movie,Phase IV,2002,1.0,tt0289758
Drama,Movie,Potestad,2003,5.0,tt0290032
Drama,Movie,Blue Car,2003,5.0,tt0290145
Drama,Movie,Almodou,2002,12.0,tt0290411
Drama,Movie,Au plus près du paradis,2002,11.0,tt0290435
Drama,Movie,A Light in the Darkness,2002,4.0,tt0290233
Drama,Movie,Max,2003,5.0,tt0290210
Drama,Movie,Große Mädchen weinen nicht,2002,10.0,tt0291213
Drama,Movie,Le fils,2003,3.0,tt0291172
Drama,Movie,Mille millièmes,2002,8.0,tt0290809
Drama,Movie,No Good Deed,2014,11.0,tt0292610
Drama,Movie,Lola vende cá,2002,4.0,tt0290729
Drama,Movie,L'idole,2003,1.0,tt0291259
Drama,Movie,Fixing Frank,2002,8.0,tt0292513
Drama,Movie,El sueño de Ibiza,2002,4.0,tt0292259
Drama,Movie,Novo,2002,12.0,tt0291392
Drama,Movie,Local Boys,2002,2.0,tt0293357
Drama,Movie,Figure in the Forest,2002,10.0,tt0293154
Drama,Movie,Entre chiens et loups,2002,9.0,tt0290594
Drama,Movie,Irréversible,2002,8.0,tt0290673
Drama,Movie,Les diables,2002,9.0,tt0291131
Drama,Movie,Aro Tolbukhin - En la mente del asesino,2002,11.0,tt0291022
Drama,Movie,El caballero Don Quijote,2002,11.0,tt0292466
Drama,Movie,Ulvepigen Tinke,2003,9.0,tt0290903
Drama,Movie,The Round and Round,2002,6.0,tt0291823
Drama,Movie,Embrassez qui vous voudrez,2002,10.0,tt0290916
Drama,Movie,Une femme de ménage,2002,11.0,tt0291538
Drama,Movie,Fasuna to Chibusa,2002,1.0,tt0290612
Drama,Movie,Summer,2002,1.0,tt0290875
Drama,Movie,Dracula the Impaler,2002,11.0,tt0290912
Drama,Movie,Guerreros,2002,3.0,tt0293191
Drama,Movie,The Wild Dogs,2002,9.0,tt0290930
Drama,Movie,Perfect Pie,2002,9.0,tt0293899
Drama,Movie,Xiao cai feng,2002,10.0,tt0291032
Drama,Movie,Marie-Jo et ses 2 amours,2002,11.0,tt0293401
Drama,Movie,Love in the Time of Money,2002,1.0,tt0292501
Drama,Movie,G,2005,10.0,tt0291928
Drama,Movie,Desmundo,2003,5.0,tt0293086
Drama,Movie,Historias mínimas,2003,8.0,tt0291988
Drama,Movie,Wheatfield with Crows,2002,6.0,tt0292352
Drama,Movie,Todas las azafatas van al cielo,2002,9.0,tt0293654
Drama,Movie,Monsieur Batignole,2002,3.0,tt0291400
Drama,Movie,Nelson Gonçalves,2002,11.0,tt0291377
Drama,Movie,The Piano Player,2004,6.0,tt0293509
Drama,Movie,Fickende Fische,2002,8.0,tt0291905
Drama,Movie,Saat sau kwong lung,2002,5.0,tt0293199
Drama,Movie,Face,2002,1.0,tt0293146
Drama,Movie,La maîtresse en maillot de bain,2002,1.0,tt0292099
Drama,Movie,Crazy Jones,2002,3.0,tt0292483
Drama,Movie,"Filles perdues, cheveux gras",2002,9.0,tt0293155
Drama,Movie,Friday After Next,2002,11.0,tt0293815
Drama,Movie,Until Death,2002,1.0,tt0293020
Drama,Movie,Mitr: My Friend,2002,2.0,tt0292113
Drama,Movie,Solitude,2002,11.0,tt0292243
Drama,Movie,The Rules of Attraction,2002,10.0,tt0292644
Drama,Movie,800 balas,2002,10.0,tt0292886
Drama,Movie,Okay,2002,3.0,tt0291395
Drama,Movie,The Flats,2002,,tt0294579
Drama,Movie,Silent Cry,2002,7.0,tt0293929
Drama,Movie,Hungry Hearts,2002,10.0,tt0294631
Drama,Movie,Kaante,2002,12.0,tt0294662
Drama,Movie,Aime ton père,2002,11.0,tt0294279
Drama,Movie,La turbulence des fluides,2002,12.0,tt0292720
Drama,Movie,Solino,2002,11.0,tt0292242
Drama,Movie,Converging with Angels,2002,4.0,tt0294475
Drama,Movie,A Paixão de Jacobina,2002,9.0,tt0293484
Drama,Movie,Blind Spot,2002,5.0,tt0294380
Drama,Movie,Au fil de l'eau,2002,10.0,tt0294317
Drama,Movie,2009 loseuteu maemorijeu,2002,2.0,tt0294252
Drama,Movie,Dracula: Pages from a Virgin's Diary,2003,12.0,tt0293113
Drama,Movie,Role of a Lifetime,2002,2.0,tt0294881
Drama,Movie,Rencor,2002,5.0,tt0294869
Drama,Movie,Az utolsó blues,2002,10.0,tt0294996
Drama,Movie,Zatracení,2002,2.0,tt0295054
Drama,Movie,La vie promise,2003,7.0,tt0295004
Drama,Movie,Leaving Metropolis,2002,8.0,tt0295526
Drama,Movie,Promised Land,2003,1.0,tt0295538
Drama,Movie,Sudeste,2003,9.0,tt0295641
Drama,Movie,Into the Flames,2002,11.0,tt0295357
Drama,Movie,Final Breakdown,2002,1.0,tt0295257
Drama,Movie,Vendredi soir,2002,9.0,tt0295743
Drama,Movie,Heartlands,2010,5.0,tt0295303
Drama,Movie,Personal Velocity: Three Portraits,2004,4.0,tt0295238
Drama,Movie,October Holiday,2002,1.0,tt0295493
Drama,Movie,KL Menjerit,2002,1.0,tt0296030
Drama,Movie,The Hawk & the Dove,2002,5.0,tt0295299
Drama,Movie,Deux,2002,11.0,tt0295210
Drama,Movie,Just a Dream,2002,3.0,tt0297221
Drama,Movie,Sur le bout des doigts,2002,6.0,tt0297301
Drama,Movie,Kiss the Bride,2002,10.0,tt0296711
Drama,Movie,Kald mig bare Aksel,2003,12.0,tt0298006
Drama,Movie,Master of the Game,2004,11.0,tt0296745
Drama,Movie,Far from Heaven,2003,6.0,tt0297884
Drama,Movie,Mr. Smith Gets a Hustler,2003,7.0,tt0298071
Drama,Movie,Vivir mata,2002,1.0,tt0296922
Drama,Movie,Time Changer,2016,12.0,tt0295725
Drama,Movie,Un viaggio chiamato amore,2002,9.0,tt0296145
Drama,Movie,Real Women Have Curves,2002,11.0,tt0296166
Drama,Movie,Il più bel giorno della mia vita,2003,4.0,tt0296144
Drama,Movie,Nha Fala,2003,5.0,tt0296099
Drama,Movie,Brown Sugar,2002,10.0,tt0297037
Drama,Movie,Tenfold,2002,3.0,tt0296889
Drama,Movie,Beneath Clouds,2002,5.0,tt0295876
Drama,Movie,Lara,2002,10.0,tt0297245
Drama,Movie,Bäst i Sverige!,2002,8.0,tt0297821
Drama,Movie,17 fois Cécile Cassard,2002,7.0,tt0296591
Drama,Movie,Furia,2002,11.0,tt0297213
Drama,Movie,Company,2002,4.0,tt0296574
