Genero,Tipo,Nombre,Año estreno,Mes estreno,Id
Drama,Movie,The Giving Tree,2001,11.0,tt0165800
Drama,Movie,The Girls' Room,2000,3.0,tt0167183
Drama,Movie,Aberdeen,2000,9.0,tt0168446
Drama,Movie,Dancer in the Dark,2000,10.0,tt0168629
Drama,Movie,Le birdwatcher,2000,12.0,tt0168509
Drama,Movie,I Dreamed of Africa,2000,8.0,tt0167203
Drama,Movie,Russkiy bunt,2000,4.0,tt0167380
Drama,Movie,Tick Tock,2000,9.0,tt0169324
Drama,Movie,The Playaz Court,2000,,tt0168612
Drama,Movie,Perfumed Garden: Tales of the Kama Sutra,2000,6.0,tt0169122
Drama,Movie,Hjælp! Jeg er en fisk,2001,10.0,tt0168856
Drama,Movie,A Better Way to Die,2001,9.0,tt0168504
Drama,Movie,Dark Summer,2002,2.0,tt0168631
Drama,Movie,Keeping the Faith,2000,8.0,tt0171433
Drama,Movie,Hamlet,2000,6.0,tt0171359
Drama,Movie,Prince of Central Park,2000,12.0,tt0170452
Drama,Movie,Tigerland,2001,5.0,tt0170691
Drama,Movie,Gladiator,2000,5.0,tt0172495
Drama,Movie,Nurse Betty,2000,11.0,tt0171580
Drama,Movie,Labor Pains,2000,11.0,tt0172699
Drama,Movie,Joe Gould's Secret,2000,5.0,tt0172632
Drama,Movie,The Magic of Marciano,2000,2.0,tt0173999
Drama,Movie,Mirka,2000,3.0,tt0174027
Drama,Movie,Autumn in New York,2000,12.0,tt0174480
Drama,Movie,Just for the Time Being,2000,2.0,tt0174646
Drama,Movie,Building Bridges,2000,3.0,tt0176578
Drama,Movie,Gossip,2000,12.0,tt0176783
Drama,Movie,Sample People,2000,5.0,tt0177195
Drama,Movie,The Perfect Storm,2000,9.0,tt0177971
Drama,Movie,King of the Jungle,2000,10.0,tt0177888
Drama,Movie,Coronación,2000,4.0,tt0179137
Drama,Movie,Once in the Life,2000,10.0,tt0177068
Drama,Movie,Sunset Strip,2000,8.0,tt0178050
Drama,Movie,"South of Heaven, West of Hell",2000,1.0,tt0179473
Drama,Movie,Icebreaker,2000,5.0,tt0179861
Drama,Movie,Rancid Aluminium,2000,1.0,tt0179443
Drama,Movie,Requiem for a Dream,2001,9.0,tt0180093
Drama,Movie,Quills,2001,3.0,tt0180073
Drama,Movie,Astoria,2006,3.0,tt0179653
Drama,Movie,Best,2000,5.0,tt0181311
Drama,Movie,Födelsedagen,2000,3.0,tt0181819
Drama,Movie,Bossa Nova,2000,3.0,tt0180837
Drama,Movie,Traffic,2001,3.0,tt0181865
Drama,Movie,A Piece of Eden,2001,8.0,tt0181945
Drama,Movie,Esther Kahn,2000,10.0,tt0183056
Drama,Movie,Intrepid,2000,4.0,tt0183280
Drama,Movie,The Pavilion,2000,4.0,tt0183639
Drama,Movie,Pollock,2001,3.0,tt0183659
Drama,Movie,Everything's Jake,2000,3.0,tt0180683
Drama,Movie,Finding Forrester,2001,4.0,tt0181536
Drama,Movie,My Mother Frank,2000,8.0,tt0183550
Drama,Movie,Love Beat the Hell Outta Me,2000,6.0,tt0183423
Drama,Movie,Urbania,2001,8.0,tt0182508
Drama,Movie,Almost Famous,2001,5.0,tt0181875
Drama,Movie,Boiler Room,2000,8.0,tt0181984
Drama,Movie,Spanish Judges,2000,10.0,tt0183808
Drama,Movie,Les yeux brouillés,2000,6.0,tt0184056
Drama,Movie,Undertaker's Paradise,2001,2.0,tt0183946
Drama,Movie,Reindeer Games,2000,10.0,tt0184858
Drama,Movie,New Year's Day,2001,11.0,tt0185542
Drama,Movie,Toreros,2000,1.0,tt0185215
Drama,Movie,A House by the Sea,2007,1.0,tt0186221
Drama,Movie,The Guilty,2000,6.0,tt0186183
Drama,Movie,Highway Society,2000,3.0,tt0187880
Drama,Movie,Frequency,2000,8.0,tt0186151
Drama,Movie,The Patriot,2000,7.0,tt0187393
Drama,Movie,Down to You,2000,7.0,tt0186975
Drama,Movie,Wonder Boys,2000,11.0,tt0185014
Drama,Movie,Saint-Cyr,2001,12.0,tt0187474
Drama,Movie,The Young Unknowns,2000,3.0,tt0186719
Drama,Movie,The Simian Line,2000,1.0,tt0186549
Drama,Movie,Bounce,2001,5.0,tt0186894
Drama,Movie,Point Doom,2000,6.0,tt0186454
Drama,Movie,Fear of Fiction,2000,7.0,tt0187847
Drama,Movie,Price of Glory,2000,3.0,tt0188160
Drama,Movie,Pelon maantiede,2000,1.0,tt0188135
Drama,Movie,Complicity,2000,7.0,tt0188518
Drama,Movie,Les fantômes des Trois Madeleine,2000,5.0,tt0188613
Drama,Movie,Catalina Trust,2000,4.0,tt0188490
Drama,Movie,Insatiable Wives,2007,9.0,tt0188688
Drama,Movie,Estorvo,2000,5.0,tt0189509
Drama,Movie,Surrender,2003,12.0,tt0190052
Drama,Movie,Bad Faith,2000,10.0,tt0190994
Drama,Movie,Left Behind,2001,2.0,tt0190524
Drama,Movie,Shadow of the Vampire,2001,1.0,tt0189998
Drama,Movie,Wo hu cang long,2001,2.0,tt0190332
Drama,Movie,Vatel,2000,7.0,tt0190861
Drama,Movie,28 Days,2000,6.0,tt0191754
Drama,Movie,The Skulls,2000,10.0,tt0192614
Drama,Movie,Vertical Limit,2001,2.0,tt0190865
Drama,Movie,Senke uspomena,2000,4.0,tt0192346
Drama,Movie,A Raiz do Coração,2000,10.0,tt0189960
Drama,Movie,Marlene,2000,3.0,tt0192295
Drama,Movie,Sand,2000,11.0,tt0190736
Drama,Movie,Circus,2000,5.0,tt0191037
Drama,Movie,La veuve de Saint-Pierre,2000,12.0,tt0191636
Drama,Movie,No Alibi,2000,3.0,tt0192719
Drama,Movie,The Dancer,2000,6.0,tt0190346
Drama,Movie,Stardom,2000,10.0,tt0192949
Drama,Movie,Peixe-Lua,2000,9.0,tt0191352
Drama,Movie,La carbonara,2000,2.0,tt0191865
Drama,Movie,Tierra del fuego,2000,5.0,tt0192678
Drama,Movie,Badding,2000,8.0,tt0193741
Drama,Movie,A Shot at Glory,2002,7.0,tt0193854
Drama,Movie,"Hylätyt talot, autiot pihat",2000,2.0,tt0194027
Drama,Movie,Panic,2001,4.0,tt0194218
Drama,Movie,Kanak Attack,2000,11.0,tt0195001
Drama,Movie,Knockout,2000,11.0,tt0195860
Drama,Movie,Kin,2002,8.0,tt0195857
Drama,Movie,Un amor de Borges,2000,9.0,tt0194852
Drama,Movie,Total Loss,2000,2.0,tt0195352
Drama,Movie,The Right Temptation,2001,5.0,tt0196223
Drama,Movie,Newsbreak,2000,2.0,tt0195944
Drama,Movie,Erin Brockovich,2000,4.0,tt0195685
Drama,Movie,Here on Earth,2000,8.0,tt0195778
Drama,Movie,Alone with a Stranger,2000,10.0,tt0195631
Drama,Movie,The Wrecking Crew,2000,3.0,tt0196219
Drama,Movie,Boesman and Lena,2001,4.0,tt0197311
Drama,Movie,Under Pressure,2000,2.0,tt0197072
Drama,Movie,Crime + Punishment in Suburbia,2000,8.0,tt0197384
Drama,Movie,Detektor,2000,8.0,tt0197402
Drama,Movie,Forever Lulu,2000,7.0,tt0196723
Drama,Movie,Loveblind,2000,3.0,tt0197644
Drama,Movie,Lush,2000,5.0,tt0197646
Drama,Movie,L'ombra del gigante,2000,4.0,tt0197740
Drama,Movie,Lockdown,2003,6.0,tt0196708
Drama,Movie,What's Cooking?,2000,12.0,tt0197096
Drama,Movie,Partners in Crime,2000,2.0,tt0197753
Drama,Movie,Black Sea Raid,2000,5.0,tt0197299
Drama,Movie,Wings of the Crow,2000,12.0,tt0197104
Drama,Movie,Where the Heart Is,2000,11.0,tt0198021
Drama,Movie,Baby Luv,2005,8.0,tt0198320
Drama,Movie,After Sex,2011,1.0,tt0198284
Drama,Movie,Passion's Desire,2000,11.0,tt0198893
Drama,Movie,Gripsholm,2000,11.0,tt0199000
Drama,Movie,Lijmen/Het been,2001,1.0,tt0198654
Drama,Movie,The Visit,2001,4.0,tt0199129
Drama,Movie,Preferisco il rumore del mare,2001,7.0,tt0199077
Drama,Movie,Jill Rips,2000,2.0,tt0199650
Drama,Movie,Diamond Men,2000,10.0,tt0200427
Drama,Movie,Chuck & Buck,2000,8.0,tt0200530
Drama,Movie,Love & Basketball,2000,4.0,tt0199725
Drama,Movie,Manhattan Chase,2000,11.0,tt0199748
Drama,Movie,The Prophet's Game,2001,4.0,tt0199974
Drama,Movie,Stanley's Gig,2000,6.0,tt0200171
Drama,Movie,Tra(sgre)dire,2000,1.0,tt0200192
Drama,Movie,Mambo Café,2000,4.0,tt0199744
Drama,Movie,Kuningas Hidas,2000,4.0,tt0199696
Drama,Movie,Beautiful Joe,2001,6.0,tt0200472
Drama,Movie,Bad Luck Love,2000,9.0,tt0200299
Drama,Movie,Lakeuden kutsu,2000,1.0,tt0199700
Drama,Movie,Coyote Ugly,2000,10.0,tt0200550
Drama,Movie,The Last Producer,2000,8.0,tt0201726
Drama,Movie,Lost in the Pershing Point Hotel,2000,6.0,tt0201737
Drama,Movie,The House of Mirth,2001,5.0,tt0200720
Drama,Movie,True Rights,2000,6.0,tt0201275
Drama,Movie,The Golden Bowl,2001,1.0,tt0200669
Drama,Movie,A Rumor of Angels,2001,,tt0201899
Drama,Movie,Whatever It Takes,2000,3.0,tt0202402
Drama,Movie,"L'amour, l'argent, l'amour",2002,11.0,tt0203297
Drama,Movie,Tribulation,2000,1.0,tt0202236
Drama,Movie,Der Krieger und die Kaiserin,2001,3.0,tt0203632
Drama,Movie,No More Monkeys Jumpin' on the Bed,2000,9.0,tt0202502
Drama,Movie,You Can Count on Me,2001,5.0,tt0203230
Drama,Movie,The Alternate,2000,4.0,tt0203835
Drama,Movie,Double Parked,2000,1.0,tt0202856
Drama,Movie,Illicit Lovers,2000,4.0,tt0203580
Drama,Movie,The Way of the Gun,2000,9.0,tt0202677
Drama,Movie,L'invention de l'amour,2000,10.0,tt0204414
Drama,Movie,Swimming,2000,3.0,tt0202711
Drama,Movie,Two Family House,2000,10.0,tt0202641
Drama,Movie,Greenfingers,2001,9.0,tt0203540
Drama,Movie,Animal Factory,2000,8.0,tt0204137
Drama,Movie,Faites comme si je n'étais pas là,2001,1.0,tt0204315
Drama,Movie,Wilde mossels,2000,9.0,tt0204055
Drama,Movie,Boys and Girls,2000,6.0,tt0204175
Drama,Movie,Anna Wunder,2002,9.0,tt0204140
Drama,Movie,Den bästa sommaren,2001,10.0,tt0204932
Drama,Movie,The Dish,2000,10.0,tt0205873
Drama,Movie,Thomas and the Magic Railroad,2000,12.0,tt0205461
Drama,Movie,Tutto l'amore che c'è,2000,3.0,tt0205836
Drama,Movie,Sexy Beast,2001,10.0,tt0203119
Drama,Movie,Men of Honor,2001,5.0,tt0203019
Drama,Movie,Pocetí mého mladsího bratra,2000,1.0,tt0203056
Drama,Movie,Something Sweet,2000,10.0,tt0203144
Drama,Movie,Tillsammans,2001,4.0,tt0203166
Drama,Movie,La fidélité,2000,4.0,tt0204761
Drama,Movie,The Watcher,2001,1.0,tt0204626
Drama,Movie,Dubbel-8,2000,11.0,tt0205027
Drama,Movie,Dr. T & the Women,2001,4.0,tt0205271
Drama,Movie,Camera Obscura,2000,1.0,tt0204933
Drama,Movie,A Sense of Entitlement,2000,3.0,tt0205391
Drama,Movie,Blessed Art Thou,2000,1.0,tt0205778
Drama,Movie,Dos hermanos,2000,3.0,tt0206694
Drama,Movie,The Man Who Cried,2000,12.0,tt0206917
Drama,Movie,Luck of the Draw,2000,4.0,tt0207036
Drama,Movie,Along for the Ride,2001,2.0,tt0206545
Drama,Movie,Sulla spiaggia e di là dal molo,2000,4.0,tt0207130
Drama,Movie,Abschied - Brechts letzter Sommer,2000,9.0,tt0206608
Drama,Movie,Family Jewels,2003,2.0,tt0208376
Drama,Movie,The Miracle Maker,2000,3.0,tt0208298
Drama,Movie,Canone inverso - Making Love,2000,2.0,tt0208032
Drama,Movie,Broke Even,2000,4.0,tt0208017
Drama,Movie,Tolerância,2000,10.0,tt0207163
Drama,Movie,Eine Hand Voll Gras,2000,11.0,tt0206795
Drama,Movie,How to Kill Your Neighbor's Dog,2003,3.0,tt0207524
Drama,Movie,The King Is Alive,2001,6.0,tt0208911
Drama,Movie,Il partigiano Johnny,2000,11.0,tt0206200
Drama,Movie,De ida y vuelta,2000,10.0,tt0208889
Drama,Movie,Get Carter,2001,9.0,tt0208988
Drama,Movie,Here's to Life!,2000,9.0,tt0207638
Drama,Movie,"A Girl, Three Guys, and a Gun",2000,3.0,tt0207745
Drama,Movie,The Chaos Factor,2000,6.0,tt0208037
Drama,Movie,Downtown 81,2001,3.0,tt0208993
Drama,Movie,Desire,2000,9.0,tt0208883
Drama,Movie,Skipped Parts,2001,12.0,tt0209322
Drama,Movie,The Contender,2001,9.0,tt0208874
Drama,Movie,Gangster No. 1,2000,6.0,tt0210065
Drama,Movie,The Testimony of Taliesin Jones,2000,10.0,tt0210357
Drama,Movie,Ginger Snaps,2001,5.0,tt0210070
Drama,Movie,Lakeboat,2001,6.0,tt0210149
Drama,Movie,Girlfight,2001,8.0,tt0210075
Drama,Movie,"Paris, mon petit corps est bien las de ce grand monde",2000,6.0,tt0210890
Drama,Movie,Ritual,2000,7.0,tt0210952
Drama,Movie,"Jails, Hospitals & Hip-Hop",2000,5.0,tt0210130
Drama,Movie,Johnny Famous,2000,5.0,tt0210776
Drama,Movie,Papa's Song,2000,5.0,tt0210884
Drama,Movie,The Weight of Water,2002,7.0,tt0210382
Drama,Movie,Remember the Titans,2001,3.0,tt0210945
Drama,Movie,Center Stage,2000,8.0,tt0210616
Drama,Movie,Nebeska udica,2000,4.0,tt0209180
Drama,Movie,Iedereen beroemd!,2000,11.0,tt0209037
Drama,Movie,Things You Can Tell Just by Looking at Her,2000,10.0,tt0210358
Drama,Movie,Pandaemonium,2001,4.0,tt0210217
Drama,Movie,A la medianoche y media,2000,4.0,tt0210471
Drama,Movie,Beautiful,2000,9.0,tt0210567
Drama,Movie,Bootmen,2000,10.0,tt0210584
Drama,Movie,Songcatcher,2001,7.0,tt0210299
Drama,Movie,Il cielo cade,2000,5.0,tt0211309
Drama,Movie,Ainsi soit-il,2000,3.0,tt0210480
Drama,Movie,Love me,2001,8.0,tt0211554
Drama,Movie,Rosszfiúk,2000,2.0,tt0212474
Drama,Movie,Tully,2000,4.0,tt0212604
Drama,Movie,Groove,2000,10.0,tt0212974
Drama,Movie,Gouttes d'eau sur pierres brûlantes,2000,10.0,tt0211387
Drama,Movie,Big Eden,2000,4.0,tt0212815
Drama,Movie,Bread and Roses,2001,4.0,tt0212826
Drama,Movie,Ghaath,2000,12.0,tt0213677
Drama,Movie,After Alice,2000,2.0,tt0212742
Drama,Movie,Seducing Maarya,2000,6.0,tt0213231
Drama,Movie,Vengo,2000,12.0,tt0211718
Drama,Movie,"Tout va bien, on s'en va",2001,6.0,tt0213595
Drama,Movie,Mohabbatein,2000,10.0,tt0213890
Drama,Movie,Jadviga párnája,2000,3.0,tt0213733
Drama,Movie,Her i nærheden,2000,1.0,tt0212215
Drama,Movie,The Luzhin Defence,2000,12.0,tt0211492
Drama,Movie,Beat,2004,5.0,tt0211941
Drama,Movie,Clean and Narrow,2000,1.0,tt0212059
Drama,Movie,Cronicamente Inviável,2001,1.0,tt0212897
Drama,Movie,75 Degrees in July,2000,4.0,tt0212719
Drama,Movie,Cicadas,2000,10.0,tt0212873
Drama,Movie,Malèna,2001,7.0,tt0213847
Drama,Movie,Christie Malry's Own Double-Entry,2002,8.0,tt0213561
Drama,Movie,Fruen på Hamre,2000,5.0,tt0212958
Drama,Movie,Pere,2000,3.0,tt0213996
Drama,Movie,Skeleton Woman,2000,10.0,tt0214140
Drama,Movie,El visitante,2000,4.0,tt0213308
Drama,Movie,Prime luci dell'alba,2000,6.0,tt0214017
Drama,Movie,The Amati Girls,2001,1.0,tt0213446
Drama,Movie,La candide madame Duff,2000,3.0,tt0213539
Drama,Movie,Ground Zero,2000,5.0,tt0213690
Drama,Movie,Fisimatenten,2000,6.0,tt0215770
Drama,Movie,Auslandstournee,2000,7.0,tt0215532
Drama,Movie,Crazy,2000,6.0,tt0215681
Drama,Movie,Le monde de Marty,2000,1.0,tt0214959
Drama,Movie,The Last Patrol,2000,4.0,tt0214871
Drama,Movie,Conamara,2000,9.0,tt0215651
Drama,Movie,Hochelaga,2000,9.0,tt0215850
Drama,Movie,Hijack Stories,2001,7.0,tt0215841
Drama,Movie,Bamboozled,2001,8.0,tt0215545
Drama,Movie,Manila,2000,6.0,tt0215965
Drama,Movie,L'ultima lezione,2001,6.0,tt0216198
Drama,Movie,Surviving Paradise,2000,6.0,tt0216250
Drama,Movie,Wild About Harry,2001,10.0,tt0216279
Drama,Movie,Code inconnu: Récit incomplet de divers voyages,2001,2.0,tt0216625
Drama,Movie,Total western,2000,7.0,tt0216750
Drama,Movie,Le conte du ventre plein,2000,6.0,tt0216587
Drama,Movie,Vampire Hunter D: Bloodlust,2000,10.0,tt0216651
Drama,Movie,Les blessures assassines,2000,11.0,tt0216578
Drama,Movie,L'envol,2000,7.0,tt0216740
Drama,Movie,Turn It Up,2000,9.0,tt0216772
Drama,Movie,La captive,2000,9.0,tt0216605
Drama,Movie,The Day the Ponies Come Back,2001,3.0,tt0216669
Drama,Movie,30 ans,2000,7.0,tt0216523
Drama,Movie,Les destinées sentimentales,2001,8.0,tt0216689
Drama,Movie,"Harry, un ami qui vous veut du bien",2001,6.0,tt0216800
Drama,Movie,Risk,2000,2.0,tt0217007
Drama,Movie,Trois,2000,3.0,tt0217107
Drama,Movie,Deeply,2003,11.0,tt0218141
Drama,Movie,Mallboy,2001,1.0,tt0217643
Drama,Movie,Sin dejar huella,2001,3.0,tt0216990
Drama,Movie,Ça ira mieux demain,2000,11.0,tt0217168
Drama,Movie,Une affaire de goût,2000,11.0,tt0217119
Drama,Movie,La vie moderne,2000,3.0,tt0217132
Drama,Movie,L'altra cara de la lluna,2000,2.0,tt0216965
Drama,Movie,Marie-Line,2000,12.0,tt0216904
Drama,Movie,Dreams,2000,1.0,tt0217401
Drama,Movie,Unbreakable,2001,1.0,tt0217869
Drama,Movie,En vacances,2000,6.0,tt0216735
Drama,Movie,Sauve-moi,2000,9.0,tt0217025
Drama,Movie,Sade,2000,8.0,tt0217019
Drama,Movie,Red Letters,2000,11.0,tt0217758
Drama,Movie,Looking for Alibrandi,2000,5.0,tt0217629
Drama,Movie,Harrison's Flowers,2001,6.0,tt0216799
Drama,Movie,Ropewalk,2000,3.0,tt0218561
Drama,Movie,Rosa e Cornelia,2000,8.0,tt0220011
Drama,Movie,"It's Alright Ma, I'm Only Trying",2000,10.0,tt0216837
Drama,Movie,Agent Red,2000,12.0,tt0218080
Drama,Movie,Above Suspicion,2000,6.0,tt0219469
Drama,Movie,Le goût des autres,2001,3.0,tt0216787
Drama,Movie,Suspicious River,2001,8.0,tt0219333
Drama,Movie,¿Tú qué harías por amor?,2000,5.0,tt0218741
Drama,Movie,Dancing at the Blue Iguana,2001,10.0,tt0217355
Drama,Movie,The Claim,2001,2.0,tt0218378
Drama,Movie,Marine Life,2000,9.0,tt0218426
Drama,Movie,Boricua's Bond,2000,6.0,tt0217287
Drama,Movie,Scarlet Diva,2000,5.0,tt0218581
Drama,Movie,Get Your Stuff,2000,6.0,tt0218298
Drama,Movie,Tatawo,2000,11.0,tt0219338
Drama,Movie,Now Chinatown,2000,2.0,tt0218475
Drama,Movie,Some Voices,2000,8.0,tt0218616
Drama,Movie,Mexico City,2000,11.0,tt0219175
Drama,Movie,Macbeth-Sangrador,2000,9.0,tt0219152
Drama,Movie,Kippur,2000,9.0,tt0218379
Drama,Movie,De omweg,2000,11.0,tt0219223
Drama,Movie,Auggie Rose,2003,2.0,tt0219519
Drama,Movie,The Night Larry Kramer Kissed Me,2000,4.0,tt0219210
Drama,Movie,Así es la vida...,2001,1.0,tt0218822
Drama,Movie,Pukar,2000,2.0,tt0218533
Drama,Movie,The Family Man,2000,12.0,tt0218967
Drama,Movie,Dancing in September,2000,2.0,tt0219636
Drama,Movie,The Gift,2001,4.0,tt0219699
Drama,Movie,Daybreak,2000,12.0,tt0219640
Drama,Movie,Arde amor,2001,5.0,tt0220313
Drama,Movie,The Tigger Movie,2000,6.0,tt0220099
Drama,Movie,Drop Back Ten,2000,1.0,tt0220399
Drama,Movie,El mar,2000,4.0,tt0220631
Drama,Movie,Princesses,2000,9.0,tt0220670
Drama,Movie,Morir (o no),2000,1.0,tt0220651
Drama,Movie,Beyond the Ocean,2000,1.0,tt0220332
Drama,Movie,Chopper,2001,11.0,tt0221073
Drama,Movie,Når mørket er forbi,2000,1.0,tt0221446
Drama,Movie,Two Thousand and None,2001,7.0,tt0218800
Drama,Movie,Timecode,2000,4.0,tt0220100
Drama,Movie,The Newcomers,2000,10.0,tt0221431
Drama,Movie,Maelström,2000,9.0,tt0220627
Drama,Movie,Khauff,2000,3.0,tt0220596
Drama,Movie,Denti,2000,10.0,tt0221115
Drama,Movie,Chasing Sleep,2001,5.0,tt0221069
Drama,Movie,Bel Air,2000,3.0,tt0221823
Drama,Movie,Contaminated Man,2000,8.0,tt0221885
Drama,Movie,Beautiful Creatures,2001,1.0,tt0221889
Drama,Movie,Seven Days to Live,2001,6.0,tt0221928
Drama,Movie,Slip hestene løs,2000,8.0,tt0221558
Drama,Movie,Borstal Boy,2000,12.0,tt0221838
Drama,Movie,Our Burden Is Light,2000,,tt0221463
Drama,Movie,Mach 2,2000,6.0,tt0222020
Drama,Movie,Gaja Gamini,2000,12.0,tt0221982
Drama,Movie,Hubo un tiempo en que los sueños dieron paso a largas noches de insomnio...,2000,6.0,tt0222023
Drama,Movie,Hey Ram,2000,2.0,tt0222012
Drama,Movie,The Broken Hearts Club: A Romantic Comedy,2000,10.0,tt0222850
Drama,Movie,Kalt ist der Abendhauch,2000,9.0,tt0222096
Drama,Movie,The Mistress Club,2000,12.0,tt0223744
Drama,Movie,Phir Bhi Dil Hai Hindustani,2000,1.0,tt0222270
Drama,Movie,Brother,2001,5.0,tt0222851
Drama,Movie,Juliane,2000,4.0,tt0222081
Drama,Movie,El astillero,2000,8.0,tt0222742
Drama,Movie,Era outra vez,2000,6.0,tt0222515
Drama,Movie,Chittagong: Dernière escale,2001,12.0,tt0222989
Drama,Movie,Cerca de la frontera,2000,6.0,tt0222952
Drama,Movie,The Opponent,2000,10.0,tt0223856
Drama,Movie,Possible Worlds,2001,7.0,tt0222293
Drama,Movie,Mùa hè chieu thang dung,2000,11.0,tt0224578
Drama,Movie,Azucena,2000,5.0,tt0224832
Drama,Movie,Saltwater,2000,9.0,tt0224050
Drama,Movie,T'aime,2000,4.0,tt0224209
Drama,Movie,21,2000,8.0,tt0224451
Drama,Movie,Até que a Vida nos Separe,2000,6.0,tt0222760
Drama,Movie,Pay It Forward,2001,2.0,tt0223897
Drama,Movie,Blue Moon,2000,1.0,tt0225196
