0,1,2,3,4,5,6,7,8,9,10
tt0116941,Kari Heiskanen,Jussi Puhakka,Jussi Lehtonen,Robert Enckell,Rauno Juvonen,Jari Hietanen,Tanjalotta Räikkä,Eero Milonoff,Eetu Hilkamo,Tom Wentzel
tt0115945,Samuel Fröler,Trine Pallesen,John Savage,Miguel Sandoval,Penélope Cruz,Ramiro Huerta,Lennart Hjulström,Björn Granath,Pär Ericson,Pedro Armendáriz Jr.
tt0116431,Karl Geary,Jim Belushi,Ian Hart,Jared Harris,Aidan Gillen,Louise Lombard,Tom Hickey,Andrea Irvine,Lorraine Pilkington,Candra Doherty
tt0116979,Louis Gossett Jr.,Assumpta Serna,Robert Beltran,John Savage,Michael Moriarty,Mario Cimarro,John Diehl,Paul Ganus,,
tt0116970,,,,,,,,,,
tt0118598,Claudio Amendola,Ennio Fantastichini,Veronica Pivetti,Stefania Montorsi,Antonino Iuorio,Tony Sperandeo,Ricky Memphis,Vincenzo Peluso,Ugo Conti,Mimmo Mancini
tt0116851,Leila Hatami,Ali Mosaffa,Jamileh Sheikhi,Mohammad Reza Sharifinia,Turan Mehrzad,Amir Pievar,Shaghayegh Farahani,,,
tt0117264,Lima Duarte,Fernando Torres,Leandra Leal,Floriano Peixoto,Castrinho,Débora Bloch,Hannah Brauer,Arduíno Colassanti,Amanda Foster Freire,Ricardo Marecos
tt0118554,Björn Kjellman,Josefin Nilsson,Tintin Anderzon,Jacob Ericksson,Reine Brynolfsson,Katrin Sundberg,Dubrilla Ekerlund,Kjell Alinge,Greten Andersson,Karin Bjurström
tt0118594,Jennifer Hammon,James Horan,Caroline Ambrose,Jack DeLeon,Sean Thibodeau,David Andriole,Barbara Morrison,,,
tt0118030,Aden Gillett,Jack Thompson,Jacqueline McKenzie,Naomi Watts,Philip Holder,Zoe Bertram,Jo Bolton,Brendan Coleman,Marty Cunningham,Frederique Fouche
tt0118660,Salman Khan,Sanjay Kapoor,Shilpa Shetty Kundra,Nirmal Pandey,Kiran Kumar,Johny Lever,Aashif Sheikh,Paresh Rawal,Jeetu Verma,Vishwajeet Pradhan
tt0117056,Mina Mohammad Khani,Kazem Mojdehi,Naser Omuni,M. Shirzad,T. Samadpour,,,,,
tt0118644,Michel Serrault,Mathieu Kassovitz,Mehdi Benoufa,Robert Gendreu,Danièle Lebrun,François Levantal,Karim Belkhadra,Roland Marchisio,Félicité Wouassi,Nicolas Boukhrief
tt0118823,Francisco Nascimento,Valeria Bruni Tedeschi,Alex Descas,Leos Carax,Oksana Chernych,Viktorija Nareiko,Eugenija Sulgaite,Leonardas Zelcius,Egle Kuckaite,Greta Sapkaite
tt0118586,Alison Folland,Tara Subkoff,Cole Hauser,Wilson Cruz,Leisha Hailey,Pat Briggs,Ann Dowd,Gene Canfield,Shawn Hatosy,Vincent Pastore
tt0118870,David Caruso,Kelly Lynch,Stacey Dash,Chris Noth,John Spencer,Pruitt Taylor Vince,Richard Kind,Kirk Baltz,Jennifer Jostyn,Tom McGowan
tt0118997,Pedro Hestnes,Elvire,Marisa Paredes,Stéphane Ferrara,Joe Strummer,Féodor Atkine,Lionel Tua,Francisco Reyes,F.J. Ossang,
tt0119029,Kate Ceberano,Lee Rogers,Ward Stevens,Phil Ceberano,Rash Ryder,Simon Lyndon,Leigh Russell,Felix Williamson,Simmone Mackinnon,Alana Ross
tt0118713,James McManus,Ellen Goldwasser,Pablo Bryant,H.M. Wynant,Lee Holmes,Jack Grabow,Karen Sederholm,Anna Simone Scott,Linda Sue Murphy,Valerie Vigil
tt0118614,Alana De Roma,Rachel Griffiths,Ben Mendelsohn,Nick Barker,Kerry Armstrong,Jeremy Trigatti,William Zappa,Torquil Neilson,Sullivan Stapleton,Mary Ward
tt0118762,Michael Saucedo,Justin Urich,Travis Sher,Milo Ventimiglia,Vincent D'Onofrio,Miles Perlich,Eileen Brennan,Harry Waters Jr.,Mary Beth Hurt,J.D. Cerna
tt0118751,Sunny Deol,Suniel Shetty,Akshaye Khanna,Jackie Shroff,Sudesh Berry,Puneet Issar,Kulbhushan Kharbanda,Tabu,Rakhee Gulzar,Pooja Bhatt
tt0118820,Massimo Ghini,Antonio Catania,Paraskeva Djukelova,Roberto Zibetti,Yavor Milushev,Leo Gullotta,Fabio Sartor,Giorgio Tirabassi,Saverio Laganà,Velizar Binev
tt0118683,Anneke von der Lippe,Helene Egelund,Trond Høvik,Lars Simonsen,Peter Hesse Overgaard,Ove Pedersen,Jens Okking,Jesper Christensen,Jytte Kvinesdal,Bodil Udsen
tt0118632,Robert Duvall,Todd Allen,Paul Bagget,Lenore Banks,John Beasley,Mary Lynette Braxton,Brett Brock,Christopher Canady,Christian Canady,June Carter Cash
tt0118865,John Hurt,Gregory Smith,David Strathairn,Stephen McHattie,Seth Smith,Sarah Buxton,Marla Sokoloff,Matthew Ness,Michael Saccente,Tina Regtien
tt0118881,Francesco Bonelli,Raffaela Formicola,Claudia Alessandra Marcello,Massimo Dapporto,Giuliana de Sio,Angela Finocchiaro,Gabriele Ferzetti,Jean-Pierre Cassel,Antonella Avolio,Alessandra Bellini
tt0118756,Daniel Auteuil,Fabrice Luchini,Vincent Perez,Marie Gillain,Yann Collette,Jean-François Stévenin,Didier Pain,Charlie Nelson,Claire Nebout,Philippe Noiret
tt0118648,Gil Bellows,Armin Mueller-Stahl,Joan Plowright,Jaimz Woolvett,Frank Moore,Kate Greenhouse,Sam Aaron,Dick Callahan,David Clement,Darlene Mignacco
tt0118905,Norman Briski,Mirta Busnelli,Carlos Roffé,Laura Melillo,Harry Havilio,Silvana Silveri,Sebastián Polonski,Silvana Ramírez,Pascual Condito,Alejandro Agresti
tt0118588,Danny de Munk,Antonie Kamerling,Daniël Boissevain,Peter Paul Muller,Thomas Acda,Plien van Bennekom,Raymi Sambo,Kasper van Kooten,Nora Mullens,Alfred van den Heuvel
tt0118827,Caroline Goodall,Mark Harmon,Michael Beach,Jon Gries,John Diehl,Lisa Darr,Jennifer Joan Taylor,Alex Paen,Stacy Johnson,Blake Lindsley
tt0118993,Rosanna Arquette,George Dzundza,Devon Gummersall,Julie Ariola,Frances Fisher,Jason Hervey,Craig Nigh,Duke Valenti,Chad Lowe,Saachiko
tt0119042,Christian Oliver,Pamela Adlon,Laura San Giacomo,John Craig,Jackie Guerra,Tod Thawley,Shawnee Smith,Richard Fancy,Christopher Kirby,Leslie Jordan
tt0118851,Jeremy Irons,Gong Li,Maggie Cheung,Michael Hui,Emma Lucia,Ken Bennett,Rubén Blades,Chaplin Chang,Russell Cawthorne,Emotion Cheung
tt0118534,Eri Yu,Miyuki Yamamoto,Hidetoshi Nishijima,Makiko Watanabe,,,,,,
tt0118638,Philippe Caubère,,,,,,,,,
tt0118767,Sergey Bodrov,Viktor Sukhorukov,Svetlana Pismichenko,Mariya Zhukova,Yuriy Kuznetsov,Vyacheslav Butusov,Irina Rakshina,Sergey Murzin,Anatoliy Zhuravlyov,Igor Shibanov
tt0118799,Roberto Benigni,Nicoletta Braschi,Giorgio Cantarini,Giustino Durano,Sergio Bini Bustric,Marisa Paredes,Horst Buchholz,Lidia Alfonsi,Giuliana Lojodice,Amerigo Fontani
tt0118610,Loles León,Andrea Occhipinti,Pedro Mari Sánchez,Armando del Río,Roberto Álvarez,Romà Sánchez,Jesús Cabrero,Sergio Otegui,Martijn Kuiper,Joaquín Luna
tt0118696,Alyssa Milano,Justin Theroux,Ice-T,Tom Lister Jr.,Richard Danielson,Nicholas Walker,Robert Pine,Jeanette O'Connor,Ron Harper,Marta Kristen
tt0118815,Paulo Gorgulho,Alexandre Paternost,Luiza Tomé,Ingra Lyberato,Tom do Cajueiro,Otávio Augusto,Jece Valadão,Jofre Soares,Othon Bastos,Aldo Bueno
tt0119008,Al Pacino,Johnny Depp,Michael Madsen,Bruno Kirby,James Russo,Anne Heche,Zeljko Ivanek,Gerry Becker,Robert Miano,Brian Tarantina
tt0118700,Heike Makatsch,Charles Berling,Daniel Craig,Seymour Cassel,Allen Garfield,Marie-Christine Barrault,Daniel Gélin,Inga Busch,Katja Ackermann,Nick Benedict
tt0118754,Melissa Carlton,Michelle Agnew,Briel DiCristofaro,Tony Ervolina,Glen Hill,Gina Jackson,Joseph R. Sicari,Janine Stillo,Nicholas Walker,Bo Zena
tt0118743,Charles Dance,Colin Lane,Sheryl Lee,Laila Robins,Rachael Bella,Aida López,Oona Haas,Vita Haas,Lourdes Villareal,Maya Zapata
tt0118922,Nancho Novo,Chete Lera,Rosa Morales,Nathalie Seseña,Evaristo Calvo,Andrés Lima,César Sánchez,Sonia Jávaga,Dorotea Bárcena,Roberto Cairo
tt0118533,Miguel Amador,Stina Ekblad,Jan Grønli,Frits Helmuth,Krister Henriksson,Erik Hivju,Gjertrud L. Jynge,Kehinde Karlsen,Kristin Magnus,Vera Oeian
tt0118603,Amanda Plummer,Robert Forster,David Thewlis,Fairuza Balk,Paul Sorvino,Joanna Gleason,Geoffrey Lewis,Chris Sarandon,Jay Patterson,Judson Mills
tt0118548,Clint Eastwood,Gene Hackman,Ed Harris,Laura Linney,Scott Glenn,Dennis Haysbert,Judy Davis,E.G. Marshall,Melora Hardin,Kenneth Welsh
tt0118805,Jean-Claude Bamogo,Abderramane Boufacha,Alassane Dakissaga,Aissatou Harouna,Colette Kaboré,Joséphine Kaboré,Aminata Kinde,Mariama Ly,Amssatou Maïga,Bernadette Nombre
tt0118884,Jodie Foster,Matthew McConaughey,Tom Skerritt,John Hurt,Jena Malone,David Morse,Geoffrey Blake,William Fichtner,Sami Chester,Timothy McNeil
tt0118600,Corbin Bernsen,Jayne Heitmeyer,Maryam d'Abo,Robert Vaughn,Thomas G. Waites,Rob Stewart,Pierre Lenoir,Daniela Akerblom,Aimée Castle,Rick Miller
tt0118640,Aesha Waks,Summer Phoenix,J. Smith-Cameron,Sam Rockwell,Rini Bell,Brendan Sexton III,Adrian Grenier,Gabriel De Silva,Paul Lazar,Annie Golden
tt0118772,Russell Crowe,Salma Hayek,Abraham Alvarez,Carlo Corazon,Marty Granger,Mary Ann Schmidt,,,,
tt0118525,Bobby Deol,Aishwarya Rai Bachchan,Shammi Kapoor,Anupam Kher,Shammi,Beena Banerjee,Priya Tendulkar,Avtar Gill,Aashif Sheikh,Jami Jaffery
tt0118787,Rene Russo,Robbie Coltrane,Alan Cumming,Irma P. Hall,Peter Elliott,Mak Wilson,Lynn Robertson Bruce,Mark Sealey,Robert Tygner,Michelan Sisti
tt0118980,Evan Rachel Wood,Kevin Bacon,Mary Stuart Masterson,Marian Seldes,Cathy Moriarty,Amanda Minikus,Nicole Burdette,Bing Putney,Annie Jaynes,Joanne Pankow
tt0119117,Lia Williams,Anthony Higgins,Brían F. O'Byrne,Ian Richardson,Jeananne Crowley,Joan O'Hara,Alison McKenna,Eoghan O'Riada,,
tt0118670,Charlie Sheen,Mare Winningham,David Andrews,Noah Fleiss,Chelsea Russo,John Ratzenberger,Dawnn Lewis,Keone Young,Reggie Jackson,Cody Jones
tt0118542,Paolo Roberto,Rebecca Facey,Steve Aalam,Helena Af Sandeberg,Camilo Alanis,Sara Alström,Annika Aschberg,Kasra Ashhami,Astrid Assefa,Fredrik Borefalk
tt0118765,Filip Sovagovic,Bojana Gregoric,Ljubo Kapor,Vjera Zagar-Nardelli,Marija Kohn,Drago Krca,Gusti Wolf,Damir Loncar,Damir Saban,Zarko Savic
tt0118898,Ursula Andress,Matthew Barney,Joanne Rha,Susan Rha,Amy Chiang,Mei-Chiao Chiu,Michelle Ingkavet,Yoko Hyun,Kim Nghiem,
tt0117898,Billy Zane,Gina Gershon,Christian Durango,Sloan Cobb,Roberta Hanley,Megan Leigh Brown,Christopher Jones,Orson Oblowitz,Philip Loch,Rue McClanahan
tt0118576,Mehmet Aslantug,Sahika Tekand,Tuncel Kurtiz,Nüvit Özdogru,Macit Koper,Rana Cabbar,Tomris Oguzalp,Arzu Kuyas,Kenan Bal,Ilhan Kilimci
tt0116772,Brett Cullen,Tamlyn Tomita,Wes Studi,Carlos Bernard,Xander Berkeley,Edith Varon,Jack Wallace,John Philbin,Tom Bower,Frank McRae
tt0118828,Jeffrey Donovan,Jeff Fahey,Andrew Fiscella,Mario Ernesto Sánchez,Priscilla Barnes,Charlotte Walker,Kirk Murray,John Fionte,William Childers,Robyn DiTocco
tt0117975,Miranda Otto,Naveen Andrews,Noah Taylor,Hugo Weaving,Ben Mendelsohn,Kimberley Davies,Geneviève Picot,Saskia Post,Hung Le,Marieke Hardy
tt0118833,Pavel Landovský,Matej Hádek,Jana Gabrizová,Václav Koubek,Jirí Kraic,Vilém Kraic,Vojtech Kristen,Andrej Krob,Vladimír Labský,Karel Pospísil
tt0118866,Toni Collette,Parker Posey,Lisa Kudrow,Alanna Ubach,Helen FitzGerald,Stanley DeSantis,Jamie Kennedy,David James Elliott,Debra Jo Rupp,Kevin Cooney
tt0119152,Jason James Richter,August Schellenberg,Annie Corley,Vincent Berry,Patrick Kilpatrick,Tasha Simms,Peter LaCroix,Stephen E. Miller,Ian Tracey,Matthew Walker
tt0118531,Samuel L. Jackson,John Heard,Kelly Rowan,Clifton Collins Jr.,Tony Plana,Karina Arroyave,Lobo Sebastian,Jack Kehler,Jonah Rooney,Demetrius Navarro
tt0118761,,,,,,,,,,
tt0118749,Mark Wahlberg,Julianne Moore,Burt Reynolds,Luis Guzmán,Rico Bueno,John C. Reilly,Nicole Ari Parker,Don Cheadle,Heather Graham,William H. Macy
tt0118780,Mara Hobel,Michael Lucas,Hugh Panaro,Aaron Williams,Alan Filderman,Gary Janetti,Celeste Lecesne,Benim Foster,Jean Loup Wolfman,Gerry McIntyre
tt0117273,Davor Janjic,Zijah Sokolovic,Nina Ivanic,Uros Potocnik,Miranda Caharija,Jure Ivanusic,Danijel Malalan,Demeter Bitenc,Milada Kalezic,Judita Zidar
tt0118927,Ice Cube,Elizabeth Hurley,Thokozani Nkosi,Ron Smerczak,Wilson Dunster,Sechaba Morojele,Peter Khubeke,Roslyn Morapedi,Mabel Mafuya,Fana Mokoena
tt0118887,Sylvester Stallone,Harvey Keitel,Ray Liotta,Robert De Niro,Peter Berg,Janeane Garofalo,Robert Patrick,Michael Rapaport,Annabella Sciorra,Noah Emmerich
tt0119125,Sophie Marceau,Stephen Dillane,Dominique Belcourt,Kevin Anderson,Lia Williams,Joss Ackland,Sally Dexter,Emma Amos,Maggie McCarthy,Wolf Kahler
tt0118574,Miki Sakai,Atsuro Watabe,Jô Shishido,Masumi Okada,Chieko Matsubara,Miki Sanjô,Tsunehiko Kamijô,Ken Nishida,Kyôko Kishida,Keiju Kobayashi
tt0118623,Sophie Marceau,Sean Bean,Alfred Molina,Mia Kirshner,James Fox,Fiona Shaw,Danny Huston,Phyllida Law,David Schofield,Saskia Wickham
tt0118774,Stig Henrik Hoff,Bengt Altmann,Harald Andersen,Stig R. Andersen,Morten Andresen,Yuliya Dellos,Florence Eilertsen,Line Evensen,Ben Are Fjellvang,Runar T. Foslund
tt0118917,Cécile Bois,Mamady Mory Camara,Muhammad Camara,Koumba Diakite,Aboucar Touré,,,,,
tt0119052,James Cromwell,Joseph Ashton,Tantoo Cardinal,Mika Boorem,Christopher Heyerdahl,Christopher Fennell,Graham Greene,Leni Parker,Rebecca Dewey,Bill Rowat
tt0118545,Lucy Knight,Erin Norris,Sara Paull,Maisy Hughes,Nikolai Voloshuk,Rebecca Nelson,Arnie Charnik,Stella Rose,Ezra Buzzington,Jon Abrahams
tt0118818,Katrin Cartlidge,Lynda Steadman,Kate Byers,Mark Benton,Andy Serkis,Joe Tucker,Margo Stanley,Michael Healy,Goran Kostic,
tt0118840,Marcelo Games,Marc Pitman,Leslie Orr,Maureen Allisse,Amy Yates,Jim Van Bebber,Tom Burns,Michelle Briggs,Sherri Rickman,Nate Pennington
tt0119002,Richard Roxburgh,Miranda Otto,Matt Day,Tony Barry,Roy Billing,Betty Bobbitt,Colette Brus,Annie Byron,Phil Collins,Tyler Coppin
tt0119114,Colin Firth,Ruth Gemmell,Luke Aikman,Bea Guard,Neil Pearson,Richard Claxton,Ken Stott,Holly Aird,Mark Strong,Lorraine Ashbourne
tt0118698,Lothaire Bluteau,Clive Owen,Mick Jagger,Brian Webber,Nikolaj Coster-Waldau,Jude Law,Gresby Nash,Suzanne Bertish,David Meyer,Stefan Marling
tt0118735,Laurence Breuls,Linda Cropper,Simon Lyndon,Chris Haywood,Rebecca Smart,Jeanette Cronin,David Field,Justine Clarke,Essie Davis,Jessica Napier
tt0118730,Scott Bairstow,Eric Mabius,Tara Subkoff,Chad Lindberg,Heath Lourwood,Dee Wallace,Bruce Burkhartsmeier,Donnie Wahlberg,David Newsom,Victor Morris
tt0118685,Jean Rochefort,Guillaume Canet,Claire Keim,Michel Scourneau,Rose Thiéry,Cécile Cotte,Philippe Lefebvre,Karine Nuris,Marc-André Brunet,Franck Stepler
tt0118764,Marc Messier,Rémy Girard,Patrick Huard,Serge Thériault,Michel Barrette,Paul Houde,Luc Guérin,Yvan Ponton,Roc Lafortune,Michel Charette
tt0118768,Johnny Depp,Marlon Brando,Marshall Bell,Elpidia Carrillo,Frederic Forrest,Clarence Williams III,Max Perlich,Luis Guzmán,Cody Lightning,Nicole Mancera
tt0118845,Leslie Cheung,Tony Leung Chiu-wai,Chang Chen,Gregory Dayton,Shirley Kwan,,,,,
tt0118964,Mike Nichols,Miranda Richardson,David de Keyser,,,,,,,
tt0118734,Matthew Modine,Claudia Schiffer,Béatrice Dalle,Sarah Lassez,Dennis Hopper,Steven Bauer,Laura Bailey,Nancy Ferrara,Andrew Fiscella,Vincent Lamberti
tt0118571,Harrison Ford,Gary Oldman,Glenn Close,Wendy Crewson,Liesel Matthews,Paul Guilfoyle,Xander Berkeley,William H. Macy,Dean Stockwell,Tom Everett
tt0118858,Carlo Rota,Beatriz Pizano,Lisa Ryder,Jean Pierre Lefebvre,James Kinney,Peter Kerenyi,Robert MacAuley,Namir Khan,Steven Kuleshnyk,Martti Arrko
tt0118760,Daniel Day-Lewis,Emily Watson,Daragh Donnelly,Frank Coughlan,Sean Kearns,Lorraine Pilkington,Niall Shanahan,John Wall,Maria McDermottroe,Carol Moore
tt0118968,Arnold Acevedo,Yancey Arias,Frank Blake,Andres Faucher,Leonard Joseph,Victor María,Marcos Antonio Miranda,Gene Mitchell,Jorge Cano Moreno,Michael J. Narvaez
tt0118566,Nick Nolte,Julie Christie,Lara Flynn Boyle,Jonny Lee Miller,Jay Underwood,Domini Blythe,Yves Corbeil,Alan Fawcett,Michèle-Barbara Pelletier,France Castel
tt0118702,Dean Cain,Andy Dick,Sean Patrick Flanery,Mitchell Whitfield,Luke Wilson,Fred Ward,Raymond J. Barry,Drew Barrymore,Brad Dourif,Tracy Fraim
tt0118890,Ruggero Raimondi,Wadeck Stanczak,Isabelle Pasco,Bettina Giovannini,Philippe Dajoux,José Quaglio,Andréa Ferréol,Luca Zingaretti,Pascale Reynaud,Elisabetta Rocchetti
tt0118901,James Spader,Kyra Sedgwick,Helen Mirren,Anne Bancroft,Albert Brooks,Jeffrey Wright,Margo Martindale,Wallace Shawn,Philip Bosco,Colm Feore
tt0119021,Moira Kelly,Sebastian Spence,Josh Hamilton,Jim Byrnes,Lori Triolo,Peter Stebbings,David Hurtubise,Hiromoto Ida,Mina Shum,John Destry
tt0118738,Jason Fisher,Stephen Geller,Jillian Griffiths,Rachael Lillis,Dante Polichetti,Julia Radochia,Todd Robinson,Mark Rooney,,
tt0118537,Malcolm McDowell,Michael Paré,Heidi von Palleske,Mackenzie Gray,Hal Eisen,Gwynyth Walsh,Derek Ritschel,Michael Johnson,Daniela Nolano,Morris Durante
tt0118822,Antonio Resines,Fernando Ramallo,Maribel Verdú,Miriam Díaz-Aroca,Jesús Bonilla,Maite Blasco,Ramón Langa,Montserrat Carulla,Alicia Hermida,Fernando Vivanco
