0,1,2,3,4
Keone Fuqua,No data,"['Arma Perfecta', 'Exodus?', 'Counter-Clockwise', 'Convergence']","['Reparto', 'Localización', 'Producción']",Sin oscar
Valda Aviks,No data,"['Razas de noche', 'Into the Woods', 'Doctor Who', '2008 • 1 episodio', '2015']","['Reparto', 'Banda sonora']",Sin oscar
Josh Diogo,No data,[''],"['Especialistas', 'Reparto', 'Dirección']",Sin Oscar
Meghan Chadeayne,1989,"['Wonder Woman: Molded from Clay', '4,5', 'Trespass Into Terror', 'Last American Horror Show']","['Reparto', 'Producción', 'Dirección']",Sin Oscar
Filip Peeters,1962,[''],"['Reparto', 'Especialistas', 'Dirección']",Sin Oscar
Dolly-Ann Osterloh,No data,"['51 Degrees North', 'Amazon Kindle', 'Balzac Coffee Street Life', 'How to clean up your house in just one minute.']","['Reparto', 'Arte', 'Producción']",Sin oscar
Dan Parr,No data,[''],['Reparto'],Sin oscar
Tabitha Douglas Warren,No data,"['Dead Last', '6,2', '5,6', 'Corto']",['Reparto'],Sin oscar
Krishik Divakar,No data,['Jippaa Jimikki'],['Reparto'],Sin oscar
William Bloomfield,No data,[''],"['Reparto', 'Producción']",Sin Oscar
Chiara von Galli,1994,[''],['Reparto'],Sin oscar
Maria Aparo,No data,"['Real Mommy Confessions', 'Nocturnal After Hours', 'The Corners', 'Red Hook Black']","['Reparto', 'Dirección de la segunda unidad o asistencia a dirección', 'Producción']",Sin oscar
Tai Urban,No data,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
John Gulager,1957,[''],"['Dirección de fotografía y cámara', 'Reparto', 'Dirección']",Sin Oscar
Terri Partyka,julio,[''],"['Reparto', 'Producción', 'Especialistas']",Sin oscar
Shaun Parkes,1973,[''],"['Reparto', 'Equipos adicionales', 'Producción']",Nominado a 1 premio BAFTA
Honnavalli Krishna,No data,"['Babruvahana', 'Anand', 'Ravichandra', 'Guri']","['Reparto', 'Dirección de la segunda unidad o asistencia a dirección']",Sin oscar
Clotilde Ramondou,No data,['Buddenbrooks 2014'],['Reparto'],Sin oscar
Phillip Andre Botello,No data,[''],"['Reparto', 'Producción']",Sin Oscar
Paulo Américo,No data,"['Your Lucky Day', 'Technoboss', 'Em Segunda Mão', 'O Dia do Regicídio', '2008 • 4 episodios']","['Edición', 'Efectos visuales', 'Cámara y electricidad']",Sin oscar
Tygo Bussemakers,2004,"['De maatschap', '2016 • 4 episodios', 'Michael Leenders', 'Casper (7 jaar)', 'Lei jong']",['Reparto'],Sin oscar
Bront Palarae,No data,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Marlon Moreno,1966,[''],"['Reparto', 'Producción']",Sin Oscar
Kristine Cofsky,1983,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin Oscar
Billy Bob Thornton,1955,[''],"['Reparto', 'Guion', 'Dirección']",Ganó 1 premio Óscar
Kirk E. Kelleykahn,No data,[''],"['Reparto', 'Guion']",Sin Oscar
Sharbani Mukherji,1984,[''],['Reparto'],Sin Oscar
Anita Kravos,1974,[''],['Reparto'],Sin Oscar
Nad Zainal,No data,"['Juvana 2', 'Aku Haus Darah Mu', 'The Malay Regiment', 'Kami Histeria']",['Reparto'],Sin oscar
Emma O'Farrell,No data,['Backtrack: Sin regreso'],['Reparto'],Sin oscar
Nataraj,No data,"['Gurudev Hoysala', 'Ibbani Tabbida Ileyali', '2021', '2022']",['Reparto'],Sin oscar
Ian Masters,No data,"['Enano Rojo', '1999 • 2 episodios', 'El hombre rompecabezas', 'La línea Onedin', '1979 • 2 episodios']",['Reparto'],Sin oscar
Ronald Hansch,1974,[''],['Reparto'],Sin oscar
Gael García Bernal,1978,[''],"['Reparto', 'Producción', 'Guion']",Nominado a 2 premios BAFTA
Annalaina Marks,1983,[''],"['Reparto', 'Especialistas']",Sin oscar
Terry Sasaki,No data,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Vinnie Jones,1965,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Abigail Breslin,1996,[''],"['Reparto', 'Dirección', 'Producción']",Nominado para 1 premio Óscar
Diane Salinger,1951,[''],"['Reparto', 'Equipos adicionales', 'Banda sonora']",Sin oscar
David Hatzikostis,No data,['I Zoi Entaftha'],['Reparto'],Sin oscar
Alexandria DeBerry,1994,[''],['Reparto'],Sin Oscar
Joseph Benjamin,1981,[''],"['Reparto', 'Guion', 'Producción']",Ganó 1 premio Primetime Emmy
Marcia Gay Harden,1959,[''],"['Reparto', 'Producción']",Ganó 1 premio Óscar
Swathi,1987,[''],"['Reparto', 'Música', 'Banda sonora']",Sin Oscar
Kenny Johnson,1963,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Padmaja Rao,No data,"['Ugramm', 'Brahma', 'Bachchan', 'Rickshaw Driver']",['Reparto'],Sin Oscar
Gürkan Ezer,No data,['Karayel Poyraz'],['Reparto'],Sin oscar
Surabhi Lakshmi,No data,[''],['Reparto'],Sin Oscar
Sharat Saxena,1950,[''],['Reparto'],Sin Oscar
Mark Wingett,1961,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Britt Harris,No data,[''],"['Reparto', 'Producción', 'Música']",Sin Oscar
Sarah Clark,1972,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Art Kelleher,No data,['Christmas at Draculas'],['Reparto'],Sin oscar
Michael Aguero,No data,[''],['Reparto'],Sin oscar
Larry Cedar,marzo,[''],"['Reparto', 'Banda sonora', 'Equipos adicionales']",Sin Oscar
Jose De Jesus Martinez,1935,"['Chanoc en las garras de las fieras', 'Chanoc contra el tigre y el vampiro', 'Mercenarios de la muerte', 'Tetakawi']","['Reparto', 'Dirección']",Sin oscar
Qi Lu,No data,['Warrior King'],['Dirección'],Sin oscar
Reed Brody,No data,"['Nadie quiere la noche', 'Foodie Love', '2019 • 1 episodio', 'Guion', 'Serie de TV']","['Reparto', 'Guion']",Sin oscar
Leona Axelsen,1989,[''],['Reparto'],Sin oscar
Natalie Richardson,No data,"['I Love You, Eddie Deezen', '2012', 'Cara']",['Reparto'],Sin oscar
Tim Sullivan,1964,[''],"['Producción', 'Guion', 'Dirección']",Sin Oscar
Girija Lokesh,No data,No data,No data,Sin oscar
Tomasz Drezek,No data,"[""What It's Like Trying to Be an Actor"", 'Between You and Me', 'Fight Club: Copy of a Copy', '2015', 'Especialistas']","['Especialistas', 'Reparto', 'Dirección']",Sin oscar
Vanessa Landry,No data,[''],"['Reparto', 'Equipos adicionales']",Sin oscar
Romy Rosemont,octubre,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Jace Delafosse,No data,['Runaway Hearts'],['Reparto'],Sin oscar
Ethan Stone,1983,[''],"['Reparto', 'Dirección de la segunda unidad o asistencia a dirección', 'Equipos adicionales']",Sin oscar
Pino Colizzi,1937,"['Todos los perros van al cielo', 'Té con Mussolini', 'Tom Jones', 'Anna Karenina', '1974 • 6 episodios']","['Equipos adicionales', 'Reparto']",Sin Oscar
François Bergoin,No data,"['Una semana en Córcega', 'Duel au soleil', '2014 • 2 episodios', '2015', 'Responsable TIC']",['Reparto'],Sin oscar
Suzanne Clément,1969,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Vida Guerra,1974,[''],['Reparto'],Sin Oscar
Sumith Raghav,No data,['Ilamveyil'],['Reparto'],Sin oscar
Sigourney Weaver,1949,[''],"['Reparto', 'Producción', 'Banda sonora']",Nominado para 3 premios Óscar
Malek Jandali,1972,"['Gorgeous Knight', '2011', '2020', '2015']","['Composición', 'Música']",Sin oscar
Noura Rahal,No data,"['Majnon Amira', 'Reparto', 'Serie de TV', 'Serie de TV']",['Reparto'],Sin oscar
Sara Canning,1987,[''],"['Reparto', 'Producción', 'Efectos visuales']",Sin Oscar
Jean Brooks,1915,[''],['Reparto'],Sin oscar
Daniela Malave,No data,"['Shadows in the Moonlight', 'Super Knocked Up', '2012–2013 • 4 episodios', '2013', '2015']","['Reparto', 'Producción', 'Equipos adicionales']",Sin oscar
Jude Chukwuka,No data,"['King Invincible', 'Zander', '2020', '2021']",['Reparto'],Sin oscar
Jack Huston,1982,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Katrina Norman,No data,[''],"['Reparto', 'Equipos adicionales']",Sin oscar
Mukundan,1987,[''],"['Reparto', 'Música', 'Producción']",Sin Oscar
Usha Bhatiya,No data,"['Aa Chhe Aapni Dosti Unlimited Yaar', 'Housewife- Sapna', '2015']",['Reparto'],Sin oscar
Jasmine Baroudi,No data,"['Double-Cross', 'Tikki', '2015']",['Reparto'],Sin Oscar
Abhansh Kumar,No data,"['Mumbai Shooters', 'Aditya hero', '2015', 'Raj']",['Reparto'],Sin oscar
Neve Campbell,1973,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Danny Vinson,1954,[''],"['Reparto', 'Equipos adicionales', 'Cámara y electricidad']",Sin Oscar
Carrie Brownstein,1974,[''],"['Guion', 'Reparto', 'Producción']",Nominado para 9 premios Primetime Emmy
Rohini,1969,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Lauren Alleyne,No data,['Differences'],['Reparto'],Sin oscar
Sandra Bullock,1964,[''],"['Producción', 'Reparto', 'Música']",Ganó 1 premio Óscar
Margherita Fumero,1944,"['Different Century, Same Shit', 'Nico con la escuadra antimafia', 'Squadra antigangsters', 'Como el perro y el gato']",['Reparto'],Sin Oscar
Rian Jairell,No data,"['Travis', 'Using', 'Chicago Fire', '2013–2021 • 2 episodios', 'Darron']",['Reparto'],Sin oscar
Rachid El Ghazaoui,No data,"[""D'Ardennen"", 'Infiltrant', 'In the Pit', '2014', '2015 • 1 episodio']",['Reparto'],Sin oscar
Sebastian Pawlak,1975,"['La cinta blanca', 'Sep', 'Erotica 2022', 'Spoor (El rastro)']","['Reparto', 'Equipos adicionales']",Sin oscar
Billy Evans,No data,[''],"['Reparto', 'Assistant']",Sin oscar
Chandini,No data,"['Sri Sitaramula Kalyanam Chutamu Rarandi', 'Annayya', 'Yamajaathakudu', 'Aaj Ki Awaz']",['Reparto'],Sin oscar
Philip Kan Gotanda,No data,"['Life Tastes Good', 'The Kiss', '1993', '1988', '1996']","['Dirección', 'Reparto', 'Guion']",Sin oscar
J. Norman Riley,No data,"['Tik Tok', 'Prep School', 'Return to Slender', 'Superhero']",['Reparto'],Sin oscar
Bill Hutchens,No data,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Heather McComb,marzo,[''],"['Reparto', 'Producción', 'Equipo ejecutivo']",Sin Oscar
Renata Spinelli Martins,No data,['The Power'],['Reparto'],Sin oscar
John Paulus,No data,"['Flikken Maastricht', '2008–2018 • 11 episodios', 'Politie agent', 'vader Lei', 'Reparto']",['Reparto'],Sin oscar
Nikola Barisic,No data,[''],['Responsable'],Sin oscar
Burn Gorman,1974,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Chandrashekar Shrivastav,No data,"['Patre Loves Padma', 'Dirección', '2015']","['Dirección', 'Guion', 'Música']",Sin oscar
Jason Burkey,No data,[''],"['Reparto', 'Guion', 'Equipos adicionales']",Sin Oscar
David Anthony Hill,No data,['Distorted Transfection'],['Reparto'],Sin oscar
Firat Demirag,No data,"['Son Osmanli Yandim Ali', 'Kus']",['Reparto'],Sin oscar
Jason Selvig,No data,[''],"['Reparto', 'Guion', 'Producción']",Sin oscar
John Teeboon,No data,"['Simon', 'Hooligans at War: North vs. South']",['Reparto'],Sin oscar
Sahana,No data,[''],"['Reparto', 'Guion']",Sin oscar
Sienna Miller,1981,[''],"['Reparto', 'Equipos adicionales', 'Producción']",Nominado a 2 premios BAFTA
Liam Cunningham,1961,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Gabrielle Garcia,No data,[''],"['Reparto', 'Guion']",Sin oscar
Karl Campbell,No data,[''],"['Reparto', 'Especialistas', 'Efectos visuales']",Sin oscar
Francesca Capaldi,2004,[''],['Reparto'],Sin Oscar
Úrsula Pruneda,No data,[''],"['Reparto', 'Dirección de casting']",Sin Oscar
Jeanne Jestin,No data,[''],['Reparto'],Sin Oscar
Bille-Jo Jackson,No data,['The Bricklayer'],['Reparto'],Sin oscar
David Kern,No data,"['El inocente (The Lincoln Lawyer)', 'Candyman', 'The Glorias', 'El secreto de Adaline']","['Producción', 'Dirección de producción']",Sin oscar
Katarina Cas,septiembre,[''],['Reparto'],Sin Oscar
Stepan Sereda,2006,"['El último guerrero', 'Za chuzhie grekhi', 'Petya', 'Mark']",['Reparto'],Sin oscar
Lalita Belwalkar,No data,['Swaticha Kunku'],['Reparto'],Sin oscar
Mikkel Boe Følsgaard,1984,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Chris Bruemmer,No data,"[""A Dungeon Master's Guide to Life"", '7,4', 'Corto', 'Sonido']","['Reparto', 'Guion', 'Dirección']",Sin oscar
Jayden Mankins,No data,"['El primero de la clase', '2008']",['Reparto'],Sin oscar
Dee Tails,No data,[''],"['Reparto', 'Efectos especiales', 'Dirección']",Sin oscar
Iti Acharya,No data,"['Semma Botha Aagatha', 'Kavacha', 'Aashiq - Phir Ek baar', '2019', '2022']","['Reparto', 'Producción']",Sin oscar
Sean Ramey,No data,[''],"['Reparto', 'Especialistas']",Sin Oscar
LaKeith Stanfield,1991,[''],"['Reparto', 'Producción', 'Banda sonora']",Nominado para 1 premio Óscar
Uché Gabriel Akujobi,No data,"['Born Again', 'Sukky', 'Nwabueze', 'Derek Fatch']",['Reparto'],Sin oscar
Silvia Mariscal,1946,"['Los árboles mueren de pie', 'Ringo, la pelea de su vida', '2019 • 81 episodios', '1975', '1973']",['Reparto'],Sin Oscar
Tushar Dalvi,1967,[''],['Reparto'],Sin Oscar
Andrew Tiernan,noviembre,[''],"['Reparto', 'Producción', 'Dirección']",Sin oscar
Toni Collette,1972,[''],"['Reparto', 'Producción', 'Dirección']",Nominado para 1 premio Óscar
Farooq Khan,No data,"['C.I.D.', '2012–2016 • 7 episodios', 'Reparto', '2015', 'Reparto']",['Reparto'],Sin oscar
Emily Wickersham,1984,[''],['Reparto'],Sin oscar
Balasaheb Kalje,No data,['Raje Ek Kranti'],['Reparto'],Sin oscar
Kari Soppela,No data,"['Perheeni tarina', 'Who the Devil Can See in the Dark']",No data,Sin oscar
Tim Plester,1970,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Meera,1961,[''],"['Reparto', 'Guion', 'Guion y continuidad']",Nominado a 1 premio BAFTA
Emma Shearer-Hackett,No data,"['Automatically Sunshine', '4,2', 'Corto']",['Reparto'],Sin oscar
Sara Lazzaro,1984,[''],"['Reparto', 'Guion', 'Composición']",Sin oscar
Bence Horváth,No data,"['Supacell', 'Anniversary', 'Equipos adicionales', 'Equipos adicionales']",['Equipos adicionales'],Sin oscar
Hamsa Nandini,1984,[''],['Reparto'],Sin oscar
Vithika Sheru,No data,"['The Constable', 'Reparto', ""Janaki (Sahasra's sister)"", '2009']",['Reparto'],Sin oscar
Neta Riskin,1976,[''],"['Reparto', 'Equipos adicionales']",Sin Oscar
Kate Burton,1957,[''],['Reparto'],Nominado para 3 premios Primetime Emmy
Sammie Dibbern,No data,"['Conservators III: Light & Darkness', 'Valentina Amante', 'Valentina Amante', ""Melanie 'Mel' HardwickAA Member""]","['Reparto', 'Producción', 'Guion']",Sin oscar
Niccolò Senni,1983,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Daniel Larsson,1975,"['Blå ögon', '2014–2015 • 10 episodios', 'Björkman', 'Vídeo', '4,6']","['Reparto', 'Banda sonora']",Sin oscar
Luciana Louvadini,No data,['Fala Sério!'],['Reparto'],Sin oscar
Tom Hiddleston,1981,[''],"['Reparto', 'Producción', 'Banda sonora']",Nominado para 2 premios Primetime Emmy
Bill Hader,1978,[''],"['Reparto', 'Guion', 'Producción']",Ganó 3 premios Primetime Emmy
Ian Daryk,No data,[''],"['Reparto', 'Guion', 'Casting']",Sin oscar
Féodor Atkine,1948,[''],"['Reparto', 'Equipos adicionales']",Sin Oscar
Aaron Jeffcoate,No data,[''],"['Reparto', 'Producción']",Sin oscar
Nguyen Van Luong,No data,['Trên Dinh Bình Yên'],['Reparto'],Sin oscar
Stefan Holland,No data,['12 komma 36'],['Reparto'],Sin oscar
Jessica Marie Frye,No data,['Things Unseen'],['Reparto'],Sin oscar
Fenton Bailey,No data,[''],"['Producción', 'Dirección', 'Guion']",Ganó 5 premios Primetime Emmy
Shane Guilbeau,1965,[''],['Reparto'],Sin oscar
Gururaj,No data,"['Guru', '6,4']",['Reparto'],Sin oscar
Greg Germann,1958,[''],"['Reparto', 'Dirección', 'Banda sonora']",Sin Oscar
Barclay Barnes,No data,['A Larger Life'],['Reparto'],Sin oscar
Alfred Macadam,No data,['Mistress America'],['Reparto'],Sin oscar
Nellai Siva,1952,"['Anbe Sivam', 'Thoranai', 'Saamy', 'Oru Naal Oru Kanavu']","['Reparto', 'Equipos adicionales']",Sin oscar
Lucas Till,1990,[''],"['Reparto', 'Producción']",Sin Oscar
Claire Brewster,No data,['The Good Drug Dealer'],['Reparto'],Sin oscar
Marta Karnkowska,No data,['Kliny'],['Reparto'],Sin oscar
Mary Jo McConnell,No data,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Sahar Ghoreishi,No data,[''],['Reparto'],Sin oscar
Miriam Colon,1936,[''],"['Reparto', 'Equipos adicionales']",Sin Oscar
Reza Kasirianfar,No data,['Aseman-e Abi-e Madaram'],['Reparto'],Sin oscar
Natasha Sinayobye,No data,[''],['Reparto'],Sin oscar
Erica Rogers,1939,[''],"['Reparto', 'Dirección de casting', 'Equipos adicionales']",Sin oscar
Haley Webb,noviembre,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Takahiro Miura,1985,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Tim Potter,1959,[''],"['Reparto', 'Dirección', 'Guion']",Sin oscar
James Kacey,No data,[''],"['Reparto', 'Guion']",Sin oscar
Molly Millard,No data,"['Los juegos del resacón', 'Larry Gaye: Renegade Male Flight Attendant', 'Spicy Tuna', 'An Intimacy']","['Reparto', 'Casting', 'Equipos adicionales']",Sin oscar
Shree Manju,No data,['Kai Jaarida Preethi'],"['Reparto', 'Producción']",Sin oscar
Lai-Si Fernandez,1984,"['La extraña que hay en ti', 'Tiger Play', '13 Million Voices']",['Reparto'],Sin oscar
David Mourato,No data,[''],['Reparto'],Sin Oscar
Cate Carson,No data,[''],"['Dirección', 'Guion']",Sin Oscar
Poorna Jagannathan,1972,[''],['Reparto'],Sin Oscar
