0,1,2,3,4
Graham Earley,No data,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Mukesh Agrohari,No data,"['Dilwale', 'Sanju', 'Aashiqui 2', 'Aamir']",['Reparto'],Sin oscar
Sunil Annur,No data,['Pada'],['Reparto'],Sin oscar
Daniel Fitzgibbon,No data,[''],"['Reparto', 'Producción']",Sin oscar
Renny Grames,No data,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin Oscar
Charles Jonathon Truax,No data,"['The Hollow', '225 Oak', 'Somewhere in Texas']","['Guion', 'Sonido', 'Producción']",Sin Oscar
Zamantha Díaz,No data,[''],"['Reparto', 'Casting', 'Dirección de casting']",Sin oscar
Marc John Jefferies,1990,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin Oscar
Emily Burrage,No data,['Room 7'],['Reparto'],Sin oscar
Amitabh Bachchan,1942,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Alex Lutz,1978,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Frankie J. Allison,No data,[''],"['Reparto', 'Producción']",Sin oscar
Vino G. Bastian,1982,"['Radit & Jani', 'Sabar Ini Ujian', 'Miracle in Cell No. 7', 'Toba Dreams']","['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Juanma Casero,No data,['La 2 es teatro'],['Dirección de la segunda unidad o asistencia a dirección'],Sin oscar
Paul Linte,No data,['La cygne des héros'],['Reparto'],Sin oscar
Brigitta Nilsson,1977,"['Isolering', 'Arne Dahl: En midsommarnattsdröm', '2015 • 2 episodios', 'Call girl', 'Serie de TV']",['Reparto'],Sin oscar
Louis Garrel,1983,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Chrissy Metz,1980,[''],"['Reparto', 'Producción', 'Guion']",Nominado para 1 premio Primetime Emmy
Sheena Faust,No data,[''],"['Reparto', 'Guion', 'Producción']",Sin oscar
Almila Bagriacik,1990,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Tig Notaro,1971,[''],"['Reparto', 'Guion', 'Producción']",Nominado para 1 premio Primetime Emmy
Cory Scott Allen,1983,[''],"['Reparto', 'Producción']",Sin oscar
Tara Raani,No data,[''],"['Reparto', 'Guion', 'Animación']",Sin Oscar
Danny Erskine,1978,"['The Bourne Identity: El caso Bourne', 'Oga Detective', 'Don Dilly']","['Reparto', 'Casting', 'Producción']",Sin Oscar
Albert Mwangi,No data,[''],"['Reparto', 'Especialistas']",Sin oscar
David Johnson,1924,[''],"['Reparto', 'Equipos adicionales', 'Banda sonora']",Sin Oscar
Ella Kweku,No data,[''],"['Reparto', 'Producción']",Sin Oscar
Jing Wu,1974,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Christian Soto,No data,['Bizarre Again'],['Reparto'],Sin oscar
Valeria Esparza,No data,['Ni en la más oscura de mis tardes'],['Reparto'],Sin oscar
Bahtiyar Engin,1965,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Spenser Granese,No data,[''],"['Reparto', 'Dirección', 'Guion']",Sin oscar
Jordyn Denning,No data,[''],['Reparto'],Sin Oscar
Ursula von der Leyen,1958,"['The Robert MacNeil Report', '2021–2022 • 3 episodios', '2023', 'Self', 'Self']",['Equipo ejecutivo'],Sin oscar
Kadir Suleyman,No data,[''],"['Reparto', 'Producción', 'Dirección']",Sin oscar
Natasha Arancini,No data,[''],"['Reparto', 'Dirección', 'Producción']",Sin oscar
Gonçalo Waddington,1977,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Rhiannon Wyn,No data,"['Clear Out', 'Mind-Set', 'At the Crossing']","['Reparto', 'Dirección', 'Guion']",Sin oscar
Mariano Villalobos,No data,"['The Legend of Jack and Diane', 'In His Hands: The Emergence', '5,6', 'Videoclip']",['Reparto'],Sin oscar
Cemre Demircan,No data,[''],['Reparto'],Sin oscar
Steven Cree,1980,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Aadhi,1982,[''],"['Reparto', 'Música', 'Banda sonora']",Sin Oscar
Maya Schnake,No data,"['Summer Skies', 'Margot']",['Reparto'],Sin oscar
Oscar Ganem,No data,[''],"['Reparto', 'Producción', 'Dirección']",Sin oscar
Rachel Braunschweig,1968,[''],['Reparto'],Sin Oscar
Ali Büyükkartal,No data,"['Nalan', 'Yesilçam', '2021 • 1 episodio']",['Reparto'],Sin oscar
Mahmood Hafez,No data,"['El Bayt Bayti', '2022 • 8 episodios', '2021', 'Reparto', 'Serie de TV']",['Reparto'],Sin oscar
Meena,2003,[''],"['Reparto', 'Vestuario']",Sin oscar
Scott Wolf,1968,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Kailash Sorari,No data,[''],"['Producción', 'Reparto']",Sin oscar
Diego Calva,1992,[''],"['Reparto', 'Dirección de la segunda unidad o asistencia a dirección', 'Cámara y electricidad']",Sin Oscar
Chaman Bansal,No data,['Still Waters Go Deep'],['Reparto'],Sin oscar
Roberta Hanlen,No data,[''],"['Reparto', 'Especialistas']",Sin Oscar
Trystan Pütter,1980,[''],['Reparto'],Sin Oscar
Cameron Carter,No data,"['La maldición de Oak Island', '2022–2023 • 2 episodios']",No data,Sin oscar
Miquirray Compagny Luciana,No data,"['Soy Tu Fan: La Película', 'La caja vacía', 'Clío']",['Reparto'],Sin oscar
Ivars Krasts,1980,"['Revolucija / Revolution', 'Blakus', 'Magic Kimono', 'Agentura', '2020']",['Reparto'],Sin Oscar
Boran Kuzum,1992,[''],"['Reparto', 'Producción']",Sin Oscar
George Appleby,No data,[''],"['Reparto', 'Especialistas']",Sin oscar
Natalie Scott,No data,[''],"['Reparto', 'Composición']",Sin oscar
Mio Masuda,No data,"['Sekai no owari kara', 'Rurô no tsuki']",['Reparto'],Sin oscar
Mandeep Singh,1996,"['Krrish', 'Jinde Meriye', 'Rocky Mental', 'Son of Sardaar']",['Reparto'],Sin oscar
Aarushi Sharma,1996,"['Sooryavanshi', 'Panchhi', 'High End Yaariyaan', 'Kaka Ji']",['Reparto'],Sin oscar
Lynette Callaghan,No data,[''],['Reparto'],Sin oscar
Nadia Albina,No data,[''],['Reparto'],Sin oscar
Valentin Tanev,1957,[''],['Reparto'],Sin Oscar
Susana Arrais,1975,[''],"['Reparto', 'Equipos adicionales', 'Producción']",Sin Oscar
Pooja Bhatt,1972,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Vangelis Psomas,No data,"['Kathartirio', 'Thilyki etaireia', 'Abejas Salvajes', '2022 • 8 episodios', '2022']",['Reparto'],Sin Oscar
Eddie Marsan,1968,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Hopper Penn,1993,[''],"['Reparto', 'Producción']",Sin Oscar
Divyendu Sharma,1983,[''],['Reparto'],Sin Oscar
Steve Farah,No data,['Cawdor Street Thanes'],['Reparto'],Sin oscar
Sathish,1987,[''],"['Reparto', 'Guion']",Sin Oscar
Thomas J. O'Brien,No data,[''],"['Reparto', 'Producción', 'Casting']",Sin Oscar
Sajid Nadiadwala,1966,[''],"['Producción', 'Guion', 'Dirección']",Sin Oscar
Kathy Bell Denton,No data,[''],['Reparto'],Sin oscar
Chaz Bono,1969,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Nominado para 1 premio Primetime Emmy
David Rousing,1970,"['Mille', '2009 • 10 episodios', '2008', 'Kurer', 'Serie de TV']",['Reparto'],Sin oscar
Andrew Sanko Logan,No data,['Everybody Loves Jeanne'],['Reparto'],Sin oscar
Marianne Mörck,1949,"['Inspector Wallander', '2005–2013 • 25 episodios', '2020', '2018', 'BiggeBirgitta']","['Reparto', 'Dirección', 'Banda sonora']",Sin Oscar
Indar Smith,No data,[''],['Reparto'],Sin oscar
Randall Yarbrough,No data,[''],"['Reparto', 'Guion', 'Dirección']",Sin oscar
Sofie Juul Blinkenberg,No data,"['Welcome to the Moon', 'Serie de TV', '5,7', '6,4']",['Reparto'],Sin oscar
Sharmaarke Purcell,No data,[''],"['Reparto', 'Especialistas']",Sin oscar
Angela Barber,No data,[''],"['Reparto', 'Equipos adicionales']",Sin oscar
Hector David Jr.,1989,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Placide Ali,No data,['Utama'],['Reparto'],Sin oscar
Maniesh Paul,1981,[''],"['Reparto', 'Producción', 'Música']",Sin Oscar
Adem Yilmaz,1983,[''],"['Reparto', 'Guion']",Sin oscar
Yu Shu Ching,No data,['Sun Moon'],['Reparto'],Sin oscar
Dustin Bell,No data,No data,No data,Sin oscar
Guggu Gill,1960,[''],['Reparto'],Sin Oscar
Emre Tetikel,agosto,"['A propósito de Elly', 'Sefkat Gibi - As Compassion', 'Negar', 'Paranoid: Everything Wipe from the Beginning']","['Reparto', 'Producción', 'Guion']",Sin Oscar
Stefanie Buma,No data,[''],"['Reparto', 'Cámara y electricidad']",Sin oscar
James Purefoy,1964,[''],"['Reparto', 'Producción']",Sin Oscar
Jessica McNamee,junio,[''],"['Reparto', 'Equipo ejecutivo']",Sin Oscar
Vera Carlbom,No data,['El año en que empecé a masturbarme'],"['Reparto', 'Banda sonora']",Sin oscar
Alain Teutelo,No data,[''],"['Reparto', 'Producción']",Sin oscar
Dani Jaén,No data,['El efecto Darma'],['Reparto'],Sin oscar
Roberto Herlitzka,1937,[''],"['Reparto', 'Equipos adicionales']",Sin Oscar
Chedly Arfaoui,No data,"['Bolice', '2015–2016 • 48 episodios', '2011', '2017', '2016']","['Reparto', 'Guion']",Sin oscar
Manu Rishi Chadha,1971,[''],"['Reparto', 'Guion', 'Música']",Sin Oscar
Yusuf Toosh Ibra,No data,"['Trol', 'Kuppel 16', '2022 • 4 episodios', 'Abdul', 'Kaz']",['Reparto'],Sin oscar
Hasso von Scotch,No data,"['Unhappy 2 - Plans', 'Timelifter', 'Mario Müggelwein', '2019']","['Reparto', 'Guion', 'Localización']",Sin oscar
Fares Fares,1973,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Habib Al Aidroos,No data,"['Attack', 'Mardaani', '118', 'Runway 34']",['Reparto'],Sin oscar
Dagur Kári,1973,"['Voksne mennesker', 'Noi, el albino', 'Un buen corazón', 'Corazón gigante']","['Dirección', 'Guion', 'Composición']",Sin Oscar
Valerie Puente,No data,['Abilene'],['Reparto'],Sin oscar
Brooke Patterson,No data,[''],"['Reparto', 'Equipos adicionales']",Sin oscar
Benny Bøtchiær Thomsen,1967,"['Resten af livet', 'The Team', '2018 • 1 episodio', 'TilskuerReceptionsgæst', 'German tourist']",['Reparto'],Sin oscar
Haki Biçici,1981,"['Untitled Haki Biçici Project', 'Rasit', 'Miniserie de TV', '7,6']","['Reparto', 'Dirección', 'Guion']",Sin Oscar
Tatiana Tibur,No data,"['Falas Negras', '2020', 'Chica', '2023', 'Elis']","['Reparto', 'Casting']",Sin Oscar
Amina Mohamed,No data,['Fly Away with Me'],['Dirección'],Sin oscar
Caspar Phillipson,1971,[''],['Reparto'],Sin Oscar
Mariya Antonova,No data,"['Trigger. Film', 'Sherlok v Rossii', '2020 • 8 episodios', '2018', 'Student']",['Reparto'],Sin oscar
Cecep Arif Rahman,No data,[''],"['Reparto', 'Especialistas']",Sin oscar
Kaisha Nowland,No data,['Fate of the Night'],['Reparto'],Sin oscar
Laurence Koodin,No data,"['Batman: A Beautiful Lie', 'Dirección(directed by)']","['Dirección', 'Reparto', 'Guion']",Sin oscar
Samantha Cassar Ellis,No data,"['Jurassic World: Dominion', 'Asesinato en el Orient Express', 'Rebeldes de Hindostán', 'Is-Sriep Regghu Saru Velenuzi']","['Dirección de la segunda unidad o asistencia a dirección', 'Equipos adicionales', 'Reparto']",Sin Oscar
Daniela Arrieta,No data,"['Lo que la gente cuenta', '2021 • 1 episodio', '2022', '2022 • 1 episodio']",['Reparto'],Sin oscar
Emöke Baráth,No data,"['Il Boemo', 'Cavalli: Elena', 'Stabat Mater. Giovanni Battista Pergolesi']","['Reparto', 'Música']",Sin oscar
Gabrielle Dennis,octubre,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Alexander Jesus Burgos,No data,[''],"['Reparto', 'Producción', 'Especialistas']",Sin oscar
Alice Heyward,No data,['Afterwater'],['Reparto'],Sin oscar
Master Akhil,No data,['Ombatthane Dikku'],['Reparto'],Sin oscar
Mumei Zeng,No data,['Duan · Qiao'],['Reparto'],Sin oscar
Aaron D. Spears,1971,[''],"['Reparto', 'Producción', 'Composición']",Sin Oscar
Kario Marcel,agosto,[''],"['Reparto', 'Guion']",Sin oscar
Juan Maria Almonte,No data,"['Lilís', 'La fiesta del Chivo', 'Auf Wiedersehen, Pet', '2004 • 3 episodios', '2022']",['Reparto'],Sin oscar
Ajith,1971,[''],"['Reparto', 'Música', 'Banda sonora']",Sin Oscar
Hugh Jackman,1968,[''],"['Reparto', 'Producción', 'Equipo ejecutivo']",Nominado para 1 premio Óscar
Dilip Shankar,1970,"['Orígenes', 'Viaje a Darjeeling', 'La vida de Pi', 'Bhaag Milkha Bhaag']","['Reparto', 'Dirección de casting', 'Casting']",Sin oscar
Veronika Zeleznik,No data,"['Jezdeca', 'Ja, Chef', '2022 • 1 episodio', 'Maja Dolenc']",['Reparto'],Sin oscar
Doruk Yilmaz,No data,['Söhretler Okulu'],['Reparto'],Sin oscar
Stacie Alston,No data,"['Imposter Pastor', 'Hit A Lick 2', 'Bless Your Heart']",['Reparto'],Sin oscar
Andy Ashton,No data,"['And All Who Sail in Her', 'Monster On']","['Reparto', 'Guion']",Sin oscar
Enrique Murciano,1973,[''],"['Reparto', 'Producción']",Sin Oscar
Alicia Restivo,No data,[''],"['Reparto', 'Producción', 'Dirección de la segunda unidad o asistencia a dirección']",Sin oscar
Asami Seto,1993,"['Seishun Buta Yaro wa Bunny Girl-senpai no Yume wo Minai', '2018 • 13 episodios', '2015', 'Lan(voz)', 'Serie de TV']","['Reparto', 'Música', 'Banda sonora']",Sin Oscar
Mikako Komatsu,1988,"['Re: Creators', '2017 • 20 episodios', 'Tachibana, Hotaru', 'Aizawa(voz)', 'Serie de TV']","['Reparto', 'Música', 'Banda sonora']",Sin Oscar
Abhishekh Khan,1996,"['Bard of Blood', '2019 • 5 episodios', 'Johnny - Data Analyst 9191', 'Reparto', '2020']",['Reparto'],Sin oscar
Moran Rosenblatt,1985,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Alex Denysov,1993,"['10 Years Down the Road', 'Have Some Sleep', 'Once Upon a Time... I', 'El Panameño']","['Reparto', 'Producción', 'Dirección de fotografía y cámara']",Sin Oscar
Hiather Darnel-Kadonaga,No data,['V F C'],['Reparto'],Sin oscar
Robert Walker,1918,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Nick Messersmith,1985,[''],"['Reparto', 'Especialistas', 'Dirección']",Sin oscar
Èlia Solé,No data,"[""Estudi d'actors"", 'Girasoles silvestres', 'Polseres vermelles', '2013 • 6 episodios', 'Sílvia(as Elia Solé)']",['Reparto'],Sin oscar
Tyrell Oberle,No data,[''],['Reparto'],Sin Oscar
Kameron Hale,No data,"['Entropy', 'Leave This House', 'Edición', 'Edición']","['Edición', 'Dirección', 'Guion']",Sin Oscar
Maxime Gorbatchevsky,No data,"[""L'Amour du Monde"", 'Ondes de choc', '2018 • 1 episodio', '2021', '2022']",['Reparto'],Sin oscar
Travis Cure,No data,[''],"['Reparto', 'Producción']",Sin oscar
Morgan Bass,No data,"['Judge Mathis', '2021–2023 • 2 episodios', 'Casting', 'Guion', 'Dirección']","['Producción', 'Equipos adicionales', 'Casting']",Sin oscar
Ton Gras,No data,"['Inconscientes', 'Rescate', 'Afterwater', '¡Excusas!']",['Reparto'],Sin oscar
Hamilton Boudreaux,No data,['Letters Home'],['Reparto'],Sin oscar
Fintan Kelly,No data,"['Release', 'Doomsday for Nine', 'Corto', '6,8']",['Reparto'],Sin oscar
Heidi Fecht,No data,[''],"['Reparto', 'Producción']",Sin oscar
Ottavia Ratazzi,No data,['Final Score'],['Reparto'],Sin oscar
Tristan Ruggeri,No data,[''],['Reparto'],Sin oscar
Richard Burgin,1997,[''],"['Dirección', 'Guion', 'Producción']",Sin Oscar
Rajpal Naurang Yadav,1971,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Sanjay Mishra,1963,[''],"['Reparto', 'Cámara y electricidad', 'Composición']",Sin Oscar
Ellen Müller,No data,"['En el lugar del crimen', '2021 • 1 episodio', '2022', 'Casting Agent 1', 'Serie de TV']",['Reparto'],Sin oscar
Nayana Sharath,No data,"['Dwimukha', 'Kranti', 'Dhamaka', 'RC Brothers']",['Reparto'],Sin oscar
Hony Estrella,No data,"['Amigo D', 'Todos los hombres son iguales', 'Rafaela', 'La Bruja']","['Reparto', 'Producción']",Sin Oscar
DeAnna Green,No data,"['Jacob, Broken by God', '2,0', 'Nurse Ratchet']","['Reparto', 'Producción']",Sin oscar
Maya Millard,No data,['Save the Cinema'],['Reparto'],Sin oscar
James B. Potts,No data,[''],"['Reparto', 'Equipos adicionales', 'Dirección']",Sin oscar
Sneha Biswas,No data,"['Decay', '8,6', 'Rani', '2022']","['Reparto', 'Producción', 'Diseño de producción']",Sin oscar
Miranda Richardson,1958,[''],"['Reparto', 'Banda sonora']",Nominado para 2 premios Óscar
Robin Ferro,No data,[''],['Reparto'],Sin oscar
Lola Moltó,No data,"['El desentierro', 'Hospital Central', '2001–2006 • 2 episodios', '2015', '1996']",['Reparto'],Sin oscar
Melissa Ortiz,No data,[''],['Reparto'],Sin oscar
Ella Pellegrini,No data,"['Las amistades peligrosas', ""L'école de la vie"", '2021 • 1 episodio', 'Antigone Vigan', 'Reparto']",['Reparto'],Sin oscar
Jasmin Geljo,1959,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Maximilian Brückner,1979,[''],['Reparto'],Sin Oscar
Arthur De Larroche,No data,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Aaron Sahle,No data,['Know Your Place'],['Reparto'],Sin oscar
Aisling Doyle,No data,"['La lista de Mr. Malcolm', 'Clean Sweep', '2023 • 1 episodio', 'Bea(voz)']",['Reparto'],Sin oscar
Malcolm Ellul,No data,[''],"['Equipos adicionales', 'Reparto', 'Dirección de la segunda unidad o asistencia a dirección']",Sin Oscar
Pavana Gowda,No data,"['Rudri', 'Aatagara', 'Fighter', 'Gowli']",['Reparto'],Sin Oscar
Jay O. Sanders,1953,[''],"['Reparto', 'Equipos adicionales']",Sin oscar
Johnny Massaro,1992,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Aislinn Derbez,1986,[''],"['Reparto', 'Producción', 'Composición']",Sin Oscar
Ava Kolker,2006,[''],"['Reparto', 'Producción']",Sin Oscar
Jeffrey Moon,No data,[''],"['Reparto', 'Producción', 'Especialistas']",Sin oscar
Patrick Caux,No data,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin Oscar
Caitlin Stryker,No data,[''],"['Reparto', 'Equipos adicionales', 'Producción']",Sin Oscar
Cyrus Arnold,2003,[''],"['Reparto', 'Dirección de la segunda unidad o asistencia a dirección', 'Equipos adicionales']",Sin Oscar
Kiran Kumar,1953,[''],['Reparto'],Sin Oscar
Timotejs Pelle Kalnins,No data,['Neon Spring'],['Reparto'],Sin oscar
Aniket Pal,No data,"['Nishwa', 'Dirección o asistencia de la segunda unidad', 'Dirección o asistencia de la segunda unidad']","['Reparto', 'Producción', 'Guion']",Sin oscar
Dillon Mann,No data,[''],"['Reparto', 'Dirección de la segunda unidad o asistencia a dirección', 'Especialistas']",Sin oscar
Oscar Torre,No data,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Julia Hummer,1980,"['Die innere Sicherheit', 'En el lugar del crimen', '2000–2001 • 2 episodios', '2000', ""Gabriele Kröcher-Tiedemann 'Nada'""]","['Reparto', 'Composición', 'Música']",Sin Oscar
Anja Schneider,1977,[''],['Reparto'],Sin Oscar
Kevin Dillon,1965,[''],"['Reparto', 'Producción', 'Banda sonora']",Nominado para 3 premios Primetime Emmy
Raffaella Rea,1982,[''],['Reparto'],Sin oscar
Krysten Noseal,No data,"['The Domino Effect', 'Corto']",['Reparto'],Sin oscar
Terry Holland,No data,"['Muerte, muerte, muerte', 'Tis of Thee: An American Snapshot', 'El hombre que mató a Hitler y después a Bigfoot', 'Cold Wallet']","['Reparto', 'Cámara y electricidad', 'Dirección']",Sin oscar
Laura Austin,No data,[''],['Reparto'],Sin oscar
Christina Leidel,No data,[''],"['Reparto', 'Composición', 'Música']",Sin oscar
Keekee Suki,No data,[''],"['Reparto', 'Especialistas', 'Dirección']",Sin Oscar
Ángela Cervantes,1993,[''],['Reparto'],Sin Oscar
Carolina Costa,No data,[''],"['Dirección de fotografía y cámara', 'Cámara y electricidad', 'Producción']",Sin Oscar
Eliot Sumner,1990,[''],"['Reparto', 'Música', 'Banda sonora']",Sin oscar
Turgay Aydin,1971,"['Hatirla Sevgili', '2006–2008 • 51 episodios', '2004', '1999', '2011']",['Reparto'],Sin oscar
Manuela Ventura,No data,"['El capo de Corleone', '2007 • 5 episodios', '2016', 'Marina', 'Tuccia']",['Reparto'],Sin oscar
