0,1,2,3,4
Maeve Dermody,1985,[''],['Reparto'],Sin Oscar
Saksham Kulkarni,1991,[''],['Reparto'],Sin Oscar
Amarendra Varada,No data,"['Premam 2Two', 'Ganduli', 'Engineers']","['Producción', 'Reparto']",Sin oscar
Michael Manicardi,No data,"['Volcanic Heaven', 'Gunther Schultz', '1991', '1991']",['Reparto'],Sin oscar
Jamyang Jamtsho Wangchuk,No data,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Elizabeth De Lise,No data,"['La Medea', 'Corto', 'Corto']","['Composición', 'Reparto', 'Música']",Sin oscar
Ursula Mills,No data,[''],['Reparto'],Sin oscar
Derick Booker,No data,['The Bang Bang Brokers'],['Reparto'],Sin oscar
Jennica Hill,No data,[''],"['Reparto', 'Guion', 'Producción']",Sin oscar
Vijay Chavan,1955,[''],"['Reparto', 'Dirección', 'Guion']",Sin oscar
Helen McCrory,1968,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Lauren Dillon,No data,['Polaroid'],['Arte'],Sin oscar
Zuhra Solieva,No data,"['Hayotim orzusi', 'Nomus', '5,8', '6,5']",['Reparto'],Sin oscar
Fidel Gómez Pérez,No data,"['Xolomeo y Pitbulieta', 'Richard III']",['Reparto'],Sin oscar
Deniz Aksaya,No data,['Bizim Küçük Günahlarimiz'],['Reparto'],Sin oscar
Aiden Squire,No data,['Cargo'],['Reparto'],Sin oscar
Jannik Schümann,1992,[''],"['Reparto', 'Producción']",Sin Oscar
Haley Kirkpatrick,No data,"['Idyll Nights', '8,0']",['Reparto'],Sin oscar
Carl Clemons,1987,[''],"['Reparto', 'Producción']",Nominado para 1 premio Primetime Emmy
Lily Makin,No data,"['Happy Birthday, Toby Simpson']",['Reparto'],Sin oscar
Marci T. House,abril,[''],"['Reparto', 'Guion']",Sin Oscar
Joshua Hannum,No data,"['Once Upon a Time in Tibet', 'Core', 'The Thin Line', 'The Proud, the Sad and the Busy']",['Reparto'],Sin oscar
Logan Lerman,1992,[''],"['Reparto', 'Producción']",Sin Oscar
Jeff Joslin,1962,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Sean Patrick Flanery,1965,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Keanu Blye,No data,"['The Suicide Letter Project (Letters)', 'Producción', '2022']","['Producción', 'Reparto', 'Guion']",Sin oscar
Eugene Clark,1951,[''],['Reparto'],Sin Oscar
David Lovering,1961,[''],"['Reparto', 'Composición', 'Música']",Sin oscar
Lukas Loughran,No data,[''],"['Reparto', 'Guion', 'Efectos visuales']",Sin Oscar
Anna Suzuki,No data,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Hill Harper,1966,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Leonardo Cabezas,1990,[''],"['Dirección', 'Producción', 'Reparto']",Sin oscar
Padma Vaasanthi,No data,"['Belli', 'Shishya', '8,3', '7,8']",['Reparto'],Sin oscar
Daniel Pietzuch,No data,"['Viento de libertad', 'Detox: Wenn du alles verloren hast', 'Corto', '8,0']",['Reparto'],Sin oscar
Carolyn Backhouse,No data,[''],['Reparto'],Sin oscar
Jeevan Sridhar,No data,['Part-2'],['Reparto'],Sin oscar
Yves Gasc,1930,"['Las buenas apariencias', 'Les trois soeurs', 'Tú me hiciste mujer', 'Le diable dans la boîte']","['Reparto', 'Equipos adicionales']",Sin oscar
Kerry Armstrong,1958,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Lais Pedroso,No data,"['Metropolitan Detective', '2015–2018 • 7 episodios', '2015', '2012', '2016–2020 • 17 episodios']","['Reparto', 'Música', 'Guion']",Sin oscar
Jaleel White,1976,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Dave Franco,1985,[''],"['Reparto', 'Producción', 'Guion']",Nominado para 1 premio Primetime Emmy
Juan Salvador Fernandez,No data,['Verónica'],['Reparto'],Sin oscar
Jordi Pujolràs,No data,['Borderline'],['Reparto'],Sin oscar
Demario Baker,No data,['A People of Silence'],['Reparto'],Sin oscar
Ethan Cole,2006,[''],['Reparto'],Sin Oscar
Philip Barantini,1980,[''],"['Dirección', 'Producción', 'Reparto']",Nominado a 1 premio BAFTA
Edyta Budnik,No data,[''],['Reparto'],Sin Oscar
Rita Ramnani,No data,[''],['Reparto'],Sin oscar
Valerie Azlynn,1980,[''],"['Reparto', 'Producción', 'Guion']",Sin oscar
Hemanth,1983,"['Andhadhun', 'Kavaludaari', 'Godhi Banna Sadharana Mykattu', 'Sapta Sagaradaache Ello: Side A']","['Guion', 'Producción', 'Dirección']",Sin Oscar
Kelsey Deanne,1987,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin oscar
Christopher Scott Cherot,1967,"['Saltan chispas', 'El precio de la ambicion', ""Andre Royo's Big Scene"", '2004', 'Producción']","['Edición', 'Producción', 'Dirección']",Sin Oscar
Prashanth Vishnu,No data,['Nammoor Haiklu'],['Reparto'],Sin oscar
Seth Rogen,1982,[''],"['Producción', 'Reparto', 'Guion']",Nominado para 5 premios Primetime Emmy
Elisabeth Röhm,1973,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Alex Miller,No data,[''],['Reparto'],Sin oscar
V. Ravichandran,1961,[''],"['Reparto', 'Dirección', 'Composición']",Sin Oscar
Marselle Jimenez,No data,"['Azul Magia', 'Código Paz', 'Melocotones', 'El Plan Perfecto']","['Arte', 'Reparto', 'Diseño de vestuario']",Sin oscar
Gary M. Iskak,No data,"[""D'Bijis"", 'Jatuh Cinta Lagi', 'The ABCs of Death', 'Romeo + Rinjani']",['Reparto'],Sin Oscar
Abbie Mason,No data,"['Kill or Be Killed', 'Beneath the Skin']",['Reparto'],Sin oscar
Patricia Ashley,1991,[''],['Reparto'],Sin oscar
Eleni Nico,No data,"['Sucesor designado', '2019 • 1 episodio', 'The Cult', 'Serie de TV']","['Reparto', 'Producción']",Sin oscar
Darren Cahill,No data,[''],['Reparto'],Sin Oscar
Keiko Jastillana,No data,['Sinandomeng'],['Reparto'],Sin oscar
Ana de Armas,1988,[''],"['Reparto', 'Producción']",Nominado para 1 premio Óscar
Peter Serafinowicz,1972,[''],"['Reparto', 'Producción', 'Guion']",Nominado a 2 premios BAFTA
James Hunter,1977,"['Vagabond Lover 1999', 'Dirección', '6,2']","['Dirección', 'Reparto', 'Guion']",Sin oscar
Mario Bortolotto,1962,"['Nossa Vida Não Cabe Num Opala', 'Meu Mundo em Perigo', 'Música para Ninar Dinossauros', 'Borrasca']","['Reparto', 'Guion', 'Composición']",Sin Oscar
Lekha Chandra,No data,"['Fighter', 'Sarkaar', '7,3', '6,2']",['Reparto'],Sin oscar
George Russo,No data,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Chris Victor,No data,[''],"['Reparto', 'Producción', 'Localización']",Sin oscar
Pallavi Venkatesh,No data,['Part-2'],['Reparto'],Sin oscar
Rachel Lynn Billings,No data,['A Demon Within'],['Reparto'],Sin oscar
Ricky Faust,1984,[''],"['Reparto', 'Guion', 'Equipos adicionales']",Sin oscar
James Morrison,abril,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Susana Varela,No data,['El Cantar de los Grillos'],['Reparto'],Sin oscar
La Tricia L. Cleveland,No data,[''],['Reparto'],Sin oscar
Alison Rodríguez,No data,"['Riley Parra', '2017 • 4 episodios', 'Producción', 'Equipos adicionales', 'Serie de TV']","['Producción', 'Equipos adicionales']",Sin oscar
Andra Fuller,mayo,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Ricky Harun,1987,"['Pulau Hantu', 'Pulau Hantu 2', 'Bajaj Bajuri the Movie', 'Potong Bebek Angsa']",['Reparto'],Sin oscar
Máximo Saz,No data,['La ola de crímenes'],['Reparto'],Sin oscar
Cameo Sherrell,No data,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Kelsy Abbott,1985,[''],"['Guion', 'Reparto', 'Animación']",Sin oscar
Myrvete Kurtishi,No data,"['Familja Moderne', '2001 • 1 episodio', '2017', '2013', '2022']",['Reparto'],Sin oscar
Nicholle Tom,marzo,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Ron Bullock,No data,[''],"['Reparto', 'Cámara y electricidad', 'Equipos adicionales']",Sin oscar
Junie Conjuangco,No data,['Ang lihim sa eskinita'],['Reparto'],Sin oscar
Nick Beyer,No data,"['Desert Drifters', '7,4']",['Reparto'],Sin oscar
Matthew David Johnson,No data,[''],"['Dirección', 'Producción', 'Edición']",Sin Oscar
Kevin Spacey,1959,[''],"['Reparto', 'Producción', 'Guion']",Ganó 2 premios Óscar
Lilian Esoro,No data,"['No Fury', 'Reparto', 'Mrs Ayanwu', '2019']","['Reparto', 'Producción']",Sin oscar
Erick Ronsó,No data,"['Entre tu amor y mi amor', '2016 • 74 episodios', '2017', 'Ramon Sarmiento', 'Serie de TV']",['Reparto'],Sin oscar
Jaya Bhattacharya,1978,[''],"['Reparto', 'Equipos adicionales']",Sin Oscar
Emily Mortimer,1971,[''],"['Reparto', 'Guion', 'Producción']",Nominado a 1 premio BAFTA
Christian Winter,No data,"['This Is You', 'Spooklight', 'Zane', '2020']",['Reparto'],Sin oscar
Hardik Anand,No data,['Come on Baka'],['Reparto'],Sin oscar
Kathryn Hahn,1973,[''],"['Reparto', 'Producción', 'Guion']",Nominado para 3 premios Primetime Emmy
Chandra Shekar Dutta,No data,"['5th Generation', '6,1']",['Reparto'],Sin oscar
Christopher Abbott,1986,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Bill O'Brien,No data,[''],['Reparto'],Sin oscar
James Cromwell,1940,[''],"['Reparto', 'Producción', 'Banda sonora']",Nominado para 1 premio Óscar
Jeremy Blake,No data,['Johnny'],['Reparto'],Sin oscar
Devang Patel,No data,"['Gambler', 'Chaahat', 'Mard', 'Navri Bazar']","['Música', 'Reparto', 'Composición']",Sin oscar
LaQuita James,2021,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Kristofer Gummerus,1979,[''],"['Reparto', 'Guion', 'Guion y continuidad']",Sin Oscar
Nagesh Bhonsle,1960,[''],"['Reparto', 'Dirección', 'Producción']",Sin oscar
Raja,No data,"['Airlift', 'Barah Aana', 'Bas Yun Hi', 'Chef']","['Guion', 'Dirección', 'Producción']",Sin Oscar
Jackie Appiah,1983,"['Cheaters 1', 'Reparto', 'Aseye', '2012']",['Reparto'],Sin Oscar
Alisha Authbehari,No data,"['The Innovation of Loneliness', '6,3']",['Reparto'],Sin oscar
Kanza Feris,No data,"['Awakening Through You', 'I Wish You Love', 'El pan de la guerra', 'Project Breakwater']","['Reparto', 'Guion', 'Producción']",Sin oscar
Arlan Godthaab,No data,[''],['Reparto'],Sin oscar
Quincy Fouse,No data,[''],['Reparto'],Sin oscar
Sergey Belov,No data,['Sekretnyye priklucheniya Arsa'],['Guion'],Sin oscar
Sergio Rogalto,No data,[''],['Reparto'],Sin oscar
Kevin Kilner,1958,[''],['Reparto'],Sin oscar
Andy McKell,1951,"['Sexual Healing', 'Shopper', 'Man #1(as Andrew McKell)', 'Man in Restaurant']","['Reparto', 'Equipos adicionales']",Sin oscar
Robert Cannon,1909,"['Willie the Kid', '1952', 'Dirección', 'Corto', '6,6']","['Animación', 'Dirección', 'Guion']",Sin Oscar
Wasu Wanrayangkoon,No data,"['Pop Aye', 'Away']",['Reparto'],Sin oscar
Hiroyuki Tezuka,No data,"['Kinbaku: Tsuki no Shô', '5,1']",['Reparto'],Sin oscar
Ellen Burstyn,1932,[''],"['Reparto', 'Producción', 'Dirección']",Ganó 1 premio Óscar
Anthony Dye,No data,"['Loretta', 'Kevin', '2018']","['Reparto', 'Guion', 'Dirección de fotografía y cámara']",Sin oscar
Joanna-Izabella Varbanova,No data,"['La matanza de Texas', 'The Girl from the Vile Land', '6 and 1 (In the Mind)', 'Ne taka, brat: Not like this, bro', '2016 • 3 episodios']","['Reparto', 'Equipos adicionales']",Sin oscar
Jennifer Cadena,1984,[''],"['Reparto', 'Guion', 'Producción']",Sin oscar
Alexandre Bonstein,No data,"['La boite à chien', 'Une famille formidable', '2011 • 1 episodio', 'Noces de rose', '2016']","['Reparto', 'Guion', 'Música']",Sin oscar
C. Ernst Harth,1970,[''],"['Reparto', 'Producción', 'Dirección de producción']",Sin Oscar
Deepak Verma,1969,[''],"['Reparto', 'Dirección', 'Guion']",Sin oscar
Jack Marsden,No data,"['Principal sospechoso: Errores de juicio', '1996 • 1 episodio', '1996', '2000', '1993']",['Reparto'],Sin oscar
Berick Cook,No data,[''],"['Reparto', 'Sonido']",Sin oscar
Nahuel Yotich,No data,"['Madres de mayo', 'El secreto libre', '4,6', '6,5']","['Reparto', 'Equipos adicionales']",Sin oscar
K.J. Hopkins,No data,"['The Soulless', '8,5', 'Attack of the Killer Chickens: The Movie', 'Bigfoot: Blood Trap']","['Reparto', 'Efectos especiales', 'Localización']",Sin Oscar
Sunita Mani,1986,[''],"['Reparto', 'Guion', 'Equipos adicionales']",Sin Oscar
Joseph J.U. Taylor,No data,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Estefania Franco,No data,"['Perdiendo mi virginidad', 'Perras de barrio 2', 'El diario de una prostituta 3', '9,4']",['Reparto'],Sin oscar
Stephen Merchant,1974,[''],"['Producción', 'Guion', 'Reparto']",Ganó 1 premio Primetime Emmy
Donald Sutherland,1935,[''],"['Reparto', 'Producción', 'Guion']",Ganó 1 premio Primetime Emmy
Tini Tom,1972,[''],"['Reparto', 'Música', 'Producción']",Sin Oscar
Dick Gregory,1932,[''],"['Reparto', 'Guion', 'Equipos adicionales']",Sin Oscar
Archana Sarma,No data,['Sand - The Love Without Trust'],['Reparto'],Sin oscar
Rolf Lassgård,1955,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Joseph Adams,1956,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Sarah Wright,1983,[''],['Reparto'],Sin Oscar
Jackie Chan,1954,[''],"['Producción', 'Reparto', 'Especialistas']",Sin Oscar
Brody Hutzler,1971,[''],"['Reparto', 'Producción']",Sin oscar
Pavel Khrulyov,1984,"['Guardians', 'Yaroslav. Tysyachu let nazad', 'Putyovka v zhizn', '5,5']",['Reparto'],Sin oscar
Stephen Latham,No data,[''],"['Reparto', 'Equipos adicionales']",Sin oscar
Belén Rueda,1965,[''],"['Reparto', 'Dirección', 'Banda sonora']",Sin Oscar
Ramesh Bhatt,No data,"['Anveshi', 'Reparto', '2018', '2018']",['Reparto'],Sin oscar
Rockmond Dunbar,1973,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Quynh Huong,No data,"['Ha Cuôi Tình Dâu', 'Reparto', 'Serie de TV']",['Reparto'],Sin oscar
Joseph D. Durbin,1982,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Blaine Saunders,1993,[''],['Reparto'],Sin Oscar
Joe Marcello,No data,['The Public Enemy'],['Reparto'],Sin oscar
Toni Collette,1972,[''],"['Reparto', 'Producción', 'Dirección']",Nominado para 1 premio Óscar
Annalise Velazquez,No data,['Chosen Fam'],"['Decoración', 'Equipos adicionales']",Sin oscar
Jason Iannacone,No data,"['Sin frenos', 'Manhattan sin salida', 'Red Pill', 'El sueño de Ellis']","['Especialistas', 'Reparto', 'Producción']",Sin Oscar
Melissa Elena Jones,No data,"['Psychos', 'Hollywood Temptations']",['Reparto'],Sin oscar
Woody Norman,No data,[''],"['Reparto', 'Producción']",Nominado a 1 premio BAFTA
Matt Rivette,No data,"[""Sun's travelers"", 'Corto']",['Reparto'],Sin oscar
David Onome Ogbeni,No data,"['Pretty Little Thing', 'Vídeo', 'Vídeo', 'Vídeo']",['Reparto'],Sin oscar
Kishore Kumar G.,1974,[''],"['Reparto', 'Producción']",Sin Oscar
Kasey Cole Braun,No data,['Possessive'],['Reparto'],Sin oscar
Lewis Lafferty,No data,"['Parkway Hotel', 'Granddad Foxworth', '2019', '2017']",['Reparto'],Sin oscar
Milos Samolov,1974,[''],['Reparto'],Sin oscar
Dion Chattergee,No data,['The Traveler-mosafer'],['Reparto'],Sin oscar
Alan Cheng,No data,"['Bo chi tung wah', 'Divergence']","['Cámara y electricidad', 'Equipos adicionales']",Sin oscar
Dipti,No data,[''],['Reparto'],Sin oscar
Bruno Verdoni,No data,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Marta Tuyuc,No data,['Los gigantes no existen'],['Reparto'],Sin oscar
Peter Isaacs,No data,"['Becoming Princess Diana', 'Princess Diana: The Quiet Revolution', 'Self', 'Self']",No data,Sin oscar
Rakesh Pujara,No data,['Devar Sala Aankh Mare'],['Reparto'],Sin oscar
Noah Huntley,1974,[''],"['Reparto', 'Producción', 'Guion']",Sin oscar
Christopher Rosales,No data,"['Stale Cherry', 'Idyll Nights']","['Reparto', 'Composición']",Sin oscar
Nikola Stosic,No data,"['Ljubav ispod zlatnog bora', '2021 • 10 episodios']",['Cámara y electricidad'],Sin oscar
Skeet Ulrich,1970,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Karina Duarte,No data,['Perras de barrio 2'],['Reparto'],Sin oscar
Booboo Stewart,1994,[''],"['Reparto', 'Especialistas', 'Producción']",Sin Oscar
Lisa Gastoni,1935,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Carlos Moreno,No data,[''],"['Dirección', 'Producción', 'Guion']",Sin Oscar
Bhavana Rao,No data,"['Gaalipata', 'Bahuparaak', 'Tiger Galli', 'Madhanam']",['Reparto'],Sin Oscar
Michael J. Patterson,No data,[''],"['Reparto', 'Especialistas', 'Producción']",Sin Oscar
Leonardo Daniel,1954,[''],"['Reparto', 'Dirección']",Sin oscar
Ali Raj,No data,[''],"['Guion', 'Producción', 'Reparto']",Sin Oscar
Thomas Cocquerel,No data,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Adam Pally,1982,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Jess Weixler,junio,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Funke Etti,No data,"['Abebi', 'Radeke', '2017', '2009']",['Reparto'],Sin oscar
Sanchita Padukone,1988,[''],['Reparto'],Sin oscar
David Francis Calderazzo,No data,"['Lío en Broadway', 'Pain', 'Torment', 'My Father, My Don', '2015']","['Reparto', 'Producción', 'Equipos adicionales']",Sin oscar
Rashami Desai,1986,[''],['Reparto'],Sin Oscar
Kaddi Vishwa,No data,"['Gulama', 'Birugaali', 'Charminar', 'Auto Raja']",['Reparto'],Sin oscar
Andrew Tiernan,noviembre,[''],"['Reparto', 'Producción', 'Dirección']",Sin oscar
Beverly Cave,No data,['The Public Enemy'],['Reparto'],Sin oscar
Mohd. Zeeshan Ayyub,No data,[''],['Reparto'],Sin Oscar
Brittany Mann,No data,[''],"['Reparto', 'Casting']",Sin Oscar
Manjunatha Reddy,No data,['Shwethaa'],['Reparto'],Sin oscar
Pooja Pawar,No data,"['Vishwavinayak', 'Flicker', '6,9', 'Baby']",['Reparto'],Sin oscar
Paolla Oliveira,1982,[''],['Reparto'],Sin Oscar
Saida Rametova,No data,"['Arslon izidan', '5,0', 'Reparto', '2006']","['Reparto', 'Producción', 'Guion']",Sin oscar
Jaime Colin,No data,['Mientras el Lobo No Está'],['Reparto'],Sin oscar
Dedy Ilyas,No data,['Naura & Genk Juara the Movie'],['Reparto'],Sin oscar
Thierry Museur,No data,"['Du soleil dans nos yeux', '6,6', 'Asesinato en Blois', '2015 • 1 episodio', '2018']",['Reparto'],Sin oscar
Bhuvan Chandra,No data,['Kidi'],['Reparto'],Sin oscar
Renée Zellweger,1969,[''],"['Reparto', 'Producción', 'Guion']",Ganó 2 premios Óscar
Jennifer Eliogu,No data,"['Imposter', 'Maggie', '2017']",['Reparto'],Sin oscar
Werner Di Donato,No data,"['Three the Movie', ""Le retour d'Arsène Lupin"", '1989 • 1 episodio', 'Tre - Sé - Shalosh']",['Reparto'],Sin Oscar
Caroline L. George,No data,[''],['Reparto'],Sin Oscar
Prisca Cosmos,No data,['Obsession'],['Reparto'],Sin oscar
Asta Paredes,noviembre,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Sewell Whitney,No data,[''],['Reparto'],Sin oscar
Liza Callinicos,No data,"['Chronicles of Syntax', '2013 • 1 episodio', '2017', '2013']",['Reparto'],Sin oscar
Tabla Nani,No data,"['Kaanchaana', 'RC Brothers', '90', 'Reparto']","['Reparto', 'Guion']",Sin oscar
Adithya,1999,"['96', 'Vendhu Thanindhathu Kaadu', 'Rebel', 'Reparto']",['Reparto'],Sin Oscar
Annalisa Guidone,No data,[''],"['Reparto', 'Guion', 'Producción']",Sin oscar
Sabine Timoteo,1975,"[""L'amour, l'argent, l'amour"", 'Melanijas hronika', 'Driften', ""Don't Tell Me You Can't Sing""]","['Reparto', 'Guion', 'Dirección']",Sin Oscar
Cheryl Nichols,No data,[''],"['Dirección', 'Guion', 'Reparto']",Sin Oscar
Will F. Young,No data,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Dean England,No data,[''],"['Reparto', 'Guion', 'Producción']",Sin oscar
Gina Gangar,No data,"['The Unseen', 'Honor', '2020 • 1 episodio', 'Passerby', 'Serie de TV']",['Reparto'],Sin oscar
Gábor Joó,No data,['Holnapelött'],['Sonido'],Sin oscar
Bruce Carey,No data,"['Dragon Ball Super: Broly', 'Walker, Texas Ranger', '1999–2001 • 3 episodios', '2008', 'Bruno Mannheim(voz)']","['Reparto', 'Equipos adicionales']",Sin oscar
Sprinmaë De-Lilias,No data,"['Demirapy, une descente aux enfers', 'Reparto', '2017']",['Reparto'],Sin oscar
Yiu Fai Lam,No data,"['8 Minutes Ahead', 'Mak lo yan']",['Reparto'],Sin oscar
Thomas Jane,1969,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
David Neil Cohen,No data,[''],"['Reparto', 'Equipos adicionales', 'Especialistas']",Sin oscar
Stanley Frencher,No data,['The Silent Killer: Prostate Cancer in the African American Community'],No data,Sin oscar
Ernest Parker,No data,"['Annie Do You Still Love Me?', 'Counselor', '2019']",['Reparto'],Sin oscar
Tim Heidecker,1976,[''],"['Guion', 'Producción', 'Reparto']",Sin Oscar
TJ Dela Paz,No data,"['Porno', 'Alienasyon', 'Robby', 'Ronald']",['Reparto'],Sin oscar
Preyasi Kothari,No data,"['Gujarat to Mumbai', 'Reparto']",['Reparto'],Sin oscar
Tate Donovan,1963,[''],"['Reparto', 'Dirección', 'Producción']",Ganó 1 premio Primetime Emmy
Hakeem Sharif,No data,[''],['Reparto'],Sin oscar
Anil Nagarkar,No data,[''],['Reparto'],Sin oscar
Zoé Labasse,No data,"['La Traversée', 'La tentation de la chute', 'Tristia']","['Dirección', 'Reparto', 'Guion']",Sin oscar
Hari Won,No data,[''],"['Reparto', 'Banda sonora']",Sin oscar
Josh Gad,1981,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Roland Schimmel-Pfennig,No data,['Das Beziehungskonto'],"['Dirección', 'Reparto', 'Guion']",Sin oscar
Jeff Blakeslee,No data,['The Walking Fool'],['Equipos adicionales'],Sin oscar
Rachel Austin,No data,"['Dirty Mary', '2005']",['Equipos adicionales'],Sin oscar
Pavel Zednícek,No data,[''],['Reparto'],Sin oscar
Yûta Koseki,1995,[''],['Reparto'],Sin oscar
Sugar Lyn Beard,1981,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin oscar
Yixin Zeng,No data,"['Rocketman', 'Hidden Summer']",['Reparto'],Sin oscar
Harry L. Seddon,No data,[''],"['Reparto', 'Equipos adicionales', 'Producción']",Sin Oscar
Alex Russell,1987,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Karl Urban,1972,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin Oscar
Kim Sønderholm,1973,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Femi Durojaiye,No data,"['Happenstance', 'Reparto', '2023', '2017']","['Reparto', 'Producción']",Sin oscar
Pratibha Tetoo,No data,['Huntash'],['Reparto'],Sin oscar
Brenda Vaccaro,1939,[''],"['Reparto', 'Cámara y electricidad']",Nominado para 1 premio Óscar
Lubomyr Husar,No data,"[""Jacob's Ladder"", '7,4', '10']",No data,Sin oscar
Valisia Odell,No data,"['The Great Eastern', '8,4']",['Reparto'],Sin oscar
Hannah Vanderheide,No data,[''],"['Reparto', 'Guion', 'Decoración']",Sin Oscar
Edu Alves,No data,['Sem Raiz'],['Reparto'],Sin oscar
Suzanne Shea Reed,No data,['8 Broken Hearts'],No data,Sin oscar
Rahul Dev,1968,[''],['Reparto'],Sin Oscar
Tanushree Chatterjee,No data,"['Jawani Ki Rail Kahi Choot Na Jaye', 'Reparto', '2018']",['Reparto'],Sin oscar
Max Riemelt,1984,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Shin Mi-young,1977,[''],['Reparto'],Sin oscar
Katarina Severen,1977,[''],"['Reparto', 'Guion', 'Especialistas']",Sin Oscar
Hema Singh,No data,"['Weather Report', 'Adhuri Kahaani Hamari', '2015–2016 • 130 episodios', 'Equipos adicionales(as Hema Singh, 2016-2017)', 'Serie de TV']","['Equipos adicionales', 'Dirección de la segunda unidad o asistencia a dirección', 'Guion y continuidad']",Sin oscar
Nina Butrym,No data,['Fraternitas'],['Reparto'],Sin oscar
Sara Prata,1984,[''],['Reparto'],Sin Oscar
Rocío Segura,No data,['La ola de crímenes'],['Reparto'],Sin oscar
Ruth Emeterio,No data,"['Juanita', 'Azul Magia', 'Candela', 'En medio del dolor']",['Reparto'],Sin Oscar
Yngve Dahlberg,1967,[''],['Reparto'],Sin oscar
Amila Besirovic,No data,['Ruza'],"['Reparto', 'Guion']",Sin oscar
Chris Frith,No data,"['The Pale Moonlight', '2014', '2010', '2009', 'Sonido']",['Sonido'],Sin oscar
Brent Phillip Henry,No data,[''],"['Reparto', 'Producción', 'Dirección de casting']",Sin oscar
Jessica Rothert,1984,"['Compel', 'Bloodsucking Bastards', 'Keep Your Distance', 'Rust Creek']","['Reparto', 'Producción', 'Casting']",Sin Oscar
Carolyn Stotesbery,1982,[''],"['Reparto', 'Producción', 'Equipo ejecutivo']",Sin oscar
Doddarange Gowda,No data,"['Sparsha', 'Shivamani', '7,1', 'Música(Kannadan)']","['Música', 'Reparto', 'Guion']",Sin oscar
Sergio Goyri,1958,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Bernadette Gambino,1964,[''],"['Reparto', 'Producción']",Sin oscar
Kat Steffens,No data,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Holly Gagnier,diciembre,[''],"['Reparto', 'Dirección', 'Producción']",Sin oscar
Sandra Lee-Oian Thomas,No data,[''],"['Reparto', 'Guion']",Sin oscar
Ella Jaz Macrokanis,No data,[''],['Reparto'],Sin Oscar
Caterina Murino,1977,[''],['Reparto'],Sin Oscar
Christine Hassay,1985,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Geoff Stults,No data,No data,No data,Sin oscar
Gary Gustin,1959,[''],"['Reparto', 'Composición', 'Equipos adicionales']",Sin oscar
Janelle Davidson,No data,"['Manos de Piedra', 'Kimura', 'Escándalos: Todo es real excepto sus nombres', '2015 • 1 episodio', '2011 • 1 episodio']","['Reparto', 'Banda sonora']",Sin oscar
Brandon Cantilang,No data,[''],['Reparto'],Sin oscar
H.G. Dattatreya,No data,[''],['Reparto'],Sin Oscar
Hendrik Aerts,No data,"['Morten', '2019 • 7 episodios', '2017', 'Dieter BuysseKurt Dhaenens', 'Serie de TV']",['Reparto'],Sin oscar
Jesse James,1989,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Preetham Puneeth,No data,[''],['Reparto'],Sin oscar
Nick Mancuso,1948,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
