0,1,2,3,4
Vitaliy Kishchenko,1964,[''],['Reparto'],Sin Oscar
Michaela Conlin,1978,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin oscar
Omar Leyva,No data,[''],"['Reparto', 'Producción', 'Edición']",Sin Oscar
Zina Blahusova,1993,[''],"['Reparto', 'Cámara y electricidad']",Sin oscar
Richard Klautsch,No data,"['The Chinese Tourist', '5,1', '6,7', 'Corto']",['Reparto'],Sin oscar
Michale Coffey,No data,[''],['Reparto'],Sin oscar
Nicole Beharie,1985,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Mahogany Darkberry,No data,"['Tiffany the Doll', '2020', '2022', '2022', '2021']","['Reparto', 'Equipos adicionales', 'Maquillaje']",Sin Oscar
Dhairya Karwa,1990,[''],['Reparto'],Sin Oscar
Mickey Avalon,1975,"['Somos los Miller', 'Mi segunda vez', 'Resacón en Las Vegas', 'Dos colgaos muy fumaos: Fuga de Guantánamo']","['Reparto', 'Composición', 'Banda sonora']",Sin oscar
Giovanna Zacarías,1976,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Saif Ali Khan,1970,[''],"['Reparto', 'Producción', 'Música']",Sin Oscar
Savant Singh Premi,No data,"['Haasil', '2017–2018 • 41 episodios', '2022', '2016', '2021']",['Reparto'],Sin oscar
Emary Simon,No data,[''],['Reparto'],Sin oscar
Charin Alvarez,No data,[''],['Reparto'],Sin oscar
Johny Lever,1957,[''],"['Reparto', 'Música', 'Equipos adicionales']",Sin Oscar
Tony Grazia,No data,"['No mires arriba', 'La prueba del crimen', 'Juego de ladrones: El atraco perfecto', 'Narc']","['Producción', 'Dirección de la segunda unidad o asistencia a dirección', 'Dirección de producción']",Sin Oscar
Michael Cudlitz,1964,[''],"['Reparto', 'Arte', 'Dirección']",Sin Oscar
Martinez Carlos,No data,"['El Show de Óscar Burgos', 'Queremos Más con Óscar Burgos']",['Reparto'],Sin oscar
Karina Pal-Montaño,No data,[''],['Reparto'],Sin oscar
Edmond Steens,No data,"['De Zeven Spiegels', 'Prosopagnosia', '2011', '2014', '2011']",['Reparto'],Sin oscar
Michael Potts,septiembre,[''],"['Reparto', 'Dirección de la segunda unidad o asistencia a dirección']",Sin Oscar
Suleyman Soylu,No data,[''],['Reparto'],Sin oscar
Karl Glusman,1988,[''],"['Reparto', 'Cámara y electricidad']",Sin oscar
Sidney Flanigan,1998,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Elyes Dkhissi,No data,"[""Goutte d'or""]",['Reparto'],Sin oscar
Nathan Boland,No data,['Angry Young Men'],['Reparto'],Sin oscar
Ross K. Foad,1988,"['No Place Like Holmes', '2010–2021 • 41 episodios', 'Sherlock Holmes', 'Agent Bob(voz)', 'Serie de TV']","['Reparto', 'Guion', 'Producción']",Sin Oscar
Marcello Fonte,1978,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Asaf Hertz,No data,[''],['Reparto'],Sin oscar
Julie Depardieu,1973,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Anna Cónová,1954,[''],['Reparto'],Sin oscar
Wil Wilson,No data,[''],"['Reparto', 'Guion', 'Producción']",Sin oscar
Samantha Vottari,No data,['Las niñas de cristal'],['Reparto'],Sin oscar
Ali Talha Gürbüz,No data,"['Çukur', '2019 • 2 episodios', 'Reparto', '2024', 'Reparto']",['Reparto'],Sin oscar
Joshua Sporti-g Wheeler,No data,[''],"['Dirección', 'Reparto', 'Guion']",Sin oscar
Caroline O'Connell,No data,['Fatherland'],['Reparto'],Sin oscar
Richard Bhakti Klein,No data,[''],"['Reparto', 'Casting', 'Dirección de casting']",Sin oscar
Jason Noto,1978,[''],"['Guion', 'Dirección', 'Producción']",Sin Oscar
Nick Connor,1999,[''],"['Dirección', 'Guion', 'Producción']",Sin Oscar
Rukmini Maitra,1991,[''],['Reparto'],Sin Oscar
Marty Lang,1977,[''],"['Producción', 'Reparto', 'Guion']",Sin Oscar
Meiqi Meng,No data,"['Zhu xian I', 'Chu lian de zi wei', '6,7', '5,4']",['Reparto'],Sin Oscar
Amberley Shaw,No data,[''],"['Reparto', 'Especialistas']",Sin oscar
Mimmi Tamba,No data,"['City of Tigers', 'Perni', '2022 • 1 episodio', 'Carro', 'Klara']","['Reparto', 'Guion', 'Composición']",Sin oscar
Alessandro Nivola,1972,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Raul A. Perez,No data,"['Bristol Fashion', 'Double Feature', 'Anger']","['Reparto', 'Composición', 'Sonido']",Sin oscar
Yanis Frisch,No data,['Les poings serrés'],['Reparto'],Sin oscar
Shane Manning,No data,['Abilene'],['Reparto'],Sin oscar
Seema Pahwa,1962,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Melissa Greenspan,No data,[''],"['Reparto', 'Producción', 'Sonido']",Sin Oscar
Varun Kapoor,No data,[''],['Reparto'],Sin Oscar
Priyanka Karki,1987,[''],"['Reparto', 'Equipos adicionales', 'Dirección']",Sin Oscar
Jon Carter,No data,"['La primera purga: La noche de las bestias', 'Puñales por la espalda: El misterio de Glass Onion', 'Los asesinos de la luna', 'Despidiendo a Yang']",['Maquillaje'],Sin oscar
Lawrie Banks,No data,['Angry Young Men'],['Reparto'],Sin oscar
Livi Birch,No data,[''],['Reparto'],Sin Oscar
Anna Otin,No data,"['Alcarràs', 'Carta a mi madre para mi hijo', '2022', '37 premios Goya', '2023']","['Reparto', 'Banda sonora']",Sin Oscar
Stephanie de Jongh,No data,"['Meu País', 'O Outro Lado do Paraíso', 'Um Assalto de Fé', '¿Cuánto es suficiente?']","['Reparto', 'Banda sonora']",Sin oscar
Orçun Iynemli,No data,"['Pek Yakinda', 'Öyle Bir Geçer Zaman ki', '2012–2013 • 41 episodios', 'Reparto', 'Irfan']",['Reparto'],Sin oscar
Aleks Paunovic,1969,[''],"['Reparto', 'Producción', 'Especialistas']",Sin Oscar
James Mitchell Neal,No data,[''],['Reparto'],Sin oscar
Polina Larkina Gaivoronskaia,No data,[''],['Reparto'],Sin oscar
Amur Forte,No data,"[""A Mother's Day""]",['Reparto'],Sin oscar
Donna O'Sullivan,No data,[''],"['Reparto', 'Dirección', 'Guion']",Sin oscar
Graeme Buffenbarger,No data,[''],['Reparto'],Sin oscar
Kennedy Tucker,1998,[''],['Reparto'],Sin oscar
Shola Onomor,No data,"['Over Her Dead Body', 'My Only Love', 'The Campus Queen']","['Reparto', 'Cámara y electricidad', 'Dirección de producción']",Sin oscar
Abhimanyu Singh,1979,[''],"['Reparto', 'Guion']",Sin Oscar
Haluk Yis,No data,"['Blood Reckoning', '2,9', 'Special Force Haluk', 'Corto']",['Reparto'],Sin oscar
Alexandria DeBerry,1994,[''],['Reparto'],Sin Oscar
Ashton Ruiz,No data,"['Abstractions', 'Jonas', 'Another Blood Sucker']","['Reparto', 'Sonido', 'Guion']",Sin oscar
Raphaël Almosni,No data,"['Palabra de ley', 'La cygne des héros', '3,5', '8,1']",['Reparto'],Sin oscar
Kamilia Assem,No data,"['El-Dilar', 'The Crime', 'The Passage', 'Renegades of Europe']",['Reparto'],Sin oscar
Jorge Castro,1965,"['Los Reyes de la Salsa', 'Desamores', 'Jardim da Celeste', '1997', '1990']","['Reparto', 'Dirección de la segunda unidad o asistencia a dirección']",Sin oscar
Olivia Baglivi,No data,"['Libélulas', 'Brigada Costa del Sol', '2019 • 1 episodio', '2015', '2022']",['Reparto'],Sin Oscar
David Mackay,No data,[''],"['Dirección', 'Producción', 'Equipo ejecutivo']",Sin oscar
Benny Bøtchiær Thomsen,1967,"['Resten af livet', 'The Team', '2018 • 1 episodio', 'TilskuerReceptionsgæst', 'German tourist']",['Reparto'],Sin oscar
Iikka Forss,1976,[''],"['Reparto', 'Guion']",Sin Oscar
Yasemin Öztürk,1974,"['Bizim Sokak', '1999 • 10 episodios', 'Figen GürataFigen Gürata (2015)', 'Serie de TV', '8,9']",['Reparto'],Sin oscar
Brad DePaul,No data,"['A Broken Flaw of Marriage', 'The Force', '2022']",['Reparto'],Sin oscar
Sayed Ragab,1950,[''],"['Reparto', 'Guion']",Sin oscar
Isabella Møller Hansen,No data,[''],"['Reparto', 'Agente de talentos']",Sin oscar
Oda Garnås Paaske,No data,"['Full dekning', 'Tits', '2023', '2021']",['Reparto'],Sin oscar
Padmaja Rao,No data,"['Ugramm', 'Brahma', 'Bachchan', 'Rickshaw Driver']",['Reparto'],Sin Oscar
Miki Esparbé,1983,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Britte Lagcher,No data,"['Overspel', '2015 • 8 episodios', 'Liv ScholtenLiv Schouten', 'Miniserie de TV', '5,5']",['Reparto'],Sin oscar
Remy Hii,1987,[''],"['Reparto', 'Dirección', 'Edición']",Sin Oscar
Heidi-Eva Clavier,No data,"['Goliath', 'Fait de peau', 'Petits secrets en famille', '2020 • 1 episodio']",['Reparto'],Sin oscar
Benjamín Otero,No data,"['Perdida', 'Hoy se arregla el mundo', 'Camino al éxito', 'Mirror']",['Reparto'],Sin oscar
Will Brittain,1990,[''],"['Reparto', 'Dirección', 'Guion']",Sin oscar
Shameer Birges,No data,[''],['Reparto'],Sin oscar
Aubrey Plaza,1984,[''],"['Reparto', 'Producción', 'Guion']",Nominado para 1 premio Primetime Emmy
Jörg Lehmann,No data,[''],['Reparto'],Sin oscar
Oscar Töringe,No data,"['Pequeña reina', 'UFO Sweden', 'Top Dog', '2020 • 4 episodios', 'Erik WennerströmErik']",['Reparto'],Sin Oscar
Felix Schmidt,No data,"[""TV's Bloopers & Practical Jokes"", '1986 • 1 episodio', 'Self']",['Reparto'],Sin oscar
Fatih Topçuoglu,No data,"['Itirazim Var', '46 Yok Olan', '2016 • 3 episodios', 'Dilsiz', 'Serie de TV']",['Reparto'],Sin Oscar
Radovan Vujovic,1984,"['Izgrednici', 'Coriolanus', 'Kralj Petar I', '2019 • 6 episodios', 'Gaga']","['Reparto', 'Guion']",Sin Oscar
Rafael Caparroso,No data,"['Game by Game', 'Fonseca', 'Serie de TV', '8,6']",['Reparto'],Sin oscar
Kalyani Priyadarshan,1992,[''],"['Reparto', 'Arte']",Sin Oscar
Andjelko Petric,No data,"['The Conversation', 'Snivaj, zlato moje', 'Tu', 'Odmori se, zasluzio si', '2006 • 1 episodio']",['Reparto'],Sin oscar
Jesús Hernández,No data,"['Range 15', 'Helen Keller vs. Nightwolves', 'Kevin Drew: You in Your Were', '2014', 'Cámara y electricidad']","['Cámara y electricidad', 'Dirección de fotografía y cámara', 'Dirección de la segunda unidad o asistencia a dirección']",Sin oscar
Ashley Ann Cooper,No data,['Abilene'],['Reparto'],Sin oscar
Subbu Panchu,1969,[''],"['Reparto', 'Producción']",Sin oscar
Zoe Carides,1962,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Eddie Baroo,1968,[''],"['Reparto', 'Guion', 'Guion y continuidad']",Sin Oscar
Anderson Di Rizzi,No data,[''],"['Reparto', 'Producción']",Sin Oscar
Dan Hagendorn,No data,['Finding Sandler'],"['Cámara y electricidad', 'Producción']",Sin oscar
Ali Yogurtcuoglu,1984,"['Mi mentira más dulce (Benim Tatli Yalanim)', '2019 • 28 episodios', '2022', '2014', 'Uluç']",['Reparto'],Sin oscar
Sergey Borisov,1972,[''],['Reparto'],Sin Oscar
Vritika Gupta,No data,[''],['Reparto'],Sin Oscar
Dariusz Jakubowski,1959,"['Wiedzmin', 'Pierwsza milosc', '2006–2008 • 67 episodios', '1999', 'Knight of ErlenwaldUrcheon of Erlenwald']",['Reparto'],Sin oscar
Chiranjeevi,1955,[''],"['Reparto', 'Producción', 'Música']",Sin Oscar
Jaroslav Plesl,1974,[''],"['Reparto', 'Guion', 'Banda sonora']",Sin Oscar
Ava Rai Barnett,No data,['Untangled'],['Reparto'],Sin oscar
Leonel Reis,No data,[''],['Reparto'],Sin oscar
Manoj Omen,No data,[''],['Reparto'],Sin oscar
Maribel Verdú,1970,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Muriel Robin,1955,[''],"['Reparto', 'Guion', 'Equipos adicionales']",Sin Oscar
Darren Lee Cupp,No data,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin oscar
Jamie B. Chambers,1987,[''],"['Reparto', 'Especialistas', 'Producción']",Sin oscar
Ivan Stebunov,1981,[''],"['Reparto', 'Banda sonora']",Sin oscar
Shady Ashraf,No data,"['Musa', 'The Atheist', '6,4', '5,3']",['Reparto'],Sin oscar
Izabela Chojnacka,No data,"['Petla', 'Love, Sex & Pandemic', 'Asymetria', 'Akademik', '2022 • 1 episodio']",['Reparto'],Sin oscar
Unique DeVine,No data,['Alibi'],['Reparto'],Sin oscar
Nithin George,No data,[''],"['Reparto', 'Guion']",Sin oscar
JaToria Jones,No data,"['And You Call Yourself a Christian', 'Baby Momma']","['Reparto', 'Vestuario']",Sin oscar
Angela Grovey,1981,[''],"['Reparto', 'Banda sonora']",Sin oscar
Adam Ashbach,No data,['Private Property'],['Reparto'],Sin oscar
Rachel Braunschweig,1968,[''],['Reparto'],Sin Oscar
Tommy Hyving,No data,"['Paki', '7,3', 'Maskineriet', '2020 • 8 episodios', 'Bjarne']","['Reparto', 'Producción']",Sin oscar
Rohini,1969,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Eva Bay,1983,[''],"['Reparto', 'Efectos especiales', 'Banda sonora']",Sin oscar
Kyle Bary,No data,[''],['Reparto'],Sin oscar
Nandhu,No data,[''],['Reparto'],Sin oscar
Jarkko Nyman,1975,"['Salatut elämät', '2009–2018 • 1061 episodios', '2022', 'Sooloilua']","['Reparto', 'Equipos adicionales']",Sin oscar
Mary Liz Adams,No data,[''],"['Reparto', 'Dirección de fotografía y cámara', 'Producción']",Sin oscar
Debra Lamb,1963,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Dylan O'Brien,1991,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Márcio Flecher,No data,['Paloma'],['Reparto'],Sin oscar
Mikako Komatsu,1988,"['Re: Creators', '2017 • 20 episodios', 'Tachibana, Hotaru', 'Aizawa(voz)', 'Serie de TV']","['Reparto', 'Música', 'Banda sonora']",Sin Oscar
Jacqueline Besson,No data,[''],['Reparto'],Sin oscar
Anindya Sengupta,No data,[''],['Reparto'],Sin oscar
Sudipta Chakraborty,No data,[''],"['Reparto', 'Equipos adicionales']",Sin Oscar
Daniel Di Cocco,No data,"['Los dos Papas', 'Vuelta al perro', 'La extorsión', 'La quietud']",['Reparto'],Sin Oscar
Ragnhild Kaasgaard,1961,"['Miss Viborg', 'Hygge!', 'Ophav', '7,1']",['Reparto'],Sin Oscar
Jaxon Baboulis,No data,[''],['Reparto'],Sin oscar
Genevieve Hannelius,1998,[''],"['Reparto', 'Banda sonora']",Sin oscar
Nikhil Vijay,1995,[''],"['Reparto', 'Guion']",Sin Oscar
Burn Gorman,1974,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Jeffrey Stevens,No data,"['A la luz de la luna', 'Dragnet', '1953 • 1 episodio', 'StabbingtonBig Nose ThugFlag Seller']",['Reparto'],Sin oscar
Jason Burkey,No data,[''],"['Reparto', 'Guion', 'Equipos adicionales']",Sin Oscar
Juls Serger,2001,[''],['Reparto'],Sin oscar
Barbara Eda-Young,1945,[''],['Reparto'],Sin oscar
Lamondo Hill II,No data,[''],"['Reparto', 'Guion', 'Producción']",Sin oscar
Tatiana Dyková,1978,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Oliver Antón De León,No data,['Nous'],['Reparto'],Sin oscar
Pravin Chandra,No data,"['Rangbaaz', '2018–2019 • 17 episodios', 'Equipos adicionales', 'Reparto', 'Dirección de casting']","['Equipos adicionales', 'Dirección de casting', 'Casting']",Sin oscar
Léna Laprès,No data,[''],"['Reparto', 'Equipos adicionales', 'Dirección de la segunda unidad o asistencia a dirección']",Sin oscar
Andre Luiz Martins Camargo,No data,['Ecologyk: Amor Espacial'],"['Dirección', 'Dirección de fotografía y cámara']",Sin oscar
Kert Kurist,No data,['The Twin'],['Reparto'],Sin oscar
Jason Toler,No data,[''],"['Reparto', 'Producción', 'Guion']",Sin oscar
Sean Carvajal,No data,"['Causeway', ""Madeline's Madeline"", 'New Amsterdam', '2022 • 1 episodio', 'Reparto']","['Reparto', 'Equipos adicionales']",Sin Oscar
Thompson Sawer Matche,No data,['Orango'],['Reparto'],Sin oscar
Juliana Hale,No data,[''],"['Reparto', 'Composición', 'Música']",Sin Oscar
Leonarda Klavina-Kestere,No data,"['El cosmonauta', 'Blizzard of Souls', 'Blezi', 'Sisi', '2023 • 1 episodio']",['Reparto'],Sin oscar
Divya Dutta,1971,[''],"['Reparto', 'Música', 'Equipos adicionales']",Sin Oscar
R.J. Atkins,junio,[''],"['Reparto', 'Producción', 'Guion']",Sin oscar
Agniya Vorobyeva,No data,"['Sin señal', 'Operator sluzhby spaseniya 112']",['Reparto'],Sin oscar
Dylan LaRay,septiembre,[''],['Reparto'],Sin Oscar
Mária Bagdiné Kovács,No data,"['Melegvizek országa', 'Most of the Souls That Live Here', 'Lassú tükör']",['Reparto'],Sin oscar
Ayberk Pekcan,1970,[''],['Reparto'],Sin Oscar
Iñaki Quintana,No data,['Memento Civitas'],['Reparto'],Sin oscar
Matteo Pittiruti,No data,"['La música del silencio', 'Leonora addio', 'La vita promessa', '2020 • 1 episodio', 'Reparto']",['Reparto'],Sin oscar
Charles Berling,1958,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Michal Chrusciel,1994,"[""Don't be afraid"", ""Don't be afraid 2"", 'Twierdza. Podwojna Gra', '2022']","['Reparto', 'Dirección', 'Guion']",Sin oscar
Ole Sørensen,1952,"['Resten af livet', 'Norskov', '2015–2017 • 6 episodios', 'John', 'Bamsefar']",['Reparto'],Sin Oscar
Swaranheet Billo,No data,['Galwakdi'],['Reparto'],Sin oscar
Diego Pérez,No data,"['The Batman', 'Cazafantasmas: Más allá', 'Hidden Strike', 'Predator: La presa']","['Sonido', 'Edición', 'Producción']",Nominado para 1 premio Primetime Emmy
Aarushi Sharma,1996,"['Sooryavanshi', 'Panchhi', 'High End Yaariyaan', 'Kaka Ji']",['Reparto'],Sin oscar
Peter Musevski,1965,"['Delo osvobaja', 'Kruh in mleko', 'Rezervni deli', 'Ko zaprem oci']","['Reparto', 'Banda sonora']",Sin Oscar
Henry DelBello,No data,"['Impotence', 'Tenebra Noctis', 'Potence', 'In, Marion']","['Reparto', 'Dirección', 'Guion']",Sin oscar
Daniel Christopher McCurry,No data,"['I Heard You Buy Souls', 'Kerry(as Dan McCurry)', 'Dease(as Dan McCurry)', '2017']","['Reparto', 'Producción', 'Dirección']",Sin oscar
Leah Smith,No data,No data,No data,Sin oscar
Ankush Hazra,1989,[''],['Reparto'],Sin Oscar
Matthew Desir,No data,"[""Imani's Story"", 'Puppet Seizure']","['Reparto', 'Música']",Sin oscar
Jeffrey Grover,No data,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Megan Mockensturm,No data,[''],"['Reparto', 'Vestuario', 'Maquillaje']",Sin Oscar
Luiza Grigorova,1990,[''],"['Reparto', 'Producción']",Sin Oscar
Melissa DuPrey,1985,[''],"['Reparto', 'Producción']",Sin Oscar
Eric Newcombe,No data,[''],"['Reparto', 'Arte', 'Dirección']",Sin oscar
Daniel Daszek-Green,No data,"['La bella y la bestia (Beauty and the Beast)', 'Donkey Dust', 'Corto']",['Reparto'],Sin oscar
Maria Olsen,No data,[''],"['Reparto', 'Producción', 'Dirección de casting']",Sin Oscar
Ioana Hristova,No data,"['Vermelho Monet', 'Era Para Ser', 'Alma e Coração', '2018–2019 • 318 episodios']",['Reparto'],Sin oscar
Pramod Shetty,1983,[''],"['Reparto', 'Producción', 'Cámara y electricidad']",Sin Oscar
Patty Hannock,No data,"['3 días para matar', 'Hitch', '360 - Juego de destinos', 'La machine']","['Reparto', 'Equipos adicionales', 'Casting']",Sin oscar
Bjarne Hjelde,No data,"['Trol', 'Nora', '2006', '1982', '2010']",['Reparto'],Sin oscar
Pankaj Berry,1932,"['Tenali Rama', '2017–2020 • 677 episodios', 'A.C.P. AkashRameshSushil', 'Jayant', 'Reparto']",['Reparto'],Sin Oscar
Shivangi Singh,No data,"['Undekhi', '2020–2022 • 17 episodios', '2022', 'Lina Nagalia', 'Serie de TV']",['Reparto'],Sin oscar
Krysten Noseal,No data,"['The Domino Effect', 'Corto']",['Reparto'],Sin oscar
Osaze 'Agod' Niamke,No data,['Jookin'],['Reparto'],Sin oscar
Pavel Bessonov,No data,"['Brat 3', '5,0', '6,7', '3,7']",['Reparto'],Sin oscar
María Fernández Prat,No data,"['Boi', 'La jefa', 'Numen']",['Reparto'],Sin oscar
Camille Sullivan,julio,[''],"['Reparto', 'Guion']",Sin Oscar
Jorge Pabón,No data,[''],"['Reparto', 'Producción']",Sin oscar
Jules Sadoughi,No data,"['Alias Caracalla, au coeur de la Résistance', '2013 • 2 episodios', ""L'enfant"", 'Película de TV', '6,5']",['Reparto'],Sin oscar
Guy Jodoin,No data,[''],"['Reparto', 'Dirección', 'Banda sonora']",Sin Oscar
Lisa Mirey,No data,['Everybody Loves Jeanne'],['Reparto'],Sin oscar
Agnes Sandberg,1996,"['Prelude', '7,0']",['Reparto'],Sin oscar
Alexis Charles,No data,"['Arcane', '2021 • 2 episodios', 'Self']",['Efectos visuales'],Sin oscar
Vladimir Seleznyov,1973,[''],['Reparto'],Sin oscar
Josie Broyles,No data,['Summer Skies'],['Reparto'],Sin oscar
Franz Fleck,No data,"[""The Widow's Moon"", '2022']","['Reparto', 'Dirección de producción']",Sin oscar
