0,1,2,3,4
Jonni Shandor,No data,[''],"['Reparto', 'Guion', 'Dirección']",Sin oscar
Louis Labovitch,No data,[''],"['Reparto', 'Composición', 'Equipos adicionales']",Sin oscar
Wina Zulfiana,No data,"['Cinta Lama Bersatu Kembali', 'Terima Kasih Emak Terima Kasih Abah', 'Tiga sekawan: Iiih... hantu...!']","['Reparto', 'Localización']",Sin oscar
Amitabh Bachchan,1942,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Randall Gort,No data,"['Mr. Blue Shirt: The Inspiration', '3,3', '8,2', 'Voiceless']",['Reparto'],Sin oscar
Petr Salavec,No data,"['Zpráva o záchrane mrtvého', 'Specialisté', '2022 • 1 episodio']",['Reparto'],Sin oscar
Alex Lutz,1978,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
T.J. Bhanu,1992,[''],['Reparto'],Sin oscar
Özay Fecht,1953,"['40 Quadratmeter Deutschland', 'Girl with No Mouth', 'El peral salvaje', 'Kafes']",['Reparto'],Sin Oscar
Sofia Karstens,1976,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Teresa Sánchez,No data,[''],['Reparto'],Sin Oscar
Kanata Hosoda,2001,"['Rabu fantomu', '2021 • 9 episodios', '2019', '2021', '2023']",['Reparto'],Sin oscar
Florens Schmidt,1984,"['Straight', 'Lieber Thomas', 'Was man von hier aus sehen kann', 'Ivie wie Ivie']",['Reparto'],Sin oscar
Vijayakumar,1943,[''],"['Reparto', 'Producción']",Sin Oscar
William St. Clair,No data,"['Grease', 'Grease 2', 'Una pandilla de pillos', 'Sgt. Pepper']","['Guion', 'Producción', 'Música']",Sin Oscar
Andrés Delgado,No data,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Kathryn Grassu,No data,"[""Midsummer Night's Scheme""]",['Reparto'],Sin oscar
Carolina Carvalho,1994,[''],['Reparto'],Sin Oscar
Lucien Spelman,No data,[''],"['Reparto', 'Equipos adicionales', 'Especialistas']",Sin oscar
Claude Rinckel,No data,['Mourir la paix'],['Reparto'],Sin oscar
Jordan Allen Bell,No data,[''],['Reparto'],Sin oscar
Ariana Ruckle,No data,"['Permanent', 'The Killers Next Door', 'Point Society', '2015 • 2 episodios', '2022']",['Reparto'],Sin Oscar
David Johnson,1924,[''],"['Reparto', 'Equipos adicionales', 'Banda sonora']",Sin Oscar
Marilyn Lima,No data,[''],['Reparto'],Sin oscar
Ha Jung-woo,1978,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Marc Cubelli,No data,[''],"['Reparto', 'Producción', 'Guion']",Sin oscar
Richard Rishi,No data,[''],"['Reparto', 'Música', 'Banda sonora']",Sin oscar
Monio Monev,No data,"['Darvoto na jivota', '2013 • 23 episodios', '2011', '2021', '2012']",['Reparto'],Sin oscar
Hemant Nanavati,No data,['Mrugtrushna'],['Reparto'],Sin oscar
Sissy Priscillia,1985,"['Backstage', 'Milly & Mamet: Ini Bukan Cinta & Rangga', 'Ada Apa dengan Cinta? 2', 'Ada Apa dengan Cinta?']","['Reparto', 'Banda sonora']",Sin Oscar
Akshatha,No data,"['Bharaate', 'Aavahayami', 'Panipuri', 'Reparto']",['Reparto'],Sin oscar
John H. Euber,No data,[''],"['Reparto', 'Equipos adicionales', 'Producción']",Sin oscar
Roberto Beck,No data,"['El Club', '2019 • 25 episodios', '2018', '2018', '2014']",['Reparto'],Sin oscar
Vinay Forrt,1983,[''],['Reparto'],Sin Oscar
Margaret Hogan,No data,['Dolphin Island'],"['Reparto', 'Equipos adicionales']",Sin oscar
Carmen Ibeas,No data,[''],['Reparto'],Sin Oscar
Jeff Godfrey Williams Agbaingbe,No data,['10 Songs for Charity'],['Reparto'],Sin oscar
Jerome Godfrey,No data,['Women Do Cry'],"['Reparto', 'Dirección de fotografía y cámara']",Sin oscar
Annkita Parihar,No data,[''],['Reparto'],Sin oscar
Viktorie Ignoto,No data,"['Phobia', 'Dark Glasses', 'Scarlett', 'Picciridda - Con i piedi nella sabbia']",['Reparto'],Sin oscar
Laura Josefina Kramer,No data,"['Fantasma vuelve al pueblo', 'Los tiempos están cambiando']",['Reparto'],Sin oscar
Luis Hernández,No data,[''],"['Dirección', 'Dirección de la segunda unidad o asistencia a dirección', 'Producción']",Sin oscar
Benjamin Whittle,No data,['Dougley'],['Reparto'],Sin oscar
Bartosz Bielenia,1992,[''],['Reparto'],Sin Oscar
Ariana Bruguera,No data,"['Venus', 'Gigantes', '2019 • 1 episodio', 'Reparto', 'Equipos adicionales']","['Reparto', 'Equipos adicionales']",Sin oscar
Augustin,1988,[''],"['Reparto', 'Dirección', 'Producción']",Sin oscar
Axel Loh,No data,"['Paul Keller - Stille im Schrei', 'Dirección', '2012', '2021']","['Dirección', 'Guion', 'Dirección de fotografía y cámara']",Sin Oscar
Daniel Mart,1999,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Marie-Sohna Condé,No data,"['Midnight in Paris', 'Toi, moi, les autres', 'Silencio pactado', 'Mutants']","['Reparto', 'Banda sonora']",Sin oscar
Oscar Ganem,No data,[''],"['Reparto', 'Producción', 'Dirección']",Sin oscar
Anna Ferruzzo,No data,[''],['Reparto'],Sin Oscar
Carole Weyers,noviembre,[''],"['Reparto', 'Cámara y electricidad', 'Guion']",Sin oscar
Hana Ivanisevic,No data,['Sirin'],['Reparto'],Sin oscar
Aurélien Chaussade,No data,"[""L'amour flou"", '2021 • 7 episodios', 'Sylvain Potier', 'Aurélien le blond', 'Serie de TV']",['Reparto'],Sin oscar
Meena,2003,[''],"['Reparto', 'Vestuario']",Sin oscar
Claudia Di Girólamo,1956,[''],['Reparto'],Sin Oscar
Laura Balzer,1993,"['Trümmermädchen', 'Zwischen uns die Nacht', ""Sebastian Fitzek's Therapy (Serie de TV)"", '2023 • 3 episodios', '2022']",['Reparto'],Sin oscar
Abhishek Shankar,No data,"['Kadhai', 'Pudhu Pudhu Arthangal', '2021–2022 • 531 episodios', '(2022-2023)']","['Reparto', 'Dirección', 'Guion']",Sin oscar
Teng-Hui Huang,1981,[''],['Reparto'],Sin Oscar
Gerold Lahmeyer,No data,['Gridlocked'],['Reparto'],Sin oscar
Ben Hardy,1991,[''],['Reparto'],Sin Oscar
Tao Tsuchiya,1995,[''],['Reparto'],Sin Oscar
Alessandra Rosaldo,1971,[''],"['Reparto', 'Música', 'Banda sonora']",Sin Oscar
Sherri Marina,1969,"['Plan de chicas', 'Deal', 'Home of Phobia', 'A Frantic Love 3']",['Reparto'],Sin oscar
Abarnathi,1995,"['Thaen', 'Jail', 'Irugapatru', 'Mayaputhagam']",['Reparto'],Sin Oscar
Heston Horwin,No data,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Jsk,No data,"['Star Search', '1983–1984 • 24 episodios']","['Dirección de casting', 'Casting']",Sin oscar
Deepann,No data,['C/O Kaadhal'],['Reparto'],Sin oscar
Laurent Bateau,No data,[''],['Reparto'],Sin oscar
Nashaly Velez,No data,"['Why Do You Love Me?', 'Too Unexpected', 'Corto']","['Reparto', 'Localización', 'Decoración']",Sin Oscar
Don Gilet,1967,"['Gente de barrio', '2008–2021 • 194 episodios', 'Gary Thorpe', 'Serie de TV', '6,9']",['Reparto'],Sin Oscar
Ok Sokha,No data,"['Bodeng sar', 'Same Same But Different']",['Reparto'],Sin oscar
Carlo Mestroni,No data,[''],"['Reparto', 'Equipos adicionales', 'Efectos visuales']",Sin Oscar
Shivathmika Rajashekar,2000,"['Evadithe Nakenti', 'Satyameva Jeyathe', 'Nenjuku Needhi', 'Kalki']","['Reparto', 'Producción']",Sin oscar
Dorie Barton,No data,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
James Chrosniak,No data,[''],['Reparto'],Sin oscar
Alok Nath Pathak,No data,"['C.I.D.', '2018 • 4 episodios', 'Dulha', 'Pandit at Remarriage', 'Jaggu']",['Reparto'],Sin oscar
Petar Buric,1986,"['Cat Run', 'Cognitive', 'Serie de TV', '7,2']",['Reparto'],Sin oscar
Marie Mondrup,1976,"['Misericordia: Los casos del Departamento Q', 'Klovn: The Movie', 'Mødregruppen', 'El pacto']",['Reparto'],Sin oscar
Dimas Aditya,1984,"['Yuni', ""Los hijos de Satán (Satan's slaves)"", 'Hantu Jamu Gendong', 'Dear Love']",['Reparto'],Sin Oscar
May-Linda Kosumovic,No data,[''],"['Reparto', 'Guion']",Sin Oscar
Levi Miller,2002,[''],['Reparto'],Sin Oscar
Sathish,1987,[''],"['Reparto', 'Guion']",Sin Oscar
Anasuya Bharadwaj,1985,[''],['Reparto'],Sin Oscar
Amine Mimoune,No data,"['Hollywood Horrors', 'Fighting Olympus', 'Christmas in America', 'Adam']",['Reparto'],Sin oscar
Leslie Mills,No data,[''],"['Reparto', 'Casting', 'Producción']",Sin Oscar
Tom Burke,1981,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Alessandro Cantalini,No data,['La Escuela Católica'],['Reparto'],Sin oscar
Ferdi Döngel,No data,['Dünyanin sonunun geldigi gün'],['Reparto'],Sin oscar
Ignacio Vila,No data,['Azor'],['Reparto'],Sin oscar
Carlos Acosta-Milian,1965,[''],"['Reparto', 'Producción', 'Guion']",Sin oscar
Kelechi Udegbe,No data,"['Collision Course', 'Mami Wata', 'Behind the Wheels', '5,8']","['Reparto', 'Producción', 'Especialistas']",Sin Oscar
Dean Cain,1966,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Vincent Riotta,1959,[''],"['Reparto', 'Equipos adicionales', 'Dirección']",Sin Oscar
Nigel Bennett,1949,[''],"['Reparto', 'Dirección', 'Especialistas']",Sin Oscar
Olga Kalicka,1993,"[""Pict's Sword"", 'Serie de TV', '2,6', 'Dziewczyny z Dubaju']",['Reparto'],Sin oscar
James Boss,No data,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Roella Day,No data,[''],['Reparto'],Sin oscar
Cynthia Evans,1974,[''],['Reparto'],Sin oscar
Sushmita Mukherjee,No data,[''],"['Reparto', 'Vestuario']",Sin Oscar
Ceria Hade,No data,['Terima Kasih Emak Terima Kasih Abah'],['Reparto'],Sin oscar
Chuxiao Qu,1994,[''],['Reparto'],Sin Oscar
James Purefoy,1964,[''],"['Reparto', 'Producción']",Sin Oscar
Delia Kropp,No data,"['Landlocked', 'The Civility of Albert Cashier (Live)', 'Serie podcast', '7,4']","['Reparto', 'Cámara y electricidad', 'Producción']",Sin Oscar
Binu Pappu,1982,[''],"['Reparto', 'Dirección de la segunda unidad o asistencia a dirección']",Sin oscar
Fred Stoller,1965,[''],"['Reparto', 'Equipos adicionales', 'Guion']",Sin Oscar
Emma Nelson,2004,[''],['Reparto'],Sin oscar
Andrzej Klak,1982,"['Horario estelar', 'Erotica 2022', 'El Rey de Varsovia', '2020 • 7 episodios', '2017']",['Reparto'],Sin Oscar
Ian Richard Jones,No data,[''],"['Equipos adicionales', 'Producción', 'Reparto']",Sin oscar
Alice Creed,No data,[''],"['Reparto', 'Vestuario', 'Producción']",Sin oscar
Himanshu Dhankhar,No data,['Varthamanam'],['Reparto'],Sin oscar
Cameron Woods,No data,"['Casados a ciegas (AUS)', '2023 • 36 episodios']",No data,Sin oscar
Elena Knyazeva-Shmal,1973,"['Doch tmy', 'Maria', 'Serie de TV', '6,5']",['Reparto'],Sin oscar
Mayalani Moes,No data,[''],['Reparto'],Sin Oscar
Mert Hazir,No data,['Mi mejor amigo'],['Reparto'],Sin oscar
Roderic Culver,No data,[''],['Reparto'],Sin oscar
Kim Dickens,1965,[''],['Reparto'],Sin Oscar
Norbert Erb,No data,"['Paul Keller - Stille im Schrei', 'Don Quijote', 'Reparto']",['Reparto'],Sin oscar
LaKenya Moss,No data,"['Paranormal Investigators', '5,1', '5,7', 'Corto']","['Reparto', 'Equipos adicionales', 'Casting']",Sin Oscar
Veronika Olah,No data,[''],"['Reparto', 'Producción']",Sin oscar
Eddie Rocky Rivera,No data,[''],"['Reparto', 'Sonido', 'Dirección']",Sin oscar
Joe Getty,No data,"['A Special Place', 'Madison Baker Was Here', 'Tear the Whole Thing Down', 'Serie de TV']","['Producción', 'Reparto', 'Composición']",Sin oscar
Mark Keegan,No data,[''],['Reparto'],Sin Oscar
Rob Morgan,1973,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Tomasz Sobczak,1973,[''],['Reparto'],Sin Oscar
Samantha Cassar Ellis,No data,"['Jurassic World: Dominion', 'Asesinato en el Orient Express', 'Rebeldes de Hindostán', 'Is-Sriep Regghu Saru Velenuzi']","['Dirección de la segunda unidad o asistencia a dirección', 'Equipos adicionales', 'Reparto']",Sin Oscar
Stephanie Barney,No data,"['Knockout Girls', 'Misadventures of Being Single', '2020']",['Reparto'],Sin oscar
Janusz Chabior,1963,[''],"['Reparto', 'Música']",Sin Oscar
Sarayu Blue,1975,[''],"['Reparto', 'Casting']",Sin Oscar
Douglas Gamble,No data,['Acid Test'],['Reparto'],Sin oscar
Elaine Alexander,No data,[''],['Reparto'],Sin Oscar
Lara Helena,No data,"['Time Traveler', 'Corto', 'Detective Daws', '2020']","['Reparto', 'Producción', 'Guion']",Sin Oscar
Anton Nassif,No data,[''],"['Reparto', 'Guion']",Sin Oscar
John Francis Daley,1985,[''],"['Reparto', 'Guion', 'Producción']",Nominado a 1 premio BAFTA
Nai Aletaher,No data,['Mourners'],['Reparto'],Sin oscar
Milena Rivero,noviembre,[''],['Reparto'],Sin oscar
Eino Heiskanen,No data,[''],['Reparto'],Sin oscar
Rafa Blanes,No data,"['La Sombra', 'Nunca Jures Por La Luna', 'Godot', 'Slasher']",['Reparto'],Sin oscar
Tsu Shan Chambers,No data,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Sangili Murugan,No data,"['Ratsasan', 'Mersal', 'Kabali', 'Jigarthanda']","['Reparto', 'Producción']",Sin oscar
Bruna Cusí,1986,[''],"['Reparto', 'Efectos visuales']",Sin Oscar
Vinay Varma,No data,[''],"['Reparto', 'Dirección de casting', 'Guion']",Sin oscar
Ed Oxenbould,2001,[''],['Reparto'],Sin Oscar
Chris Kattan,1970,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Creighton Jones Jr.,1987,"['Fuerte', 'Serie de TV', '8,1', '4,0']","['Reparto', 'Especialistas', 'Equipos adicionales']",Sin oscar
Syd Stauffer,No data,[''],['Reparto'],Sin Oscar
Blake McLennan,No data,"['Triple 9', 'Pompano Boy', '7,6', 'Brent Rivera - Little Kids Nowadays (ft. LIV)']",['Reparto'],Sin oscar
Marshall Manesh,1950,[''],"['Reparto', 'Producción']",Sin oscar
Scarlett Rayner,No data,[''],['Reparto'],Sin Oscar
Nicole Azalee Danielle,No data,[''],['Reparto'],Sin oscar
Masaki Suda,1993,[''],"['Reparto', 'Música', 'Banda sonora']",Sin Oscar
Girish Pardeshi,No data,"['Shri Krishna', '1993–1997 • 216 episodios', '2022', '2019']","['Reparto', 'Equipos adicionales']",Sin oscar
Wei-Ning Hsu,1984,[''],['Reparto'],Sin Oscar
Dian Nitami,No data,"['Dunia Tanpa Suara', 'Pengantin', '5,6', '6,0']",['Reparto'],Sin oscar
Cihat Suvarioglu,1990,[''],['Reparto'],Sin oscar
Sarah J. Cornelius,No data,[''],"['Producción', 'Reparto', 'Guion']",Sin oscar
Ava Torres,No data,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Lena Urzendowsky,2000,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Dean Winters,1964,[''],"['Reparto', 'Producción']",Sin Oscar
Robert Walker,1918,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Bryce Harper,No data,"['El juego de Gerald', 'Siphon', 'Belton County', ""Whistler's Mother"", '2018']",['Reparto'],Sin oscar
Tika Panggabean,1970,"['Ngeri-Ngeri Sedap', 'Induk Gajah', '2023 • 8 episodios', '2014', '2019']",['Reparto'],Sin Oscar
Karim Theilgaard,No data,[''],"['Reparto', 'Guion', 'Música']",Sin Oscar
Valeria Solarino,1979,[''],['Reparto'],Sin Oscar
Connor Heilborn,No data,[''],['Reparto'],Sin Oscar
Jenna Ortega,2002,[''],"['Reparto', 'Producción', 'Banda sonora']",Nominado para 1 premio Primetime Emmy
Craig Frank,No data,[''],"['Reparto', 'Producción', 'Especialistas']",Sin Oscar
Luz Pinedo,No data,[''],['Reparto'],Sin oscar
