Matt Boucher,No data,"['Numb', 'Gypsy Boys']",['Reparto'],Sin oscar
Sticky Fingaz,1973,[''],"['Reparto', 'Composición', 'Producción']",Sin Oscar
Hitoshi Bifu,noviembre,"['Purojekuto kurosuzôn', '2012', 'Namole(voz)', 'Serie de TV', '8,6']",['Reparto'],Sin oscar
Hulivana Gangadharaiah,No data,"['Swasthik', 'Ulta Palta', 'Male Bille', 'Reparto']",['Reparto'],Sin oscar
Ermanna Montanari,No data,"[""L'ultimo terrestre"", ""Fedeli d'amore"", 'Corto', '6,8']","['Reparto', 'Guion']",Sin oscar
Ekin Cheng,1967,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Dennis W. Hall,1964,[''],"['Reparto', 'Producción']",Sin oscar
Fumie Hosokawa,1971,"['Madan Senki Ryûkendô', '2006', '1999', '1998', '2001']",['Reparto'],Sin oscar
Karan,1989,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Behnaz Tavakoli,No data,"['Be Range Arghavan', 'Banoo-ye man', 'Hoosh-e Siah', '2010', '2009']",['Reparto'],Sin oscar
Colin Jacas,No data,"['A Libertação do Mundo Ocidental', 'The Comic Strip Presents...', '1983 • 1 episodio']",['Reparto'],Sin oscar
Luciano Curreli,No data,[''],"['Reparto', 'Dirección']",Sin oscar
Aaron Roxby,No data,"['State of Nature', '1998', '1999']",['Reparto'],Sin oscar
Traute Hoess,1950,"['Liebe deine Nächste!', 'Lili Marleen', 'John Gabriel Borkman', 'Die Frau die an Dr. Fabian zweifelte']","['Reparto', 'Edición']",Sin oscar
Vicky Harris,No data,[''],['Reparto'],Sin oscar
Brian Asa Evans,No data,"['Get Faamous', '5,4', 'Corto', '7,2']","['Producción', 'Dirección', 'Reparto']",Sin oscar
Jason Ellsworth,No data,"['Bad CGI Sharks', 'High Mystery', 'Potluck', 'Do You Like Scary Movies Podcast']","['Reparto', 'Guion', 'Producción']",Sin oscar
Sasa Kastoura,1944,"['I koroidara', 'Oi apanthropoi', 'Ekviastai', 'Diplopennies']",['Reparto'],Sin oscar
Toni Wirtanen,1975,"['Pitkä kuuma kesä', 'Vares - yksityisetsivä', 'Vain elämää', '2016–2020 • 13 episodios', '2003']","['Reparto', 'Composición', 'Música']",Sin Oscar
Erika Eleniak,1969,[''],['Reparto'],Sin Oscar
Mark La Riviere,No data,"['Scrappers', 'Corto']",['Reparto'],Sin oscar
Shri Vallabh Vyas,2018,[''],"['Reparto', 'Música']",Sin oscar
Kôichi Iwaki,1951,[''],['Reparto'],Sin Oscar
Alfre Woodard,1952,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Nominado para 1 premio Óscar
Mitchell Harris,1882,[''],['Reparto'],Sin oscar
Frances de la Tour,1944,[''],"['Reparto', 'Banda sonora']",Nominado a 3 premios BAFTA
Jennifer Colon,No data,No data,No data,Más en IMDbPro
Jorge Aldama,No data,[''],"['Reparto', 'Dirección', 'Producción']",Más en IMDbPro
Junko Asahina,1954,"['Onna taiiku kyôshi: Tonde hiraite', 'Kagami no naka no etsuraku', 'Fujin-ka byôtô: Yasashiku monde', 'Tsuyuko']",['Reparto'],Sin oscar
Yoo Hae-jin,1970,[''],['Reparto'],Sin Oscar
Brian Malow,No data,"['Los Enchiladas!', 'Science Friction', 'Bucky: A Fuller Future', 'Life on Us: A Microscopic Safari', '2014 • 1 episodio']","['Reparto', 'Producción']",Sin oscar
Shirley Kwan,1966,"['Fallen Angels (Ángeles caídos)', 'Siu sang mung ging wan', 'Two Jolly Cops', 'Ultra Force 2']","['Reparto', 'Música', 'Equipo ejecutivo']",Sin oscar
Michael Doti,No data,"['24-Seven', '1999']",['Reparto'],Sin oscar
Norbert Növényi,1957,"['Danko: Calor rojo', 'Papírkutyák', 'Legado de sangre', 'Harry Potter és a bölcsek köve', '2005']",['Reparto'],Sin oscar
Black Anwar,1941,"['Byathar Daan', '7,8', '8,3', 'Video store owner']",['Reparto'],Sin Oscar
Stephanie Kepman,No data,"['Divided Into Zero', '1999']",['Reparto'],Sin oscar
Ursula Staack,1943,"['Das unsichtbare Visier', '1976 • 1 episodio', '1971', '1980 • 5 episodios', '1999']","['Reparto', 'Equipos adicionales']",Sin oscar
Giuseppe Cederna,1957,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Mack Welch,No data,"['MindField', 'The Putz', '5 Conversations', 'My Day in the Barrel']","['Reparto', 'Producción', 'Guion']",Sin oscar
Olimpia Carlisi,1946,[''],"['Reparto', 'Guion', 'Banda sonora']",Nominado a 1 premio BAFTA
Göran Engman,1953,[''],"['Reparto', 'Banda sonora']",Sin oscar
Takeshi Kitano,1947,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Elvira Alfaro,No data,"['Dos por dos', 'Raquel busca su sitio', '2000 • 1 episodio', 'Reparto', 'Serie de TV']",['Reparto'],Sin oscar
Sirajul Islam Kiron,1975,"['My Darling', '2003', 'Age Zodi Jantam Tui Hobi Por']","['Reparto', 'Cámara y electricidad']",Sin oscar
Sonia Vollereaux,1959,"['Un indio en París', ""L'amour nu"", 'Vous habitez chez vos parents?', 'Les textiles']",['Reparto'],Sin oscar
Sergey Chetvertkov,1957,[''],"['Guion', 'Reparto']",Sin Oscar
Martin van Niekerk,No data,"['Clowns', '1999']",['Reparto'],Sin oscar
Rosi Campos,1954,"['Cara & Coroa', '1995–1996 • 47 episodios', 'Edilásia Sardinha', 'Serie de TV', '8,8']","['Reparto', 'Equipos adicionales', 'Banda sonora']",Sin Oscar
Duncan Rogers,No data,['Post Modern Ophelia'],['Reparto'],Sin oscar
Sajeel Parakh,No data,"['16 December', 'Kabhi Paas Kabhi Fail', 'The Relationship Agreement', 'The Relationship Agreement']",['Reparto'],Sin oscar
Castulo Guerra,1945,[''],['Reparto'],Sin oscar
Patrick Saverioni,No data,"['Vatel', 'Sale histoire', 'Corto', 'Corto']",['Reparto'],Sin oscar
Jacques Sernas,1925,[''],"['Reparto', 'Guion', 'Equipos adicionales']",Sin Oscar
Patt Vee,No data,"['Purgatory County', 'Hard Sell']",['Reparto'],Sin oscar
Patricia DeCou,1934,['El proyecto de la bruja de Blair'],"['Reparto', 'Arte']",Sin oscar
Nicholas Monu,1965,"['Rubikon 2056', 'Don Carlos, Infant von Spanien', '2005', 'Ray Collins', 'Serie de TV']",['Reparto'],Sin oscar
Erkan Can,1958,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Ken'ichi Nagira,1952,"['Godzilla 2000: Millennium', 'Hakuchû no onna gari', 'Yakuchiji', 'Sentou no otoko']",['Reparto'],Sin oscar
Thomas Acda,1967,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Laura Scozzi,No data,"[""Les enfants s'ennuyent le dimanche"", 'Monsieur Naphtali', 'La Chauve-Souris/Die Fledermaus', 'The Metropolitan Opera HD Live', '2008–2022 • 4 episodios']","['Equipos adicionales', 'Reparto', 'Dirección']",Sin oscar
Maurizio Crozza,1959,"['El planeta del tesoro', 'Peggio di così si muore', 'Tutti gli uomini del deficiente', 'Consigli per gli acquisti']","['Reparto', 'Equipos adicionales']",Sin Oscar
Demien McAdam,No data,"['Amongst Women', '1998 • 3 episodios', 'La memoria de los peces', 'The Ambassador', '1999 • 1 episodio']",['Reparto'],Sin oscar
Tomi Harju,No data,"['Kohtalon kirja', 'Ponterosa', 'Punainen baskeri', 'Sydänveri']","['Sonido', 'Reparto']",Sin oscar
Robert Huculak,No data,[''],"['Reparto', 'Guion', 'Producción']",Más en IMDbPro
Ace Espinosa,No data,[''],['Reparto'],Más en IMDbPro
Carolina Politi,No data,[''],['Reparto'],Más en IMDbPro
Brett Halsey,1933,[''],['Reparto'],Sin Oscar
Manoj Bajpayee,1969,[''],"['Reparto', 'Producción', 'Música']",Sin Oscar
Michael C. Williams,1973,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Ashoke Viswanathan,No data,"['Kichhhu Sanlap Kichhu Pralap', 'Andhakarer Shabdo', 'Sunya Theke Suru', 'Sesh Sanghat']","['Reparto', 'Dirección', 'Guion']",Sin oscar
Rachid Mansouri,No data,['Petits frères'],['Reparto'],Sin oscar
Victoria Dillard,1967,[''],['Reparto'],Sin oscar
Linda Alexander,No data,"['2000 MTV Video Music Awards', '2000', 'Equipos adicionales', 'Self']",['Equipos adicionales'],Sin oscar
Gemma Jones,1942,[''],"['Reparto', 'Banda sonora']",Ganó 1 premio BAFTA
Judi Jensen,No data,"['Arma letal 4', 'Pecados prohibidos', 'Dragon Fury', 'Ballistic']","['Diseño de vestuario', 'Vestuario', 'Reparto']",Sin oscar
Graciana Chironi,1921,"['Familia rodante', 'Carancho', 'Mundo grúa', 'El bonaerense']",['Reparto'],Sin Oscar
Eduardo Sobreiro,No data,['À Deriva'],['Reparto'],Sin oscar
Joanna Noyes,No data,"['Imaginaerum', 'Obsesión', 'Aflicción', 'Falsas apariencias']",['Reparto'],Más en IMDbPro
Justin Laboy,No data,"['Spring Forward', 'Respectfully Justin']",['Reparto'],Sin oscar
