Agis Emmanouil,No data,"['Grecheskie kanikuly', 'Me thea sto pelago', '2004 • 13 episodios', '2003', '2001']",['Reparto'],Sin oscar
Bill Bellamy,1965,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Chyna Ng,No data,['Miss Wonton'],"['Reparto', 'Maquillaje']",Sin oscar
Alan Stanford,1949,"['Michael Collins', 'Lassie', 'Waiting for Godot', '2001', '1983']","['Reparto', 'Dirección', 'Guion']",Sin oscar
Philip Zandén,1954,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Valérie Leboutte,No data,"[""L'été rouge"", '2002 • 4 episodios', '2011', 'Bénédicte Saint-André, dite BenBenBénédicte Saint-André', 'Lovely Rita']",['Reparto'],Sin oscar
Daniel Fanego,1955,[''],"['Reparto', 'Edición']",Sin Oscar
Rob Newman,1964,"['Spitting Image', '1990 • 2 episodios', 'Guion', 'Serie de TV', '6,8']","['Guion', 'Reparto', 'Producción']",Sin oscar
Joseph Ragusa,No data,"['The Last Summer', 'Retorno a la inocencia']",['Reparto'],Sin oscar
Jack Betts,1929,[''],['Reparto'],Sin Oscar
Chris Roy,No data,"['Zeroman', '2004–2005 • 12 episodios', 'Dirección', 'Dirección', 'Serie de TV']","['Dirección', 'Arte', 'Animación']",Sin Oscar
Rene Coman,No data,"['La armada de McHale', 'Dildo Heaven', 'Satan Was a Lady', 'Treme', '2011 • 1 episodio']","['Reparto', 'Composición', 'Banda sonora']",Sin oscar
Jack Mulcahy,abril,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Michelle Perry,No data,"['The Midnight Hour', 'Illicit Lovers']",['Reparto'],Sin oscar
Zami Ismail,2011,"['Wanita Bertudung Hitam', 'Roda-roda', '8,8', '7,4']",['Reparto'],Sin Oscar
José Pedro Carrión,1951,"['Medea 2', 'Estudio 1', '2006 • 2 episodios', 'Luis de Tremoille', 'Gálvez(as Jose Pedro Carrion)']","['Reparto', 'Banda sonora']",Sin oscar
Francisco Olmo,No data,"['Kenau', 'Dile a Laura que la quiero', 'El comisario', '2004 • 1 episodio', '1984']",['Reparto'],Sin oscar
Michael Falls,No data,"['Tim and Eric Awesome Show, Great Job!', '2009 • 1 episodio', '2001', '2010', '2006']",['Reparto'],Sin oscar
Peter Dougherty,No data,['Rain Man'],['Reparto'],Sin oscar
Jaclyn Jose,1964,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Abbas Rahimi,No data,"['Mantagheye bohrani', 'Mehmouniye Kami', 'Masaeb-e Shirin 2', 'Marham']","['Dirección de fotografía y cámara', 'Reparto', 'Cámara y electricidad']",Sin oscar
Kyoko Kanemoto,No data,['Ichiban utsukushî natsu'],['Reparto'],Sin oscar
Roxie Fuller,No data,"['Manic', 'The Road to Margaritaville', 'Corto', 'Corto']","['Reparto', 'Guion', 'Diseño de vestuario']",Sin oscar
Mel Winkler,1941,[''],['Reparto'],Sin oscar
Bastien Le Roy,No data,['Trois huit'],['Reparto'],Sin oscar
Maia Lorian,No data,[''],['Reparto'],Sin oscar
François Marthouret,1943,[''],"['Reparto', 'Dirección', 'Guion']",Sin oscar
Prithvi Zutshi,No data,"['Ghulam', 'Once Upon a Time in Mumbaai', 'Ishq Mein Marjawan', '2017 • 474 episodios', '2004']",['Reparto'],Sin oscar
Gabriel Moreno,No data,"['Sombras en una batalla', 'Entre las piernas', 'Hospital Central', '2002 • 1 episodio', ""Maria jovan's Doctor""]","['Reparto', 'Diseño de vestuario', 'Especialistas']",Sin oscar
Stacy Edwards,1965,[''],"['Reparto', 'Producción']",Sin Oscar
Kenn Whitaker,1963,"['Bulworth', 'Se busca', 'Condenados a fugarse', 'Atrapados por la violencia', '1993']","['Reparto', 'Banda sonora']",Sin oscar
Johnny Murphy,1943,[''],['Reparto'],Sin oscar
Barbora Seidlová,1981,[''],['Reparto'],Sin Oscar
Joey Kern,1976,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
William MacDonald,No data,[''],"['Reparto', 'Producción']",Sin oscar
Dougray Scott,1965,[''],"['Reparto', 'Producción']",Sin Oscar
Peppi Azzopardi,No data,"['Genesis', 'Malta Song for Europe']",['Reparto'],Sin oscar
Cody Dorkin,1985,[''],"['Sonido', 'Equipos adicionales', 'Reparto']",Sin oscar
Antonello Morroni,No data,"[""L'arrivo di Wang"", 'Teste rasate', 'Sottovento!', 'Vite strozzate']",['Reparto'],Sin oscar
Hildegard Schmahl,1940,"['Die Manns - Ein Jahrhundertroman', '2001 • 2 episodios', '2022', '2013', 'Dame Elina von VamaliaDame Elina von Vamalia (2019-2020)']",['Reparto'],Sin Oscar
Nico,2004,[''],['Reparto'],Sin Oscar
Emrah Elçiboga,1974,"['Amor y castigo', '2010 • 27 episodios', 'Reparto', 'Serie de TV', '7,5']",['Reparto'],Sin oscar
Marek Wiedman,No data,"['Uno para todas', 'Expediente X', '1997–1998 • 2 episodios', 'Taxi Driver', 'Doctor Puett']",['Reparto'],Sin oscar
Sean Landless,1986,"['Gabriel & Me', 'Danny and His Amazing Teeth', '2002']",['Reparto'],Sin oscar
Maximilian Hummler,No data,['Ich werde dich auf Händen tragen'],['Reparto'],Sin oscar
Richard Bakalyan,1931,[''],"['Reparto', 'Guion', 'Producción']",Sin oscar
Rosemary Vandebrouck,1982,"['The Kitchen Musical', '2011–2012 • 13 episodios', '2001', '2016', '2010']",['Reparto'],Sin Oscar
Moni Moshonov,1951,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Valérie Donzelli,1973,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Fernand Guiot,1932,[''],['Reparto'],Sin oscar
Ava Fabian,1962,[''],['Reparto'],Sin oscar
David Diaan,1959,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Meret Becker,1969,[''],"['Reparto', 'Composición', 'Banda sonora']",Sin Oscar
Francesco Salvi,1953,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Josef Bierbichler,1948,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Len Collin,No data,[''],"['Guion', 'Reparto', 'Dirección']",Sin Oscar
Sonja Savic,1961,"['Secerna vodica', 'Zivot je lep', 'Kruh in mleko', 'De fosa en fosa']",['Reparto'],Sin Oscar
Dale Watson,1962,"['Muérete, bonita', 'Escalofrío', 'Boyhood. Momentos de una vida', 'Bernie']","['Reparto', 'Composición', 'Música']",Sin oscar
Humberto Estrada,No data,"['La otra', '2002', 'Banda sonora(""Casi Te Olvido"")', '1997']","['Reparto', 'Música', 'Banda sonora']",Sin oscar
Greg Sandquist,No data,"['Hardball', 'The Art of Kissing', 'In a Bad Place', 'Perils of an Active Mind']","['Reparto', 'Guion']",Sin oscar
Debra McKenzie,No data,['One Night the Moon'],['Reparto'],Sin oscar
Peter Franzén,1971,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Amy Ting,No data,[''],['Reparto'],Sin oscar
Roger Souza,1942,"['El manantial de las colinas', 'Desaparecida', 'La venganza de Manon', 'Fanny']","['Reparto', 'Dirección', 'Guion']",Sin oscar
D.L. Hughley,1963,[''],"['Producción', 'Reparto', 'Guion']",Sin Oscar
Rashida Clendening,1973,"['En busca de la felicidad', 'League of Legends', '2009', '2001', 'Sharon(as Rashida M. Clendening)']","['Reparto', 'Producción', 'Equipos adicionales']",Sin oscar
Coryse Borg,No data,"['Helena de Troya', '2003 • 1 episodio', '2001', '2016', 'Sharon']","['Reparto', 'Guion y continuidad']",Sin oscar
Tony Mabesa,1935,[''],"['Reparto', 'Dirección']",Sin Oscar
Jean Guy Isiah,No data,['Mile Zero'],['Reparto'],Sin oscar
Alejandro Fiore,1969,"['Dromo', '2009 • 5 episodios', ""'Negro' Rodríguez"", 'Serie de TV', '5,6']","['Reparto', 'Guion', 'Producción']",Sin Oscar
Marc Gassot,1971,"['Hengittämättä & nauramatta', 'Pysäyttäkää Nyqvist', '2022 • 8 episodios', 'Carl Magnus Lindhof', 'Elias Simojoki']","['Reparto', 'Guion', 'Banda sonora']",Sin Oscar
Itschak Fintzi,1933,"['Prebroyavane na divite zaytzi', 'Zakasnjalo palnolunie', 'Shturetz v uhoto', 'Trinadeset kratki opusa za golyam ekran']","['Reparto', 'Dirección', 'Guion']",Sin Oscar
Matthew Biancaniello,1968,[''],"['Reparto', 'Guion', 'Producción']",Sin oscar
Daveigh Chase,1990,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Charles Pillai,2010,"['Una árida estación blanca', 'Un lugar muy lejano', 'Ernest Goes to Africa', '1997', '1996']",['Reparto'],Sin oscar
David Oyelowo,1976,[''],"['Reparto', 'Producción', 'Dirección']",Nominado para 2 premios Primetime Emmy
Spelman M. Beaubrun,No data,[''],['Reparto'],Sin oscar
Jay Michael Ferguson,No data,"['Sentencia de muerte', ""Sex Sells: The Making of 'Touché'"", 'Terror en el Lago Ness', 'My Dinner with Jimi']","['Reparto', 'Composición', 'Casting']",Sin oscar
Ursina Lardi,1970,[''],['Reparto'],Sin Oscar
Mu-yeong Lee,1962,"['Joint Security Area (JSA)', 'Sympathy for Mr. Vengeance', 'A bittersweet life', 'My Sassy Girl']","['Guion', 'Reparto', 'Dirección']",Sin oscar
Liche Ariza,No data,[''],"['Reparto', 'Dirección de fotografía y cámara', 'Producción']",Sin oscar
Mallaury Nataf,1972,"[""Al centro dell'area di rigore"", '2 papás y una mamá', 'Adieu Babylone', 'Jacques le fataliste']",['Reparto'],Sin oscar
Shamsul Ghau Ghau,No data,"['Lang Buana', 'Sara', 'Sifu & Tongga', '9 September']",['Reparto'],Sin oscar
Carolina Pelleritti,1971,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Rain Simmul,1965,[''],['Reparto'],Sin oscar
Alice Krige,No data,No data,No data,Sin oscar
Molly Price,1966,[''],"['Reparto', 'Banda sonora']",Sin oscar
Gerardo Romano,1946,"['El marginal', '2016–2022 • 30 episodios', 'Reparto', 'Ministro Castex', 'Leon']","['Reparto', 'Cámara y electricidad']",Sin Oscar
Jean-Michel Portal,1970,"['El pabellón de los oficiales', 'El hombre que amo', '1997', '1999', '2002']","['Reparto', 'Banda sonora']",Sin Oscar
Nobel Mahatsinjo,No data,['Makibefo'],['Reparto'],Sin oscar
Aleksandar Mikic,No data,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Lucas Montana,No data,['Te besaré mañana'],['Reparto'],Sin oscar
Françoise Verny,1928,"['La chambre des dames', '1984 • 7 episodios', '1977', '2001', '1971–1973 • 2 episodios']","['Guion', 'Producción', 'Equipos adicionales']",Sin oscar
Claire Forlani,1971,[''],"['Reparto', 'Producción']",Sin Oscar
Andrew Ford,No data,[''],"['Producción', 'Guion', 'Edición']",Nominado para 1 premio Primetime Emmy
Bruno Terra,No data,"['Frágil como el mundo', 'Peixe-Lua']",['Reparto'],Sin oscar
Isabelle Ling,1968,['Birds of Passage'],['Reparto'],Sin oscar
Debbie Allen,1950,[''],"['Producción', 'Reparto', 'Dirección']",Ganó 6 premios Primetime Emmy
Silvia Abascal,1979,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Rajendra Prasad,1956,[''],"['Reparto', 'Música', 'Producción']",Sin Oscar
Joaquin Phoenix,1974,[''],"['Reparto', 'Producción', 'Dirección']",Ganó 1 premio Óscar
Vasile Balan,No data,"['El último asalto', 'Childhood', 'Sweet Dreams', '2000', 'Reparto']","['Reparto', 'Arte', 'Producción']",Sin oscar
Marley Shelton,1974,[''],['Reparto'],Sin Oscar
Mirko Callaci,No data,"['Pájaros de papel', 'Los hombres de Paco', '2009 • 1 episodio', '2001']",['Reparto'],Sin oscar
Michael Dorn,1952,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Luis Dubó,1964,[''],"['Reparto', 'Dirección de casting']",Sin Oscar
Sherab Sangey,No data,['Samsara'],['Reparto'],Sin oscar
Michael Cullen,No data,"['La balada de Buster Scruggs', 'Cruce de caminos (The Place Beyond the Pines)', 'Iron Sky', 'Clockers (Camellos)']",['Reparto'],Sin Oscar
Ed Peed,No data,"['No mires arriba', 'La sonrisa de Mona Lisa', 'El retorno de las brujas 2', 'El escándalo Ted Kennedy']",['Reparto'],Sin oscar
Christian Sinniger,1947,"['Wasabi: El trato sucio de la mafia', 'Distrito 13: Ultimátum', 'El extraño', 'Mademoiselle']","['Reparto', 'Guion']",Sin oscar
Kit Flanagan,1949,[''],['Reparto'],Sin oscar
Loretta Devine,1949,[''],"['Reparto', 'Producción', 'Banda sonora']",Ganó 1 premio Primetime Emmy
Hanna Berthaut,No data,"['P.J.', '2003 • 1 episodio', '2001', '2004', 'Mathilde']",['Reparto'],Sin oscar
Jerry Mofokeng,No data,"['Tsotsi', 'El invitado', 'When We Were Black', '2006–2007 • 4 episodios', '2011']",['Reparto'],Sin Oscar
Kamini Khanna,No data,[''],"['Reparto', 'Banda sonora']",Sin oscar
Bill Paterson,1945,[''],"['Reparto', 'Guion']",Sin Oscar
Cassidy Rae,1976,[''],['Reparto'],Sin oscar
Ana Troha,No data,['Sladke sanje'],['Reparto'],Sin oscar
Eva Ionesco,1965,"['My Little Princess', 'El quimérico inquilino', 'Une jeunesse dorée', 'Cinéma 16', '1987 • 1 episodio']","['Reparto', 'Dirección', 'Guion']",Sin Oscar
Lili Taylor,1967,[''],"['Reparto', 'Guion', 'Producción']",Nominado para 3 premios Primetime Emmy
Noemí Serrantes,No data,"['Stress', '1990 • 21 episodios', 'Alta comedia', '1975 • 1 episodio', '2022']",['Reparto'],Sin oscar
Holt McCallany,septiembre,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Kay Tong Lim,No data,[''],['Reparto'],Sin Oscar
Un-taek Jeong,No data,"['Friend', 'Dusabu ilche', 'Tusabu ilche', 'Dulheoya sanda']",['Reparto'],Sin Oscar
Stefan Lindfors,No data,[''],"['Dirección', 'Guion', 'Reparto']",Sin oscar
Mushtaq Khan,1969,[''],"['Reparto', 'Sonido']",Sin Oscar
Lautaro Delgado,1978,[''],['Reparto'],Sin Oscar
Franco Trevisi,1945,"['Phenomena', 'The International: Dinero en la sombra', 'Tutta la musica del cuore', '2013 • 3 episodios', '1987']",['Reparto'],Sin oscar
Michael Denney,No data,[''],"['Reparto', 'Dirección', 'Guion']",Sin oscar
Krystof Hádek,1982,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Jack Kyle,1968,[''],"['Reparto', 'Producción']",Sin oscar
Hisham Ahmad Tajuddin,2022,"['Interlud', '8,8', '8,9', '7,0']",['Reparto'],Sin Oscar
Veikko Sinisalo,1926,"['El soldato desconocido', 'Täällä Pohjantähden alla', 'Montserrat, taipumaton', 'Naimapuuhat']","['Reparto', 'Guion']",Sin Oscar
Othon Bastos,1933,[''],"['Reparto', 'Sonido']",Sin Oscar
Michel Lagueyrie,No data,"['Planeta libre', 'Conversaciones con mi jardinero', 'Por fin viuda', ""L'amour à l'ombre""]","['Reparto', 'Guion']",Sin oscar
Dmitry Chepovetsky,1970,[''],['Reparto'],Sin Oscar
Sushmita Sen,1975,[''],['Reparto'],Sin Oscar
Jonathan Wade-Drahos,1967,"['Trim', 'American Dreams', '2003 • 1 episodio', '2001', 'Lt. Gregg Pallini(as Jonathan Wade Drahos)']",['Reparto'],Sin oscar
Billy Franks,No data,"['Track 16', 'The Killing of Bobby Greene', 'Daybreak', 'The Altruist']","['Composición', 'Reparto', 'Guion']",Sin Oscar
Asghar Heidari,No data,"['Shab-e bist o nohom', 'Zir-e noor-e maah', 'Maman Mahshid', 'Tatilat-e Pirzan']","['Reparto', 'Producción']",Sin oscar
Robert Lussier,1934,[''],['Reparto'],Sin oscar
Young-chan Kim,No data,"['The Boondocks', '2010 • 5 episodios', 'Dirección', 'Animación(as Youngchan Kim, DR Movie)', 'Serie de TV']","['Animación', 'Dirección', 'Arte']",Sin oscar
Hugues Frenette,1973,[''],['Reparto'],Sin oscar
Nathaniel Marston,1975,[''],"['Reparto', 'Producción']",Sin Oscar
Matthew Del Negro,1972,[''],"['Reparto', 'Producción', 'Dirección']",Sin oscar
Vince Vouyer,No data,['Fornacis'],['Reparto'],Sin oscar
Ato Essandoh,1972,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin oscar
Masanori Sera,1955,"['Jittemai', 'Dr. Akagi', 'Gokudô no onna-tachi', 'Yattâman', '2008']","['Reparto', 'Composición', 'Banda sonora']",Sin Oscar
Saurabh Shukla,1963,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Maurizio Nichetti,1948,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Nicholas Farrell,1955,[''],['Reparto'],Sin oscar
Wolf Muser,1950,[''],['Reparto'],Sin oscar
Hijiri Kojima,1976,"['Atsumono', 'Monday', 'Shinkuronishiti', 'Naito heddo']",['Reparto'],Sin Oscar
Paulina Gálvez,septiembre,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Kate Ashfield,1972,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Jamie Sinsz,No data,"['Still Life', 'Makebelieve', 'Fantasmas de Hamilton Street']","['Reparto', 'Sonido', 'Equipos adicionales']",Sin oscar
Hernan Del Riego,No data,[''],['Reparto'],Sin Oscar
Andrew McCarthy,1962,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Angela Lindvall,enero,[''],['Reparto'],Sin oscar
Ricardo Darín,1957,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Armin Mueller-Stahl,1930,[''],"['Reparto', 'Dirección', 'Guion']",Nominado para 1 premio Óscar
Oscar A. Colon,No data,"['Declaradme culpable', 'El aprendiz de brujo', 'Che, el argentino', 'El color del crimen']",['Reparto'],Sin oscar
Asunción Balaguer,1925,[''],['Reparto'],Sin Oscar
Aleksey Panin,1977,[''],['Reparto'],Sin Oscar
Alec Phoenix,1964,"['Firestorm Rising', 'Ley y orden', '1997 • 1 episodio', 'Male Editor']",['Reparto'],Sin oscar
Ilona Béres,1942,"['Kalaf és Turandot története', 'A hódítás iskolája, avagy Don Juan bünhödése', 'Az elsöszülött', 'Földi kacaj']",['Reparto'],Sin oscar
Ben Affleck,1972,[''],"['Producción', 'Reparto', 'Guion']",Ganó 2 premios Óscar
M.S. Narayana,1951,[''],"['Reparto', 'Dirección', 'Música']",Sin Oscar
Evgeniy Kosyrev,1982,"['Cosmoball', 'Igor Grom contra el Doctor Peste', 'Marsh-brosok', 'Zhmurki']",['Reparto'],Sin oscar
Thomas Trabacchi,1965,[''],['Reparto'],Sin Oscar
Russell Sams,mayo,[''],"['Reparto', 'Dirección', 'Equipos adicionales']",Sin oscar
Jorge Marrale,1947,[''],['Reparto'],Sin Oscar
Julien Boisselier,1970,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Charles Walker,1945,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Carolyn Dunn,1961,[''],"['Reparto', 'Banda sonora']",Sin oscar
Royce Herron,1948,"['Power Rangers Turbo', '1997 • 3 episodios', 'Ms. Appleby', 'Serie de TV', '7,2']",['Reparto'],Sin oscar
Yvette Marie Geyen,No data,['Women in Film'],['Reparto'],Sin oscar
Kata Varga,1954,"['Lutra', 'Jób lázadása', 'Filmregény - Három növér', 'Psevdonim: Lukach']",['Reparto'],Sin oscar
Valerio Mastandrea,1972,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Rosette,1959,[''],"['Reparto', 'Guion', 'Dirección']",Sin oscar
Troy Garity,1973,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin Oscar
Radim Fiala,1971,[''],['Reparto'],Sin oscar
Angela Gots,1978,[''],"['Reparto', 'Producción']",Sin Oscar
Julia Stiles,1981,[''],"['Reparto', 'Producción', 'Dirección']",Nominado para 1 premio Primetime Emmy
Ulrich Thomsen,1963,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Ziyi Zhang,1979,[''],"['Reparto', 'Producción', 'Dirección']",Nominado a 3 premios BAFTA
Mike Weinberg,1993,[''],['Reparto'],Sin oscar
Stanislav Ovdijenko,No data,['Paszport'],['Reparto'],Sin oscar
Kathryn Pallakoff,No data,['After the Flood'],['Reparto'],Sin oscar
Takashi Yoshida,No data,"['Pokémon: La película - Mewtwo vs. Mew', 'Pokémon 2: El poder de uno', 'Kagaku ninja tai Gatchaman', '1994–1995 • 3 episodios', 'Música']","['Música', 'Producción', 'Sonido']",Sin oscar
Yi Ding,No data,[''],['Reparto'],Sin Oscar
Claude Baignières,No data,"['La nuit du risque', 'Elogio del amor', 'Love Letters', '2008']","['Guion', 'Reparto']",Sin oscar
Bruce Altman,1955,[''],['Reparto'],Sin oscar
Nathan Davis,1917,[''],['Reparto'],Sin oscar
Kazuki Kitamura,1969,[''],['Reparto'],Sin Oscar
Charles Cowan Jr.,No data,"[""Monster's Ball""]",['Reparto'],Sin oscar
Alex Dimitriades,1973,[''],['Reparto'],Sin Oscar
Tiit Sukk,1974,"['ENSV: Eesti Nõukogude Sotsialistlik Vabariik', '2010–2012 • 31 episodios', '2012', '2006', '2008']","['Reparto', 'Dirección']",Sin Oscar
Ezra Buzzington,diciembre,[''],"['Reparto', 'Producción', 'Dirección']",Sin oscar
Derk Cheetwood,1973,[''],['Reparto'],Sin oscar
Dale Harper,No data,['Maybelline Prince'],['Transporte'],Sin oscar
Samahani Kejeri,No data,['Maangamizi: The Ancient One'],['Reparto'],Sin oscar
Romany Malco,1968,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Shunsuke Kabeya,No data,['Ichiban utsukushî natsu'],['Reparto'],Sin oscar
Teresa Budzisz-Krzyzanowska,1942,[''],['Reparto'],Sin Oscar
Vera Beren,No data,"['Gypsy 83', 'The Candy Flip', 'Frogs for Snakes (Actores asesinos)', 'Alienígenas mutantes']","['Reparto', 'Sonido', 'Composición']",Sin oscar
Micah May,1973,[''],"['Equipos adicionales', 'Reparto', 'Dirección de la segunda unidad o asistencia a dirección']",Sin oscar
Irene Oclarit,No data,['Birds of Passage'],['Reparto'],Sin oscar
Mitra Hajjar,1977,[''],"['Reparto', 'Producción']",Sin Oscar
Levent Kökbudak,No data,['Aci Gönül'],['Reparto'],Sin oscar
Heidi France,No data,['Secret Needs'],['Reparto'],Sin oscar
J.C. MacKenzie,1970,[''],"['Reparto', 'Guion']",Sin Oscar
Vikram Gokhale,1940,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Larry Neumann Jr.,1959,[''],['Reparto'],Sin oscar
Ulf Friberg,1962,[''],"['Reparto', 'Dirección', 'Guion']",Sin oscar
Wayne Crawford,1947,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Janina Matekonyte,No data,"['Resistencia', 'Amazonas y gladiadores', 'Tadas Blinda', '1972', '2023']",['Reparto'],Sin oscar
