0,1,2,3,4
Terry Clinton,No data,"['Pericles by Shakespeare on the Road', '5,4']","['Reparto', 'Composición']",Sin oscar
Ludwig Manukian,1977,[''],"['Reparto', 'Guion', 'Dirección']",Sin oscar
Lakshmi Rai,1989,[''],['Reparto'],Sin Oscar
Jessica Garza,2000,[''],['Reparto'],Sin oscar
Alex Higgins,1949,[''],['Banda sonora'],Sin oscar
Doris Roberts,1925,[''],"['Reparto', 'Dirección', 'Equipos adicionales']",Ganó 5 premios Primetime Emmy
Ben Rovner,No data,[''],"['Reparto', 'Guion', 'Producción']",Sin oscar
Patsha Bay,No data,[''],['Reparto'],Sin Oscar
Ron Bunney,No data,"['Suicide Is Easy', '5,9']","['Reparto', 'Dirección', 'Guion']",Sin Oscar
Valerie Perrine,1943,[''],['Reparto'],Nominado para 1 premio Óscar
Kate Siegel,1982,[''],"['Reparto', 'Guion', 'Maquillaje']",Sin Oscar
Rosalie Miller,No data,[''],"['Reparto', 'Producción', 'Dirección de la segunda unidad o asistencia a dirección']",Sin Oscar
Patricia Carlota,No data,['Sobre Mariposas e Borboletas'],['Reparto'],Sin oscar
Madeline Tuckfield,No data,"['Jane and Emma', 'A Promise of the Heart', '7,8', '6,5']","['Producción', 'Reparto', 'Dirección de producción']",Sin oscar
Will Brisbin,No data,[''],['Reparto'],Sin oscar
Lorraine Bracco,1954,[''],"['Reparto', 'Producción', 'Dirección']",Nominado para 1 premio Óscar
Kacey Clarke,1988,[''],"['Reparto', 'Guion', 'Producción']",Sin oscar
James Remar,1953,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Hannah Gomez,No data,['Almost Sorta Maybe'],['Reparto'],Sin oscar
Nataraj,No data,"['Gurudev Hoysala', 'Ibbani Tabbida Ileyali', '2021', '2022']",['Reparto'],Sin oscar
Sean McNabb,No data,[''],"['Reparto', 'Especialistas', 'Producción']",Sin Oscar
Harish Raj,No data,"['Pretha the Unexplained', '2009', 'Sri Sathyanarayana']","['Reparto', 'Dirección', 'Guion']",Sin Oscar
Ana Paula Mota,1966,"['Histórias de Alice', 'Everybody Loves Jeanne', 'Um Rio Chamado Tempo, uma Casa Chamada Terra', 'Triângulo Jota', '2006 • 1 episodio']","['Reparto', 'Equipos adicionales']",Sin oscar
Marco Torriani,No data,[''],"['Reparto', 'Producción']",Sin oscar
Joe Swiatek,No data,['Morality'],"['Reparto', 'Producción']",Sin oscar
Kamna Ranawat,No data,"['John Jani Janardhan', 'Selfie Raja', 'Sapnon Ke Bhanwar Mein', 'Bigg Boss Kannada', '2016 • 1 episodio']",['Reparto'],Sin oscar
Vijay Surya,No data,"['Viduthalai Part 2', 'Young Pandi', 'Super', 'Reparto']",['Reparto'],Sin oscar
Sophy Romvari,No data,"['American Mary', 'Pumpkin Movie', '2017', 'Dirección', 'Corto']","['Dirección', 'Reparto', 'Guion']",Sin Oscar
Emily Osment,1992,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Kelly Brannigan,1982,[''],['Reparto'],Sin oscar
Hasim P. Kasim,No data,['Women of the Weeping River'],['Reparto'],Sin oscar
Pat Healy,septiembre,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Augusto Polo,No data,"['The Body Beautiful', 'Butterscotch: Over Berlin', '1997', 'Tim', 'Vídeo']",['Reparto'],Sin oscar
Meghana Subbiah,No data,['Brahma Vishnu Maheshwara'],['Reparto'],Sin oscar
Adam,1966,[''],"['Reparto', 'Producción', 'Guion']",Nominado para 5 premios Primetime Emmy
Allen Ault,No data,"['La Gran Muralla', 'El caballero oscuro: La leyenda renace', 'Atrapado en un pirado', 'Elizabethtown']","['Arte', 'Diseño de vestuario', 'Dirección de producción']",Sin oscar
Marcia DeRousse,1953,[''],['Reparto'],Sin oscar
Christopher Facey,No data,['Friendship Love and Loyalty'],['Reparto'],Sin oscar
Angus Macfadyen,1963,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Strahinja Bojovic,1977,"['Ljubav i drugi zlocini', 'Prvi servis', '2016–2021 • 10 episodios', '2009', '2004']",['Reparto'],Sin oscar
Zuhra Solieva,No data,"['Hayotim orzusi', 'Nomus', '5,8', '6,5']",['Reparto'],Sin oscar
Sara Murphy,No data,[''],['Producción'],Nominado para 1 premio Óscar
Brian Burnett,1981,"['The Grind', 'L.A. Noire', '2011', 'Benji Kass', 'Serie de TV']",['Reparto'],Sin oscar
Jannik Schümann,1992,[''],"['Reparto', 'Producción']",Sin Oscar
Andrey Da!,1975,"['Dikiy', '2009 • 1 episodio', '2011', 'CIA Agent', 'Security Official']","['Reparto', 'Dirección de casting']",Sin oscar
Danielle Camastra,No data,[''],"['Reparto', 'Producción', 'Sonido']",Sin oscar
Josh Hopkins,1970,[''],"['Reparto', 'Dirección', 'Banda sonora']",Sin Oscar
Ale Flores,No data,"['Alone: The Only Thing to Fear Is Yourself', 'Creep', 'Corto', 'Corto']","['Reparto', 'Producción']",Sin oscar
Elena Sofia Ricci,1962,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Mark Frost,1968,[''],['Reparto'],Sin oscar
Rachida Chbani,No data,"['Firmin', 'Tabula Rasa', '2017 • 1 episodio', '2016', '2001']","['Reparto', 'Dirección']",Sin oscar
Alun Armstrong,1946,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Thanh Thuy,No data,"['Había una vez', '2000–2010 • 19 episodios', ""Bao Nam's mother"", 'Serie de TV', 'Reparto']","['Reparto', 'Banda sonora']",Sin oscar
Sean Patrick Flanery,1965,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Keanu Blye,No data,"['The Suicide Letter Project (Letters)', 'Producción', '2022']","['Producción', 'Reparto', 'Guion']",Sin oscar
Mackenzie Astin,1973,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Cassandra Sechler,No data,[''],"['Reparto', 'Maquillaje', 'Dirección']",Sin oscar
Kalevi Haapoja,1932,"['Los duros', 'Kulkurin taivas', '1998', 'Antti IsotaloIsontalon Antti', 'Tauno']","['Reparto', 'Dirección']",Sin Oscar
Alex Kruz,No data,[''],"['Dirección', 'Guion', 'Reparto']",Sin Oscar
Aviv Rubinstien,1985,"['The Anchorite', 'Alam: Kingdom of Plants', 'Corto', 'Corto']","['Edición', 'Dirección', 'Guion']",Sin oscar
Hannah Rae,1997,[''],['Reparto'],Sin oscar
Raju .G.S.,No data,['Dharm Adhikari'],['Diseño de producción'],Sin oscar
Sergey Bystritskiy,1963,[''],"['Reparto', 'Dirección']",Sin oscar
Hill Harper,1966,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Stanislawa Celinska,1947,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Priyanka,1982,[''],"['Reparto', 'Producción', 'Música']",Sin Oscar
Suzanna Hamilton,1960,[''],"['Reparto', 'Banda sonora']",Sin oscar
Emma Connell,No data,"['The Familiar Fingers of Culture', 'Henry and Anne: The Lovers Who Changed History', '2014 • 2 episodios', 'Stewardess', 'Jane']",['Reparto'],Sin Oscar
Padma Vaasanthi,No data,"['Belli', 'Shishya', '8,3', '7,8']",['Reparto'],Sin oscar
Christopher Walken,1943,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Ganó 1 premio Óscar
Safi Quadri,No data,"['Mallesham', 'Ek Aasmaan Kai Dishaain', 'Best of Luck', 'Dany']","['Reparto', 'Guion']",Sin oscar
James Russo,1953,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Reuben Johnson,No data,"['Prisoners Wives', '2012 • 6 episodios', '2011', 'Pikeman William Stout', 'Ashley']","['Reparto', 'Dirección', 'Guion']",Sin oscar
Sri Rekha,No data,"['Mandyada Hudugaru', '6,2']",['Reparto'],Sin oscar
Ajay Neenasam,No data,"['No Entry', '8,8']",['Reparto'],Sin oscar
Fay Masterson,1974,[''],['Reparto'],Sin oscar
Brooke Burgstahler,No data,[''],"['Reparto', 'Producción', 'Guion']",Sin oscar
Lisa Livesay,No data,[''],['Reparto'],Sin Oscar
Leann Slaby,julio,[''],['Reparto'],Sin oscar
Martin Kove,1947,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Holly Allen,No data,"['Big Brother', '2019 • 40 episodios', 'Self - Miss Wyoming USA', 'Serie de TV']",No data,Sin oscar
William Charles Mitchell,No data,"['Los pingüinos del Sr. Poper', 'Syriana', 'Ley y orden', '2000–2005 • 3 episodios', '2006']",['Reparto'],Sin oscar
Michael Varrati,1982,[''],"['Guion', 'Producción', 'Dirección']",Sin Oscar
Pavani Reddy,1988,"['Thunivu', 'Dream', 'Neelakkuyil', 'Login']",['Reparto'],Sin oscar
Georges St-Pierre,1981,[''],"['Reparto', 'Producción']",Sin oscar
Lara Decaro,No data,[''],['Reparto'],Sin oscar
Anders Ekedahl,1981,"['Vägen', 'Corto', 'Dirección(attached)', '2010']","['Reparto', 'Dirección', 'Guion']",Sin oscar
Laurence O'Fuarain,No data,[''],['Reparto'],Sin oscar
Rita Ramnani,No data,[''],['Reparto'],Sin oscar
Ronnie Marmo,No data,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Tissa Abeysekera,1937,"['Welikathara', 'Maha Gedara', '8,3', 'Dirección(as Tissa Abeysekara)']","['Guion', 'Reparto', 'Dirección']",Sin oscar
Akshay Bhagat,No data,"['Jagga Jasoos', 'Gumraah', 'The Bhai', 'Genius']",['Reparto'],Sin oscar
Somu G.B.S.,No data,['Dakshayagna'],['Reparto'],Sin oscar
Patrick Wilson,1973,[''],"['Reparto', 'Producción', 'Dirección']",Nominado para 1 premio Primetime Emmy
Elisabeth Röhm,1973,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Adam Södergren,1993,['Vägen'],['Reparto'],Sin oscar
Robbie Walsh,No data,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Jijoy Rajagopalan,No data,[''],"['Reparto', 'Casting', 'Música']",Sin Oscar
Taja V. Simpson,1978,[''],"['Reparto', 'Dirección', 'Producción']",Sin oscar
Shriya Pilgaonkar,1989,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Darren Dupree Washington,No data,[''],"['Reparto', 'Producción', 'Guion']",Sin oscar
Sean Poolman,No data,[''],"['Reparto', 'Producción', 'Casting']",Sin oscar
Ana de Armas,1988,[''],"['Reparto', 'Producción']",Nominado para 1 premio Óscar
Laura Luke,No data,[''],"['Reparto', 'Producción', 'Guion']",Sin oscar
Clive Francis,1946,[''],"['Reparto', 'Arte', 'Efectos visuales']",Sin Oscar
Douglas Gibson,No data,"['The Buddy House', 'Poison', 'Among Wolves', 'Midnight Mass']","['Reparto', 'Producción', 'Dirección']",Sin oscar
Mary Apick,1954,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Miguel Lunardi,1961,"['Turistas', 'Páginas da Vida', '2006 • 25 episodios', '2016', '2004']","['Reparto', 'Producción']",Sin oscar
Julia Denton,No data,[''],"['Reparto', 'Guion', 'Cámara y electricidad']",Sin Oscar
Nse Ikpe-Etim,No data,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Mohammad Yusop A. Hajiraini,No data,['Women of the Weeping River'],['Reparto'],Sin oscar
Roja Matelja Mugabirwe,No data,"['N.S.I.W.E', 'Producción', '2017']","['Guion', 'Producción', 'Dirección']",Sin oscar
Edna Chichi Njoku Frenchwood,No data,"['Angel and the Mailman', 'Vídeo', 'Guion']","['Producción', 'Dirección', 'Guion']",Sin oscar
Anna Brennecke,No data,['The Cold Winter'],['Reparto'],Sin oscar
Stuart Manning,1979,[''],['Reparto'],Sin Oscar
Stevo Chang,No data,"['Fields of Mudan', '2004', '2016', '2020', '2020']","['Animación', 'Dirección', 'Guion']",Sin Oscar
Dominic Luongo,No data,[''],"['Reparto', 'Producción', 'Guion']",Sin oscar
Ljupka Dzundeva,1934,"['Mirno leto', 'Makedonska krvava svadba', 'Volsebnoto samarce', '1975 • 9 episodios', '1952']",['Reparto'],Sin Oscar
Phil Lewis,1957,"['Le llaman Bodhi', 'Dos duros sobre ruedas', 'Cheque en blanco', 'Todo por mi chica']","['Reparto', 'Composición', 'Banda sonora']",Sin oscar
Malynda Hale,No data,[''],"['Reparto', 'Producción', 'Dirección']",Sin oscar
Costa Ronin,1979,[''],"['Reparto', 'Dirección de fotografía y cámara', 'Producción']",Sin Oscar
J. Smith-Cameron,1957,[''],"['Reparto', 'Banda sonora']",Nominado para 2 premios Primetime Emmy
Jack Farthing,1985,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Nancy Carroll,1974,[''],"['Reparto', 'Banda sonora']",Sin oscar
Amy Ryan,1968,[''],"['Reparto', 'Producción', 'Banda sonora']",Nominado para 1 premio Óscar
Nadim Accari,No data,[''],"['Reparto', 'Equipos adicionales']",Sin Oscar
Karina Bonnefil,junio,[''],['Reparto'],Sin oscar
Bronson Pinchot,1959,[''],"['Reparto', 'Banda sonora']",Nominado para 1 premio Primetime Emmy
Michelle Coverley,No data,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Hans Chilberg,No data,"['Lion Suit Dreamscape', 'Corto']","['Dirección', 'Reparto', 'Guion']",Sin oscar
N. Damodar Shetty,No data,['Suli'],"['Guion', 'Reparto', 'Música']",Sin oscar
Kristin Griffith,1953,[''],['Reparto'],Sin oscar
Kate A. McGrath,No data,[''],"['Producción', 'Reparto', 'Guion']",Sin Oscar
Helena Jakovljevic,No data,"['Ime: Dobrica, prezime: nepoznato', 'Fluffy', '2016']",['Reparto'],Sin oscar
Akshay Mhatre,No data,[''],['Reparto'],Sin oscar
James Melville,No data,[''],['Reparto'],Sin oscar
Gerard Butler,1969,[''],"['Reparto', 'Producción', 'Cámara y electricidad']",Sin Oscar
Mustili,No data,"['Ates', ""Carol's Christmas"", 'Janaan', 'Cinayet Süsü']",['Reparto'],Sin oscar
Sudarshan,No data,"['Sadha Nannu Nadipe', 'Mangaata', 'Reparto']",['Reparto'],Sin oscar
Anrez Putra Adelio,No data,[''],['Reparto'],Sin oscar
Edson Jean,No data,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Taiyu Gao,No data,"['A Round Trip to Love', 'Dou Luo Da Lu', '2021 • 36 episodios', '2014', '2016']",['Reparto'],Sin oscar
Adam P. Cray,No data,"['Safe Distance', 'From the Window', 'Cuentos de Halloween', 'The Visitor from Planet Omicron']","['Reparto', 'Producción', 'Edición']",Sin oscar
Geraldine Ejiogu,No data,"['Ritual of Vengeance', 'Mrs. Moris', '2013']",['Reparto'],Sin oscar
Adalberto Ayala,No data,['The Children of Hip Hop'],['Reparto'],Sin oscar
Joe Grifasi,1944,[''],['Reparto'],Sin Oscar
Michael Halliday,No data,[''],['Reparto'],Sin oscar
Sivia Azizah,No data,"['Reflection', 'Nanti kita cerita tentang hari ini', 'Heart Beat', '7,7']","['Reparto', 'Banda sonora']",Sin Oscar
Gerain Arias,No data,"['Illume: The Movie', 'Corto', 'El Músico', '2018']",['Reparto'],Sin oscar
Terry Stone,1971,[''],"['Producción', 'Reparto', 'Dirección de casting']",Sin Oscar
Katie Cross,No data,[''],['Reparto'],Sin Oscar
Aman Grewal,No data,"['Romeo Ranjha', 'Thale Bachkolli Powder Hakkolli', '7,2']",['Reparto'],Sin oscar
Charlton Barton,No data,"['Angelics: Ascension - Promo', 'A.R.C. Angel: Kalina', 'The Holy Man', 'She']","['Reparto', 'Especialistas', 'Dirección de la segunda unidad o asistencia a dirección']",Sin oscar
Hee Ching Paw,1947,"['Fearless - Sin miedo', 'Mong bat liu', 'Tin shui wai dik yat yu ye', 'Chu bao']",['Reparto'],Sin Oscar
Camila Mota,No data,"['O caso Dora', '7,0', 'Serie de TV', 'Corto']",['Reparto'],Sin oscar
Kevin Kilner,1958,[''],['Reparto'],Sin oscar
Adam Green,1975,[''],"['Dirección', 'Guion', 'Reparto']",Sin Oscar
Marquis Wood,No data,"['Jilted Women Retell Classic Love Stories', 'We Were Kids', 'Fourth Man Out', 'Opening Night']","['Reparto', 'Música', 'Sonido']",Sin Oscar
Frank Mottek,No data,"['The Cloverfield Paradox', 'Bird Box: A ciegas', 'Calle Cloverfield 10', 'Dos buenos tipos']","['Reparto', 'Equipos adicionales']",Sin oscar
Narges Mohammadi,No data,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Adil Hussain,1963,[''],"['Reparto', 'Producción']",Sin Oscar
Hiroyuki Tezuka,No data,"['Kinbaku: Tsuki no Shô', '5,1']",['Reparto'],Sin oscar
Adrian Sevilla Cortes,No data,"['Fiebre Salsera', '2014']",['Reparto'],Sin oscar
Bruce Zuraw,No data,['Special Blood'],No data,Sin oscar
Gabriel Olds,1972,[''],['Reparto'],Sin Oscar
Jim O'Heir,1962,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Omar Knight,No data,"['Falling Awake', 'The Children of Hip Hop', '4,5', 'Corto']",['Reparto'],Sin oscar
Ella Rae Peck,1990,[''],['Reparto'],Sin Oscar
Sam Sako,No data,"['Mad Max: Furia en la carretera', 'Superdetective en Hollywood II', 'Iron Man', 'La amenaza invisible. Stealth']","['Equipos adicionales', 'Reparto', 'Dirección de fotografía y cámara']",Sin oscar
Derek Michalak,No data,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin oscar
Leo Melamed,No data,"['Nova', '2010 • 1 episodio', 'Self', 'Self', 'Self']",No data,Sin oscar
Charlotte Barnes,No data,"['Jurassic World: El reino caído', 'Venganza bajo cero', 'El pasajero', 'El sacrificio de un ciervo sagrado']",['Edición'],Sin oscar
Thomas Blankenship,No data,"['The Division', '2011–2014 • 4 episodios', '2016', '2009', '2020']","['Reparto', 'Arte', 'Producción']",Sin Oscar
Gabriel Basso,1994,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Irina Abraham,No data,"['Robot de compañia', 'Blindspot', '2018 • 1 episodio', '2016', '2021']","['Reparto', 'Edición', 'Guion']",Sin Oscar
Milan Maric,1990,[''],['Reparto'],Sin Oscar
Iona Fraser,No data,['Boy'],['Reparto'],Sin oscar
Mark De Villiers,No data,['Midnight Montage'],['Composición'],Sin oscar
Shubha Punja,No data,"['Siganduru Chowdeshwari Mahime', 'Reparto']",['Reparto'],Sin oscar
Ramesh Ranga Shetty,No data,['Haaro Hakki'],['Reparto'],Sin oscar
Jovan Adepo,1988,[''],"['Reparto', 'Banda sonora']",Nominado para 1 premio Primetime Emmy
Flor Alfano,No data,"['Volviendo a Casa', 'Producción', '2015']","['Reparto', 'Producción', 'Cámara y electricidad']",Sin oscar
Andrea Wenzl,No data,"['Die Vaterlosen', 'Grenzgänger', 'LenaLove', 'Happyland']",['Reparto'],Sin Oscar
Christopher Backus,1981,[''],['Reparto'],Sin Oscar
Yutaka Takeuchi,No data,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin oscar
Sathvika Appaiah,No data,"['2323 the Beginning', 'Sarvasvam', '6,8', '3,0']",['Reparto'],Sin oscar
Sahajak Boonthanakit,No data,[''],"['Reparto', 'Producción']",Sin Oscar
John Mark Fitzgerald,No data,"['Suicide Is Easy', '5,9']",['Reparto'],Sin oscar
Thich Nhát Hanh,1926,[''],['Reparto'],Sin oscar
Angela Sant'Albano,No data,[''],"['Reparto', 'Producción', 'Guion']",Sin oscar
Joe Calzaghe,1972,[''],['Reparto'],Sin oscar
Chris Carlisle,No data,[''],"['Reparto', 'Casting', 'Guion']",Sin Oscar
Anna Friel,1976,[''],"['Reparto', 'Banda sonora']",Nominado a 1 premio BAFTA
Kelsey Gillis,No data,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Robinson Devor,No data,"['Police Beat', 'The Woman Chaser', 'Zoo', ""You Can't Win""]","['Dirección', 'Producción', 'Guion']",Sin Oscar
Christoffer Aigevi,No data,[''],['Reparto'],Sin oscar
Viola Davis,1965,[''],"['Reparto', 'Producción', 'Banda sonora']",Ganó 1 premio Óscar
Mark Donnell,No data,[''],"['Guion', 'Reparto', 'Producción']",Sin Oscar
Manou Kersting,1962,[''],"['Reparto', 'Dirección']",Sin Oscar
Christopher Calvano,No data,"['The Mermaid', 'Dolly Deadly', 'The End Is Near', 'Wurms']","['Sonido', 'Reparto', 'Cámara y electricidad']",Sin oscar
Aaji Babu Khan,No data,['Ballari Darbar'],['Reparto'],Sin oscar
Raikhan Aitkozhanova,No data,"['Dolina mesti', '5,2', '7,0', '6,3']",['Reparto'],Sin oscar
Ruth Hayes,No data,[''],"['Reparto', 'Guion', 'Equipos adicionales']",Sin oscar
Zahn McClarnon,1966,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin Oscar
Patrick Dorval,1963,"['Martyrs', 'Welcome to Montréal', 'Reparto', 'Cameraman de Mac']",['Reparto'],Sin oscar
Keith Allington,No data,['Umbrella'],['Reparto'],Sin oscar
Kishore Kumar G.,1974,[''],"['Reparto', 'Producción']",Sin Oscar
Hitarth Dave,No data,"['Dil Chemistry', 'Reparto']",['Reparto'],Sin oscar
Uzo Aduba,1981,[''],"['Reparto', 'Producción', 'Banda sonora']",Ganó 3 premios Primetime Emmy
Reegus Flenory,No data,[''],"['Reparto', 'Producción', 'Dirección']",Sin oscar
Brian,1946,[''],"['Reparto', 'Producción', 'Dirección']",Ganó 1 premio Primetime Emmy
Jaswant Daman,No data,[''],['Reparto'],Sin oscar
I.B. Made Oka Sugawa,No data,"['Jingga dan Senja', '2021 • 8 episodios', '2018', '2016', '2019']",['Reparto'],Sin oscar
Casey Nelson,noviembre,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Tyler Hoechlin,1987,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Salvador Benavides,No data,[''],"['Reparto', 'Dirección de arte']",Sin oscar
Baby Shreya,No data,"['School Master', 'Shh Eccharike', 'Varsha', '2016']",['Reparto'],Sin oscar
Daniel Evans,1973,[''],"['Reparto', 'Banda sonora']",Sin oscar
Felix Roco,1989,[''],"['Reparto', 'Guion']",Sin Oscar
Frances McDormand,1957,[''],"['Reparto', 'Producción', 'Banda sonora']",Ganó 4 premios Óscar
Kevin L. Fogelqvist,1995,['Vägen'],"['Reparto', 'Sonido']",Sin oscar
Jack McGee,1949,[''],['Reparto'],Sin Oscar
Christiana Cheon,No data,['For Love: A Filmtrack to the Album by Jansport J'],['Reparto'],Sin oscar
Wendy Vanden Heuvel,1959,[''],"['Reparto', 'Producción']",Sin oscar
Ava Levy,No data,['Martha Marcy May Marlene'],['Reparto'],Sin oscar
Cole Canzano,No data,[''],['Reparto'],Sin oscar
Enrique Acosta,1870,"['Don Q, hijo del Zorro', 'Todo un hombre', 'Un mensaje a García', 'El cantante de Napoles']",['Reparto'],Sin oscar
Everett Anderson,No data,"['Coming to Africa', ""Moma's Spirit"", 'Hongo', 'The Stix', '2018–2019 • 7 episodios']","['Reparto', 'Cámara y electricidad', 'Producción']",Sin oscar
Vishweshwara Guthala Gowda,No data,['Kempammana Court Case'],['Reparto'],Sin oscar
Jennifer Ehle,1969,[''],['Reparto'],Ganó 1 premio BAFTA
Leonardo Daniel,1954,[''],"['Reparto', 'Dirección']",Sin oscar
Molly Tarlov,No data,[''],['Reparto'],Sin oscar
Reed Birney,1954,[''],"['Reparto', 'Producción']",Sin Oscar
Edwin S. Nichols III,No data,"['Shilo', 'Jerico, el infinito vuelo de los dias']","['Reparto', 'Producción', 'Especialistas']",Sin oscar
Marina Kuklina,1986,"['Moya babusya Fani Kaplan', 'Taras. Povernennya', 'Pes', '2016 • 1 episodio', '2018']",['Reparto'],Sin Oscar
Ardina Rasti,No data,"['22 Menit', 'Dreams', 'Reparto', 'Ubuh']","['Reparto', 'Banda sonora']",Sin oscar
Deneen Melody,junio,[''],"['Reparto', 'Sonido', 'Producción']",Sin Oscar
Kaddi Vishwa,No data,"['Gulama', 'Birugaali', 'Charminar', 'Auto Raja']",['Reparto'],Sin oscar
Burn Gorman,1974,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Chris Henry Coffey,1971,[''],['Reparto'],Sin oscar
Nathan Hamer,No data,[''],"['Reparto', 'Edición', 'Dirección']",Sin oscar
Denise Gossett,No data,[''],"['Reparto', 'Producción']",Sin Oscar
Saida Rametova,No data,"['Arslon izidan', '5,0', 'Reparto', '2006']","['Reparto', 'Producción', 'Guion']",Sin oscar
Kathy Butler Sandvoss,No data,[''],"['Reparto', 'Arte']",Sin oscar
Brendan Fehr,1977,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Sean Gunn,1974,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Heinrich Baumgartner,No data,"['Endzeit', 'Extinction: The G.M.O. Chronicles', 'Valossn', 'Mimirsbrunnr']",['Reparto'],Sin oscar
Eileen Vorbach,No data,"[""Callie's Solo"", ""Callie's Solo: Pilot Episode - The Guitar Amp"", 'Love Meet Hope', 'Helden the Helpful']","['Reparto', 'Dirección', 'Producción']",Sin oscar
Maria Storm-Gran,No data,['Astronauter og filmstjerner'],['Reparto'],Sin oscar
Zach Radford,No data,"['Faces and Mirrors', 'Miniserie de TV', '9,4', 'Flush']",['Reparto'],Sin oscar
Renée Zellweger,1969,[''],"['Reparto', 'Producción', 'Guion']",Ganó 2 premios Óscar
Austin Michael Coleman,No data,[''],"['Reparto', 'Especialistas']",Sin Oscar
Nadja Stübiger,No data,"['Fliegende Ratten', '5,4', '5,3', '7,0']","['Reparto', 'Guion']",Sin oscar
Áurea Baptista,No data,"['À Sombra', 'A Bênção', '2020 • 6 episodios', '2016', '2018–2019 • 7 episodios']",['Reparto'],Sin Oscar
Klaus Tissler,No data,"['Verbotene Liebe', '1995 • 9 episodios', 'Staatsanwalt', 'Publisher', 'General Cooper']","['Reparto', 'Guion y continuidad', 'Guion']",Sin oscar
Beatrice Gatebuke,No data,"['Of Sentimental Value', 'Corto']",['Reparto'],Sin oscar
Giles Alderson,1977,[''],"['Dirección', 'Producción', 'Guion']",Sin Oscar
Robert Pattinson,1986,[''],"['Reparto', 'Guion', 'Música']",Sin Oscar
Dylan Curless,No data,['Morality'],['Reparto'],Sin oscar
Johnny Simmons,1986,[''],['Reparto'],Sin Oscar
Sewell Whitney,No data,[''],['Reparto'],Sin oscar
Khaldoun Aldhalie,No data,"['A Portrait Asunder', 'Corto', 'Corto', 'Corto']","['Dirección', 'Guion', 'Reparto']",Sin oscar
Tabla Nani,No data,"['Kaanchaana', 'RC Brothers', '90', 'Reparto']","['Reparto', 'Guion']",Sin oscar
Berkeley Clayborne,No data,[''],['Reparto'],Sin oscar
Natascha McElhone,1969,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Lauren Sowa,febrero,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Yahyah Jaziri,No data,"['Khoussouf', 'Wake Up', '2017']",['Reparto'],Sin oscar
Jimmy DeTalente,No data,[''],"['Reparto', 'Equipos adicionales', 'Banda sonora']",Sin Oscar
Hemant Sharma,No data,"['Saheb Biwi Aur Gangster', 'Daulataganj: Unsuccessful Love Story', '2022']","['Reparto', 'Dirección de la segunda unidad o asistencia a dirección']",Sin oscar
Wang Liang,1987,"['Chao Ji Da Ying Xiong', '2015 • 25 episodios', 'Mi Jie (2017)', 'Serie de TV', '1,6']",['Reparto'],Sin oscar
Margot Bancilhon,No data,[''],['Reparto'],Sin Oscar
Eric Walker,1970,"['La aventura de los ewoks', '1984', '1987', 'Mace', 'Dwayne Kotswinkle']","['Reparto', 'Producción', 'Dirección']",Sin oscar
Wangdol Tso,No data,"['Meido', 'Wind', 'Bai mao niu', 'Reparto(as Zhuocuo Wang)']",['Reparto'],Sin Oscar
Eddy Rimada,No data,"['The Children of Hip Hop', '7,9', 'A Thousand Junkies', 'Muñeca']","['Reparto', 'Equipos adicionales']",Sin Oscar
