0,1,2,3,4,5,6,7,8,9,10
tt10351180,Bad Boy,Movie,Drama,2023,4.0,Rajkumar Santoshi,"['tt10351180', 'Namashi Chakraborthy', 'Amrin Qureshi', 'Darshan Jariwala', 'Johny Lever', 'Saswata Chatterjee', 'Rajesh Sharma', 'Madhu Anand Chandhock', 'Rajpal Naurang Yadav', 'Nandini Chatterjee', 'Kurush Deboo']","['Sanjeev', 'Ranjit Kapoor']",A light comedy about a good-for-nothing boy who falls in love with a studious girl from a conservative family. Thus the funny conflict and situations that pop up.,122
tt10425998,The Place in Between,Movie,Drama,2023,7.0,Laura Perez,"['tt10425998', 'Sarafina King', 'David Flannigan', 'Gary Teague', 'June Griffin Garcia', 'Lisa Dell', 'Adoria K Lewis', 'Nicholas Andrew Rice', 'Paeka Campos', 'Felix Alonzo', 'Nikole Davis']","['Valerie Michelson', 'Laura Perez']","Stoic and uptight L.A. lawyer, Cassie, is forced to return to Texas and meet her estranged and angsty teen daughter, Lyra when Lyra's father dies unexpectedly. Their personalities collide the moment they meet, especially since Cassie has not seen her daughter since birth. Their union is further strained when they are tasked to fulfill Lyra's father's last wish to have... Leer todo",NO DATA
tt10545296,The Hunger Games: The Ballad of Songbirds and Snakes,Movie,Drama,2023,11.0,Francis Lawrence,"['tt10545296', 'Rachel Zegler', 'Tom Blyth', 'Viola Davis', 'Dexter Sol Ansell', 'Rosa Gotzler', 'Clemens Schick', 'Fionnula Flanagan', 'Hunter Schafer', 'Ashley Liao', 'Athena Strates']","['Michael Lesslie', 'Michael Arndt', 'Suzanne Collins']",Coriolanus Snow ejerce de mentor y desarrolla sentimientos hacia la tributo femenina del Distrito 12 durante los X Juegos del Hambre.,157
tt10548482,Raw Power,Movie,Drama,2023,5.0,Michael R. Farinelli,"['tt10548482', 'Diezel Ramos', 'Troy Escoda', 'Anthony Ferro', 'Kelly Alejandra Cantoral', 'Christopher Winter', 'Gregory Chater', 'Billy Hartmann', 'Tony Taylor', 'Joshua Shepherd', 'Jessica Raven Gillison']","['Diezel Ramos', 'Troy Escoda', 'Anthony Ferro']","Five time world power lifting champion Diezel ""Da Destroyer"" Rodriguez is harassed out of retirement by an upcoming, vicious, ruthless underdog known as Skylor ""The Crucifier"" Jackson to obtain the recognition of world's greatest power lifter. Disputed by Diezel's manager, trainer, doctor, ex-wife and daughter regarding Diezel's serious health issues, Diezel still dec... Leer todo",NO DATA
tt10767052,Next Goal Wins,Movie,Drama,2023,11.0,Taika Waititi,"['tt10767052', 'Michael Fassbender', 'Oscar Kightley', 'Kaimana', 'David Fane', 'Rachel House', 'Beulah Koale', 'Taika Waititi', 'Will Arnett', 'Elisabeth Moss', 'Uli Latukefu']","['Taika Waititi', 'Iain Morris']","The story of the infamously terrible American Samoa soccer team, known for a brutal 2001 FIFA match they lost 31-0.",103
tt10849046,Cloud by Night,Movie,Drama,2023,10.0,NO DATA,['tt10849046'],[],NO DATA,NO DATA
tt10929648,Minamoto Monogatari,Movie,Drama,2023,4.0,NO DATA,['tt10929648'],[],NO DATA,NO DATA
tt10965102,Mujeres Silenciosas,Movie,Drama,2023,10.0,Sergio Tovar Velarde,"['tt10965102', 'Elisa Vicedo']",['Orlando Manrique'],,NO DATA
tt1099209,Silent Life: The Story of the Lady in Black,Movie,Drama,2023,2.0,Vladislav Alex Kozlov,"['tt1099209', 'Sherilyn Fenn', 'Isabella Rossellini', 'Franco Nero', 'Jack Osbourne', 'Terry Moore', 'Monte Markham', 'Chad Doreck', 'Paul Rodriguez', 'Paris Dylan', 'Ellie Patrikios']","['Natalia Dar', 'Ksenia Jarova', 'Vladislav Alex Kozlov']","The mysterious Lady in Black claiming to be the last love of the first screen sex symbol Rudolph Valentino, dies in her Hollywood apartment. The only contact the detective finds is the business card of the young filmmaker Paul Harts. While answering the investigator's questions, Paul brings us half a year earlier to the Hollywood Forever cemetery when he first met Lad... Leer todo",96
tt11100698,The Silent Prayer,Movie,Drama,2023,4.0,Nick Westerlund,['tt11100698'],['Nick Westerlund'],,NO DATA
tt11143850,Amadeo,Movie,Drama,2023,1.0,Vicente Alves do Ó,"['tt11143850', 'Rafael Morais', 'Ana Lopes', 'Raquel Rocha Vieira', 'José Pimentão', 'Lúcia Moniz', 'Ana Vilela da Costa', 'Manuela Couto', 'Eunice Muñoz', 'Rogério Samora', 'Ricardo Barbosa']",['Vicente Alves do Ó'],Biopic of the famous portuguese artist Amadeo de Souza Cardoso.,98
