tt0118141,What Is It?,Movie,Drama,2005,1.0,NO DATA,"['tt0118141', 'Michael Blevis', 'Carlos Richardson', 'Lisa Fusco', 'Steven C. Stewart', 'Crispin Glover', 'John Insinna', 'Kelly Swiderski', 'Robin Adams', 'Adam Parfrey', 'Rikky Wittman']",[],"What Is It? is a bewildering, unnerving, surreal, blackly comic film from the visionary mind of Crispin Glover that tells the inner and outer struggles of a young man facing villains and demons on multiple planes.",Formato min incorrecto
tt0121164,Corpse Bride,Movie,Drama,2005,11.0,NO DATA,"['tt0121164', 'Johnny Depp', 'Helena Bonham Carter', 'Emily Watson', 'Tracey Ullman', 'Paul Whitehouse', 'Joanna Lumley', 'Albert Finney', 'Richard E. Grant', 'Christopher Lee', 'Michael Gough']",[],"Cuando un tímido novio practica sus votos matrimoniales ante la presencia inadvertida de una joven fallecida, esta se levanta de la tumba asumiendo que la ha tomado por esposa.",NO DATA
tt0146272,Shooting Vegetarians,Movie,Drama,2005,2.0,NO DATA,"['tt0146272', 'Reiko Aylesworth', 'Arielle Barone', 'Robert Blacker', 'Élodie Bouchez', 'Oscar A. Colon', 'Didi Conn', 'Jim Czarnecki', 'Guillermo Diaz', 'Joseph DiGennaro', 'Neil Driscoll Jr.']",[],"Neil, a punk rock vegetarian, is being forced to go into the family butcher business. He decides to save the world instead.",Formato min incorrecto
tt0160706,The Prodigy,Movie,Drama,2005,4.0,NO DATA,"['tt0160706', 'Holt Boggs', 'Glen Vorhis', 'Matt Beckham', 'Diana Lee Inosanto', 'Mirelly Taylor', 'Lawrence Varnado', 'Marc Hébert', 'Marc Jeffreys', 'Jay Moses', 'Tery Corkran']",[],"""The Prodigy"" tells the story of small-time enforcer Truman Fisher's vicious conflict with a sadistic assassin who has chosen the unwilling Truman to be his successor. The assassin, who goes by the alias Rains and whose exploits have become the source of legend among Truman's underworld colleagues, drives Truman, through the pressure of constant violence and grief, to... Leer todo",NO DATA
tt0195551,Berlin Nights,Movie,Drama,2005,,NO DATA,"['tt0195551', 'Milton Welsh', 'Dirk Borchardt', 'Marc Buanga', 'Nicole Weißbrodt', 'Matthias Friedrich', 'Timo Semik', 'Jean Beauvoir', 'Anabelle Lachatte', 'Natascha Paulick', 'Konrad Haller']",[],One night in Berlin approaching the year 2000 - a portrayal of the city's youth experiencing the excesses of the Berlin nightlife.,45
tt0196155,Thousands of Miles,Movie,Drama,2005,1.0,NO DATA,"['tt0196155', 'Derek Lebrero', 'David Jacob Blais', 'Marvin Hoenselaar', 'Bradford Eckhart', 'Misty Kueneman', 'Roger Shaide', 'Lisa Tower', 'Jo-Anne Carle', 'Antonio Chávez', 'Charles Cloghesy']",[],"At the end of his first love, Pace leaves on a road trip with his buddy and discovers that not even Thousands of Miles can clear his conscience.",NO DATA
tt0195565,Death-Defying Acts,Movie,Drama,2005,5.0,NO DATA,"['tt0195565', 'Debbie Rochon', 'Russell LaDue', 'Robert Neill', 'Robert Nicotra', 'Antonia Goddess', 'Christopher Mako', 'Christine Fuchs', 'Shana Betz', 'Jerry Turchin', 'David Zhonzinsky']",[],Four narratives all dealing with infidelity. The husband who discovers his late wife had led a double-life; the cheating husband who can't bear the thought of his own wife's affair; an old man who dreams of the married woman who got away.,NO DATA
tt0204322,Firecracker,Movie,Drama,2005,10.0,NO DATA,"['tt0204322', 'Karen Black', 'Mike Patton', 'Susan Traylor', 'Kathleen Wilhoite', 'Jak Kendall', 'Brooke Balderson', 'Paul Sizemore', 'Jane Wiedlin', 'George McArthur', 'Cathy Berry']",[],"A young boy who lives in a dysfunctional home went to the carnival and met a singer. Shortly after, a murder took place. The town's sheriff is seeking answers. The singer is trying to escape her environment so is the boy. But both has to face their own horror.",NO DATA
tt0219171,Ripley Under Ground,Movie,Drama,2007,10.0,NO DATA,"['tt0219171', 'Barry Pepper', 'Jacinda Barrett', 'Ian Hart', 'Claire Forlani', 'Alan Cumming', 'Tom Wilkinson', 'François Marthouret', 'Douglas Henshall', 'Willem Dafoe', 'Peter Serafinowicz']",[],Professional swindler hides the death of a famous artist in order to earn money by selling pictures on his own behalf.,101
tt0234084,Last Mountain,Movie,Drama,2005,,NO DATA,"['tt0234084', 'Soon-Tek Oh', 'Lorina Zapata', 'Daniel Riordan', 'Hilary Hesse', 'Angela Nicholas', 'Joseph Aguilar', 'Domingo Vara', 'Deanne Bray', 'Stephan Marlowe Robert', 'Jackie Torres']",[],"A homeless dying veteran, trying to find a Unicorn he believes lives in the mountains above Los Angeles, convinces a Latina immigrant to join his quest, provoking a tragic-comic chase as they are followed by the Border Patrol and her Lowrider cousins.",97
