0,1,2,3,4,5,6,7,8,9,10
tt3045004,"County Fair, Texas",Movie,Drama,2015,8.0,NO DATA,['tt3045004'],[],A documentary that explores a year in the lives of four kids from rural Texas as they raise animals to show at a local county fair.,83
tt3043252,Parched,Movie,Drama,2016,6.0,NO DATA,"['tt3043252', 'Tannishtha Chatterjee', 'Radhika Apte', 'Surveen Chawla', 'Lehar Khan', 'Riddhi Sen', 'Chandan Anand', 'Mahesh Balraj', 'Sumeet Vyas', 'Nancy Nisa Beso', 'Dadhey Pandey']",[],"En las áridas tierras de Rajashthan, cuatro mujeres navegan dificultades personales y culturales.",NO DATA
tt3038052,Malá z rybárny,Movie,Drama,2015,5.0,NO DATA,"['tt3038052', 'Oldrich Kaiser', 'Anezka Kubátová', 'Petr Forman', 'Ivana Chýlková', 'Barbora Hrzánová', 'Jan Novotný', 'Nina Divísková', 'Veronika Zilková', 'Radek Holub', 'Vladimír Javorský']",[],"Everyone's familiar with Hans Christian Andersen's The Little Mermaid, the story of a love capable of forgiving even the greatest betrayal. In Jan Balej's film - a work filled with wonderful animation, expressive puppet designs and an imaginative, shifting score from French composer Chapelier Fou - the fairy-tale romance is replaced with a bleak portrayal of life in a... Leer todo",72
tt3044584,Greater Things,Movie,Drama,2016,1.0,NO DATA,"['tt3044584', 'Kaori Momoi', 'Toshinori Kondo', 'Marius Zaromskis', 'Nezam Ardalan', 'Ken Maeda', 'Kumud Pant', 'Jozef Aoki', 'Shaun Lucas', 'Winson Ting']",[],Four disparate characters each attempt to escape their own existence as citizens of nowhere.,NO DATA
tt3054250,Through the Never,Movie,Drama,2015,5.0,NO DATA,"['tt3054250', 'Isabel Blaney', 'Maddie Blaney', 'Madeline Buls', 'Gavin Lambert Clarke', 'Hayden James Clarke', 'Liam Patrick Clarke', 'Myles Aidan Clarke', 'Dianna Conley', 'Tom Fetzko', 'Richard Hackel']",[],"After receiving word that Alan has been wounded in war, Avery must find in herself the strength to hold together the family who has accepted her, while combating the rising trepidation of her love never returning home.",NO DATA
tt3054798,Hyeomnyeo: Kar-ui gi-eok,Movie,Drama,2015,8.0,NO DATA,"['tt3054798', 'Lee Byung-hun', 'Lee Jun-ho', 'Kim Go-eun', 'Jeon Do-yeon', 'Su-an Kim', 'Soo-bin Bae', 'Kim Tae-woo', 'Lee Kyung-young', 'Yoo-Bin Sung', 'Kim Won-jin']",[],"While in medieval Korea, a young girl sets out to revenge the betrayal and the death of her mother. But therefore she must face one of the most powerful men and warriors of the Goryo Dynasty.",Formato min incorrecto
tt3054840,Raven's Touch,Movie,Drama,2015,8.0,NO DATA,"['tt3054840', 'Dreya Weber', 'Thunderbird Dinwiddie', 'David Hayward', 'Victoria Park', ""Chris O'Neal"", 'Nadège August', 'Kathe Mazur', 'Mike McAleer', 'Isla Weber']",[],"A lesbian love story about loss, nature, and healing.",Formato min incorrecto
tt3059026,L'Innommable,Movie,Drama,2015,4.0,NO DATA,"['tt3059026', 'Sophie Archelas', 'David Brulhart', 'Cyprien Corminboeuf', 'Gael Kyriakidis', 'Michel Schmidt', 'Julien Schmutz']",[],"The day of his 33rd birthday, a man is told he is about to be a father. Upon hearing this news, he leaves. A journey then begins and, through improbable encounters and situations, he will learn about his surroundings and about himself.",98
tt3058736,Tiger Lily,Movie,Drama,2015,12.0,NO DATA,"['tt3058736', 'Jeremiah Bennett', 'Livingston Bridgers', 'Anne Cook', 'Kayla Denson', 'Todd Denson', 'Samantha Duncan', 'Julianne Epsy', 'Aaron Glockle', 'Aaron Glöckle', 'Kayla Jeffries']",[],"Emily is a young woman fighting breast cancer, but it's the questionable friendship with wealthy businessman and fellow cancer patient, Charles, that proves to be her biggest battle.",98
tt3059816,The Wannabe,Movie,Drama,2015,12.0,NO DATA,"['tt3059816', 'Vincenzo Amato', 'Patricia Arquette', 'Nicholas Belleas', 'Jay Bulger', 'John Buscemi', 'Stan Carp', 'Lawrence Cioppa', 'Dario Cipani', 'Christine Cornell', 'Adriana DeMeo']",[],"Thomas is obsessed with mob culture and sets out to fix the 1992 trial of mob-boss John Gotti. He believes if the plan is executed, it will put him at the center of all that he idolizes. He wants to fit in and get attention.",98
tt3060650,The Hotel Dieu,Movie,Drama,2015,5.0,NO DATA,"['tt3060650', 'Andrew Rotilio', 'Lisa Kovack', 'Charlie Hamilton', 'Madryn McCabe', 'Gillian Wetherald', 'Luka Vujic', 'Brian Simpson', 'Jeanne Souter', 'Bob Douglas', 'Barsin Aghajan']",[],A teenager's reality is challenged after losing his sight in a near fatal experience.,Formato min incorrecto
tt3059880,The Tree Widow,Movie,Drama,2015,12.0,NO DATA,"['tt3059880', 'Jeremy Anderson', 'Maurice Antonio', 'Sarah Avery', 'Rodney Billings', 'Tanji Billings', 'Trenell Blanks', 'Jayvon Bowens', 'Inez Briggman Cokley', 'Jamal Burgess', 'Corey Champagne']",[],"The Bible talks about older women teaching younger women....so how about an older widow trully devoted to God and struggling to resist lonliness,and mourning,and wanting to live life,and be of use after a successful marriage... How about an older woman to who takes women into her home during the recession,and discovers the brokenness that the women have...brokenness... Leer todo",NO DATA
tt3059612,Mancs,Movie,Drama,2015,1.0,NO DATA,"['tt3059612', 'Zsolt Trill', 'Tamás Keresztes', 'Orsolya Holecsko', 'Oszkár Nyári', 'Erzsi Pásztor', 'László Szacsvay', 'József Szarvas', 'András Ábel']",[],A dog who saved lifes all around the world.,92
tt3064730,"Lori Sheedy, F*** You",Movie,Drama,2015,,NO DATA,"['tt3064730', 'Rachel Alig', 'Luke Jones', 'Alexia Dox', 'Courtney Lin', 'Danny Hansen', 'Hailee Lipscomb', 'William F. Bryant', 'Sam Ingraffia', 'Kate Spare', 'Katina Forte']",[],"Humiliated on national television by her tyrannical ex-boyfriend, sex addict and master of vices Lori Sheedy endures a week of viral infamy and ridicule before confronting her long time ex-lover.",90
tt3062212,N.O.I.R.,Movie,Drama,2015,4.0,NO DATA,"['tt3062212', 'Salim Kechiouche', 'Julie Djiezion', 'Jade-Mariuka Robitaille', 'Kémy St-Éloi', 'Éphraïm Ndombasi', 'Christopher L. Massena', 'Clauter Alexandre', 'Christopher Charles', 'Syntiche Nsona Nkiesa', 'Benz Antoine']",[],"Kadhafi, Algerian rapper 26 years, ex-member of a street gang and the father of a young boy out of prison and wants to settle down. Will it happen? Fleur, young Haitian mother of 17, who lives a conflictual relationship with his mother and abusive and passionate with the father of her daughter. She dreams of becoming a nurse. Suzie, a white dancer 20 years old who fal... Leer todo",110
tt3064000,Verskietende Ster,Movie,Drama,2016,4.0,NO DATA,"['tt3064000', 'Angelique Pretorius', 'Hannes van Wyk', 'Hanli Rolfes', 'Jurgen Hellberg', 'Deànré Reiners', 'Hykie Berg', 'Jana Strydom', 'Jakkie Groenewald', 'Dirk Vermeulen']",[],"The story of musical prodigy Phillip Schuman, who has the weight of the real world threatening to shadow the light of his genius.",92
tt3061100,Ballet of Blood,Movie,Drama,2016,3.0,NO DATA,"['tt3061100', 'Sydney Ray', 'Mindy Robinson', 'Jesse Aaron', 'Dallas Chandler', 'Dawna Lee Heising', 'Christopher Arias', 'Julia Faye West', 'Robert Evans', 'Jacqueline Marie Alberto', 'Kimberly Cohen']",[],Dos bailarinas planean un espantoso ataque contra la escuela de ballet que las maltrató.,92
