0,1,2,3,4,5,6,7,8,9,10
tt0011216,La fête espagnole,Movie,Drama,2019,1.0,NO DATA,"['tt0011216', 'Ève Francis', 'Gabriel Gabrio', 'Jean Toulout', 'Gaston Modot', 'Anna Gay', 'Robert Delsol']",[],NO DATA,NO DATA
tt0083060,Sha Ou,Movie,Drama,2019,4.0,NO DATA,"['tt0083060', 'Shanshan Chang', 'Bichuan Guo', 'Yunhui Jiang', 'Ping Li', 'Jun Lu']",[],NO DATA,NO DATA
tt0116991,Mariette in Ecstasy,Movie,Drama,2019,11.0,NO DATA,"['tt0116991', ""Geraldine O'Rawe"", 'Eva Marie Saint', 'Alex Appel', 'Nancy Beatty', 'Rutger Hauer', 'John Mahoney', 'Mary McDonnell', 'Cara Pifko', 'Leigh Taylor-Young', 'Megan Banning']",[],NO DATA,101
tt0339917,Wo men fu fu zhi jian,Movie,Drama,2019,4.0,NO DATA,"['tt0339917', 'Tianliu Jiang', 'Guiling Wang', 'Ming Wen', 'Yinyan Wu', 'Dan Zhao']",[],NO DATA,NO DATA
tt0385887,Motherless Brooklyn,Movie,Drama,2019,12.0,Edward Norton,"['tt0385887', 'Edward Norton', 'Gugu Mbatha-Raw', 'Alec Baldwin', 'Willem Dafoe', 'Bruce Willis', 'Ethan Suplee', 'Cherry Jones', 'Bobby Cannavale', 'Dallas Roberts', 'Josh Pais']","['Edward Norton', 'Jonathan Lethem']","En el Nueva York de los años 50, un solitario detective privado afectado por el síndrome de Tourette se aventura a resolver el asesinato de su mentor y único amigo.",144
tt0441881,Danger Close: The Battle of Long Tan,Movie,Drama,2019,8.0,Kriv Stenders,"['tt0441881', 'Travis Fimmel', 'Toby Blome', 'Alexander England', 'Aaron Glenane', 'Uli Latukefu', 'Richard Te Are', 'Luke Bracey', 'Sean McCarthy', 'Mojean Aria', 'Ryan Hance']","['Stuart Beattie', 'James Nicholas', 'Karel Segers']","En agosto de 1966, en una plantación de caucho vietnamita llamada Long Tan, 108 soldados jóvenes y en su mayoría sin experiencia que vienen de Australia y Nueva Zelanda luchan por sus vidas contra 2500 soldados del Viet Cong.",118
tt0783640,The Last Full Measure,Movie,Drama,2020,7.0,Todd Robinson,"['tt0783640', 'Sebastian Stan', 'Alison Sudol', 'Asher Miles Fallica', 'LisaGay Hamilton', 'Bradley Whitford', 'William Hurt', 'Linus Roache', 'Jeremy Irvine', ""Eoin O'Brien"", 'Christopher Plummer']",['Todd Robinson'],"34 años tras su muerte, el piloto William H. ""Pits"" Pitsenbarger es galardonado con el mayor honor militar por sus acciones en el campo de batalla.",116
tt0800325,The Dirt,Movie,Drama,2019,3.0,Jeff Tremaine,"['tt0800325', 'Douglas Booth', 'Iwan Rheon', 'Colson Baker', 'Daniel Webber', 'Erin Ownbey', 'Aaron Jay Rome', 'Alyssa Marie Stilwell', 'Brittany Furlan', 'Trace Masters', 'Matthew Underwood']","['Rich Wilkes', 'Amanda Adelson', 'Tommy Lee']",La historia de cómo Mötley Crüe llegó a ser uno de los grupos de rock'n roll más conocidos de la historia.,107
tt0810836,Dirt Music,Movie,Drama,2020,10.0,Gregor Jordan,"['tt0810836', 'Kelly Macdonald', 'Garrett Hedlund', 'Badger', 'Jacob Clayton', 'Kohen Mills', 'David Wenham', 'Andy King', 'Fern Nicholson', 'Aaron Pedersen', 'George Mason']","['Jack Thorne', 'Tim Winton']",The stunning landscape of Western Australia is the backdrop for an impassioned tale of love and grief in Gregor Jordan's adaptation of the acclaimed novel by Tim Winton.,NO DATA
tt0858419,Bolden,Movie,Drama,2019,5.0,Dan Pritzker,"['tt0858419', 'Gary Carr', 'Erik LaRay Harvey', 'Ian McShane', 'Michael Rooker', 'Yaya DaCosta', 'Reno Wilson', ""Robert Ri'chard"", 'Karimah Westbrook', 'JoNell Kennedy', 'Kearia Schroeder']","['Dan Pritzker', 'David Rothschild']","A mythical account of the life of Buddy Bolden, the first Cornet King of New Orleans.",108
tt10001116,Mistero di un Impiegato,Movie,Drama,2019,2.0,NO DATA,"['tt10001116', 'Lucia Batassa', 'Fabio del Greco', 'Chiara Pavoni', 'Roberto Pensa']",[],NO DATA,NO DATA
tt10003792,Adalat,Movie,Drama,2019,3.0,NO DATA,"['tt10003792', 'Bhupindder Bhoopii', 'Sushma Karki']",[],NO DATA,NO DATA
tt10006156,Krishnam,Movie,Drama,2019,3.0,NO DATA,"['tt10006156', 'Akshay Krishnan', 'Vjay Kumar', 'Ashwaria Ullas', 'Adam Lazarus']",[],NO DATA,NO DATA
tt10003990,Child of Wisdom,Movie,Drama,2019,,Valeri Lilov,"['tt10003990', 'Debora Zhecheva', 'Gabriela Nakova']",['Valeri Lilov'],"In a small apartment room, a lone mentally ill mother tries to fight her own demons while her little daughter, never seen outside world, attempts to communicate and help her out.",NO DATA
tt10006270,Jagtsæson,Movie,Drama,2019,10.0,NO DATA,"['tt10006270', 'Mille Dinesen', 'Lærke Winther', 'Stephania Potalivo', 'Lars Ranthe', 'Martin Bo Lindsten', 'Rasmus Botoft', 'Bertil Smith', 'Jon Lange', 'Tommy Kenter', 'Asger Reher']",[],NO DATA,92
tt10002654,Pattabhiraman,Movie,Drama,2019,8.0,Kannan Thamarakkulam,"['tt10002654', 'Jayaram', 'Sheelu Abraham', 'Jose Adhya', 'Ali', 'Aleena Allu', 'Ambadi', 'Athul', 'Baiju', 'Anil Bhaskar', 'Dharmajan Bolgatty']",['Dinesh Pallath'],It is the story of a warrior against food adulteration and challenges he faces because of that.,NO DATA
tt10004074,Ali the Blind Boxer,Movie,Drama,2019,10.0,Bijoy Banerjee,"['tt10004074', 'Shabir Sheikh']",['Shabir Sheikh'],"Ali wants to be a boxer, only he is blind. In the eyes of the sighted his ambitions are impossible. But Ali is not concerned about their opinions or approval, his dream is all that matters.",NO DATA
tt10004574,Paradise,Movie,Drama,2019,4.0,Rodney Jackson,"['tt10004574', 'Tavares M. Wilson', 'Tai Anderson', 'Travis Cure', 'Alyvia Bush', 'Joshua L. Eady', 'Tyrone Tisdale', 'Jerry Irwin', 'Erica Sutherland', 'Luther Thompson Jr.', 'Jesse Miller']",['Tavares M. Wilson'],Jacob and Mia Patterson had a seemingly perfect life until one decision has them questioning everything that's happened between them.,NO DATA
tt10006276,He's My Daddy Too,Movie,Drama,2019,11.0,NO DATA,"['tt10006276', 'Marki Henderson', 'Whitney Dandridge', 'Takeila Jeter', 'Aleyce Eccles', 'Nasha Shandri', 'Tristina Ali', 'Kimberlee Eccles', 'Alvin Eccles', 'Bobby Shepard', 'Caili Eccles']",[],NO DATA,NO DATA
tt10005864,Barof 2019,Movie,Drama,2019,2.0,NO DATA,"['tt10005864', 'Priya Dutta', 'Shataf Figar', 'Indrani Haldar', 'Saikat Mitra', 'Swatilekha Sengupta']",[],NO DATA,NO DATA
tt10005378,"In Their Own Words, Billy the Kid & The Lincoln County War",Movie,Drama,2019,12.0,NO DATA,"['tt10005378', 'Daniel Cruz', 'Kelly Kidd', 'Sheila Eden', 'Carla Garcia', 'Hailey Josselyn Roy', 'Jim Hollmann', 'Tim Potts', 'Kiko Sanchez', 'Scot Scurlock', 'David Mcknight']",[],NO DATA,NO DATA
tt10007268,Mesto!,Movie,Drama,2020,4.0,NO DATA,"['tt10007268', 'Aleksey Filimonov', 'Yana Guryanova', 'Aleksandr Kuznetsov', 'Mikhail Kremer', 'Andrey Koreshkov', 'Ivan Vasilevsky', 'Yevgeni Berezin', 'Oleg Rebrov', 'Maksim Munkhoyev', 'Sergey Kuanshaliyev']",[],NO DATA,NO DATA
tt10010368,The Australian Dream,Movie,Drama,2019,8.0,Daniel Gordon,"['tt10010368', 'Adam Goodes', 'Stan Grant', 'Nova Peris', 'Gilbert McAdam', 'Tracey Holmes', 'Nicky Winmar', 'Nathan Buckley', 'Natalie Goodes']",['Stan Grant'],"""The Australian Dream"" is a theatrical feature documentary that uses the remarkable and inspirational story of AFL legend Adam Goodes as the prism through which to tell a deeper, more powerful story about race, identity, and belonging.",NO DATA
tt10011320,Changing the Game,Movie,Drama,2021,6.0,Michael Barnett,"['tt10011320', 'Mack Beggs', 'Sarah Rose Huckman', 'Terry Miller', 'Ngozi Nnaji', 'Andraya Yearwood']","['Michael Barnett', 'Amanda C. Griffin', 'Michael Mahaffie']","Transgender high school athletes from across the country compete at the top of their fields, while also challenging the boundaries and perceptions of fairness and discrimination.",88
