0,1,2,3,4,5,6,7,8,9,10
tt3530978,La corrispondenza,Movie,Drama,2016,1.0,NO DATA,"['tt3530978', 'Jeremy Irons', 'Olga Kurylenko', 'Simon Johns', 'James Warren', 'Shauna Macdonald', 'Oscar Sanders', 'Paolo Calabresi', 'Anna Savva', 'Irina Kara', 'Sammy Moreno']",[],Amy es una joven universitaria que trabaja como doble de acción en arriesgadas escenas de cine en las que se juega su propia vida. Esta es la historia de su relación a distancia con un profesor de astrofísica.,NO DATA
tt3531260,Hot Air,Movie,Drama,2019,8.0,NO DATA,"['tt3531260', 'Jere Burns', 'Matthew Gray Gubler', 'Schuyler Fisk', 'Christa Miller', 'Gary Cole', 'Jackson Hurst', 'David Maldonado', 'Edward Hong', 'David DeLao', 'Hades Hannibal Duran-Singh']",[],"A young man (Matthew Gray Gubler) attends the funeral of his biological father, a man he never knew, only to meet a mysterious, quirky stranger (Jere Burns), who claims to have been best friends with his dad. The two set out on a comic adventure, helping one pursue the love of his life while the other leaves a trail of broken hearts and bank accounts in his wake.",90
tt3531824,Nerve,Movie,Drama,2016,9.0,NO DATA,"['tt3531824', 'Emma Roberts', 'Dave Franco', 'Emily Meade', 'Miles Heizer', 'Juliette Lewis', 'Kimiko Glenn', 'Marc John Jefferies', 'Colson Baker', 'Brian Marc', 'Ed Squires']",[],"Una estudiante de último año de instituto se ve inmersa en un juego online de verdad o reto, en el que todos sus movimientos empiezan a ser manipulados por una comunidad anónima de observadores.",NO DATA
tt3533338,The Darkest Universe,Movie,Drama,2016,11.0,NO DATA,"['tt3533338', 'Will Sharpe', 'Tiani Ghosh', 'Joe Thomas', 'Sophia Di Martino', 'Raph Shirley', 'Chris Langham', 'Sharon D. Clarke', 'Ewan Bailey', 'Helen Cripps', 'Jamie Demetriou']",[],"THE DARKEST UNIVERSE is BAFTA-nominated directors Will Sharpe and Tom Kingsley's surreal and hilarious follow-up to the critically acclaimed BLACK POND. Described by Sharpe and Kingsley as 'a romantic comedy set in space, or - to be more specific - planet Earth', the film follows world-weary banker Zac on his search for his eccentric sister, Alice, who goes missing wh... Leer todo",NO DATA
tt3539432,Children,Movie,Drama,2016,8.0,NO DATA,"['tt3539432', 'Sarah Hagan', 'Kate Lyn Sheil', 'Samantha Jacober', 'Daniel Frandson']",[],"Two young women escape to the rugged mountains of Southern Idaho during a hazy, wildfire-filled summer, convinced they are living in the end times.",70
tt3538592,Desolation,Movie,Drama,2016,10.0,NO DATA,"['tt3538592', 'Rob Bethell', 'David Blockley', 'Paul Wilson Bonner', 'Mick Gill', 'Nick Gordon', 'Alex Mcleod', 'Charlotte Elizabeth Mcleod', 'Rick McLeod', 'Emma Naylor', 'Ben Neve']",[],"After 10 years of being separated from his daughter, they are reunited and find themselves having to get along as they journey through the hostile landscape known as Desolation.",NO DATA
tt3540016,Kotigobba 2,Movie,Drama,2018,,NO DATA,"['tt3540016', 'Sudeep', 'Nithya Menen', 'Prakash Raj', 'P. Ravi Shankar', 'Nassar', 'Sharath Lohitashwa', 'Mukesh Tiwari', 'Avinash', 'Devaraj', 'Imman Annachi']",[],An innocent Satya is captured for a crime committed by his look-alike criminal Shiva. Will the cops believe his story and capture the real criminal.,162
tt3543976,The Lion,Movie,Drama,2016,2.0,NO DATA,"['tt3543976', 'Donald James Parker', 'Skeeta Jenkins', 'Marcy Conway', 'Kira Cupp', 'A. Michelle Harleston', 'Blake Rice Kirkland', 'Callie Dowd', 'Donnie Hall', 'David Vandergriff', 'Chuck Collins']",[],"On the streets, John Daly is a tough, no-nonsense cop known as The Lion. While he tries to re-establish a relationship with his estranged daughter Karen, a twist of fortunes lands Daly at Hope Center where he begins working with young addicts. Along the way, his beliefs are rattled when he learns many of the boys he works with aren't bad by choice, but are victims of ... Leer todo",132
tt3544218,Belgica,Movie,Drama,2016,3.0,NO DATA,"['tt3544218', 'Stef Aerts', 'Tom Vermeir', 'Stefaan De Winter', 'Dominique Van Malder', 'Ben Benaouisse', 'Boris Van Severen', 'Sara De Bosschere', 'Charlotte Vandermeersch', 'Hélène De Vos', 'Jean-Michel Balthazar']",[],The drama follows two brothers who start a bar and get swept up in its success in the midst of Belgium's nightlife scene.,NO DATA
tt3544112,Sing Street,Movie,Drama,2016,11.0,NO DATA,"['tt3544112', 'Ferdia Walsh-Peelo', 'Aidan Gillen', 'Maria Doyle Kennedy', 'Jack Reynor', 'Kelly Thornton', 'Ian Kenny', 'Ben Carolan', 'Percy Chamburuka', 'Mark McKenna', 'Don Wycherley']",[],Un niño que creció en Dublín durante la década de los ochenta se escapa de su tensa vida familiar formando un grupo de música para impresionar a una enigmática chica que le gusta.,NO DATA
