0,1,2,3,4,5,6,7,8,9,10
tt0315642,Wazir,Movie,Drama,2016,1.0,Bejoy Nambiar,"['tt0315642', 'Amitabh Bachchan', 'Farhan Akhtar', 'Aditi Rao Hydari', 'John Abraham', 'Manav Kaul', 'Neil Nitin Mukesh', 'Anjum Sharma', 'Prakash Belawadi', 'Murli Sharma', 'Nasir Khan']","['Vidhu Vinod Chopra', 'Abhijat Joshi', 'Bejoy Nambiar']",A grief-stricken cop and an amputee grandmaster are brought together by a peculiar twist of fate as part of a wider conspiracy that has darkened their lives.,Formato min incorrecto
tt0376479,American Pastoral,Movie,Drama,2016,12.0,Ewan McGregor,"['tt0376479', 'Ewan McGregor', 'Jennifer Connelly', 'Dakota Fanning', 'Peter Riegert', 'Rupert Evans', 'Uzo Aduba', 'Molly Parker', 'Valorie Curry', 'Hannah Nordberg', 'Julia Silverman']","['Philip Roth', 'John Romano']",Un matrimonio estadounidense aparentemente perfecto ve su vida desmoronarse cuando su hija decide formar parte de los disturbios en los 60.,Formato min incorrecto
tt0443533,The History of Love,Movie,Drama,2017,1.0,NO DATA,"['tt0443533', 'Gemma Arterton', 'Elliott Gould', 'Sophie Nélisse', 'Derek Jacobi', 'Torri Higginson', 'Mark Rendall', 'Alex Ozerov-Meyer', 'Masa Lizdek', 'Julian Bailey', 'Russell Yuen']",[],NO DATA,Formato min incorrecto
tt0470936,"Tak erkir, tsurt dzmer",Movie,Drama,2016,5.0,David Safarian,"['tt0470936', 'Yana Drouz', 'Ashot Adamyan', 'Karen Dzhanibekyan', 'Hrachya Harutyunyan', 'Heghine Hovhannisyan', 'Harutyun Movsisyan', 'Vigen Stepanyan']","['David Safarian', 'Yana Drouz']","A tale of a man and a woman suffering near-absurd circumstances. Their narratives, recollections, imagination, dreams.",NO DATA
tt0475290,"Hail, Caesar!",Movie,Drama,2016,2.0,Ethan Coen,"['tt0475290', 'Josh Brolin', 'George Clooney', 'Alden Ehrenreich', 'Ralph Fiennes', 'Scarlett Johansson', 'Tilda Swinton', 'Channing Tatum', 'Frances McDormand', 'Jonah Hill', 'Veronica Osorio']","['Joel Coen', 'Ethan Coen']",Un mediador del Hollywood de los años 50 trata de mantener a raya a las estrellas del estudio.,Formato min incorrecto
tt0490215,Silence,Movie,Drama,2017,2.0,Martin Scorsese,"['tt0490215', 'Andrew Garfield', 'Adam Driver', 'Liam Neeson', 'Tadanobu Asano', 'Ciarán Hinds', 'Issei Ogata', ""Shin'ya Tsukamoto"", 'Yoshi Oida', 'Yôsuke Kubozuka', 'Kaoru Endô']","['Jay Cocks', 'Martin Scorsese', 'Shûsaku Endô']","En el siglo XVII, dos jesuitas portugueses viajan a Japón en busca de su mentor, del que se rumorea es un apóstata, y para propagar el Catolicismo.",Formato min incorrecto
tt0493076,Nina,Movie,Drama,2016,4.0,Cynthia Mort,"['tt0493076', 'Zoe Saldana', 'David Oyelowo', 'Kevin Mambo', 'Ronald Guttman', 'Chuma Gault', 'Allison Sarofim', 'Mike Epps', 'Keith David', 'Ella Joyce', 'Stevens Gaston']",['Cynthia Mort'],"La historia de Nina Simone, su ascenso a la fama y la relación con su manager Clifton Henderson.",Formato min incorrecto
tt0838194,Retreat!,Movie,Drama,2016,8.0,NO DATA,"['tt0838194', 'Geoffrey Lewis', 'Richard Roundtree', 'Branden Williams', 'Charlie Talbert', 'Dian Bachar', 'Tim Colceri', 'Michael Wiseman', 'Lightfield Lewis', 'Matt Easton', 'Tomi Davis']",[],NO DATA,NO DATA
tt0918520,Gangster Kittens,Movie,Drama,2016,12.0,NO DATA,"['tt0918520', 'Rachel Lloyd', 'Julian Glover', 'Jerry Hall', 'Jeroen Krabbé', 'James Jagger', 'Gina Akers', 'Andrew Alexander', 'Dean Allum', 'Andy', 'Adrian Annis']",[],NO DATA,NO DATA
tt0918940,The Legend of Tarzan,Movie,Drama,2016,7.0,David Yates,"['tt0918940', 'Alexander Skarsgård', 'Rory J Saper', 'Christian Stevens', 'Christoph Waltz', 'Samuel L. Jackson', 'Margot Robbie', 'Sidney Ralitsoele', 'Osy Ikhile', 'Mens-Sana Tamakloe', 'Antony Acheampong']","['Adam Cozad', 'Craig Brewer', 'Edgar Rice Burroughs']","Tarzán, tras acostumbrarse a vivir en Londres, regresa a su hogar en la jungla para investigar las actividades mineras en la zona.",Formato min incorrecto
