0,1,2,3,4,5,6,7,8,9,10
tt0062336,El Tango del Viudo y Su Espejo Deformante,Movie,Drama,2020,2.0,Raúl Ruiz,"['tt0062336', 'Rubén Sotoconil', 'Claudia Paz', 'Luis Alarcón', 'Shenda Román', 'Luis Vilches', 'Delfina Guzmán', 'Alonso Venegas', 'Sergio Hernández', 'Chamila Rodríguez', 'Néstor Cantillana']","['Raúl Ruiz', 'Omar Saavedra Santis']","La esposa de un hombre se ha suicidado y se le aparece como un fantasma, siguiéndolo a todas partes y cambiando su personalidad.",70
tt0383477,Love & Orgasms,Movie,Drama,2004,7.0,Dana Offenbach,"['tt0383477', 'Melanie Abdoun', 'Dionne Alexander', 'Jay Amari', 'Mark Balet', 'Gloria Barnes', 'April Barton', 'Christopher Batyr', 'Hod Berman', 'William Christian', 'Drena De Niro']",['Dana Offenbach'],"LOVE & ORGASMS is a dramatic comedy about women's relationships that explores the emotional challenges of healing a broken heart and the importance of sexual pleasure for women. After a heartbreaking experience, advertising executive Donna Greenberg throws herself into her work. Not ready to pursue another relationship, she finds sex without the confines of commitment... Leer todo",82
tt0446792,Surviving in L.A.,Movie,Drama,2020,8.0,Abbi Lake O'Neill,"['tt0446792', ""Abbi Lake O'Neill"", 'Jay Huguley', 'Robert Walden', 'Ken Kercheval', 'Diana Cignoni', 'Valarie Pettiford', 'Ezra Cruz', 'Roshawn Franklin', 'Jacques Landry', 'Connie Roberson']","[""Abbi Lake O'Neill""]","Kate McCarthy, a former teen sitcom star who trashed her life through drug abuse, is forced to live, fresh out of rehab, on the one remaining piece of property, her business manager, Charlie has kept out of foreclosure - a run-down apartment building in east L.A. With her one remaining trendy friend, Claire, who's still an addict and trapped in a loveless marriage, th... Leer todo",NO DATA
tt0849437,Duel of Legends,Movie,Drama,2020,8.0,Hector Echavarria,"['tt0849437', 'Cary-Hiroyuki Tagawa', ""Quinton 'Rampage' Jackson"", 'Hector Echavarria', 'Isaac C. Singleton Jr.', 'Eric Laciste', 'Garret Sato', 'Kylee Lehe', 'Rigan Machado', 'Sam Sarpong', 'Nicole Sherwin']","['Brad Bode', ""Fuad C'Amanero"", 'Hector Echavarria']","1967 China, A young boy (Dax) is left to survive on his own in the middle of no were, after his missionary parents were murdered by rebels. He is found and Raised by a Shawling Temple Monk and becomes skilled in Martial arts. 25 Years later, in Los Angeles he meets a long time friend, that now works for the FBI, who asks for his help in solving a case revolving the tr... Leer todo",NO DATA
tt0920462,Lost Girls and Love Hotels,Movie,Drama,2020,9.0,William Olsson,"['tt0920462', 'Alexandra Daddario', 'Takehiro Hira', 'Carice van Houten', 'Andrew Rothney', 'Misuzu Kanno', 'Yasunari Takeshima', 'Kate Easton', 'Haruka Imô', 'Yu Mizuhara', 'Mariko Tsutsui']",['Catherine Hanrahan'],"Margaret, una respetada profesora de inglés de día, se sumerge en el reluciente laberinto de Tokio por la noche. Con rumbo incierto, busca la amistad en sus compañeros expatriados hasta que conoce a un miembro de la Yakuza Kazu.",97
tt10004368,Jak najdalej stad,Movie,Drama,2021,8.0,Piotr Domalewski,"['tt10004368', 'Zofia Stafiej', 'Kinga Preis', 'Arkadiusz Jakubik', 'Dawid Tulej', ""Nigel O'Neill"", 'Shane Casey', 'David Pearse', 'Donncha Crowley', 'Cosmina Stratan', 'Zofia Przygonska']",['Piotr Domalewski'],Olka debe viajar a Irlanda para traer el cuerpo de su padre de regreso a Polonia después de que murió trabajando en un sitio de construcción.,NO DATA
tt10006160,Kala azar,Movie,Drama,2020,8.0,Janis Rafailidou,"['tt10006160', 'Penelope Tsilika', 'Dimitris Lalos', 'Michele Valley', 'Tasos Rafailidis', 'Oguzhan Kaya', 'Gokhan Kaya', 'Maria Aliferi', 'Adrian Frieling', 'Martin Benge', 'Nikos Pantelidis']",['Janis Rafailidou'],"In a big city somewhere in the south of Europe, a couple takes care of dead animals and abandoned roadkill as an act to give meaning to their life. Kala azar is a meditation on the paradox of life-circles among beings of different species.",91
tt10003008,The Rental,Movie,Drama,2020,7.0,Dave Franco,"['tt10003008', 'Dan Stevens', 'Alison Brie', 'Sheila Vand', 'Jeremy Allen White', 'Toby Huss', 'Connie Wellman', 'Chunk', 'Anthony Molinari', 'Amity Bacon', 'Chase Barker']","['Dave Franco', 'Joe Swanberg', 'Mike Demski']",Dos parejas alquilan una casa de vacaciones para lo que debería haber sido una escapada llena de celebraciones.,88
tt10019108,Villa Caprice,Movie,Drama,2021,6.0,Bernard Stora,"['tt10019108', 'Niels Arestrup', 'Patrick Bruel', 'Irène Jacob', 'Paul Hamy', 'Michel Bouquet', 'Laurent Stocker', 'Éva Darlan', 'Claude Perron', 'Sophie Verbeeck', 'Philippe Girard']","['Pascale Robert-Diard', 'Bernard Stora']","El famoso abogado Luc Germon agrega a sus clientes a Gilles Fontaine, uno de los jefes más poderosos de Francia. Se sospecha que ha adquirido una magnífica propiedad, Villa Caprice, en condiciones cuestionables.",103
tt10022990,Seeru,Movie,Drama,2020,2.0,Rathina Shiva,"['tt10022990', 'Jiiva', 'Navdeep', 'Riya Suman', 'Varun Kamal', 'Sathish', 'R.N.R. Manohar', 'Fighter Karthi', 'Sekar P.R.']",['Rathina Shiva'],A guy from a small-town takes on a ruthless criminal lawyer for his friend and sister(s).,123
