0,1,2,3,4,5,6,7,8,9,10
tt0965381,Milli Vanilli,Movie,Drama,2022,,Jeff Nathanson,['tt0965381'],[],The story of one producer and two lip-syncing male models who would sell millions of records and win a Grammy before their scam was revealed.,NO DATA
tt10028196,Laal Singh Chaddha,Movie,Drama,2022,8.0,Advait Chandan,"['tt10028196', 'Aamir Khan', 'Ahmad Ibn Umar', 'Kareena Kapoor', 'Hafsa Ashraf', 'Mona Singh', 'Naga Chaitanya Akkineni', 'Manav Vij', 'Aaryaa Sharma', 'Arun Bali', 'Kamini Kaushal']","['Atul Kulkarni', 'Winston Groom']","Laal Singh Chaddha, un hombre sencillo cuyo extraordinario viaje te llenará de amor, calor, felicidad y también te hará reír.",159
tt10047904,Mrak,Movie,Drama,2022,4.0,Dusan Milic,"['tt10047904', 'Danica Curcic', 'Darren Pettie', 'Slavko Stimac', 'Flavio Parenti', 'Nikola Kent', 'Nikola Rakocevic', 'Slavisa Curovic', 'Nikola-Kole Angelovski', 'Miona Ilov', 'Sladjana Bukejlovic']",['Dusan Milic'],"Carta de una niña de Kosovo, dedicada a su padre desaparecido, leída en las Naciones Unidas, en la que aborda públicamente la difícil vida de los serbios, especialmente de los niños serbios de los enclaves.",104
tt10049720,Charlie Hustle,Movie,Drama,2022,,Kevin Porter,"['tt10049720', 'Kevin Porter', 'Joey Ruggiero', 'Morgan Witkop', 'Steve Filice', 'Michael Joseph Nelson', 'Kristine Stokes', 'Joe Barra', 'Annalicia Aguilar', 'Jeremiah Crothers', 'Alexandra Billings']",['Peter Marshall Smith'],"A prodigal son, on the run with the woman he loves, turns to a life of crime as an enforcer for a notorious loan shark, his father.",NO DATA
tt10064134,The Reunion,Movie,Drama,2022,1.0,Phil Donlon,"['tt10064134', 'Dave Rosenberg', 'Andrea Modica', 'Cara Ronzetti', 'Dinh Doan', 'Austin Pendleton', 'Jim Norton', 'Barbara Eda-Young', 'Matt Munroe', 'Craig Azoff', 'Kristen Booth']",['Dave Rosenberg'],Ricky Reilly is on a spiritual journey when he runs into his childhood nemesis and is then challenged by his best friend to confront the nemesis at their high school reunion.,85
tt10083340,Gangubai Kathiawadi,Movie,Drama,2022,,Sanjay Leela Bhansali,"['tt10083340', 'Alia Bhatt', 'Shantanu Maheshwari', 'Vijay Raaz', 'Indira Tiwari', 'Seema Pahwa', 'Varun Kapoor', 'Jim Sarbh', 'Ajay Devgn', 'Aakash Pandey', 'Varun Akki']","['Sanjay Leela Bhansali', 'Abhiruchi Chand', 'Saurabh H. Dikshit']","La joven Ganga es engañada por su novio con la promesa de una carrera cinematográfica y la convence de que se vaya del campo a Mumbai. En Mumbai, sus sueños de una carrera cinematográfica se derrumban y ella es atraída al inframundo.",152
tt10092362,Pastor's Wife,Movie,Drama,2022,,Serge Rashidi-Zakuani,"['tt10092362', 'Monique Amado', 'Marcel Grabowiecki', 'Richard Bobb-Semple', 'Laurel Dinnall', 'Harrison Daniels', 'Linda Mathis', 'Richard Harfst', 'Francesca Fleur', 'Simone Dean', 'Harry Mills']",['Silvano Griffith-Francis'],"Monique has always struggled in her role as a pastor's wife. Her husband, Martin, is extremely committed to the church and serving his congregants often to the detriment of his family. When her feelings of insecurity and neglect reach a climax, Monique responds in a manner that will change the course of life as she knows it.",NO DATA
tt10090058,Satria Dewa: Gatotkaca,Movie,Drama,2022,6.0,Hanung Bramantyo,"['tt10090058', 'Rizky Nazar', 'Yasmin Napper', 'Omar Daniel', 'Ali Fikry', 'Edward Akbar', 'Sigi Wimala', 'Yatti Surachman', 'Yayan Ruhian', 'Cecep Arif Rahman', 'Jerome Kurnia']","['Rahabi Mandra', 'Hanung Bramantyo', 'Tesadesrada Ryza']","Legends collide as young Yuda wrestles with his newfound godlike powers, defending his world in an endless battle against ancient and powerful evils.",129
tt3704428,Elvis,Movie,Drama,2022,6.0,Baz Luhrmann,"['tt3704428', 'Tom Hanks', 'Austin Butler', 'Olivia DeJonge', 'Helen Thomson', 'Richard Roxburgh', 'Kelvin Harrison Jr.', 'David Wenham', 'Kodi Smit-McPhee', 'Luke Bracey', 'Dacre Montgomery']","['Baz Luhrmann', 'Sam Bromell', 'Craig Pearce']","Un vistazo a la vida de la legendaria estrella del rock and roll, Elvis Presley.",159
tt10141678,Fate of the Night,Movie,Drama,2022,7.0,Thibul Nettle,"['tt10141678', 'Mark Healy', 'Marlee Wilson', 'Liam Clarke', 'Thibul Nettle', 'Kira Wilson', 'Shabana Azeez', 'Nick Buckland', 'Natasha Wanganeen', 'Kaisha Nowland', 'Stella Badenoch']",['Matthew Carlson'],"After witnessing the horrific death of a young woman, the Harris family must face the psychological consequences of leaving her to die.",71
