0,1,2,3,4,5,6,7,8,9,10
tt4671274,Rippu Van Winkuru no hanayome,Movie,Drama,2016,3.0,NO DATA,"['tt4671274', 'Haru Kuroki', 'Cocco', 'Gô Ayano', 'Gô Jibiki', 'Yûgo Sasô', 'Sôkô Wada', 'Tomoko Mariya', 'Nana Natsume', 'Tôru Nomaguchi', 'Masahiro Noguchi']",[],"Nanami is an apathetic, part-time junior high school teacher, whose only solace comes from connecting with others on ""Planet"", a new social network service. One day, a young man named Tetsuya messages her and asks to meet in person. The two begin dating and quickly become engaged. When Testuya begs Nanami to increase her guest list for the wedding, Nanami reaches out ... Leer todo",179
tt4675030,Great Grand Masti,Movie,Drama,2016,7.0,NO DATA,"['tt4675030', 'Urvashi Rautela', 'Riteish Deshmukh', 'Vivek Oberoi', 'Aftab Shivdasani', 'Puja Banerjee', 'Mishti Chakravarty', 'Shraddha Das', 'Usha Nadkarni', 'Kangna Sharma', 'Ketan Karande']",[],"Amar, Meet and Prem go into a small town where they encounter a 'femme fatale' in the form of Ragini. Ragini is everything they had dreamed of, but she slowly turns into their worst nightmare!",134
tt4675324,The Christmas Reunion,Movie,Drama,2016,11.0,NO DATA,"['tt4675324', 'Heather Lynch', 'Shanda Lee Munson', 'Diana Schmitt', 'Ava Culpepper', 'Michael LaCour', 'Christina Leidel', 'Donny Richmond', 'Rick Bucy', 'Faith Dillon', 'Carl Richmond']",[],"The mid-west town of Cave City, Kentucky is preparing for its annual Christmas festival, when festivities are disrupted by a sudden snowstorm. While sitting out the blizzard, a group of former friends who have returned for a high school reunion discover what has happened in the intervening years.",Formato min incorrecto
tt4675926,De standhaftige,Movie,Drama,2016,4.0,NO DATA,"['tt4675926', 'Mikkel Boe Følsgaard', 'Cecilie Lassen', 'Karen-Lise Mynster', 'Silja Eriksen Jensen', 'Morten Holst', 'Dar Salim', 'Petrine Agger', 'Morten Kirkskov', 'Vibeke Hastrup', 'Marie-Lydie Melono Nokouda']",[],"Deployed on mission in Helmand, Afghanistan, 25-year old Thomas steps on a landmine and gets seriously injured. At the local rehabilitation center he meets Sofie, an ascending ballerina from the Royal Danish Ballet, who is helping a relative to regain strength after a long term sickness. Thomas desperately wants back in the field and gets impatient, as progress does n... Leer todo",NO DATA
tt4676004,Mas Que Buitre,Movie,Drama,2016,,NO DATA,"['tt4676004', 'Oswaldo Vizcarra', 'Hugo Stiglitz', 'Alma Vizcarra', 'Luis Barba', 'Bertha Mercado', 'Citlali Navarro', 'Martin Mendoza', 'Isela Ayala', 'Asdrubal Cavande', 'Manuel Ramos']",[],,NO DATA
tt4677578,Løvekvinnen,Movie,Drama,2016,8.0,NO DATA,"['tt4677578', 'Rolf Lassgård', 'Kjersti Tveterås', 'Aurora Lindseth-Løkka', 'Mathilde Thomine Storm', 'Ida Ursin-Holm', 'Karen-Lise Mynster', 'Lars Knutzon', 'Kåre Conradi', 'Rolf Kristian Larsen', 'Lisa Loven Kongsli']",[],"In 1912, a Norwegian woman dies in childbirth, leaving behind a daughter born with hypertrichosis, or excessive hair growth, and a grieving husband who hides the girl from gawkers.",NO DATA
tt4677434,Gandhigiri,Movie,Drama,2016,10.0,NO DATA,"['tt4677434', 'Sanjay Mishra', 'Rishi Bhutani', 'Virendra Singh', 'Meghna Halder', 'Ram Sujan Singh', 'Dolly Chawla', 'Anupam Shyam', 'Amit Shukla', 'Ravi Singh', 'Niranjan Chaubey']",[],"Rai, a staunch follower of Mahatma Gandhi, inspires various people who diverted from the path of righteousness and teaches them the importance of Gandhi's principles.",128
tt4680790,Stones,Movie,Drama,2016,,NO DATA,"['tt4680790', 'Alexander McKay', 'Kirsten Hazel Smith', 'Mark Homer', 'Elizabeth Croft', 'Fraser Adams', 'Boris Alexander', 'Joseph Antippa', 'Ajjaz Awad', 'Simon Berry', 'Alan Booty']",[],"Alexander McKay is relaunching his career as a singer songwriter when his girlfriend, Jen, sick of his excessive drinking, throws him out. He winds up on the street, homeless and hung over, but is offered a lifeline when an old friend, Rachel, lets him sleep in her flower shop van and try to get his life back on track. At first it seems as though Alex might take the c... Leer todo",Formato min incorrecto
tt4678718,Mariam,Movie,Drama,2016,4.0,NO DATA,"['tt4678718', 'Oulaya Amamra', 'Lou Howard', 'Ahmed Hafiane', 'Louka Masset', 'Soumaye Bocoum', 'Fadila Belkebla', 'Natalie Beder', 'Ahmed Afiene', 'Eric Herson-Macarel', 'Yara Ibrahim']",[],"It's 2004 and France has passed a law banning religious symbols in public schools. Mariam, French-born with North African parents, recently wore the hijab after performing the hajj with her grandmother. At the start of the academic year she doesn't want to acknowledge the law and be forced to make a decision. To complicate matters, a popular young boy in school, Karim... Leer todo",45
tt4678298,Singing with Angels,Movie,Drama,2016,3.0,NO DATA,"['tt4678298', 'Sarah Kent', 'Scott Christopher', 'Anne Sward', 'Wren Barnes', 'Joel Bishop', 'Liz Christensen', 'Chris Clark', 'David DeVilliers', 'Avery Empey', 'K. Danor Gerald']",[],"Enfrentada a una encrucijada en su vida, Aubrey reflexiona sobre sus experiencias al unirse a un coro y cómo la han fortalecido a ella y a su familia a través de sus desafíos.",NO DATA
