0,1,2,3,4,5,6,7,8,9,10
tt18967270,Game of Fate,Movie,Drama,2022,3.0,NO DATA,"['tt18967270', 'Emeka Amakeze', 'Frankincense Eche-Ben', 'Adaeze Eluke', 'Chinyere Emmanuel', 'Ngozi Ezeh-Evuka', 'Sunshine Gift', 'Georgina Ibeh', 'Chioka Ifemeludike', 'Nonso Michael', 'Juliet Njemanze']",[],,130
tt18969072,I Need You Baby,Movie,Drama,2022,4.0,NO DATA,"['tt18969072', 'Gading Marten', 'Shandy Aulia', 'Cut Keke', 'Dea Panendra', 'Joshua Pandelaki', 'Risma Nilawati', 'Christian Leitner', 'Angie Ang', 'Junior', 'Rini Kreet']",[],Beno and Cathy are always annoyed with people around them who always ask about when they will have children.,81
tt18971472,Discovered: The Director's Cut,Movie,Drama,2022,1.0,NO DATA,"['tt18971472', 'Leon Lau', 'Jared Yang']",[],"Following the events of UNCOVERED and RECOVERED, former detective Blake Ryland teams up with professional boxer Cal Warden in an attempt to find the man who killed his brother, Jake Warden. Times have changed. Blake is unemployed, and Bryan, the only witness to Jake's accident, is dead. As a new set of clues points to the man responsible for the car accident, Blake di... Leer todo",NO DATA
tt18971964,Pulang,Movie,Drama,2022,4.0,NO DATA,"['tt18971964', 'Ringgo Agus Rahman', 'Ziva Magnolya', 'Imelda Therinne', 'Mark Natama', 'Pritt Timothy', 'Hargi Sundari', 'Malvin Yoel', 'Aliqa Parisya Ramadhani Putri', 'Sugeng Wioso', 'Rizkyatul Amanah']",[],"Father and daughter's road trip to grandma's house to visit her mother and youngest son, being their last trip as a whole family.",84
tt18972098,Tuhan Minta Duit,Movie,Drama,2022,4.0,NO DATA,"['tt18972098', 'Anantya Rezky', 'Asrul Dahlan', 'Putri Ayudya', 'Rendy Khrisna', 'Abirama Putra A.', 'Ratu Rania Rifeko', 'Poppy Sovia', 'Andro Trinanda']",[],"Adi tries all the means so that his prayer is granted, but his prayer ""God, give me money"" does not come true. The prayer that he originally asked is only to repair the leaking roof tiles of his house. His goal increases when his grandmother, who has taken care of him since he was a baby, falls in the bathroom, is hospitalized, and costs a lot of money. Instead of bei... Leer todo",77
tt18974228,The return of Vijay,Movie,Drama,2022,3.0,NO DATA,"['tt18974228', 'Zessica Harison', 'Lucky Saini']",[],,NO DATA
tt18981330,Solgun Agaçlar Altinda,Movie,Drama,2022,,NO DATA,"['tt18981330', 'Zafer Ayden', 'Ebru Cündübeyoglu', 'Baki Davrak']",[],,84
tt18987106,The Rise of Igbinogun,Movie,Drama,2022,3.0,NO DATA,"['tt18987106', 'Shaffy Bello', 'Femi Branch', 'Blossom Chukwujekwu', 'Damilare Kuku', 'Akin Lewis', 'Tina Mba', 'Enyinna Nwigwe', 'Ego Nwosu']",[],,NO DATA
tt18986740,A Life to Regret,Movie,Drama,2022,1.0,NO DATA,"['tt18986740', 'Marya Augustina', 'H. Baba', 'Stan Bakora', 'Honest Bsn', 'Mrisho Burton', 'Melody Chani', 'Shernon Kayla Chani', 'Big Fizzo', 'Harmonize', 'Aisha Hassan']",[],Nikkiki a teenager living in the comfort of her Grandmother's house in DR Congo is to move to Tanzania to live with her Dad LOUIS and her stepmom SHUNGU. She encounters child abuse.,111
tt18970130,Banaras ke Rasiya,Movie,Drama,2022,3.0,NO DATA,"['tt18970130', 'Abhay Anand Singh', 'Sonali Pandey', 'Rajniesh Pal', 'Dinesh Kumar Srivastava', 'Meenu Sharma', 'Priyanshu Lalwani', 'Santosh Kumar Gupta', 'Kanchan Sharma', 'Arpit Sidhore', 'Vatsala Singh']",[],"*Banaras ke rasiya* is the story of a banarasi middle class family. The story revolves around Sada shiv's family , and Rashi love Story.",74
