tt0110476,Master i Margarita,Movie,Drama,2011,4.0,NO DATA,"['tt0110476', 'Viktor Rakov', 'Anastasiya Vertinskaya', 'Nikolay Burlyaev', 'Mikhail Ulyanov', 'Valentin Gaft', 'Aleksandr Filippenko', 'Vladimir Steklov', 'Viktor Pavlov', 'Aleksandra Zakharova', 'Sergey Garmash']",[],"Interwoven are a satire of the 1930's under Stalin, the inner struggle of Pontius Pilate around the execution of Jesus, and the love story between a writer in Moscow and his lover Margarita.",125
tt0136517,Seven Days of Grace,Movie,Drama,2006,4.0,NO DATA,"['tt0136517', 'Stephanie Beacham', 'Ria Coyne', 'Lesley-Anne Down', 'Peter Evans', 'Olivia Hussey', ""Gavan O'Herlihy"", 'Frank Campanella', 'Stephen Furst', 'Jennifer Nairn-Smith', 'Drew Guenett']",[],"Four women - a blonde, a hippie, a lesbian and a barmaid - are looking for love, money and success. When one inherits an Italian restaurant from her father, they see this as a chance to fulfil their dreams. Then the restaurant is in danger of closing down - and the girls pull out all the stops to save it.",125
tt0166871,Viúva Rica Solteira Não Fica,Movie,Drama,2006,11.0,NO DATA,"['tt0166871', 'Bianca Byington', 'Cucha Carvalheiro', 'José Raposo', 'Rogério Samora', 'Ricardo Pereira', 'Diogo Dória', 'Anton Skrzypiciel', 'Helena Vieira', 'Filomena Cautela', 'Vítor Espadinha']",[],"Ana Catarina returns home to marry a man she doesn't know. A terrible coincidence happens when, on the same day, the young woman becomes a widow and an orphan, which leaves her heir to a fortune and coveted by the aristocrats in the region",135
tt0206634,Children of Men,Movie,Drama,2006,10.0,NO DATA,"['tt0206634', 'Julianne Moore', 'Clive Owen', 'Chiwetel Ejiofor', 'Michael Caine', 'Juan Gabriel Yacuzzi', 'Mishal Husain', 'Rob Curling', 'Jon Chevalier', 'Rita Davies', 'Kim Fenton']",[],"En el 2027, en un mundo caótico en el que las mujeres se han vuelto estériles sin que se sepa el motivo, un antiguo activista accede a prestar su ayuda para transportar a una mujer milagrosamente embarazada a un santuario junto al mar.",NO DATA
tt0260042,False Prophets,Movie,Drama,2006,5.0,NO DATA,"['tt0260042', 'Lori Heuring', 'Clayne Crawford', 'Patrick Bergin', 'Antonio David Lyons', 'Tucker Smallwood', 'Lisa Rotondi', 'Jenny Littleton', 'Dennis Martin', 'Russell Philpott', 'Darius Hastings']",[],"When a young woman opts to abort a miraculous conception, a Christian Fundamentalist group intervenes. Duped into an adoption scheme, Maggie agrees to carry the baby to term but gradually comes to suspect the entire arrangement. She ends up marooned at a rural service station, where she encounters a wise old radio preacher, Isaiah, and his reluctant prophet of a son, ... Leer todo",NO DATA
tt0259822,.45,Movie,Drama,2006,11.0,NO DATA,"['tt0259822', 'Milla Jovovich', 'Angus Macfadyen', 'Stephen Dorff', 'Aisha Tyler', 'Sarah Strange', 'Vincent Laresca', 'Tony Munch', 'Kay Hawtrey', 'John Robinson', 'Tim Eddis']",[],"Una joven ejecuta un elaborado plan de venganza debido a su adicción, obsesión y abuso que pasa.",NO DATA
tt0266732,Love Is the Drug,Movie,Drama,2006,1.0,NO DATA,"['tt0266732', 'John Patrick Amedori', 'Lizzy Caplan', 'D.J. Cotrona', 'Jenny Wade', 'Jonathon Trent', 'Bruce A. Young', 'Daryl Hannah', 'Michael Krawic', 'David Douglas', 'Will Rothhaar']",[],A love triangle among recent high school graduates proves deadly.,NO DATA
tt0275258,Mothers and Daughters,Movie,Drama,2006,12.0,NO DATA,"['tt0275258', 'Sally Kirkland', 'Sheri Hellard', 'Heidi Marnhout', 'Tom Bosley', 'Morgan Brittany', 'Alice Ghostley', 'Rick Schatz', 'Mark Neal', 'Daniel Eppard', 'Patricia Place']",[],"Follows a day in the lives of three generations of women. Priscilla, her mother (Nana), and her daughter, Wendy, spend the day sipping gin, arguing and being chased by a police officer. Priscilla has a lump in her breast which may or may not be cancerous. Her husband is distracted and unappreciative. She is depressed, an unseen artist, whose mother is always nagging h... Leer todo",90
tt0284363,Obsluhoval jsem anglického krále,Movie,Drama,2007,11.0,NO DATA,"['tt0284363', 'Ivan Barnev', 'Oldrich Kaiser', 'Julia Jentsch', 'Marián Labuda', 'Milan Lasica', 'Zuzana Fialová', 'Martin Huba', 'Josef Abrhám', 'Jirí Lábus', 'Rudolf Hrusínský']",[],A look at the glamorous life at an old-world Prague hotel.,NO DATA
tt0288476,Chile 672,Movie,Drama,2006,11.0,NO DATA,"['tt0288476', 'José Luis Alfonzo', 'Patricia Camponovo', 'Maria Lorenzutti', 'Erica Rivas', 'Ana María Castel', 'Ludmila Finsik', 'Andrea Goldberg', 'Hossana Ricón', 'Franco Tirri', 'Oscar Alegre']",[],Tells the hectic life of four residents of the same building in a neighborhood of Buenos Aires.,103
tt0296604,Down the Road,Movie,Drama,2006,,NO DATA,"['tt0296604', 'Milton Berry', 'Gretchen Bieber', 'Billy Brakhage', 'Jolyn Duncan', 'David Eversole', 'Lisa Ann Goldsmith', 'Robert A. Guthrie', 'Alycin Hummel', 'Jenni Martin', 'Sterling McHan']",[],"A young Korean War veteran returns home to find his parents have died and his wife has left him for another man. With no known family, he leave his California roots for middle America in search of what may be a distant cousin. When he arrives he finds that the cousin has been missing for your years, leaving behind a wife and five daughters living in a small town full ... Leer todo",NO DATA
tt0302545,An Existential Affair,Movie,Drama,2006,10.0,NO DATA,"['tt0302545', 'Gretchen Becker', 'Alex A. Quinn', 'Martin Landau', 'Sean Delgado', 'Annabelle Lanyon', 'Chandra Galasso', 'Jason Andrews', 'Dylan Becker', 'Charles Dougherty', 'Andy Marshall']",[],"The story of two lovers, a woman and a Young Republican, who meet in hotel rooms over the 1990s to explore their sexual prowess. Only when they venture out of 'the box' does reality start to tear at the fabric of their private, existential affair. Nothing stays the same. They marry. Guess what happens next?",NO DATA
