tt0293508,The Phantom of the Opera,"7,2",2005
tt0295888,Brass Tacks,"8,5",2013
tt0298120,Purgatory House,"5,6",2003
tt0297389,Poster Boy,"6,0",2004
tt0298149,Sin Amparo,"4,7",2005
tt0299075,Nothing Like Dreaming,"7,6",2004
tt0296766,Inheritance,"4,7",2004
tt0300051,Jersey Girl,"6,2",2004
tt0300270,La niña santa,"6,7",2005
tt0301563,Love's Brother,"6,2",2004
tt0301358,Crazy Like a Fox,"5,3",2004
tt0305632,Fascination,"3,9",2004
tt0305743,Land of the Free?,"6,7",2004
tt0305753,Leave No Trace,"4,8",2004
tt0306597,Brother to Brother,"7,1",2004
tt0305499,Duga mracna noc,"6,7",2004
tt0305747,The Last Summer,"6,3",2004
tt0306097,Stratosphere Girl,"6,3",2004
tt0306846,"No Pain, No Gain","4,4",2005
tt0307343,À ton image,"4,7",2004
tt0307456,Shaye & Kiki,"7,0",2004
tt0307879,Burning Annie,"5,5",2003
tt0307692,Zapata - El sueño del héroe,"2,2",2004
tt0308644,Finding Neverland,"7,7",2004
tt0309275,The Definition of Insanity,"8,2",2005
tt0308109,Cherry Bomb,"7,1",2004
tt0311041,Du zi deng dai,"7,3",2005
tt0311462,Luminal,"5,4",2004
tt0309531,Downtown: A Street Tale,"5,9",2007
tt0312329,Against the Ropes,"5,3",2004
tt0314524,Populärmusik från Vittula,"6,5",2004
tt0314498,The Perfect Score,"5,7",2004
tt0314063,Immortel (ad vitam),"5,9",2004
tt0313300,The Blue Butterfly,"6,2",2004
tt0315273,Benji: Off the Leash!,"5,2",2004
tt0315297,Twisted,"5,3",2004
tt0315206,Ball & Chain,"4,5",2004
tt0316353,One Perfect Day,"5,9",2004
tt0316498,Roble de Olor,"4,6",2004
tt0316763,Thunderstruck,"6,2",2004
tt0316824,In Enemy Hands,"6,0",2005
tt0317648,Hidalgo,"6,7",2004
tt0317198,Bridget Jones: The Edge of Reason,"6,0",2004
tt0316895,The Whisper,"7,4",2004
tt0317111,Atlantic City Serenade,"8,2",2004
tt0317042,One Point O,"5,9",2005
tt0318462,Diarios de motocicleta,"7,7",2004
tt0318974,The Alamo,"6,0",2004
tt0319056,Between Two Women,"6,3",2021
tt0319811,Sindromul Timisoara,"6,8",2004
tt0318590,Cazuza: O Tempo Não Pára,"6,9",2004
tt0320346,Raport despre starea natiunii,"5,8",2004
tt0322590,Honey Baby,"5,6",2005
tt0323013,Lakshya,"7,8",2004
tt0322420,Zivot je cudo,"7,5",2004
tt0324554,Wicker Park,"6,9",2008
tt0323576,Paradise,"5,4",2008
tt0325675,Karpuz Kabugundan Gemiler Yapmak,"7,8",2004
tt0325950,El padrino,"4,7",2004
tt0326828,A Different Loyalty,"4,9",2004
tt0325733,Was nützt die Liebe in Gedanken,"6,9",2004
tt0327717,Feestje,"4,5",2004
tt0328107,Man on Fire,"7,7",2004
tt0329030,The Dust Factory,"5,8",2010
tt0328316,Redentor,"6,9",2004
tt0330702,Non ti muovere,"7,0",2004
tt0330080,Le grand rôle,"5,6",2004
tt0329953,"...en fin, el mar","4,8",2005
tt0329088,Folle embellie,"6,1",2004
tt0328993,Face of Terror,"4,3",2004
tt0330220,Survival of the Illest,"5,3",2004
tt0328875,Raising Genius,"4,0",2004
tt0330793,The Punisher,"6,4",2004
tt0330778,Pontormo,"5,6",2004
tt0332136,If Only,"7,0",2004
tt0330541,Kärlekens språk 2000,"3,1",2004
tt0330539,De kus,"6,2",2005
tt0330474,Le jardin de papa,"6,3",2005
tt0331370,Whisky,"7,1",2004
tt0330175,Corn,"4,1",2004
tt0332452,Troy,"7,3",2004
tt0330582,Love Rome,"6,5",2004
tt0332375,Saved!,"6,7",2004
tt0332280,The Notebook,"7,8",2004
tt0331952,The Clearing,"5,8",2004
tt0333766,Garden State,"7,4",2005
tt0334025,Nuit noire,"5,3",2017
tt0333874,Desperado Tonic,"4,9",2004
tt0334374,Na planincah,"6,9",2004
tt0335345,The Passion of the Christ,"7,2",2004
tt0335121,Godsend,"4,8",2004
tt0334267,Rusevine,"7,2",2004
tt0337540,Charlie,"5,5",2004
tt0337579,Barbershop 2: Back in Business,"5,7",2004
tt0338096,Dirty Dancing: Havana Nights,"5,9",2004
tt0337796,14 Million Dreams,"7,9",2004
tt0337876,Birth,"6,2",2005
tt0338133,Dandelion,"6,8",2006
tt0339432,Nachtreise,"6,7",2004
tt0337708,The Rocket Post,"6,6",2006
tt0340012,Being Julia,"7,0",2004
tt0339397,Mix,"5,9",2004
tt0337660,Last Flight Out,"5,6",2004
tt0338751,The Aviator,"7,5",2005
tt0338020,The Face at the Window,"7,2",2004
tt0338325,Paparazzi,"5,7",2004
tt0338512,Deux frères,"7,0",2004
tt0339507,Peoples,"6,0",2004
tt0338097,Head in the Clouds,"6,5",2004
tt0338013,Eternal Sunshine of the Spotless Mind,"8,3",2004
tt0339804,The Affair,"4,1",2004
tt0339368,Mathilde,"6,2",2008
tt0340137,Grande école,"5,7",2004
tt0339412,Mr. 3000,"5,6",2004
tt0339537,The Gunman,"4,5",2004
tt0339727,Stateside,"5,8",2005
tt0340161,Homework,"6,6",2004
tt0342636,Fyra nyanser av brunt,"7,2",2004
tt0342717,Joy Road,"6,4",2011
tt0342689,Levottomat 3 - kun mikään ei riitä,"2,9",2004
tt0340378,Stay Until Tomorrow,"6,0",2004
tt0342151,One Last Chance,"5,7",2004
tt0343663,Eros,"5,9",2005
tt0340919,Puerto Vallarta Squeeze,"5,6",2005
tt0341578,Shouf shouf habibi!,"6,1",2004
tt0343660,50 First Dates,"6,8",2004
tt0345235,Les fils du vent,"4,6",2004
tt0344273,Rois et reine,"7,0",2004
tt0342913,La puta y la ballena,"6,4",2006
tt0344337,A Silent Love,"6,7",2004
tt0345032,Le chiavi di casa,"7,1",2005
tt0344399,Sunflower,"7,2",2004
tt0344777,Six: The Mark Unleashed,"4,1",2004
tt0347048,Gegen die Wand,"7,9",2004
tt0344723,Southern Cross,"5,5",2004
tt0344510,Un long dimanche de fiançailles,"7,6",2005
tt0345777,The Eavesdropper,"5,5",2004
tt0346491,Alexander,"5,6",2004
tt0347534,Messengers,"5,7",2004
tt0347755,Peaches,"6,1",2005
tt0347246,Inosensu: Innocence,"7,4",2004
tt0347016,Forbrydelser,"6,7",2004
tt0347330,Le convoyeur,"6,5",2021
tt0347591,My Name Is Modesty: A Modesty Blaise Adventure,"4,5",2004
tt0348847,Massai - Les guerriers de la pluie,"6,4",2004
tt0347332,Khakee,"7,4",2004
tt0348593,The Door in the Floor,"6,6",2004
tt0348565,A Case of Murder,"5,3",2004
tt0348155,Suzie Gold,"5,6",2004
tt0346750,Christmas Child,"6,2",2008
tt0347449,Luna de Avellaneda,"7,2",2004
tt0347473,Main Hoon Na,"7,0",2004
tt0348875,Illumination,"7,5",2004
tt0349260,Country of My Skull,"6,0",2004
tt0349733,Las lloronas,"5,0",2004
tt0349691,Koirankynnen leikkaaja,"6,7",2004
tt0348867,Le rôle de sa vie,"6,4",2004
tt0348529,Anatomie de l'enfer,"4,4",2004
tt0350028,Raising Helen,"6,0",2004
tt0349865,Die Nacht singt ihre Lieder,"6,5",2004
tt0350373,Het zuiden,"6,1",2004
tt0349889,Unstoppable,"4,9",2004
tt0349416,Eulogy,"6,4",2004
tt0348884,Viva Laldjérie,"6,6",2005
tt0349683,King Arthur,"6,3",2004
tt0350258,Ray,"7,7",2005
tt0349703,Kyun! Ho Gaya Na...,"4,3",2004
tt0349710,Ladder 49,"6,5",2004
tt0349825,Miracle,"7,4",2004
tt0352557,Malachance,"7,1",2004
tt0352520,The Life and Death of Peter Sellers,"6,9",2005
tt0352277,De-Lovely,"6,6",2004
tt0353293,The Chest,"6,4",2004
tt0352994,Walk on Water,"7,3",2005
tt0354356,5x2,"6,6",2004
tt0354766,Never Die Alone,"5,6",2004
tt0352864,Spivs,"5,3",2004
tt0352314,Ek Hasina Thi,"7,5",2019
tt0354965,Gudumba Shankar,"5,8",2004
tt0354848,Process,"5,5",2004
tt0355836,Nora's Hair Salon,"4,4",2004
tt0356485,Conversaciones con mamá,"7,3",2004
tt0356453,Cama adentro,"7,0",2005
tt0356618,The Forgotten,"5,8",2004
tt0356317,25 degrés en hiver,"6,7",2004
tt0358135,Shall We Dance?,"6,2",2005
tt0356487,Whisky Romeo Zulu,"7,4",2005
tt0357930,Mummy an' the Armadillo,"4,5",2004
tt0356446,Buenos Aires 100 kilómetros,"6,5",2005
tt0356443,The Bridge of San Luis Rey,"5,0",2004
tt0359045,Cachorro,"7,1",2005
tt0358925,Ahava Colombianit,"6,6",2004
tt0360130,Undertow,"6,5",2005
tt0361127,The Woodsman,"7,2",2005
tt0359254,Familia rodante,"6,5",2005
tt0359423,A Home at the End of the World,"6,6",2004
tt0359358,Guardiani delle nuvole,"7,6",2005
tt0359930,Sam & Joe,"6,6",2004
tt0359774,One Last Ride,"4,6",2004
tt0360845,Notre musique,"6,8",2004
tt0362506,Chrystal,"6,5",2004
tt0360798,Tom White,"6,6",2004
tt0361437,Chiche bombón,"6,3",2004
tt0362538,Noise,"5,5",2004
tt0360009,Spartan,"6,5",2004
tt0361309,We Don't Live Here Anymore,"6,3",2005
tt0361862,The Machinist,"7,6",2005
tt0360779,Marseille,"6,4",2004
tt0361582,Los esclavos felices (la secta),"6,4",2004
tt0362276,Vereda tropical,"5,9",2005
tt0362269,Kinsey,"7,1",2005
tt0360960,Schatten der Zeit,"7,6",2006
tt0362227,The Terminal,"7,4",2004
tt0361411,Bride & Prejudice,"6,2",2005
tt0361620,First Daughter,"5,1",2004
tt0362590,Employee of the Month,"6,1",2004
tt0362526,Criminal,"6,4",2004
tt0361841,Little Black Book,"5,3",2005
tt0362693,The Grey,"6,4",2004
tt0362004,Palindromes,"6,7",2005
tt0362995,Próxima Salida,"7,3",2004
tt0361596,Fahrenheit 9/11,"7,5",2004
tt0362270,The Life Aquatic with Steve Zissou,"7,2",2005
tt0362789,Ay Juancito,"5,8",2004
tt0362265,Une vie à t'attendre,"5,3",2004
tt0362915,Imposible,"5,6",2005
tt0362048,Malabar Princess,"6,1",2004
tt0361670,Le grand voyage,"7,2",2005
tt0362427,Avanim,"6,8",2004
tt0363409,Aan: Men at Work,"5,7",2004
tt0363163,Der Untergang,"8,2",2004
tt0363095,Freeze Frame,"6,3",2004
tt0362865,La mina,"3,8",2004
tt0363475,Black Cloud,"5,7",2004
tt0363768,Lightning Bug,"6,4",2004
tt0363473,Beyond the Sea,"6,7",2004
tt0364435,Jailbait,"5,7",2004
tt0363919,Radio West,"5,3",2004
tt0364656,Seven Times Lucky,"6,1",2004
tt0363913,King of the Corner,"5,8",2004
tt0363413,Agni Pankh,"4,7",2004
tt0363579,Down to the Bone,"6,6",2005
tt0363532,Confidences trop intimes,"6,9",2004
tt0363689,Hoteles,"4,2",2004
tt0363826,Mon père est ingénieur,"5,9",2004
tt0364358,Full Moon Fables,"8,0",2004
tt0364270,El cielito,"7,0",2004
tt0364604,Plan,"4,4",2004
tt0364303,Dev,"6,7",2004
tt0364599,The Picture of Dorian Gray,"3,9",2004
tt0364343,The Final Cut,"6,1",2004
tt0365194,Fighting Fish,"3,6",2004
tt0364457,The Keeper,"4,7",2004
tt0364109,Vénus et Fleur,"6,2",2004
tt0364120,Wild Side,"6,4",2005
tt0364914,2BPerfectlyHonest,"4,5",2004
tt0364647,Virumandi,"8,4",2021
tt0365190,Feux rouges,"6,6",2004
tt0363988,Secret Window,"6,5",2004
tt0365285,Golemata voda,"7,0",2005
tt0367479,After the Sunset,"6,2",2005
tt0367478,Wake of Death,"5,5",2005
tt0367188,Modigliani,"7,2",2005
tt0365265,Ginger Snaps Back: The Beginning,"5,8",2004
tt0367714,Exist,"7,2",2004
tt0364961,The Assassination of Richard Nixon,"6,9",2005
tt0367098,Sotto falso nome,"6,3",2004
tt0365013,Boricua,"5,5",2004
tt0365020,Everyday People,"6,5",2006
tt0365957,You Got Served,"3,8",2004
tt0365480,Marie and Bruce,"4,5",2007
tt0365938,Winter Solstice,"6,0",2005
tt0365914,A Way of Life,"6,7",2004
tt0367110,"Swades: We, the People","8,2",2004
tt0366761,Meenaxi: Tale of 3 Cities,"6,2",2004
tt0366860,Out of Season,"4,3",2007
tt0366444,Fighting Tommy Riley,"6,5",2006
tt0366712,Levende mirakler,"4,8",2004
tt0367164,Tre solar,"2,8",2004
tt0367000,Saint Ange,"5,0",2004
tt0366777,Millions,"6,8",2005
tt0366721,Trilogia: To livadi pou dakryzei,"7,9",2004
tt0368089,November,"5,4",2004
tt0368008,The Manchurian Candidate,"6,6",2004
tt0366416,Erbsen auf halb 6,"6,9",2004
tt0366652,Jumalan morsian,"6,2",2004
tt0368268,Shiner,"3,7",2004
tt0368249,School for Seduction,"5,1",2004
tt0368447,The Village,"6,6",2004
tt0368343,Three Way,"4,6",2004
tt0366701,Lapsia ja aikuisia - Kuinka niitä tehdään?,"6,1",2004
tt0366808,Nachbarinnen,"6,4",2005
tt0367587,Cavedweller,"5,6",2011
tt0368658,Stage Beauty,"7,1",2004
tt0368774,The Heart Is Deceitful Above All Things,"6,2",2005
tt0369294,Killer Diller,"6,7",2004
tt0368689,Disi duboko,"5,6",2004
tt0368725,The Fever,"5,6",2004
tt0368813,Sang sei chok dai,"7,6",2004
tt0368769,Gwiyeowo,"4,3",2004
tt0368580,Asambhav,"3,7",2004
tt0368962,Iluzija,"7,5",2007
tt0368619,Nyfes,"7,6",2004
tt0369006,Szezon,"6,2",2004
tt0369664,Lettre d'amour zoulou,"6,4",2005
tt0369036,Udhaya,"4,5",2004
tt0368836,The Lazarus Child,"4,9",2006
tt0369672,A Love Song for Bobby Long,"7,1",2005
tt0370477,De dominee,"6,7",2004
tt0369339,Collateral,"7,5",2004
tt0369738,Moscow Heat,"2,5",2004
tt0369702,Mar adentro,"8,0",2005
tt0372303,The Good Shepherd,"5,2",2007
tt0371307,A temetetlen halott,"6,5",2004
tt0371008,Nine Lives,"5,4",2004
tt0371322,Ten'ja,"7,0",2005
tt0371246,Spanglish,"6,4",2004
tt0371282,Tales from Beyond,"4,2",2004
tt0369889,Cuentos de la guerra saharaui,"6,2",2004
tt0372215,Clipping Adam,"5,6",2004
tt0370986,Mysterious Skin,"7,6",2005
tt0371101,Promised Land,"6,5",2004
tt0371939,Secuestro express,"6,5",2004
tt0372828,Company K,"5,3",2004
tt0371677,Forkerte navne,"4,8",2004
tt0371050,Kono yo no sotoe - Club Shinchugun,"6,9",2004
tt0372884,Eating Out,"5,8",2012
tt0370969,Mo li hua kai,"6,6",2006
tt0372375,Last Goodbye,"5,0",2004
tt0372334,House of D,"6,8",2005
tt0372491,The Remembering Movies,"7,7",2004
tt0372824,Les choristes,"7,8",2004
tt0371977,Espelho d'Água: Uma Viagem no Rio São Francisco,"6,1",2004
tt0372359,Juoksuhaudantie,"6,1",2004
tt0373152,Mind the Gap,"7,0",2004
tt0373024,Imaginary Heroes,"7,1",2005
tt0373173,Murder Below the Line,"5,4",2004
tt0373720,Bhavum,"6,4",2004
tt0373726,Birdie & Bogey,"4,3",2004
tt0373788,Le dernier tunnel,"6,4",2004
tt0373779,Dance Like a Man,"7,3",2004
tt0373712,Bare Bea,"5,4",2004
tt0373823,En garde,"7,1",2004
tt0374021,A Man's Gotta Do,"6,4",2004
tt0373930,Mi piace lavorare (Mobbing),"6,7",2004
tt0374036,Medurat Hashevet,"7,0",2004
tt0373906,Chung on chi ma Gun,"5,5",2004
tt0374086,Silný kafe,"5,9",2004
tt0374294,Triple agent,"6,4",2005
tt0374180,Romasanta,"5,2",2004
tt0374279,Sof Ha'Olam Smola,"7,0",2004
tt0374277,Touch of Pink,"6,4",2004
tt0374496,America Brown,"5,6",2005
tt0374145,Puños rosas,"5,0",2005
tt0374248,Strings,"6,9",2006
tt0374252,Sugar,"5,7",2004
tt0375571,Ayitha Ezhuthu,"7,9",2004
tt0375342,Horas de luz,"6,2",2004
tt0374583,Comme une image,"6,8",2004
tt0376003,New,"6,4",2004
tt0376784,My Brother's Keeper,"5,7",2004
tt0375172,Until the Night,"5,1",2004
tt0376006,Book of Love,"5,4",2004
tt0374916,L'odore del sangue,"5,6",2004
tt0374828,Littoral,"4,9",2004
tt0375911,Männer wie wir,"6,7",2004
tt0375063,Sideways,"7,5",2005
tt0376874,Sexual Life,"5,1",2004
tt0375889,Kangalal Kaidhu Sei,"4,5",2004
tt0375937,Lá Fora,"4,5",2004
tt0376890,Silver City,"6,0",2004
tt0375104,Bobby Jones: Stroke of Genius,"6,6",2004
tt0375824,Human Touch,"5,8",2005
tt0376650,Hipnos,"5,4",2004
tt0376541,Closer,"7,2",2005
tt0375679,Crash,"7,7",2005
tt0375735,Enduring Love,"6,3",2005
tt0375553,L'ennemi naturel,"5,6",2004
tt0375698,Dentro la città,"7,1",2004
tt0375651,Chemins de traverse,"5,3",2004
tt0375920,The Libertine,"6,2",2006
tt0375233,Innocence,"6,8",2005
tt0375173,Alfie,"6,2",2005
tt0375912,Layer Cake,"7,3",2004
tt0375887,Kamaraj,"7,9",2004
tt0377084,Ladies in Lavender,"7,0",2005
tt0378413,Mélyen örzött titkok,"7,2",2004
tt0378793,Speak,"7,2",2004
tt0377091,Mean Creek,"7,1",2005
tt0376649,The Hillside Strangler,"5,3",2004
tt0377713,Cube Zero,"5,6",2005
tt0378804,State's Evidence,"6,0",2004
tt0377340,Aetbaar,"4,7",2004
tt0378786,Some Things That Stay,"6,1",2004
tt0377032,Anonymous,"4,5",2004
tt0377038,The Best Two Years,"7,5",2004
tt0378284,Machuca,"7,7",2004
tt0377079,Izo,"6,0",2004
tt0376720,The Last Run,"4,7",2004
tt0378661,Les revenants,"5,8",2004
tt0378354,Michael Blanco,"7,0",2004
tt0378072,Hum Tum,"7,0",2004
tt0377744,A Day Without a Mexican,"4,8",2004
tt0377062,Flight of the Phoenix,"6,1",2004
tt0378366,A miskolci boniésklájd,"5,4",2004
tt0377355,Alt for Egil,"4,7",2004
tt0377752,Dear Frankie,"7,7",2005
tt0378898,Tout le plaisir est pour moi,"5,4",2004
tt0378957,Vajram,"3,4",2004
tt0377935,Framom främsta linjen,"6,5",2004
tt0379306,A Good Woman,"6,5",2005
tt0381524,The Queen of Sheba's Pearls,"5,3",2004
tt0381919,Blackout Journey,"4,7",2005
tt0380281,Cosas que hacen que la vida valga la pena,"6,0",2004
tt0380364,Floodhouse,"6,4",2004
tt0380736,El 7º día,"6,7",2004
tt0380710,Le silence,"6,0",2004
tt0380609,P.S.,"6,1",2005
tt0381270,Ils se marièrent et eurent beaucoup d'enfants,"6,4",2004
tt0379185,Blinded,"5,0",2005
tt0379918,Oyster Farmer,"6,5",2005
tt0379956,Red Rose,"4,9",2004
tt0378451,Njaan Salperu Raman Kutty,"3,8",2004
tt0381292,Les fautes d'orthographe,"6,2",2004
tt0378947,Melinda and Melinda,"6,4",2005
tt0379561,"The Tulse Luper Suitcases, Part 3: From Sark to the Finish","6,8",2005
tt0379948,Pyme (sitiados),"5,0",2005
tt0380366,Ae Fond Kiss...,"7,1",2004
tt0378453,"No sos vos, soy yo","6,6",2004
tt0380414,Henry's Dream,"7,8",2004
tt0378393,Mrs. Stevens Hears the Mermaids Singing,"7,3",2004
tt0379463,Punto y raya,"6,6",2005
tt0379818,I - Proud to be an Indian,"6,1",2004
tt0379889,The Merchant of Venice,"7,0",2006
tt0379891,Miles Ahead,"6,9",2004
tt0381074,Mùa len trâu,"6,9",2005
tt0380773,Le clan,"6,4",2004
tt0381348,"Kumo no mukô, yakusoku no basho","6,9",2004
tt0381147,Dope,"4,7",2006
tt0380215,Bereft,"5,9",2004
tt0380798,Vipère au poing,"6,4",2004
tt0381682,Ett hål i mitt hjärta,"4,4",2004
tt0382037,Forgiveness,"7,5",2004
tt0381681,Before Sunset,"8,1",2004
tt0381565,Sandtown,"8,6",2004
tt0381429,Somersault,"6,7",2004
tt0382097,Incautos,"6,7",2004
tt0382557,"Jesen stize, dunjo moja","6,5",2004
tt0381392,Ma mère,"5,0",2004
tt0382095,In Oranje,"6,6",2004
tt0381473,Ordo,"5,5",2004
tt0382357,Land of Plenty,"6,4",2005
tt0381617,Spooked,"5,1",2005
tt0382255,Quality of Life,"6,7",2004
tt0381717,Yes,"6,4",2005
tt0381668,Sud pralad,"7,1",2004
tt0381957,Cloud Cuckoo Land,"7,3",2012
tt0382622,Csoda Krakkóban,"4,1",2004
tt0381466,Oh Happy Day,"5,6",2005
tt0382621,Crónicas,"6,8",2005
tt0382189,My Summer of Love,"6,7",2005
tt0382075,Within Without,NO DATA,2004
tt0382308,La sombra del caminante,"6,9",2005
tt0382040,"Frau fährt, Mann schläft - Zeitreisen: Die Gegenwart","6,4",2004
tt0382383,Yuva,"7,3",2004
tt0382534,American Daylight,"3,8",2004
tt0382615,Cool!,"5,2",2004
tt0382839,Max and Mona,"5,7",2005
tt0382537,Anima formosa,NO DATA,2004
tt0382330,Så som i himmelen,"7,5",2005
tt0382869,Ne fais pas ça!,"4,8",2004
tt0382721,The Fallen,"5,1",2004
tt0383020,Nastroyshchik,"7,6",2005
tt0383254,Ce qu'ils imaginent,"6,2",2004
tt0383457,Legacy,"8,3",2004
tt0384376,No Regrets,"5,2",2004
tt0383939,Bottom Out,"5,3",2004
tt0383534,Noel,"6,1",2004
tt0383862,Roma,"7,4",2004
tt0383531,The Nightowls of Coventry,"7,0",2004
tt0385548,Mon ange,"6,4",2005
tt0385705,The Football Factory,"6,8",2004
tt0382691,La femme de Gilles,"6,7",2005
tt0384805,American Wake,NO DATA,2005
tt0385004,Shi mian mai fu,"7,5",2005
tt0384177,Holy Lola,"6,5",2004
tt0384257,Knuckle Sandwich,"5,9",2004
tt0384488,Saint Ralph,"7,4",2005
tt0384639,Uno,"6,8",2004
tt0385267,In Good Company,"6,5",2005
tt0383573,Sugar Valentine,"5,9",2004
tt0385213,Sarbaz-haye jome,"4,6",2004
tt0385290,Timbuktu,"6,8",2004
tt0385351,Yeh Lamhe Judaai Ke,"3,1",2004
tt0383388,Hainan ji fan,"6,4",2005
tt0385332,Mu,"4,8",2005
tt0383717,Wilby Wonderful,"6,6",2005
tt0384389,L'oeil de l'autre,"5,5",2005
tt0383694,Vera Drake,"7,6",2005
tt0384810,Around the Bend,"6,4",2005
tt0385511,Dontel papa,"5,5",2004
tt0384521,6 Points,"4,2",2004
tt0384212,Admissions,"6,1",2006
tt0384504,Saving Face,"7,4",2005
tt0385813,A Killer Within,"5,0",2004
tt0384369,Napola - Elite für den Führer,"7,4",2005
tt0385676,Ellektra,"5,0",2004
tt0385524,"Au secours, j'ai 30 ans!","4,5",2004
tt0384533,She Hate Me,"5,3",2005
tt0385017,In My Father's Den,"7,4",2004
tt0385568,Bullet Boy,"6,5",2005
tt0385969,Pursued,"5,2",2006
tt0385889,Un mundo menos peor,"6,9",2005
tt0385751,Hip Hip Hora!,"5,4",2004
tt0385878,Monica la mitraille,"6,6",2004
tt0386342,Brødre,"7,5",2005
tt0386582,Lad de små børn...,"6,8",2004
tt0387151,Dag och natt,"6,6",2004
tt0386284,American Yearbook,"5,7",2004
tt0385932,Paradise Girls,"6,1",2005
tt0387117,Childstar,"6,0",2005
tt0386850,Villa paranoia,"6,6",2004
tt0386064,Taegukgi hwinalrimyeo,"8,0",2005
tt0386087,Simple Revenge,"4,6",2004
tt0386835,Tæl til 100,"4,9",2004
tt0386669,Nouvelle-France,"5,3",2005
tt0386813,"Tall, Dark & Handsome",NO DATA,2004
tt0386590,Da cheng xiao shi,"5,4",2004
tt0386651,Kekexili,"7,6",2004
tt0386740,Tid til forandring,"5,4",2004
tt0387114,Chicks with Sticks,"5,1",2005
tt0387849,El año del diluvio,"5,7",2004
tt0387441,Niceland (Population. 1.000.002),"6,2",2004
tt0386504,Haven,"5,7",2006
tt0387691,Wilderness Survival for Girls,"5,4",2004
tt0387701,Ystäväni Henry,"6,5",2004
tt0387823,Alithini zoi,"5,7",2004
tt0388139,It's All Gone Pete Tong,"7,2",2005
tt0387952,Le cou de la girafe,"6,7",2004
tt0388012,En attendant le déluge,"5,1",2005
tt0387925,Chestnut: Hero of Central Park,"5,7",2005
tt0387892,Brodeuses,"6,9",2005
tt0388242,Mariages!,"5,6",2004
tt0388098,Hana to hebi,"5,5",2004
tt0388192,Kyrkogårdsön,"4,3",2004
tt0388154,Mickybo and Me,"7,2",2005
tt0388364,Red Dust,"6,8",2005
tt0388346,Poljupci,"5,1",2004
tt0388348,Pourquoi (pas) le Brésil,"4,9",2004
tt0388181,The King of Bollywood,"5,3",2004
tt0388311,Or,"7,0",2004
tt0387899,Le cadeau d'Elena,"6,7",2004
tt0387847,Azul y Blanco,NO DATA,2004
tt0388526,Ovunque sei,NO DATA,2004
tt0387233,Fröken Sverige,"5,5",2004
tt0387973,Debating Robert Lee,"5,7",2004
tt0387914,Voces inocentes,"7,8",2005
tt0388031,"En ce temps-là, l'amour...",NO DATA,2004
tt0388441,The Story of an African Farm,"5,1",2004
tt0387989,Deewaar: Let's Bring Our Heroes Home,"6,0",2004
tt0388838,Clean,"6,8",2005
tt0388952,Fracture,"6,4",2004
tt0390418,The Raspberry Reich,"5,1",2004
tt0388562,L'équipier,"7,0",2004
tt0389805,Bingwoo,"5,5",2004
tt0390080,Harry + Max,"5,5",2004
tt0390264,Mira corpora,"5,6",2004
tt0388118,Hurensohn,"5,9",2004
tt0390179,Pear ta ma 'on maf,"5,7",2004
tt0388547,Xanda,"5,1",2004
tt0389139,Malevolence,"4,4",2004
tt0390195,Perfecto amor equivocado,"6,1",2004
tt0390323,On the Downlow,"5,6",2004
tt0390450,Blessed,"4,2",2005
tt0390022,Friday Night Lights,"7,2",2005
tt0389796,The Best Thief in the World,"5,1",2004
