tt0110476,Master i Margarita,"6,5",2011
tt0136517,Seven Days of Grace,"3,4",2006
tt0166871,Viúva Rica Solteira Não Fica,"6,7",2006
tt0206634,Children of Men,"7,9",2006
tt0260042,False Prophets,"6,3",2006
tt0259822,.45,"5,5",2006
tt0266732,Love Is the Drug,"5,5",2006
tt0275258,Mothers and Daughters,"5,2",2006
tt0284363,Obsluhoval jsem anglického krále,"7,3",2007
tt0288476,Chile 672,"5,9",2006
tt0296604,Down the Road,"7,7",2006
tt0302545,An Existential Affair,"4,0",2006
tt0308055,Bobby,"7,0",2007
tt0311862,Statistics,"5,8",2008
tt0314186,Humko Tumse Pyaar Hai,"5,3",2006
tt0321858,30 Days,"3,9",2006
tt0323120,Loving Annabelle,"6,3",2007
tt0325011,"Arrivederci amore, ciao","6,9",2006
tt0328179,Neil's Party,"4,9",2006
tt0329239,Jeonjaeng geu ihu,"6,4",2006
tt0337609,Detroit,"5,4",2006
tt0339756,Sweet Deadly Dreams,"6,1",2006
tt0339382,Meteoro,"6,1",2006
tt0345228,Open Window,"6,1",2006
tt0343737,The Good Shepherd,"6,7",2007
tt0350183,Tajnata kniga,"7,2",2006
tt0349467,Freedomland,"5,2",2006
tt0353357,Day of Wrath,"5,4",2006
tt0353667,Der Liebeswunsch,"5,7",2007
tt0354131,Year One,"5,0",2006
tt0354899,La science des rêves,"7,2",2006
tt0359353,Darklovestory,"7,2",2006
tt0358924,Agua,"6,0",2006
tt0361786,Stvar srca,"5,3",2006
tt0360323,10th & Wolf,"6,3",2007
tt0362225,Ne le dis à personne,"7,5",2006
tt0362993,The Deep and Dreamless Sleep,"7,5",2006
tt0364745,Whirlygirl,"5,6",2007
tt0364955,Art School Confidential,"6,3",2006
tt0367027,Shortbus,"6,4",2006
tt0367567,Sea of Dreams,"6,1",2006
tt0366180,Stalin,"6,0",2006
tt0368863,Mi fiesta de casamiento,"7,8",2006
tt0370893,Lirkod,"5,6",2006
tt0373900,Rampage: The Hillside Strangler Murders,"4,3",2007
tt0373999,Libertas,"5,0",2006
tt0375154,Tristan + Isolde,"6,8",2006
tt0378816,Stripped Down,"5,3",2009
tt0377904,Anime veloci,"6,0",2006
tt0377320,A-List,"5,8",2006
tt0381053,The Naked Ape,"4,5",2006
tt0383478,Love Comes to the Executioner,"5,3",2006
tt0382765,Jindabyne,"6,3",2006
tt0384798,Aimee Semple McPherson,"4,8",2006
tt0384814,Ask the Dust,"5,7",2006
tt0385757,El destino,"6,0",2007
tt0385726,Glory Road,"7,2",2006
tt0387877,The Black Dahlia,"5,6",2006
tt0386486,Ghost Hunters: Point of Contact,"4,1",2006
tt0390245,Matti,"5,9",2006
tt0389860,Click,"6,4",2006
tt0389557,Zwartboek,"7,7",2006
tt0391488,Le temps des porte-plumes,"6,1",2006
tt0391788,Bekarov Yikre Lekha Mashehu Tov,"5,7",2006
tt0392883,Valley of Flowers,"6,9",2007
tt0393297,Forget About It,"4,6",2006
tt0393813,Sportman van de Eeuw,"6,8",2006
tt0395269,Sk8 Life,"5,9",2006
tt0395119,Alatriste,"6,1",2007
tt0395495,Catch and Release,"5,9",2007
tt0396171,Perfume: The Story of a Murderer,"7,5",2006
tt0396575,Egyetleneim,"5,8",2006
tt0396476,Backwaters,"4,0",2006
tt0397313,Eight Below,"7,3",2006
tt0397551,My Bollywood Bride,"4,8",2007
tt0398842,The Celestine Prophecy,"4,8",2006
tt0398029,The Last Drop,"4,5",2006
tt0399110,Grad Night,"1,8",2006
tt0399497,Avril,"6,9",2006
tt0400717,Open Season,"6,1",2006
tt0401711,"Paris, je t'aime","7,2",2007
tt0401445,A Good Year,"6,9",2006
tt0402874,Bumer: Film vtoroy,"6,1",2006
tt0402505,Sólo Dios sabe,"6,6",2006
tt0402763,Americanese,"5,3",2006
tt0404390,Running Scared,"7,3",2006
tt0403407,Perfect Creature,"5,4",2007
tt0405508,Rang De Basanti,"8,1",2006
tt0405632,The Absence of Light,"2,1",2006
tt0405296,A Scanner Darkly,"7,0",2006
tt0404163,Even Money,"5,8",2008
tt0404203,Little Children,"7,5",2007
tt0404222,Maria an Callas,"6,3",2006
tt0405676,All the King's Men,"6,1",2006
tt0405336,Southland Tales,"5,3",2007
tt0405094,Das Leben der Anderen,"8,4",2007
tt0405445,Vestido de Noiva,"5,8",2006
tt0406850,The House,"6,6",2006
tt0406816,The Guardian,"6,9",2006
tt0407814,Full Grown Men,"4,9",2006
tt0407887,The Departed,"8,5",2006
tt0407867,A herceg haladéka,"6,1",2006
tt0407702,Az élet vendége: Csoma-legendárium,"7,8",2006
tt0408740,Elsa Letterseed,"7,4",2006
tt0409793,Cargo,"5,0",2006
tt0409962,Last Sunset,"4,3",2006
tt0410403,Only the Brave,"5,3",2006
tt0410730,Taxidermia,"6,8",2006
tt0409681,The Alibi,"6,3",2006
tt0410056,A través de tus ojos,"6,7",2006
tt0410297,The Lake House,"6,8",2006
tt0410757,Threat,"4,9",2006
tt0410751,Thanks to Gravity,"5,3",2006
tt0411935,Tall Trees,"7,9",2006
tt0411204,Cactuses,"7,3",2006
tt0412637,Delirious,"6,4",2007
tt0412798,Half Light,"6,0",2006
tt0412572,Chaos,"5,5",2006
tt0412808,The Hawk Is Dying,"5,8",2008
tt0414993,The Fountain,"7,2",2007
tt0415964,Fuera del cielo,"5,7",2007
tt0414853,Barnyard,"5,6",2007
tt0416111,Peregon,"6,3",2006
tt0416219,Shifted,"6,2",2006
tt0416213,Sehnsucht,"6,6",2006
