0,1,2,3
tt10687474,#MoveOnAja,"5,9",NO DATA
tt10687468,La sera della prima,NO DATA,NO DATA
tt10691682,La Deuda,"5,8",NO DATA
tt10692504,Oru Desa Visesham,"8,6",NO DATA
tt10692420,Forty Plus,NO DATA,NO DATA
tt10692590,Puzhikkadakan,"5,4",NO DATA
tt10691316,La Imagen del Tiempo,NO DATA,NO DATA
tt10695828,Wilcox,"5,8",NO DATA
tt10696320,"Krabi, 2562","6,2",90
tt10695638,Superstar,"5,6",79
tt10696882,Khayal Maata,"4,8",NO DATA
tt10701536,Family History,"7,2",NO DATA
tt10699362,Moffie,"6,8",NO DATA
tt10698426,Lampor: Keranda Terbang,"5,3",NO DATA
tt10704028,Nico63,NO DATA,NO DATA
tt10703752,Qi qiu,"6,9",84
tt10706638,Zgnile uszy,"5,9",NO DATA
tt10706678,Warany z Komodo,"5,6",NO DATA
tt10706676,Heuteojin Bam,"6,3",NO DATA
tt10709232,Hero,"6,3",NO DATA
tt10710246,Eftyhia,"8,0",NO DATA
tt10713448,"Hava, Maryam, Ayesha","6,2",NO DATA
tt10709404,Namma Veettu Pillai,"6,0",NO DATA
tt10713766,Dohvati nebo,"5,6",NO DATA
tt10713818,The House of Us,"7,1",NO DATA
tt10715974,Shindisi,"7,3",NO DATA
tt10713402,Giants Being Lonely,"5,2",NO DATA
tt10716712,Raf,"7,2",NO DATA
tt10719844,"This Time, Maybe","3,1",NO DATA
tt10720232,The Underdog,NO DATA,NO DATA
tt10719872,Voyeur,"6,6",NO DATA
tt10726454,Cau Chu Ma Ca Rong,"4,4",NO DATA
tt10726756,Pretty Boys,"7,1",NO DATA
tt10726854,Malamaya,"7,2",NO DATA
tt10727010,The Valley,"7,3",NO DATA
tt10726968,K R Market C/O Dheena,NO DATA,NO DATA
tt10732142,Punha 26/11,"7,8",NO DATA
tt10732060,The Impossible Voyage,"7,2",NO DATA
tt10731908,M3 Mouj Maja Masti,NO DATA,NO DATA
tt10731866,Bakrid,"7,2",NO DATA
tt10731782,10ne Tharagathi,NO DATA,NO DATA
tt10731800,Ke Tumi Nandini,"5,7",NO DATA
tt10731814,E Mon Tomake Chai,NO DATA,NO DATA
tt10731738,Full Tight Pyathe,NO DATA,NO DATA
tt10732682,Momo: The Missouri Monster,"3,9",NO DATA
tt10733762,Pocket Watchin',"7,2",NO DATA
tt10730924,Murder on the Dance Floor,NO DATA,NO DATA
tt10731718,Jaikka Povadhu Yaaru,NO DATA,NO DATA
tt10734928,Luo Xiao Hei zhan ji,"7,3",88
tt10733938,The Hidden Track,"5,0",NO DATA
tt10735202,Helen,"7,7",NO DATA
tt10738460,Moonam Pralayam,NO DATA,NO DATA
tt10736336,"Ask, Buyu vs","6,7",NO DATA
tt10740298,108: Kaiba Gorô no fukushû to bôken,"6,4",45
tt10738914,Nada a Perder 2,"3,2",5
tt10740434,A_MORS,NO DATA,NO DATA
tt10736170,Bajaaba - The Daughter,NO DATA,NO DATA
tt10738512,Shakthan Market,NO DATA,NO DATA
tt10740556,Kapit,NO DATA,NO DATA
tt10742270,Gor jeevan,"8,8",NO DATA
tt10742918,The Blue Sleep,NO DATA,78
tt10742850,Husma,"7,5",NO DATA
tt10742018,Viplavam Jayikkanullathanu,NO DATA,NO DATA
tt10747038,Kakou No Futari,"6,5",NO DATA
tt10745896,Parents - Wir Eltern,"6,3",NO DATA
tt10747370,Country Far Away,NO DATA,NO DATA
tt10747456,The man who kidnapped life,NO DATA,NO DATA
tt10749760,Bik Eneich: Un fils,"7,3",NO DATA
tt10749710,Zumiriki,"6,5",NO DATA
tt10749786,Atlantis,"6,9",64
tt10750608,Mater,"6,6",84
tt10752196,Aru Sendo No Hanashi,"7,0",4
tt10751548,Mudda 370 J&K,"7,7",NO DATA
tt10752314,Bhanu Weds Bhoomi,NO DATA,NO DATA
tt10757940,Frank,NO DATA,77
tt10757220,The Little Shrimp,NO DATA,NO DATA
tt10758090,King of the Road,"6,8",NO DATA
tt10758534,One Day in the Life of Noah Piugattuk,"7,1",NO DATA
tt10757974,In the Veil,NO DATA,NO DATA
tt10761128,Exoria,"6,5",NO DATA
tt10763618,Yuyeolui eumagaelbeom,"7,1",NO DATA
tt10761522,Metamorphosis Centenary Edition,NO DATA,NO DATA
tt10763914,Dilsiz,"6,5",NO DATA
tt10765546,Preeti Irabaaradhey,NO DATA,NO DATA
tt10765896,Signal 100,"5,5",NO DATA
tt10765456,Abstinent,"5,3",NO DATA
tt10767426,Tekst,"6,6",72
tt10765968,Traceless,NO DATA,NO DATA
tt10767976,Fatteshikast,"8,5",NO DATA
tt10767802,Partenonas,"5,9",NO DATA
tt10768678,Boy,"7,1",NO DATA
tt10767168,La llorona,"6,6",96
tt10768466,Bike Boyz,"7,4",NO DATA
tt10771438,No Place Like Home: Redux,"6,6",70
tt10773124,Ayushmanbava,"5,7",NO DATA
tt10772876,Kennedy Club,"5,7",NO DATA
tt10773014,Kapal Goyang Kapten,"6,8",NO DATA
tt10773606,Kalek Shanab,"5,0",5
tt10776598,Alyti,"5,5",NO DATA
tt10777102,Boys on Film 19: No Ordinary Boy,"6,2",5
tt10778782,"Prazer, Camaradas!","6,5",NO DATA
tt10778964,Mia,NO DATA,88
tt10785310,Três Verões,"6,4",NO DATA
tt10786684,Top Gear,"3,0",70
tt10789228,Rudali,NO DATA,NO DATA
tt10793632,Anney in the City,"5,4",NO DATA
tt10795062,Entre Balas Viejas Y Loquera,NO DATA,NO DATA
tt10795144,John Denver Trending,"7,6",92
tt10792582,A New Flame,"7,0",7
tt10795940,Reel,NO DATA,29
tt10797148,By Chance,"8,3",100
tt10798940,Grrrb,"8,7",NO DATA
tt10801342,I.R.8,NO DATA,NO DATA
tt10801306,March Randam Vyazham,NO DATA,NO DATA
tt10801298,Char A 420,NO DATA,NO DATA
tt10801280,Name Plate,NO DATA,NO DATA
