0,1,2,3
tt3045004,"County Fair, Texas","8,5",NO DATA
tt3043252,Parched,"7,5",86
tt3038052,Malá z rybárny,"6,9",62
tt3044584,Greater Things,"7,2",3
tt3054250,Through the Never,NO DATA,NO DATA
tt3054798,Hyeomnyeo: Kar-ui gi-eok,"6,3",NO DATA
tt3054840,Raven's Touch,"4,2",36
tt3059026,L'Innommable,NO DATA,NO DATA
tt3058736,Tiger Lily,"9,2",26
tt3059816,The Wannabe,"5,1",38
tt3060650,The Hotel Dieu,"7,7",NO DATA
tt3059880,The Tree Widow,"7,9",NO DATA
tt3059612,Mancs,"5,5",NO DATA
tt3064730,"Lori Sheedy, F*** You",NO DATA,NO DATA
tt3062212,N.O.I.R.,"6,1",NO DATA
tt3064000,Verskietende Ster,"7,3",NO DATA
tt3061100,Ballet of Blood,"2,6",NO DATA
tt3061594,Voyoucratie,"5,8",NO DATA
tt3061534,Mara und der Feuerbringer,"5,8",4
tt3062556,Hypnagogic,"3,7",NO DATA
tt3064298,Man Up,"6,8",80
tt3065978,Bucuresti NonStop,"7,3",NO DATA
tt3064450,Amanet,"5,9",NO DATA
tt3072180,Vstavay i beysya,NO DATA,NO DATA
tt3072876,Queen Mimi,"7,2",91
tt3072778,Dearest Jane,"6,2",81
tt3070416,Switching Lanes,NO DATA,NO DATA
tt3076658,Creed,"7,6",95
tt3071036,The Students of Springfield Street,NO DATA,NO DATA
tt3078568,Fly by Light,NO DATA,NO DATA
tt3077214,Suffragette,"6,9",73
tt3084294,Kaze ni tatsu raion,"6,5",NO DATA
tt3083008,The Program,"6,5",62
tt3084080,For the Incurable Insane,NO DATA,NO DATA
tt3089716,The Ground Beneath Their Feet,NO DATA,NO DATA
tt3085778,A Choice to Yield,"6,2",NO DATA
tt3084028,See You in Valhalla,"5,3",NO DATA
tt3084904,Ovum,"5,4",78
tt3091138,Curveball,"4,9",22
tt3091258,The Grace of Jake,"5,9",80
tt3090670,Advantageous,"6,1",87
tt3097310,Nun Wa Zaytun,NO DATA,NO DATA
tt3097622,Patterson's Wager,"7,6",NO DATA
tt3096900,The Hammer,"6,7",NO DATA
tt3094000,Sagarmatha,"8,0",4
tt3094252,Echoes of War,"5,4",90
tt3094322,Papa lumière,"5,2",NO DATA
tt3098154,Gitel,"7,2",8
tt3095238,Utopia,"5,4",NO DATA
tt3096386,Veszettek,"6,3",NO DATA
tt3097956,Chasing Valentine,"4,5",60
tt3099616,Invierno,"6,7",NO DATA
tt3100052,Gallows Road,"5,3",NO DATA
tt3101172,Polte II,NO DATA,59
tt3102370,Uncommon,"4,9",84
tt3103632,Homesick,"5,9",50
tt3105278,Thunder Broke the Heavens,"7,8",NO DATA
tt3109418,"Hamlet, Son of a Kingpin","7,0",NO DATA
tt3108244,Capsule,"5,4",34
tt3108662,Entrando Numa Roubada,"5,5",NO DATA
tt3109188,What Lola Wants,"4,9",29
tt3106650,Power's War,"8,0",NO DATA
tt3111336,Despair Sessions,"8,1",NO DATA
tt3112264,Little Pieces,"7,0",7
tt3111528,The Winds That Scatter,"7,5",NO DATA
tt3111626,The Sky Above Us,"6,0",6
tt3114786,True Story,"6,5",45
tt3116054,Hard Tide,"4,9",NO DATA
tt3118034,Overdose: Death of a Punk Rocker,"7,6",NO DATA
tt3122842,The Automatic Hate,"6,3",67
tt3122990,Time Rojak,NO DATA,NO DATA
tt3122014,Hajnali láz,"6,7",NO DATA
tt3121332,Nasty Baby,"5,7",68
tt3118314,Paroxysm,NO DATA,3
tt3125556,My Name Is David,"7,8",NO DATA
tt3126162,The Silver Moonlight,"5,7",NO DATA
tt3128706,Albatross,"6,5",NO DATA
tt3126902,Chasing Yesterday,"8,4",NO DATA
tt3130406,Up the River,"4,5",NO DATA
tt3130476,Sonata per a violoncel,"6,8",3
tt3127698,Freistatt,"7,2",40
tt3132100,Fátima o el Parque de la Fraternidad,"6,6",NO DATA
tt3136646,Dukhless 2,"6,1",NO DATA
tt3137764,Staten Island Summer,"5,6",33
tt3136104,On Directing,NO DATA,97
tt3140044,Homeless,"6,4",NO DATA
tt3137546,Legacy,"4,5",17
tt3138782,Mucize,"7,6",NO DATA
tt3140724,Hacker's Game,"3,6",44
tt3142366,Take Me to the River,"6,2",73
tt3141498,Der Nachtmahr,"6,5",NO DATA
tt3142140,Circle,NO DATA,57
tt3140716,Querida Gina,NO DATA,NO DATA
tt3143912,I Am Evangeline,"6,2",NO DATA
tt3144926,The Gospel According to Bart,"6,2",NO DATA
tt3142502,Karawane,NO DATA,NO DATA
tt3147410,Unsound,"7,1",5
tt3144596,Swing,NO DATA,60
tt3147106,Pleasure Island,"5,0",5
tt3152624,Trainwreck,"6,2",84
tt3147312,Desierto,"6,1",63
tt3148502,Tamasha,"7,3",65
tt3150966,Rise of the Footsoldier: Part II,"5,3",23
tt3153580,Barefoot to Goa,"5,7",NO DATA
tt3150902,The Cockups,"3,7",NO DATA
tt3152000,Dusha shpiona,"5,0",NO DATA
tt3153774,Gurudakshina,"6,7",NO DATA
tt3159508,Perfect Hunch of an Agoraphobe,"6,9",NO DATA
tt3159282,Brink,NO DATA,55
tt3159412,Prairie Dog,"4,1",NO DATA
tt3155242,Partisan,"5,8",58
tt3154310,Walt Before Mickey,"5,9",17
tt3157738,Victori: The Truth Just Can't Be One Thing,"8,2",NO DATA
tt3159708,Welcome Back,"4,3",40
tt3161916,The Caravan,"7,6",NO DATA
tt3162072,Dryads - Girls Don't Cry,"6,6",NO DATA
tt3161900,Vigilante 7,"4,2",NO DATA
tt3165612,Sleeping with Other People,"6,5",63
tt3162938,The True Cost,"7,7",63
tt3166500,De nærmeste,"5,6",8
tt3165178,Halbe Brüder,"5,4",NO DATA
tt3165630,The Benefactor,"5,2",26
tt3164944,The Raven on the Jetty,"4,6",57
tt3164106,Los amores inconclusos,NO DATA,NO DATA
tt3168696,Do You Remember?,"6,0",69
tt3165636,Francisco - El Padre Jorge,"6,1",NO DATA
tt3169112,Alice in the Attic,"5,2",NO DATA
tt3168230,Mr. Holmes,"6,8",88
tt3170504,Last Love Lost,"7,4",NO DATA
tt3172500,Me,NO DATA,73
tt3170624,Clarisse or something about us,"5,6",NO DATA
tt3170832,Room,"8,1",93
tt3169770,El desconocido,"6,6",100
tt3171388,Walk Through the Valley,"7,2",NO DATA
tt3172532,The Diary of a Teenage Girl,"6,8",95
tt3168940,Smrdljiva bajka,"6,9",NO DATA
tt3168926,Otadzbina,"5,3",NO DATA
tt3170910,Chameleon,"6,5",NO DATA
tt3175480,Miraklet i Viskan,"5,0",5
tt3177166,The Path of the Sun,NO DATA,NO DATA
tt3185602,Front Cover,"6,5",83
tt3186122,Remittance,"7,5",NO DATA
tt3185624,Act/Or,"8,0",8
tt3185656,Blood in the Lagoon,NO DATA,NO DATA
tt3184608,Ella & Él,"4,8",NO DATA
tt3184212,Teddy Boy,"5,1",NO DATA
tt3188500,The Broken Legacy,NO DATA,NO DATA
tt3188682,Por mis bigotes,"5,4",NO DATA
tt3186220,In the Company of Women,"6,6",NO DATA
tt3190138,Norfolk,"4,2",NO DATA
tt3194590,Dirty Weekend,"5,0",30
tt3198670,Dancing for My Havana,"6,0",6
tt3198454,La increíble historia del Niño de Piedra,"5,2",NO DATA
tt3196830,Just Let Go,"6,8",NO DATA
tt3202202,Palmeras en la nieve,"7,3",83
tt3201654,Neckan,"6,0",NO DATA
tt3198710,El primer último día,NO DATA,NO DATA
tt3202934,Afternoon Is Night,"8,5",NO DATA
tt3203834,One More Round,"4,8",NO DATA
tt3203606,Trumbo,"7,4",75
tt3203954,Im Spinnwebhaus,"6,2",94
tt3205384,And It Was Good,NO DATA,NO DATA
tt3205376,Slow West,"6,9",92
tt3205714,Jackie Boy,"6,0",60
tt3207250,To Topple an Empire,NO DATA,NO DATA
tt3210710,Western Religion,"3,8",25
tt3211226,The Shopping Affair,NO DATA,NO DATA
tt3208936,Knucklehead,"6,2",10
tt3211400,A cambio de nada,"6,5",NO DATA
tt3213684,1944,"7,0",74
tt3213224,By Jingo,"9,0",9
tt3210282,Sunset Edge,"4,9",69
tt3212408,Beautiful Something,"6,4",50
tt3217994,The Submarine Kid,"5,7",62
tt3219194,Uncle John,"6,2",85
tt3216838,Fatherland,"6,6",NO DATA
tt3218052,There,"6,0",32
tt3219506,Ready? Sex? Wait!,NO DATA,NO DATA
tt3219396,101 Secrets,"5,4",NO DATA
tt3220044,Sharing the Rough,"8,0",NO DATA
tt3215846,Dreamcatcher,"7,0",100
tt3220574,Creditors,"7,3",NO DATA
tt3220890,Always,"5,9",27
tt3222852,Victor,"6,4",78
tt3223164,Welkom,"7,9",NO DATA
tt3223338,Maldita venganza,"5,1",53
tt3226440,Callejero,"7,0",NO DATA
tt3223302,Les châteaux de sable,"6,6",NO DATA
tt3224956,Mammejong,"5,9",NO DATA
tt3226438,Madeleine,"7,0",NO DATA
tt3227340,Beatriz: Entre a Dor e o Nada,"5,6",NO DATA
tt3228070,Sweets,"5,6",NO DATA
