0,1,2,3
tt12478372,Devdas Brothers,"3,4",NO DATA
tt12485780,Le coeur noir des forêts,"5,8",NO DATA
tt12485028,Lihvar,"6,6",NO DATA
tt12487320,I'm Not Him,"4,7",NO DATA
tt12492264,Open Your Eyes,"4,2",NO DATA
tt12491138,Snow White,NO DATA,35
tt12494638,Ha'berech,"6,3",NO DATA
tt12502702,The Taste of Blood,"4,3",NO DATA
tt12506460,Gori,NO DATA,100
tt12503602,Death Link,"3,0",56
tt12509164,La santa piccola,"6,2",8
tt12520676,Sohobashe,"8,3",NO DATA
tt12523740,Hotel 365,NO DATA,89
tt12525600,The Handler,"4,3",NO DATA
tt12526902,Carajita,"6,6",100
tt12530402,Tinnitus,"5,4",100
tt12531226,The Acid Pact,NO DATA,92
tt12532466,Guidance,"7,9",89
tt12536294,Spencer,"6,6",83
tt12538996,On Our Way,"5,9",6
tt12542820,All the Lonely People,"7,9",NO DATA
tt12543464,A Bird Flew In,"4,9",NO DATA
tt12545208,Second Home,NO DATA,93
tt12546870,8119 Miles,"6,4",NO DATA
tt12548318,Caged,NO DATA,69
tt12552352,Tabija,NO DATA,6
tt12552912,Severnyy veter,"5,7",79
tt12554252,Sapeurs-Pompiers,NO DATA,NO DATA
tt12562576,Neve Shaanan,NO DATA,NO DATA
tt12568542,This is Life,NO DATA,80
tt12565346,Go Brother! 2,"5,2",NO DATA
tt12565674,The Shop,NO DATA,90
tt12567408,Confessions of a Cuckoo,"7,3",NO DATA
tt12565720,Agri,NO DATA,NO DATA
tt12570714,The Other Foot,NO DATA,NO DATA
tt12572040,The Phantom of the Open,"7,0",86
tt12572478,Ek Nashebaaz,NO DATA,84
tt12576128,Death and All His Friends,NO DATA,NO DATA
tt12575978,Match Struck,NO DATA,NO DATA
tt12579120,El hoyo en la cerca,"6,2",96
tt12585706,The Man Who Went to Heaven,"5,3",NO DATA
tt12585100,Low Heat,"8,6",NO DATA
tt12584922,Almost like yesterday,NO DATA,36
tt12593208,Deira Diaries,"6,5",7
tt12593190,A Beautiful Curse,"4,7",NO DATA
tt12593454,Kadet 1947,"6,4",NO DATA
tt12597246,Ghostwriter,NO DATA,8
tt12601256,Nobody Knows,"5,9",84
tt12602994,La Encomienda,"5,9",NO DATA
tt12605348,Fight,"5,1",91
tt12605734,Stagione di caccia,NO DATA,36
tt12604414,A Time for Healing,NO DATA,NO DATA
tt12607636,Mandbuddhi,NO DATA,NO DATA
tt12611344,Entre Raiz e Asas,NO DATA,36
tt12618046,200 Cigarettes from Now,"7,0",7
tt12617960,Miss Me,NO DATA,100
tt12618926,Madres paralelas,"7,1",96
tt12622450,One Mans Treasure: A John Hilligas Story,NO DATA,54
tt12623466,The Empty Walls,NO DATA,NO DATA
tt12625002,Homesick,"3,6",NO DATA
tt12625084,The Imaginary Life of Federico Fellini,NO DATA,NO DATA
tt12625936,Stille Post,"6,8",NO DATA
tt12624504,1921,"4,3",NO DATA
tt12624588,Golden Blood,"4,8",8
tt12631660,Aafat-e-Ishq,"4,4",NO DATA
tt12631530,Retribution,NO DATA,NO DATA
tt12636872,Karen,"3,1",17
tt12637024,A Cape Cod Christmas,"6,0",NO DATA
tt12637442,Clara Sola,"6,7",93
tt12637548,Ardha Shathabdham,"4,1",NO DATA
tt12643356,Single Mother by Choice,"3,4",83
tt12653060,Necista krv: Greh predaka,"6,7",NO DATA
tt12651580,Wild Roads,NO DATA,NO DATA
tt12661314,Far More,"6,0",NO DATA
tt12657454,Station to Station,"7,3",NO DATA
tt12660938,Invisible Lies,"3,1",NO DATA
tt12658852,Pan de limón con semillas de amapola,"6,5",NO DATA
tt12664618,Sinkhole,"6,2",NO DATA
tt12663870,Pitha,NO DATA,NO DATA
tt12665870,Strange Troubles (Ghost 0f Ebube),NO DATA,NO DATA
tt12672720,No Man's Land,NO DATA,40
tt12673876,How to Survive the End of the World,NO DATA,84
tt12674294,ZURI - A Rare Soul,NO DATA,NO DATA
tt12675294,Broken Walls,NO DATA,NO DATA
tt12676890,Daylight Again,NO DATA,NO DATA
tt12676428,Memories of Reality,"4,1",NO DATA
tt12676326,Malcolm & Marie,"6,6",57
tt12677948,We're All in This Together,"4,9",NO DATA
tt12680684,È stata la mano di Dio,"7,3",83
tt12677728,Matky,"5,0",5
tt12682872,Lovers in A Dangerous Time,NO DATA,NO DATA
tt12682832,California Dreamin',NO DATA,94
tt12683066,The Purple String,NO DATA,NO DATA
tt12684344,El hilo dorado,"4,6",NO DATA
tt12684328,"Friends Again, Family Always",NO DATA,NO DATA
tt12684838,Naufragi,"6,2",NO DATA
tt12690566,Aao Khelein Gilli Danda,NO DATA,NO DATA
tt12696316,Republika dzieci,"3,8",NO DATA
tt12699704,Rita,NO DATA,95
tt12699572,The Tale of the Fatherless,"8,7",NO DATA
tt12698500,At the end of Evin,"6,4",NO DATA
tt12701148,Cinta Tanpa Tapi,NO DATA,NO DATA
tt12708658,"Les Olympiades, Paris 13e","7,0",83
tt12708228,Primo and Sabbatai,NO DATA,79
tt12707010,Vicksy,NO DATA,NO DATA
tt12714430,Charon,NO DATA,NO DATA
tt12714836,Rasputin's Curse,NO DATA,NO DATA
tt12714422,In a Sentimental Mood,"7,8",NO DATA
tt12713112,South of Sick,NO DATA,NO DATA
tt12714838,Sea of Shame,NO DATA,NO DATA
tt12718540,Pinbox,NO DATA,NO DATA
tt12719846,Wild Roots,"7,3",NO DATA
tt12723696,Octopus,"8,4",93
tt12722174,Pompei - Eros e mito,"4,7",5
tt12725760,Love in a Bottle,"6,2",NO DATA
tt12724920,Machaan,"5,5",NO DATA
tt12723262,Take Berlin,NO DATA,36
tt12726250,Mata Hari,NO DATA,40
tt12728668,Want Love?...,NO DATA,79
tt12740408,Orange Park,NO DATA,NO DATA
tt12741494,"Cinta Pertama, Kedua, & Ketiga","6,7",3
tt12740648,Jukai Mura,"5,2",20
tt12741120,The Vagrant,NO DATA,88
tt12743910,Breaking Point,NO DATA,NO DATA
tt12744120,Ariaferma,"7,0",NO DATA
tt12747444,Legend of Fall Creek,"3,0",NO DATA
tt12746428,The Expat,NO DATA,NO DATA
tt12748300,Forever Rich,"5,6",53
tt12750828,The Game,"7,1",77
tt12752430,Lee'd the Way,"5,9",NO DATA
tt12752256,Along Came Wanda,"5,5",88
tt12754420,Deadly Night Out,"4,8",80
tt12753850,Aale Corona,"5,8",NO DATA
tt12761410,Left at the Altar,NO DATA,NO DATA
tt12760896,The Plymouth Period,NO DATA,NO DATA
tt12763660,A Christmas Sunset,"7,3",NO DATA
tt12762606,Jack Squat,NO DATA,NO DATA
tt12765384,Sijou,"8,4",NO DATA
tt12768826,Amangal,NO DATA,NO DATA
tt12769462,Aleksandar od Jugoslavije,"4,4",NO DATA
tt12777614,Bird of Fire,"5,8",NO DATA
tt12784044,Quando Se É Jovem,NO DATA,95
tt12783512,Astrid,NO DATA,NO DATA
tt12787278,What Is Luv,NO DATA,91
tt12788426,Wo de jie jie,"6,6",6
tt12789558,Belfast,"7,2",86
tt12789286,El Amigo Visible,"4,8",NO DATA
tt12796444,Ghabrana Nahi Hai,"6,1",93
tt12791888,See You Then,"5,7",97
tt12797976,The Kennedy Incident,"6,8",NO DATA
tt12802708,With/in,"5,2",80
tt12799760,Reason for Living,NO DATA,NO DATA
tt12804312,COVID19... Sins & Virtues,NO DATA,NO DATA
tt12804316,From Where There Is Nothing,NO DATA,NO DATA
tt12804904,Self Isolated,"7,7",NO DATA
tt12807538,A Rich Christmas,"4,9",NO DATA
tt12814600,Finding Pandora X,NO DATA,NO DATA
tt12819094,Entre la vie et la mort,"5,7",90
tt12819466,Anchorage,"5,2",100
tt12819562,Asterrarium,"5,7",NO DATA
tt12823084,River,"3,1",33
tt12825932,Persephone Mara,NO DATA,NO DATA
tt12826450,I comete,"5,5",NO DATA
tt12829798,5:55,"5,2",NO DATA
tt12833358,Jours sauvages,"5,8",NO DATA
tt12831788,El ventre del mar,"5,5",NO DATA
tt12837240,Get Hard,NO DATA,37
tt12838276,Asteroid,"4,2",NO DATA
tt12837402,Adolescents of Chymera,"5,2",NO DATA
tt12838766,Seungriho,"6,5",NO DATA
tt12839258,The Ground Under,NO DATA,98
tt12843890,The Cowboy Pecan Pie,NO DATA,NO DATA
tt12847812,Tout s'est bien passé,"6,8",NO DATA
tt12851396,Trollhunters: Rise of the Titans,"6,6",88
tt12852078,Známi neznámi,"6,4",NO DATA
tt12857724,#BlackSkin,"5,4",NO DATA
tt12856388,Everything with You,NO DATA,96
tt12861212,Chhorii,"6,7",22
tt12861616,Cheruvaina Dooramaina,"9,0",9
tt12862516,Porcupine,"5,5",NO DATA
tt12869276,Wesele,"6,7",NO DATA
tt12868484,Soul Travel,NO DATA,NO DATA
tt12872150,Madalena,"5,7",83
tt12870980,Help,"3,9",100
tt12872946,The Breakdown,"4,6",NO DATA
tt12877640,A Classic Horror Story,"5,7",58
tt12880634,Coming Undone,NO DATA,NO DATA
tt12882158,The Bench,NO DATA,NO DATA
tt12885272,Diana,"4,4",80
tt12886332,The Trial,NO DATA,18
tt12889404,Cyrano,"6,4",85
tt12894926,Jakos to bedzie,"3,7",NO DATA
tt12890988,Scarborough,"7,2",100
tt12894144,A Brother's Turmoil,NO DATA,NO DATA
tt12890644,Whiskey Sour,"8,0",36
tt12895250,Czarna dama,"7,0",8
tt12899190,Christmas '96 at Valencourt Cabin,NO DATA,NO DATA
tt12900810,Rilu Tilu Chasmu,NO DATA,NO DATA
tt12908544,Dark Matter,NO DATA,68
tt12913310,Love Is This,NO DATA,18
tt12912990,Another God,NO DATA,NO DATA
tt12915204,Bolivar,"9,5",NO DATA
tt12917664,Today and Yesterday,NO DATA,NO DATA
tt12916150,Noise of Silence,"7,4",NO DATA
tt12921054,Saturday Night Inside Out,NO DATA,NO DATA
tt12923028,Live is Life,"6,3",80
tt12928700,The Opps,"4,3",NO DATA
tt12927342,Heavy,"5,9",NO DATA
tt12927920,Monte Verità,"5,6",NO DATA
tt12933568,Legacy of Love,"5,9",NO DATA
tt12934986,Blue Hour,"8,5",NO DATA
tt12937680,Woh 3 Din,"4,2",45
tt12939960,Chain Reaction,"4,0",NO DATA
tt12950804,Bruselas,NO DATA,NO DATA
tt12950920,Pavilion,"5,8",NO DATA
tt12953392,O Secunda,NO DATA,89
tt12954736,Sunshine Circle,NO DATA,NO DATA
tt12959754,The Awakening of Emanuelle,"4,5",NO DATA
tt12958838,The Sunset Meet,NO DATA,NO DATA
tt12960116,Valasa,"6,4",NO DATA
tt12962118,Isadora,NO DATA,88
tt12970142,Le chemin du bonheur,"5,9",NO DATA
tt12967750,Grasshoppers,"6,5",NO DATA
tt12974232,Wood and Water,"6,2",100
tt12974634,Mexican Moon,"5,6",98
tt12975808,Into the Park,"5,5",96
tt12981276,Then Comes You,NO DATA,NO DATA
tt12981538,Capra cu trei iezi,"7,3",NO DATA
tt12982370,Rise of the Footsoldier: Origins,"5,8",48
tt12985938,Un mondo in più,NO DATA,NO DATA
tt12986322,Jennie,"8,1",NO DATA
tt12988104,Kho Kho,"5,9",NO DATA
tt12991844,Érase una vez en Euskadi,"6,1",NO DATA
tt12993456,Akhirat: A Love Story,"6,1",NO DATA
tt12991078,Buck Alamo or (A Phantasmagorical Ballad),"8,5",NO DATA
tt8886668,Trafficante di Virus,"4,6",NO DATA
tt13002242,Lui,"4,8",NO DATA
tt13003996,Mio fratello mia sorella,"6,0",NO DATA
tt13003972,Il bambino nascosto,"6,6",NO DATA
tt13003564,Millennial with a Cane,"7,7",NO DATA
tt13005120,Dharma Productions,NO DATA,NO DATA
tt13006574,Bonne mère,"6,5",NO DATA
tt13009250,Yaari Way,NO DATA,80
tt13009260,Feraa,NO DATA,NO DATA
tt13009266,Jivan Aakhyan,"8,8",NO DATA
tt13010918,Men suo,"4,7",NO DATA
tt13013204,Shoebox,"8,5",NO DATA
tt13016044,Exchange Eternal,NO DATA,65
tt13013820,Faactory,"6,3",NO DATA
tt13017688,Spicy Calabria,"8,7",NO DATA
tt13017584,Visitante,"4,6",NO DATA
tt13017168,Kakegurui the Movie: Zettai Zetsumei Russian Roulette,"6,2",NO DATA
tt13021072,Forbidden Fruit: Second Bite,NO DATA,NO DATA
tt13020856,Forbidden Fruit: First Bite,"3,2",NO DATA
tt13019994,Runaway,"8,4",67
tt13022626,Kuthiraivaal,"5,6",NO DATA
tt13022214,The Elevator,"3,1",NO DATA
tt13021476,"Es ist nur eine Phase, Hase","5,7",6
tt13026968,Disguise,NO DATA,100
tt13027206,Don't Waste Your Pretty,"7,9",NO DATA
tt13028258,A Thursday,"7,7",5
tt13029044,Mother/Android,"4,9",31
tt13032716,Dancing Queens,"5,7",33
tt13038218,À l'ombre des filles,"6,0",6
tt13040102,Sarhad Wale Daddy,NO DATA,NO DATA
tt13050400,Secret Society,"4,7",NO DATA
tt13045890,Kagittan Hayatlar,"6,6",NO DATA
tt13051364,Baazi,"4,1",NO DATA
tt13051728,1971 et Kay,"8,9",36
tt13056008,No One Gets Out Alive,"5,4",65
tt13057754,Dinner for One,NO DATA,NO DATA
tt13057626,Kamiarizuki no kodomo,"5,9",100
tt13055958,Shtaim,"6,4",7
tt13059278,Whispers in the Wheat,"8,6",94
tt13062780,Last Testament,"3,8",NO DATA
tt13066142,Ritsa,"5,5",82
tt13070226,Sitara,"5,2",NO DATA
tt13067004,Geçen Yaz,"6,3",NO DATA
tt13069986,After We Fell,"4,7",8
tt13074222,Lockdown,NO DATA,42
tt13074276,To Hell with Karl Marx,NO DATA,NO DATA
tt13078854,Tiffin Time,NO DATA,100
tt13083220,La Mirada Incendiada,"6,8",NO DATA
tt13086130,Soulmate,"7,5",74
tt13086274,Everything Will Change,"6,2",52
tt13087796,Ich bin dein Mensch,"7,1",96
tt13091508,Obsession,NO DATA,73
tt13090350,The Female Hustler,"6,2",NO DATA
tt13091906,She Sexy,NO DATA,NO DATA
tt13097820,Taste of Cindy,NO DATA,NO DATA
tt13097060,This Side Up,"6,4",NO DATA
tt13097336,The Lady of Heaven,"5,8",17
tt13097882,Armas blancas,NO DATA,NO DATA
tt13098282,Las cartas perdidas,NO DATA,7
tt13098066,When Men Were Men,"7,4",NO DATA
tt13098428,How to Disappear Completely,NO DATA,NO DATA
tt13097910,Feast,"5,1",NO DATA
tt13098894,Godavari,"8,0",8
tt13105734,A Life Without,NO DATA,NO DATA
tt13110808,Gamanam,"5,8",NO DATA
tt13114208,Sister/Brother,NO DATA,NO DATA
tt13114588,Las noches son de los monstruos,"5,6",54
