0,1,2,3
tt15686024,Togo,"5,3",100
tt15685998,The Division,NO DATA,NO DATA
tt15692286,"Max, Min and Meowzaki","8,4",9
tt15699148,Pyali,"8,0",NO DATA
tt15703238,Índia,"6,3",NO DATA
tt1655389,Blonde,"5,5",42
tt1657865,Dear Zoe,"5,7",71
tt1745960,Top Gun: Maverick,"8,3",96
tt1798632,Firestarter,"4,6",11
tt1877830,The Batman,"7,8",85
tt2180339,Deep Water,"5,5",35
tt2201261,The Sky Is Everywhere,"5,6",66
tt2301205,The Chess Game,NO DATA,NO DATA
tt2354065,Prahala,NO DATA,NO DATA
tt2566990,Mars,NO DATA,NO DATA
tt2634732,The Sound of Violet,"8,1",14
tt2656538,Sirens of Chrome,NO DATA,98
tt2708362,The Execution of Nigel Harris,NO DATA,61
tt2789530,Aoki uru,NO DATA,NO DATA
tt2818640,Un Cuento de Circo & A Love Song,NO DATA,95
tt2935622,The School for Good and Evil,"5,9",37
tt3108544,400,NO DATA,NO DATA
tt3108518,Love Poem,NO DATA,91
tt3178346,Amends,NO DATA,96
tt3195548,Game of Power,NO DATA,97
tt3205308,Crooked Halos,NO DATA,65
tt3228972,The Millennials,NO DATA,NO DATA
tt3407606,JAMAL,NO DATA,72
tt3447590,Roald Dahl's Matilda the Musical,"7,0",93
tt3580748,Tyson's Run,"6,1",67
tt3711902,The Wicked Path,"6,8",9
tt3806826,Roots,NO DATA,76
tt3846472,East Bay,"7,3",8
tt3975918,13: The Musical,"5,3",58
tt3982186,The Son Rises,NO DATA,NO DATA
tt4058832,Coldwell Spring,NO DATA,NO DATA
tt4081450,Code Noir,NO DATA,NO DATA
tt4081630,The Valet,"6,7",75
tt4118254,Milkweed,NO DATA,NO DATA
tt4139928,The Legend of Maula Jatt,"8,7",80
tt4184308,Healing Hearts,NO DATA,NO DATA
tt4244726,Demimonde,NO DATA,80
tt4273800,The Good Nurse,"6,8",75
tt4364250,The Matador's Cape,NO DATA,NO DATA
tt4419660,Mothership,NO DATA,NO DATA
tt4435072,Liger,"2,7",43
tt4473746,Silencio,NO DATA,NO DATA
tt4593060,Pinocchio,"5,1",28
tt4595186,Luckiest Girl Alive,"6,4",44
tt4604996,The Green Woman,"3,6",6
tt4614584,Purple Hearts,"6,7",33
tt4664346,Lotawana,"5,3",100
tt4691770,Islamophobia,"5,8",NO DATA
tt4824058,The Border,NO DATA,NO DATA
tt4896168,Bed Rest,"5,1",NO DATA
tt4908968,Not the Most Careful of Girls,NO DATA,13
tt4914592,The Silent Movie Dance Experience,NO DATA,NO DATA
tt4960748,Till,"7,2",29
tt4971262,Road King,"9,8",NO DATA
tt4998238,By Love Reclaimed: The Untold Story of Jean Harlow and Paul Bern,NO DATA,80
tt4998632,Ambulance,"6,1",68
tt5075528,More Like Brothers,NO DATA,88
tt5135840,Descend,"8,1",28
tt5151570,Mrs. Harris Goes to Paris,"7,1",94
tt5164308,Still Pitching,"5,0",NO DATA
tt5279350,Untitled SLA,NO DATA,17
tt5343008,Amandla,"5,6",NO DATA
tt5500218,Samaritan,"5,7",38
tt5559526,Hubcap,NO DATA,43
tt5617666,Alemão 2,"6,2",NO DATA
tt5648890,Soulmate,NO DATA,74
tt5685636,08.20,NO DATA,NO DATA
tt5685276,Bull Street,NO DATA,93
tt5870742,The Death of Black Horses,NO DATA,94
tt5971974,52 Days: The Triangle,NO DATA,NO DATA
tt5993900,The Burning Season,NO DATA,73
tt6035812,Sycamore,NO DATA,NO DATA
tt6041134,Death's Sonata,NO DATA,40
tt6113456,Barrio Boy,"7,5",NO DATA
tt6117192,The Mason Murders,NO DATA,61
tt6160448,White Noise,"5,7",64
tt6234136,The Impact Factor,"6,8",NO DATA
tt6265050,Shabaash Mithu,"5,6",NO DATA
tt6393762,13 Miles,"6,2",NO DATA
tt6435146,Phony,"2,3",NO DATA
tt6455162,Bhool Bhulaiyaa 2,"5,7",63
tt6523568,The Winemaker's Son,NO DATA,29
tt6708668,Svart krabba,"5,7",52
tt6706326,Turnt,NO DATA,NO DATA
tt16345348,Painho,NO DATA,NO DATA
tt16760194,Ladybitch,"7,4",NO DATA
tt16771950,Lahore to London,NO DATA,NO DATA
tt9537274,The Intern,NO DATA,NO DATA
tt16697972,Tell the World I Love You,"8,1",8
tt9883664,Equally Friends,NO DATA,NO DATA
tt16246218,Bluff,"6,5",83
tt16427718,Granizo,"5,6",80
tt8228826,Freedom on Our Mind,NO DATA,89
tt15939910,Alpha Male,"5,8",NO DATA
tt8745676,The Swimmers,"7,4",83
tt16425304,Devil Doom Karate,"7,0",NO DATA
tt9179424,Dare and Lovely,"1,3",NO DATA
tt9691846,Neon Tank,"7,4",NO DATA
tt15943258,Pipa,"4,4",6
tt9411972,Where the Crawdads Sing,"7,2",35
tt8009428,Hustle,"7,3",93
tt9451352,Dijital Esaret,"5,0",61
tt9504952,Breaking Point,NO DATA,83
tt9679806,"Exist, Not Exist: Zero Tolerance for Silence",NO DATA,NO DATA
tt7463526,"Gone Boy, Gone",NO DATA,NO DATA
tt9054970,Doctor G,"6,6",70
tt16287934,North to Home,"7,1",NO DATA
tt15747584,Tapirulàn,"6,3",NO DATA
tt7089544,Thirteen Cars,NO DATA,NO DATA
tt16117360,Baabaa,NO DATA,NO DATA
tt16412396,Bill Cosby: Walking Free,"4,3",NO DATA
tt16460718,Sidi Abed,NO DATA,NO DATA
tt15717054,Mahishasur Marddini,"8,8",NO DATA
tt8531020,Revolt,NO DATA,NO DATA
tt15782570,You Can Live Forever,"6,9",90
tt15716610,The Architect,NO DATA,81
tt15710474,Along the Way,"7,1",NO DATA
tt15745110,Oak Bottom,NO DATA,NO DATA
tt16450162,Bae Night: The Little Black Book,NO DATA,NO DATA
tt16112640,Journey to Kamakhya (Je Kotha Bolar Chilo),NO DATA,NO DATA
tt15742904,Was man von hier aus sehen kann,"7,0",8
tt16356522,Genocidium,"5,8",NO DATA
